SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          226.0         884.80          +1.57          70.46           14.8            250           2679           3345           2680  072°02'21.4"W   50°16'53.1"S          0.104          0.347          +2.14           -3.2         1119.7           4.82            655           2552           10.5           +8.4         896.58         1109.5          +1.45         889.09         1125.7           +8.6         900.83         1113.8          -6.80         -11.78           10.2         -13.69         -11.74           31.8            5.0           13.9          0.362          0.571           73.3           50.6            3.4           6.85           3346     2018-09-06       14:09:31          +4.79           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:46            4.9           12.9           13.8            249         +12.00            4.9            249   T
          617.0         738.88          -8.17          94.88           17.9            219           7361           8027           7362  071°59'51.0"W   50°15'45.3"S          1.234          1.952          -7.74           -8.8          969.9           3.14            823           5021            1.6           -0.9         751.83          962.1          -2.69         809.18         1040.5           +3.7         821.63         1033.8          -7.26         -12.95            7.8         -11.79         -12.44           15.9           13.9           11.3          2.310          2.608           57.7           27.7            2.7           3.31           8028     2018-09-06       14:16:02          +0.67           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:17           10.4           14.8           18.1            235          +2.97           13.2            237   H
          658.0         722.77          -9.40          92.10           16.5            223           7921           8587           7922  071°59'39.0"W   50°15'35.7"S          1.395          2.080          -9.02          -10.4          953.3           2.77            833           7642           14.1           -2.0         735.85          945.5          -8.70         730.79          961.3           -1.5         743.81          953.8          -7.39         -13.08            7.8         -11.73         -13.02           15.3           12.0           11.3          2.505          2.824           56.1           27.5            2.4           3.00           8588     2018-09-06       14:16:43          +1.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:58           14.2           11.3           18.1            219          +1.90           13.5            235   T
          889.0         647.38         -13.58          84.27           22.7            227          10698          11364          10697  071°58'14.3"W   50°14'52.9"S          2.108          2.984         -13.30          -15.7          868.0           1.81            671           9310            3.9           -7.5         660.73          866.5         -11.16         684.21          908.7           -4.8         697.47          905.4          -6.07         -13.35            1.4         -11.49         -13.26           12.2           15.5           16.7          3.653          4.055           54.8           25.7            1.7           2.15          11363     2018-09-06       14:20:34          +2.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:49           11.1           14.1           17.9            232          -2.51           14.7            234   H
         1035.0         604.56         -16.04          58.16           13.5            232          12399          13065          12397  071°57'23.2"W   50°14'22.9"S          2.608          3.530         -15.88          -22.4          818.7           1.02            797          11547            7.3          -10.9         617.89          820.8         -14.77         625.66          842.9           -9.2         639.02          843.4          -5.17         -13.33           -2.1         -11.39         -13.36           10.4            8.3           10.7          4.389          4.840           53.5           24.9            1.1           1.76          13063     2018-09-06       14:23:00          +6.34           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:15           12.3           13.5           18.3            228          -5.13           15.1            233   H
         1043.0         601.90         -16.21          58.75           13.1            230          12508          13174          12506  071°57'21.1"W   50°14'21.6"S          2.629          3.552         -16.05          -22.4          815.6           1.02            838          12451          114.8          -11.1         615.22          817.9         -16.14         603.23          817.1          -11.0         616.55          819.3          -5.12         -13.32           -2.3         -11.38         -13.33           10.3            8.4           10.1          4.419          4.875           53.5           25.0            1.1           1.73          13172     2018-09-06       14:23:08          +6.21           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:23            9.7           10.0           13.9            226          -5.30           15.1            233   T
         1259.0         541.63         -22.45          68.13           11.0            213          15082          15748          15077  071°56'31.4"W   50°13'50.0"S          3.157          4.083         -22.33          -26.7          752.3           0.69            724          13792            5.9          -16.2         554.90          752.3         -19.56         571.15          784.2          -13.6         584.43          784.6          -6.26         -13.27            0.0         -11.54         -13.28            8.5            9.2            6.0          5.161          5.727           52.3           25.7            0.8           1.01          15743     2018-09-06       14:26:44          +4.28           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:59            8.8            8.9           12.5            225         -10.03           14.7            232   H
         1294.0         532.16         -22.90          13.02            7.8            200          15506          16172          15502  071°56'27.0"W   50°13'44.6"S          3.246          4.130         -22.87          -43.8          740.8           0.13            697          15290           36.5          -17.0         545.42          741.9         -22.76         536.88          746.8          -16.6         550.14          747.1          -5.87         -13.26           -1.1         -11.55         -13.27            8.3            7.4            2.7          5.253          5.840           51.8           25.9            0.1           0.98          16168     2018-09-06       14:27:19         +20.95           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:21:34            9.2            4.8           10.4            207         -10.84           14.5            231   H
         1322.0         525.00         -23.35           9.70            5.5            179          15832          16498          15827  071°56'26.4"W   50°13'41.8"S          3.294          4.137         -23.33          -46.9          732.1           0.09            641          15664           48.7          -17.7         538.25          734.0         -23.21         528.57          736.7          -17.4         541.83          737.9          -5.68         -13.25           -1.9         -11.56         -13.26            8.1            5.5           -0.1          5.288          5.895           51.5           26.2            0.1           0.94          16493     2018-09-06       14:27:47         +23.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:22:02            6.1            0.9            6.2            189         -11.47           14.3            231   H
         1334.0         522.42         -23.54          14.54            5.5            171          15950          16616          15945  071°56'26.8"W   50°13'40.7"S          3.311          4.132         -23.52          -43.3          729.1           0.13            556          15886          135.0          -17.9         535.67          731.1         -23.47         523.71          730.7          -17.8         536.96          732.6          -5.63         -13.24           -2.1         -11.56         -13.25            8.0            5.5           -0.9          5.295          5.910           51.3           26.4            0.2           0.92          16611     2018-09-06       14:27:59         +19.80           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:22:14            5.2           -1.4            5.4            165         -11.70           14.2            231   T
         1430.0         504.84         -25.81          37.02            6.0            178          16768          17434          16762  071°56'27.6"W   50°13'31.7"S          3.462          4.124         -25.75          -36.3          710.9           0.28            481          16353           20.5          -19.5         518.05          711.6         -24.69         513.57          720.0          -18.7         526.80          721.3          -6.28         -13.21           -0.7         -11.61         -13.22            7.5            6.0           -0.2          5.384          6.050           50.0           27.1            0.3           0.75          17428     2018-09-06       14:29:35         +10.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:23:50            5.7           -0.3            5.7            177         -13.28           13.7            230   H
         1729.0         438.21         -34.39          29.42           10.2             97          20076          20742          20065  071°57'10.1"W   50°13'11.1"S          3.804          3.671         -34.37          -46.2          639.4           0.10            704          18414            6.1          -26.1         451.55          636.7         -30.16         470.64          674.7          -22.8         483.87          673.3          -8.32         -13.34            2.7         -12.15         -13.23            6.5            1.3          -10.1          5.286          6.234           44.0           32.0            0.1           0.33          20731     2018-09-06       14:34:34         +11.80           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:28:49            4.1           -5.5            6.8            127         -19.47           11.2            224   H
         2218.0         336.08         -50.20          60.15           24.6             43          25965          26631          25944  071°59'58.2"W   50°14'37.8"S          2.360          1.875         -50.19          -54.6          525.2           0.04            742          23004            4.4          -37.7         350.34          518.4         -42.62         384.61          581.2          -31.9         398.35          575.2         -12.49         -14.26            6.7         -14.43         -13.74            6.4          -18.1          -16.7          3.014          5.229           38.5           54.8            0.1           0.06          26610     2018-09-06       14:42:43          +4.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:36:58          -10.6          -13.2           17.0             51         -27.99            4.9            219   H
         2252.0         328.70         -51.53          49.61           20.2             49          26440          27106          26418  072°00'12.8"W   50°14'47.2"S          2.203          1.719         -51.52          -57.4          516.7           0.03            935          26181           55.7          -38.7         343.06          509.7         -50.80         332.38          520.7          -38.2         346.68          514.0         -12.87         -14.36            7.0         -14.58         -14.31            6.4          -13.1          -15.3          2.795          5.171           38.0           57.3            0.1           0.05          27084     2018-09-06       14:43:17          +5.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:32          -16.6          -16.5           23.4             45         -28.77            4.4            218   T
         2396.0         298.70         -53.87           0.10           13.3            155          28470          29136          28444  072°00'52.1"W   50°14'47.6"S          2.196          1.300         -53.87          -86.6          474.6           0.00            679          27431           14.0          -42.7         313.29          473.6         -52.79         313.39          495.4          -40.7         327.90          491.4         -11.20         -14.59            1.0         -15.05         -14.51            6.2           12.1           -5.6          2.552          5.335           30.6           61.4            0.0           0.04          29110     2018-09-06       14:45:41         +32.72           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:56           -0.2          -10.5           10.5             89         -32.69            3.7            209   H
         2398.0         298.38         -53.91           0.10           13.4            155          28493          29159          28467  072°00'52.1"W   50°14'47.3"S          2.200          1.300         -53.91          -86.6          474.1           0.00            663          28456         1242.4          -42.7         312.97          473.2         -53.88         298.54          474.3          -42.7         313.13          473.4         -11.20         -14.59            1.0         -15.05         -14.59            6.2           12.2           -5.7          2.556          5.341           30.6           61.4            0.0           0.04          29133     2018-09-06       14:45:43         +32.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:58            8.9           -0.9            8.9            174         -32.73            3.7            209   T
         2504.0         283.92         -51.78           0.10            9.3            155          29547          30213          29518  072°01'07.8"W   50°14'32.2"S          2.454          1.132         -51.78          -85.1          446.8           0.00            569          28993           28.1          -44.8         298.38          455.2         -52.00         291.04          458.5          -43.8         305.61          464.1          -6.98         -14.46           -8.4         -15.12         -14.57            5.8            8.4           -3.9          2.702          5.563           24.8           60.9            0.0           0.05          30184     2018-09-06       14:47:29         +33.34           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:44            8.6           -5.7           10.3            147         -34.76            3.7            204   T
         2765.0         250.43         -53.90           2.55           11.5            235          32211          32877          32176  072°00'59.0"W   50°13'56.0"S          3.056          1.226         -53.90          -80.8          397.9           0.00            581          30847           12.1          -50.1         263.96          412.2         -52.54         266.68          421.1          -47.4         280.74          433.3          -3.84         -13.52          -14.3         -15.03         -14.07            4.3            6.6            9.4          3.293          6.241           21.9           58.2            0.0           0.04          32842     2018-09-06       14:51:50         +26.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:46:05            8.3            1.3            8.4            189         -39.90            4.1            201   T
         2997.0         224.48         -51.71           3.27           21.7            251          34531          35197          34489  071°59'48.8"W   50°13'23.7"S          3.594          1.976         -51.71          -77.6          353.2           0.00            618          33332           14.9          -54.6         236.68          377.4         -52.57         237.06          374.4          -52.4         250.02          394.5          +2.94         -12.19          -24.2         -14.57         -12.95            2.7            7.0           20.5          4.101          7.008           28.8           54.2            0.0           0.05          35155     2018-09-06       14:55:42         +25.84           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:57            8.3           11.6           14.3            234         -43.50            4.6            208   T
         3048.0         218.42         -53.05           3.03           26.0            240          35113          35779          35069  071°59'18.3"W   50°13'14.9"S          3.741          2.302         -53.05          -79.1          345.7           0.00            636          34779           60.4          -55.8         230.20          369.0         -52.24         221.44          349.2          -55.2         233.42          373.1          +2.74         -11.78          -23.2         -14.48         -11.99            2.2           13.0           22.5          4.392          7.259           31.6           52.8            0.0           0.05          35735     2018-09-06       14:56:33         +26.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:48           10.4           23.0           25.2            246         -44.32            4.9            211   T
         3139.0         209.02         -50.97           2.82           21.8            249          36050          36716          36004  071°58'30.3"W   50°12'59.6"S          3.996          2.815         -50.97          -78.0          327.7           0.00            600          35536           38.5          -56.5         220.12          354.0         -52.28         213.66          337.0          -56.5         225.11          362.0          +5.53         -11.10          -26.2         -14.24         -11.46            1.5            7.8           20.3          4.887          7.687           35.2           50.5            0.0           0.06          36670     2018-09-06       14:58:04         +27.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:52:19           10.1           20.3           22.7            244         -45.66            5.3            214   T
         3291.0         194.70         -51.42           2.10           22.4            256          37568          38234          37517  071°57'01.7"W   50°12'41.1"S          4.304          3.761         -51.42          -80.2          305.9           0.00            581          36760           24.8          -56.5         204.67          329.1         -51.21         201.73          316.7          -56.5         212.25          341.3          +5.08          -9.98          -23.2         -13.81         -10.53            0.5            5.4           21.7          5.716          8.420           41.1           47.2            0.0           0.05          38183     2018-09-06       15:00:36         +28.80           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:54:51            7.3           22.4           23.6            252         -47.81            5.9            220   T
         3358.0         188.84         -49.57           2.38           28.9            269          38222          38888          38169  071°56'21.5"W   50°12'38.3"S          4.350          4.189         -49.57          -78.0          294.3           0.00            661          37843           58.5          -56.5         198.36          319.0         -50.95         191.74          300.6          -56.5         201.49          324.0          +6.93          -9.51          -24.7         -13.59          -9.75            0.1            0.3           28.9          6.040          8.721           43.9           46.2            0.0           0.07          38835     2018-09-06       15:01:43         +28.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:58            2.5           23.0           23.2            264         -48.74            6.0            223   T
         3522.0         173.91         -52.15           1.83           32.8            274          39989          40655          39930  071°53'58.5"W   50°12'40.4"S          4.315          5.716         -52.15          -81.6          274.1           0.00            652          39050           22.7          -56.5         182.26          293.1         -50.23         181.24          283.2          -56.5         190.14          305.8          +4.35          -8.35          -18.9         -13.06          -8.90           -0.9           -2.3           32.7          7.162          9.727           52.9           42.6            0.0           0.05          40596     2018-09-06       15:04:27         +29.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:58:42           -0.8           33.5           33.5            271         -50.48            6.8            232   T
         3756.0         154.55         -51.29           1.87           42.6            265          42506          43172          42438  071°50'21.7"W   50°12'37.2"S          4.369          8.031         -51.29          -80.9          242.7           0.00            659          41184           16.9          -56.5         161.56          259.8         -51.54         163.94          257.7          -56.5         171.60          275.9          +5.21          -7.01          -17.1         -12.31          -7.66           -1.9            4.0           42.4          9.143         11.512           61.5           37.4            0.0           0.06          43104     2018-09-06       15:08:21         +29.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:36            0.8           35.6           35.6            269         -50.91            8.2            241   T
         3958.0         138.92         -53.65           1.94           41.8            278          44775          45441          44699  071°46'58.9"W   50°12'42.4"S          4.282         10.196         -53.65          -82.4          220.5           0.00            642          43568           19.8          -56.5         144.93          233.1         -52.60         146.54          231.5          -56.5         153.02          246.1          +2.85          -6.01          -12.6         -11.81          -6.48           -2.6           -6.2           41.4         11.059         13.289           67.2           33.7            0.0           0.04          45365     2018-09-06       15:11:43         +28.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:05:58           -1.5           38.6           38.6            272         -51.30            9.5            247   T
         4028.0         133.95         -52.72           1.75           47.5            270          45547          46213          45468  071°45'35.7"W   50°12'46.4"S          4.216         11.085         -52.72          -82.3          211.7           0.00            654          45083           59.1          -56.5         139.67          224.6         -53.18         136.41          216.0          -56.5         142.27          228.8          +3.78          -5.72          -12.9         -11.63          -5.87           -2.8           -0.2           47.5         11.859         14.030           69.2           32.3            0.0           0.05          46134     2018-09-06       15:12:53         +29.62           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:08           -3.4           45.7           45.8            274         -51.43           10.1            249   T
         4260.0         118.79         -54.46           3.38           49.8            281          48089          48755          47999  071°41'06.8"W   50°13'11.7"S          3.795         13.955         -54.46          -79.4          189.2           0.00            705          46734           19.0          -56.5         123.67          198.9         -53.74         126.16          200.3          -56.5         131.43          211.3          +2.04          -4.88           -9.6         -11.17          -5.27           -3.2           -9.3           48.9         14.462         16.486           74.8           28.7            0.0           0.04          48665     2018-09-06       15:16:45         +24.98           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:11:00           -6.5           44.5           45.0            278         -51.50           11.7            255   T
