           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         979.90          +6.70          61.00            3.0             90              0
            1.0         979.04          +0.70          83.37            5.1             85             23
            2.0         978.42          +0.56          98.63            5.2             84             40
            3.0         977.83          +0.46         100.00            5.3             86             56
            4.0         977.23          +0.41          99.04            5.2             87             72
            5.0         976.66          +0.35          97.19            5.3             86             88
            6.0         976.13          +0.30          94.56            5.2             85            102
            7.0         975.64          +0.27          90.88            5.1             86            115
            8.0         975.16          +0.23          91.00            4.9             86            128
            9.0         974.69          +0.20          90.77            4.9             84            141
           10.0         974.20          +0.16          89.89            4.7             86            154
           11.0         973.71          +0.14          90.23            4.5             88            167
           12.0         973.19          +0.12          90.41            4.6             89            181
           13.0         972.70          +0.11          90.53            4.5             90            194
           14.0         972.22          +0.11          90.44            4.3             92            207
           15.0         971.74          +0.10          90.20            4.2             93            220
           16.0         971.27          +0.10          89.81            4.2             92            233
           17.0         970.81          +0.10          89.05            4.0             93            245
           18.0         970.36          +0.13          87.82            3.8             94            258
           19.0         969.91          +0.17          86.88            3.7             96            270
           20.0         969.47          +0.21          85.85            3.8             98            282
           21.0         969.05          +0.23          85.16            3.8             99            293
           22.0         968.65          +0.22          84.87            3.8            101            304
           23.0         968.23          +0.21          84.74            3.8            102            315
           24.0         967.82          +0.19          84.36            3.7            103            327
           25.0         967.39          +0.19          83.96            3.6            103            338
           26.0         966.95          +0.18          84.05            3.6            102            350
           27.0         966.52          +0.18          84.46            3.4            102            362
           28.0         966.07          +0.15          84.61            3.2            103            374
           29.0         965.63          +0.12          84.44            3.1            103            386
           30.0         965.19          +0.11          84.24            2.9            102            398
           31.0         964.74          +0.08          83.80            2.8             98            410
           32.0         964.30          +0.08          83.68            2.7             98            422
           33.0         963.85          +0.08          83.68            2.5             97            435
           34.0         963.42          +0.07          83.36            2.5             98            447
           35.0         962.98          +0.05          83.84            2.6             99            458
           36.0         962.54          +0.02          83.83            2.7            100            471
           37.0         962.08           0.00          83.67            2.4            100            483
           38.0         961.62           0.00          83.39            2.3            101            496
           39.0         961.16          +0.02          83.00            2.1            103            508
           40.0         960.69          +0.01          82.47            2.1            107            521
           41.0         960.21          -0.01          82.31            2.0            112            534
           42.0         959.72          -0.02          82.09            2.0            116            548
           43.0         959.22          -0.02          81.87            2.0            122            561
           44.0         958.72          -0.03          81.51            2.0            128            575
           45.0         958.20          -0.04          81.06            1.9            133            589
           46.0         957.69          -0.04          80.90            1.8            135            603
           47.0         957.16          -0.05          80.10            1.7            137            618
           48.0         956.64          -0.07          80.33            1.6            140            632
           49.0         956.12          -0.09          80.38            1.5            141            646
           50.0         955.61          -0.12          80.62            1.4            141            660
           51.0         955.10          -0.16          80.70            1.4            144            674
           52.0         954.60          -0.17          80.66            1.3            148            688
           53.0         954.10          -0.20          80.59            1.3            148            702
           54.0         953.60          -0.21          80.55            1.1            150            716
           55.0         953.11          -0.23          80.00            1.1            156            729
           56.0         952.61          -0.24          80.17            1.1            162            743
           57.0         952.12          -0.25          80.11            1.2            167            756
           58.0         951.64          -0.30          80.21            1.3            175            770
           59.0         951.17          -0.35          80.86            1.4            183            783
           60.0         950.70          -0.38          81.01            1.5            188            796
           61.0         950.25          -0.42          81.15            1.5            193            808
           62.0         949.80          -0.44          81.30            1.6            203            820
           63.0         949.35          -0.45          81.39            1.6            214            833
           64.0         948.90          -0.47          81.18            1.6            221            845
           65.0         948.45          -0.49          81.29            1.7            226            858
           66.0         948.02          -0.51          81.48            1.8            229            870
           67.0         947.59          -0.53          81.99            1.7            233            882
           68.0         947.17          -0.57          82.31            1.7            234            893
           69.0         946.77          -0.60          83.12            1.8            235            904
           70.0         946.38          -0.63          83.85            1.8            235            915
           71.0         945.99          -0.65          83.94            1.8            238            926
           72.0         945.60          -0.68          84.25            2.0            243            937
           73.0         945.21          -0.70          84.51            2.2            244            948
           74.0         944.81          -0.72          84.28            2.2            244            959
           75.0         944.42          -0.73          84.27            2.4            244            970
           76.0         944.02          -0.76          84.14            2.6            244            981
           77.0         943.61          -0.79          84.45            2.6            243            992
           78.0         943.20          -0.82          84.87            2.4            243           1003
           79.0         942.79          -0.85          85.33            2.5            246           1015
           80.0         942.38          -0.89          85.88            2.6            250           1026
           81.0         941.97          -0.92          86.16            2.7            254           1038
           82.0         941.57          -0.96          86.32            2.8            259           1049
           83.0         941.17          -0.98          86.55            2.9            261           1060
           84.0         940.78          -0.99          86.74            3.0            263           1071
           85.0         940.37          -1.00          86.89            3.2            264           1082
           86.0         939.96          -1.02          87.01            3.3            262           1093
           87.0         939.55          -1.06          87.17            3.3            261           1105
           88.0         939.12          -1.11          87.21            3.3            259           1117
           89.0         938.70          -1.16          87.59            3.3            257           1129
           90.0         938.27          -1.18          88.23            3.3            255           1141
           91.0         937.84          -1.22          88.79            3.4            254           1153
           92.0         937.41          -1.26          89.92            3.5            254           1165
           93.0         936.99          -1.27          90.86            3.8            253           1176
           94.0         936.56          -1.29          91.12            4.0            254           1188
           95.0         936.13          -1.32          90.98            4.2            255           1200
           96.0         935.68          -1.35          90.96            4.4            254           1213
           97.0         935.24          -1.35          91.04            4.5            253           1225
           98.0         934.79          -1.37          90.98            4.7            254           1238
           99.0         934.34          -1.39          90.37            4.8            254           1250
          100.0         933.89          -1.41          90.11            4.8            255           1263
          101.0         933.45          -1.45          89.92            4.8            255           1275
          102.0         933.01          -1.47          89.02            4.8            256           1288
          103.0         932.58          -1.47          87.66            4.7            256           1300
          104.0         932.15          -1.44          86.21            4.6            256           1312
          105.0         931.73          -1.45          85.39            4.6            257           1324
          106.0         931.30          -1.45          86.43            4.6            257           1335
          107.0         930.88          -1.46          86.35            4.6            257           1347
          108.0         930.46          -1.48          85.89            4.7            258           1359
          109.0         930.02          -1.51          84.74            4.9            259           1371
          110.0         929.59          -1.50          83.04            5.1            260           1384
          111.0         929.16          -1.50          81.20            5.4            260           1396
          112.0         928.74          -1.52          80.97            5.6            260           1408
          113.0         928.33          -1.55          80.46            5.7            260           1419
          114.0         927.93          -1.57          80.82            5.9            260           1430
          115.0         927.52          -1.59          81.44            6.1            260           1442
          116.0         927.13          -1.61          82.70            6.2            261           1453
          117.0         926.73          -1.64          82.65            6.3            262           1464
          118.0         926.32          -1.67          81.71            6.2            262           1476
          119.0         925.92          -1.68          80.45            6.2            263           1487
          120.0         925.51          -1.71          80.27            6.3            264           1499
          121.0         925.10          -1.74          80.33            6.3            263           1510
          122.0         924.70          -1.75          80.24            6.3            262           1521
          123.0         924.30          -1.78          79.75            6.4            263           1533
          124.0         923.90          -1.79          80.68            6.4            262           1544
          125.0         923.49          -1.82          80.48            6.5            260           1555
          126.0         923.09          -1.85          79.76            6.6            261           1567
          127.0         922.70          -1.87          79.15            6.7            260           1578
          128.0         922.30          -1.90          77.83            6.8            259           1589
          129.0         921.91          -1.93          77.92            6.9            259           1600
          130.0         921.52          -1.93          77.13            7.1            260           1611
          131.0         921.12          -1.91          76.66            7.2            260           1623
          132.0         920.72          -1.89          76.08            7.2            259           1634
          133.0         920.33          -1.86          75.02            7.3            260           1645
          134.0         919.95          -1.87          74.29            7.2            262           1656
          135.0         919.56          -1.84          72.87            7.1            262           1667
          136.0         919.17          -1.75          72.30            7.1            263           1678
          137.0         918.79          -1.67          72.16            7.2            264           1689
          138.0         918.41          -1.63          74.00            7.3            264           1700
          139.0         918.04          -1.61          74.54            7.4            263           1710
          140.0         917.67          -1.61          74.54            7.5            263           1721
          141.0         917.29          -1.59          74.67            7.6            263           1731
          142.0         916.92          -1.58          74.63            7.7            261           1742
          143.0         916.55          -1.56          74.11            7.7            260           1753
          144.0         916.18          -1.56          73.72            7.6            261           1763
          145.0         915.81          -1.54          72.62            7.6            260           1774
          146.0         915.45          -1.54          72.47            7.6            259           1784
          147.0         915.09          -1.53          72.01            7.8            259           1794
          148.0         914.74          -1.50          71.98            8.0            259           1804
          149.0         914.40          -1.50          72.82            8.1            258           1814
          150.0         914.06          -1.50          73.40            8.3            258           1824
          151.0         913.71          -1.52          74.25            8.6            258           1833
          152.0         913.36          -1.51          74.81            8.7            257           1844
          153.0         913.01          -1.51          74.04            8.7            257           1854
          154.0         912.65          -1.49          73.61            8.8            257           1864
          155.0         912.29          -1.47          72.93            8.9            257           1874
          156.0         911.93          -1.46          72.83            9.0            257           1885
          157.0         911.56          -1.47          72.47            9.1            257           1895
          158.0         911.19          -1.48          72.55            9.2            257           1906
          159.0         910.82          -1.50          73.17            9.2            256           1916
          160.0         910.44          -1.51          73.53            9.2            256           1927
          161.0         910.06          -1.51          73.61            9.3            256           1938
          162.0         909.67          -1.54          73.88            9.5            257           1949
          163.0         909.28          -1.56          73.93            9.6            257           1961
          164.0         908.88          -1.59          75.25            9.8            256           1972
          165.0         908.49          -1.58          76.89           10.1            256           1983
          166.0         908.09          -1.54          78.14           10.3            256           1995
          167.0         907.70          -1.48          79.74           10.4            255           2006
          168.0         907.30          -1.42          79.65           10.6            254           2018
          169.0         906.90          -1.36          79.27           10.8            254           2029
          170.0         906.51          -1.30          79.37           10.8            253           2040
          171.0         906.11          -1.27          78.95           10.8            253           2052
          172.0         905.72          -1.23          78.62           11.0            253           2063
          173.0         905.33          -1.19          78.20           11.2            253           2075
          174.0         904.93          -1.08          77.76           11.2            253           2086
          175.0         904.54          -0.95          76.82           11.2            252           2097
          176.0         904.16          -0.86          75.43           11.3            252           2108
          177.0         903.77          -0.68          74.66           11.5            252           2119
