        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
             ft              s             mB             °C              %            kts              °
---------------------------------------------------------------------------------------------------------
              0            0.0         992.80          +6.10          43.00           10.0            270
             10            0.9         992.43          +4.55          43.79           20.1            254
             20            1.5         992.06          +4.51          44.15           21.7            253
             30            2.2         991.69          +4.67          44.25           21.9            253
             40            2.8         991.31          +4.76          43.84           22.0            253
             50            3.3         990.94          +4.81          43.48           22.1            253
             60            3.9         990.57          +4.81          43.15           22.1            254
             70            4.4         990.20          +4.90          42.67           22.2            254
             80            5.0         989.83          +5.02          42.14           22.3            254
             90            5.6         989.46          +5.14          41.49           22.3            255
            100            6.1         989.09          +5.25          40.94           22.3            255
            110            6.6         988.72          +5.29          40.75           22.3            255
            120            7.2         988.35          +5.31          40.65           22.3            256
            130            7.7         987.98          +5.29          40.69           22.3            256
            140            8.2         987.61          +5.27          40.73           22.3            256
            150            8.8         987.25          +5.24          40.76           22.4            256
            160            9.3         986.88          +5.22          40.80           22.5            256
            170            9.8         986.51          +5.21          40.85           22.6            255
            180           10.3         986.14          +5.20          40.93           22.7            255
            190           10.8         985.77          +5.20          41.04           22.8            255
            200           11.3         985.40          +5.19          41.09           23.0            255
            210           11.8         985.03          +5.18          41.09           23.1            255
            220           12.3         984.67          +5.16          41.07           23.3            255
            230           12.9         984.30          +5.13          41.06           23.4            255
            240           13.4         983.93          +5.11          41.03           23.5            256
            250           13.9         983.56          +5.10          41.01           23.7            256
            260           14.4         983.20          +5.08          40.93           23.8            256
            270           14.9         982.83          +5.07          40.85           23.9            256
            280           15.4         982.46          +5.08          40.71           23.9            257
            290           15.9         982.09          +5.11          40.57           23.9            257
            300           16.4         981.73          +5.11          40.51           23.9            257
            310           16.9         981.36          +5.10          40.47           23.9            257
            320           17.4         980.99          +5.13          40.39           24.0            256
            330           17.9         980.63          +5.17          40.30           24.0            256
            340           18.4         980.26          +5.16          40.35           24.1            256
            350           19.0         979.89          +5.14          40.41           24.2            256
            360           19.5         979.53          +5.09          40.48           24.4            256
            370           20.0         979.16          +5.04          40.55           24.5            257
            380           20.5         978.79          +5.00          40.79           24.6            257
            390           21.0         978.43          +4.96          41.03           24.8            257
            400           21.5         978.06          +4.93          41.03           24.9            257
            410           22.0         977.70          +4.91          41.03           25.0            257
            420           22.5         977.33          +4.89          41.11           25.2            257
            430           23.0         976.96          +4.86          41.19           25.3            257
            440           23.5         976.60          +4.85          41.14           25.5            257
            450           24.0         976.23          +4.84          41.09           25.6            257
            460           24.5         975.87          +4.83          41.13           25.7            257
            470           25.0         975.50          +4.81          41.16           25.7            257
            480           25.5         975.14          +4.83          41.05           25.8            257
            490           26.0         974.77          +4.84          40.95           25.8            257
            500           26.5         974.41          +4.85          40.92           25.8            257
            510           27.0         974.04          +4.85          40.88           25.9            257
            520           27.6         973.68          +4.84          40.73           25.9            258
            530           28.1         973.32          +4.83          40.59           26.0            258
            540           28.6         972.95          +4.85          40.58           26.1            258
            550           29.1         972.59          +4.86          40.56           26.2            258
            560           29.6         972.22          +4.86          40.54           26.3            258
            570           30.1         971.86          +4.85          40.53           26.5            258
            580           30.6         971.50          +4.83          40.59           26.9            258
            590           31.1         971.13          +4.80          40.65           27.2            258
            600           31.6         970.77          +4.76          40.73           27.4            258
            610           32.2         970.41          +4.73          40.77           27.7            258
            620           32.7         970.04          +4.72          40.75           27.8            258
