           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         990.60          +5.60          53.00            5.0            110              0
            1.0         989.75          +4.58          57.27            5.6            110             23
            2.0         989.05          +4.25          60.38            5.6            109             42
            3.0         988.37          +4.11          61.66            5.4            107             60
            4.0         987.71          +4.00          61.37            5.2            106             78
            5.0         987.15          +3.92          61.34            5.0            106             93
            6.0         986.59          +3.89          61.08            4.9            107            108
            7.0         986.06          +3.99          60.39            4.8            109            123
            8.0         985.52          +4.12          58.91            4.8            111            137
            9.0         985.01          +4.37          57.51            5.0            111            151
           10.0         984.46          +4.37          56.63            5.1            111            166
           11.0         983.90          +4.44          56.11            5.1            110            181
           12.0         983.32          +4.46          55.82            5.0            109            197
           13.0         982.69          +4.51          55.92            4.8            108            214
           14.0         982.04          +4.54          56.00            4.8            107            232
           15.0         981.34          +4.45          56.07            4.7            105            251
           16.0         980.64          +4.46          56.07            4.8            104            270
           17.0         979.94          +4.36          55.99            4.9            104            289
           18.0         979.29          +4.40          55.92            5.0            105            307
           19.0         978.69          +4.62          55.83            5.0            107            323
           20.0         978.16          +4.73          55.68            4.9            107            337
           21.0         977.59          +4.63          55.54            4.8            106            353
           22.0         976.99          +4.66          55.55            4.8            104            370
           23.0         976.34          +4.76          55.49            4.8            102            387
           24.0         975.67          +4.77          55.34            4.8            100            406
           25.0         974.95          +4.88          55.17            4.8             99            425
           26.0         974.23          +4.92          55.06            4.8             97            445
           27.0         973.51          +4.89          54.86            4.7             96            465
           28.0         972.82          +4.80          54.68            4.6             96            484
           29.0         972.11          +4.82          54.55            4.6             96            504
           30.0         971.39          +4.79          54.37            4.5             96            523
           31.0         970.72          +4.67          54.31            4.5             94            542
           32.0         970.08          +4.67          54.27            4.6             92            559
           33.0         969.41          +4.65          54.31            4.6             91            578
           34.0         968.79          +4.64          54.53            4.6             89            595
           35.0         968.20          +4.63          54.87            4.5             88            611
           36.0         967.58          +4.50          55.15            4.5             87            628
           37.0         966.96          +4.48          55.63            4.4             86            645
           38.0         966.37          +4.51          56.20            4.4             86            662
           39.0         965.70          +4.48          56.84            4.5             87            680
           40.0         965.04          +4.40          57.24            4.5             86            698
           41.0         964.40          +4.35          57.63            4.6             85            716
           42.0         963.76          +4.36          58.11            4.6             83            734
           43.0         963.10          +4.34          58.51            4.5             82            752
           44.0         962.46          +4.43          58.68            4.4             80            770
           45.0         961.82          +4.36          58.90            4.1             79            788
           46.0         961.20          +4.39          59.02            3.9             77            805
           47.0         960.61          +4.33          59.18            3.8             75            821
           48.0         960.05          +4.31          59.24            3.8             73            837
           49.0         959.50          +4.25          59.29            4.0             73            852
           50.0         958.98          +4.25          59.29            4.1             73            866
           51.0         958.47          +4.15          59.39            4.1             73            881
           52.0         957.95          +4.15          59.47            4.0             73            895
           53.0         957.45          +4.14          59.61            4.0             72            909
           54.0         956.96          +4.14          59.59            4.1             71            923
           55.0         956.44          +4.21          59.59            4.1             69            937
           56.0         955.92          +4.23          59.61            4.3             68            952
           57.0         955.41          +4.16          59.61            4.4             67            966
           58.0         954.89          +4.15          59.69            4.5             67            981
           59.0         954.40          +4.12          59.71            4.5             69            994
           60.0         953.95          +4.10          59.73            4.4             71           1007
           61.0         953.50          +4.04          59.72            4.3             73           1019
           62.0         953.06          +4.02          59.78            4.3             74           1032
           63.0         952.59          +4.01          59.91            4.4             76           1045
           64.0         952.12          +3.97          60.01            4.5             78           1058
           65.0         951.63          +3.96          60.12            4.6             78           1072
           66.0         951.11          +3.87          60.23            4.6             78           1086
           67.0         950.57          +3.84          60.32            4.6             78           1101
           68.0         950.01          +3.82          60.39            4.5             77           1117
           69.0         949.45          +3.83          60.51            4.3             75           1133
           70.0         948.89          +4.05          60.68            4.2             74           1149
           71.0         948.38          +4.08          60.79            4.1             72           1163
           72.0         947.89          +4.09          60.67            4.2             73           1177
           73.0         947.42          +4.08          60.62            4.3             74           1190
           74.0         946.91          +4.08          60.56            4.4             74           1205
           75.0         946.35          +4.04          60.47            4.4             74           1220
           76.0         945.72          +4.07          60.50            4.4             74           1238
           77.0         945.09          +3.95          60.46            4.4             73           1256
           78.0         944.49          +3.94          60.44            4.5             72           1273
           79.0         943.93          +3.94          60.50            4.6             74           1289
           80.0         943.42          +3.85          60.56            4.6             74           1303
           81.0         942.95          +3.87          60.73            4.5             75           1316
           82.0         942.49          +3.92          60.79            4.3             75           1329
           83.0         942.02          +3.92          60.89            4.2             75           1342
           84.0         941.58          +3.83          60.91            4.1             75           1355
           85.0         941.12          +3.79          60.93            4.1             75           1368
           86.0         940.66          +3.79          60.94            4.1             76           1381
           87.0         940.19          +3.72          60.92            4.2             76           1394
           88.0         939.73          +3.67          60.92            4.3             76           1407
           89.0         939.27          +3.67          60.94            4.5             75           1420
           90.0         938.85          +3.65          60.98            4.6             75           1432
           91.0         938.46          +3.62          61.01            4.6             74           1443
           92.0         938.06          +3.56          61.03            4.6             75           1455
           93.0         937.67          +3.62          61.02            4.6             76           1466
           94.0         937.23          +3.54          61.09            4.6             78           1478
           95.0         936.77          +3.50          61.13            4.6             80           1491
           96.0         936.29          +3.57          61.22            4.7             83           1505
           97.0         935.78          +3.49          61.30            4.9             84           1520
           98.0         935.27          +3.37          61.44            4.9             85           1534
           99.0         934.76          +3.36          61.53            4.8             85           1548
          100.0         934.23          +3.28          61.58            4.7             84           1564
          101.0         933.70          +3.30          61.62            4.6             84           1579
          102.0         933.22          +3.33          61.69            4.7             85           1592
          103.0         932.76          +3.22          61.78            4.8             86           1606
          104.0         932.30          +3.20          61.76            5.0             86           1619
          105.0         931.84          +3.21          61.80            5.2             87           1632
          106.0         931.35          +3.11          61.79            5.4             87           1646
          107.0         930.83          +3.11          61.80            5.5             87           1661
          108.0         930.25          +3.09          61.90            5.5             87           1677
          109.0         929.68          +3.07          61.93            5.3             88           1694
          110.0         929.11          +3.05          62.01            5.2             88           1710
          111.0         928.54          +3.03          62.09            4.9             89           1726
          112.0         928.03          +2.91          62.18            4.9             89           1741
          113.0         927.52          +2.82          62.23            4.8             88           1755
          114.0         927.02          +2.85          62.32            4.8             88           1770
          115.0         926.51          +2.85          62.41            4.8             87           1784
          116.0         926.01          +2.75          62.52            4.7             86           1799
          117.0         925.51          +2.66          62.68            4.8             85           1813
          118.0         925.03          +2.64          62.85            4.8             83           1827
          119.0         924.57          +2.63          62.98            4.8             82           1840
          120.0         924.11          +2.61          63.12            4.9             80           1853
          121.0         923.65          +2.60          63.16            4.9             78           1866
          122.0         923.20          +2.59          63.17            4.9             76           1879
          123.0         922.72          +2.55          63.17            4.9             74           1893
          124.0         922.21          +2.46          63.20            4.8             73           1907
          125.0         921.71          +2.39          63.20            4.7             72           1922
          126.0         921.19          +2.41          63.31            4.7             71           1937
          127.0         920.64          +2.39          63.31            4.6             70           1953
          128.0         920.07          +2.47          63.23            4.6             71           1969
          129.0         919.50          +2.46          63.18            4.6             73           1986
          130.0         918.93          +2.46          63.21            4.7             75           2002
          131.0         918.36          +2.35          63.28            4.6             77           2018
          132.0         917.80          +2.33          63.29            4.6             79           2035
          133.0         917.25          +2.31          63.28            4.4             81           2051
          134.0         916.73          +2.32          63.25            4.3             83           2066
          135.0         916.23          +2.29          63.23            4.2             86           2080
          136.0         915.73          +2.31          63.01            4.1             89           2095
          137.0         915.23          +2.36          62.65            3.9             91           2109
          138.0         914.71          +2.30          62.35            3.7             92           2124
          139.0         914.19          +2.24          62.10            3.5             91           2139
          140.0         913.64          +2.17          61.96            3.5             93           2155
          141.0         913.09          +2.17          61.75            3.5             94           2171
          142.0         912.54          +2.18          61.62            3.5             97           2187
          143.0         912.02          +2.14          61.65            3.5            101           2202
          144.0         911.45          +2.09          61.79            3.5            104           2219
          145.0         910.93          +2.01          61.83            3.6            107           2234
          146.0         910.41          +2.00          61.65            3.6            110           2249
          147.0         909.90          +1.99          61.47            3.6            113           2264
          148.0         909.38          +1.94          61.41            3.5            117           2279
          149.0         908.88          +1.90          61.34            3.5            121           2293
          150.0         908.36          +1.89          61.33            3.4            125           2309
          151.0         907.89          +1.77          61.36            3.4            129           2322
          152.0         907.39          +1.76          61.42            3.3            133           2337
          153.0         906.90          +1.73          61.38            3.1            138           2351
          154.0         906.36          +1.75          61.15            2.9            141           2367
          155.0         905.80          +1.77          60.88            2.7            142           2383
          156.0         905.19          +1.75          60.62            2.6            141           2401
          157.0         904.61          +1.69          60.52            2.5            138           2418
          158.0         904.02          +1.65          60.72            2.5            135           2435
          159.0         903.48          +1.53          60.85            2.5            132           2451
          160.0         902.97          +1.45          60.87            2.6            132           2466
          161.0         902.47          +1.49          60.89            2.6            133           2480
          162.0         902.00          +1.46          60.94            2.6            134           2494
          163.0         901.53          +1.46          60.87            2.6            136           2508
          164.0         901.06          +1.40          60.83            2.6            139           2522
          165.0         900.59          +1.40          60.67            2.6            142           2536
          166.0         900.12          +1.41          60.37            2.5            147           2549
          167.0         899.65          +1.42          60.32            2.3            152           2563
          168.0         899.21          +1.41          60.24            2.1            155           2576
          169.0         898.76          +1.38          60.28            1.9            153           2589
          170.0         898.31          +1.31          60.34            1.8            149           2603
          171.0         897.84          +1.29          60.45            1.9            143           2616
          172.0         897.35          +1.29          60.41            2.0            145           2631
          173.0         896.86          +1.29          60.38            2.1            146           2645
          174.0         896.35          +1.28          60.32            2.2            150           2660
          175.0         895.82          +1.28          60.23            2.3            154           2676
          176.0         895.28          +1.25          60.24            2.3            159           2692
