           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         968.10          +6.90          58.00            7.0              7              0
            1.0         967.92          +6.63          62.57            6.8            347              5
            2.0         967.34          +6.43          65.88            6.8            348             21
            3.0         966.93          +6.38          67.17            6.9            347             33
            4.0         966.12          +6.29          66.66            6.9            346             55
            5.0         965.29          +6.26          66.39            7.0            344             78
            6.0         964.47          +6.30          65.30            6.9            342            101
            7.0         963.69          +6.65          63.61            6.8            341            123
            8.0         962.99          +6.82          61.12            6.5            340            142
            9.0         962.36          +6.75          59.50            6.2            339            160
           10.0         961.75          +6.80          59.50            6.0            339            177
           11.0         961.16          +6.78          59.14            5.9            339            194
           12.0         960.58          +6.79          58.64            5.7            338            210
           13.0         959.94          +6.86          58.04            5.5            338            228
           14.0         959.29          +6.98          57.21            5.3            336            246
           15.0         958.66          +7.18          56.43            5.2            334            264
           16.0         958.08          +7.23          55.45            5.2            331            280
           17.0         957.47          +7.28          54.74            5.2            330            297
           18.0         956.84          +7.39          54.10            5.3            330            315
           19.0         956.21          +7.39          53.88            5.2            330            333
           20.0         955.59          +7.28          53.60            5.1            330            351
           21.0         954.94          +7.27          53.38            5.0            329            369
           22.0         954.29          +7.25          53.16            4.8            327            387
           23.0         953.66          +7.26          52.87            4.7            326            405
           24.0         953.06          +7.18          52.76            4.7            324            422
           25.0         952.41          +7.17          52.61            4.7            323            440
           26.0         951.76          +7.18          52.41            4.8            322            459
           27.0         951.11          +7.18          52.21            4.8            323            477
           28.0         950.46          +7.14          52.13            4.7            323            496
           29.0         949.84          +7.06          51.97            4.6            322            513
           30.0         949.24          +7.07          51.79            4.5            320            530
           31.0         948.61          +7.09          51.55            4.4            320            548
           32.0         947.99          +7.08          51.27            4.4            318            566
           33.0         947.37          +6.99          51.20            4.4            317            584
           34.0         946.70          +6.97          51.03            4.5            317            603
           35.0         945.98          +7.06          50.88            4.5            317            623
           36.0         945.27          +6.97          50.64            4.5            317            643
           37.0         944.58          +6.97          50.57            4.6            316            663
           38.0         943.89          +6.85          50.52            4.6            315            683
           39.0         943.22          +6.84          50.48            4.6            312            702
           40.0         942.60          +6.82          50.43            4.6            309            719
           41.0         941.96          +6.80          50.38            4.6            305            738
           42.0         941.27          +6.79          50.37            4.6            301            758
           43.0         940.56          +6.69          50.25            4.6            297            778
           44.0         939.83          +6.71          50.17            4.6            295            799
           45.0         939.12          +6.68          50.03            4.5            295            819
           46.0         938.43          +6.62          49.83            4.5            295            839
           47.0         937.79          +6.62          49.74            4.4            294            857
           48.0         937.13          +6.69          49.55            4.4            292            876
           49.0         936.49          +6.60          49.40            4.4            290            895
           50.0         935.83          +6.52          49.28            4.3            287            914
           51.0         935.16          +6.56          49.31            4.3            284            933
           52.0         934.48          +6.47          49.15            4.3            281            952
           53.0         933.84          +6.48          48.96            4.3            277            971
           54.0         933.18          +6.42          48.67            4.3            273            990
           55.0         932.52          +6.47          48.29            4.2            270           1009
           56.0         931.86          +6.38          48.23            4.3            269           1028
           57.0         931.18          +6.35          48.19            4.4            268           1048
           58.0         930.50          +6.26          48.15            4.6            269           1067
           59.0         929.79          +6.16          48.14            4.7            270           1088
           60.0         929.07          +6.12          48.18            4.8            270           1109
           61.0         928.34          +6.10          48.10            4.8            270           1130
           62.0         927.64          +6.08          48.10            4.9            268           1150
           63.0         926.91          +5.97          48.09            5.0            268           1171
           64.0         926.21          +5.95          48.08            5.0            268           1191
           65.0         925.56          +5.85          48.17            4.8            267           1210
           66.0         924.92          +5.77          48.20            4.7            267           1229
           67.0         924.27          +5.78          48.25            4.6            266           1248
           68.0         923.57          +5.68          48.34            4.6            266           1268
           69.0         922.84          +5.65          48.40            4.7            266           1289
           70.0         922.08          +5.53          48.45            4.9            266           1312
           71.0         921.26          +5.45          48.54            5.1            266           1335
           72.0         920.47          +5.49          48.61            5.3            267           1358
           73.0         919.71          +5.45          48.65            5.4            269           1380
           74.0         918.94          +5.35          48.59            5.5            271           1403
           75.0         918.20          +5.36          48.48            5.5            273           1424
           76.0         917.50          +5.27          48.25            5.3            273           1445
           77.0         916.83          +5.27          47.94            5.2            273           1464
           78.0         916.20          +5.27          47.91            5.1            272           1483
           79.0         915.64          +5.25          47.81            5.0            272           1499
           80.0         915.12          +5.26          47.80            5.0            273           1514
           81.0         914.61          +5.19          47.84            5.0            275           1529
           82.0         914.09          +5.14          47.93            5.1            278           1545
           83.0         913.55          +5.13          47.99            5.1            280           1560
           84.0         912.97          +5.09          48.09            5.2            281           1577
           85.0         912.34          +5.00          48.24            5.2            280           1596
           86.0         911.72          +4.94          48.40            5.3            279           1614
           87.0         911.09          +4.92          48.44            5.3            277           1632
           88.0         910.47          +4.84          48.54            5.4            277           1651
           89.0         909.84          +4.81          48.59            5.3            278           1669
           90.0         909.22          +4.73          48.55            5.3            280           1688
           91.0         908.55          +4.68          48.55            5.3            282           1707
           92.0         907.83          +4.57          48.69            5.4            281           1728
           93.0         907.12          +4.55          48.79            5.5            280           1749
           94.0         906.43          +4.44          48.97            5.6            278           1770
           95.0         905.76          +4.41          49.20            5.5            278           1789
           96.0         905.11          +4.31          49.41            5.4            278           1808
           97.0         904.51          +4.26          49.56            5.3            277           1826
           98.0         903.91          +4.19          49.68            5.3            278           1844
           99.0         903.31          +4.22          49.73            5.3            279           1862
          100.0         902.71          +4.13          49.79            5.3            281           1879
          101.0         902.14          +4.11          49.98            5.4            283           1896
          102.0         901.56          +4.00          50.06            5.5            284           1913
          103.0         901.00          +3.98          50.13            5.5            284           1930
          104.0         900.45          +3.96          50.21            5.5            282           1946
          105.0         899.90          +3.92          50.43            5.5            281           1963
          106.0         899.32          +3.82          50.63            5.4            281           1980
          107.0         898.74          +3.80          50.88            5.5            282           1997
          108.0         898.19          +3.76          51.22            5.6            283           2013
          109.0         897.66          +3.64          51.57            5.8            285           2029
          110.0         897.13          +3.64          51.76            6.1            287           2045
          111.0         896.62          +3.56          51.85            6.3            288           2060
          112.0         896.11          +3.52          51.91            6.5            288           2075
          113.0         895.58          +3.48          52.08            6.6            289           2091
          114.0         895.03          +3.43          52.31            6.7            289           2107
          115.0         894.48          +3.35          52.45            6.7            291           2123
          116.0         893.93          +3.33          52.59            6.6            294           2140
          117.0         893.38          +3.31          52.73            6.6            296           2156
          118.0         892.80          +3.27          52.87            6.6            297           2173
          119.0         892.19          +3.20          53.01            6.7            297           2192
          120.0         891.55          +3.17          53.20            6.7            296           2211
          121.0         890.91          +3.07          53.36            6.7            296           2230
          122.0         890.25          +3.04          53.59            6.8            296           2249
          123.0         889.61          +3.00          53.92            6.7            297           2268
          124.0         889.02          +2.90          54.13            6.7            297           2286
          125.0         888.45          +2.88          54.35            6.8            297           2303
          126.0         887.85          +2.85          54.58            7.0            297           2321
          127.0         887.28          +2.78          54.84            7.3            298           2338
          128.0         886.71          +2.74          54.94            7.6            298           2355
          129.0         886.17          +2.71          55.04            7.7            299           2372
          130.0         885.64          +2.70          55.17            7.7            300           2387
          131.0         885.14          +2.60          55.25            7.6            301           2402
          132.0         884.63          +2.59          55.31            7.4            301           2417
          133.0         884.15          +2.58          55.36            7.3            301           2432
          134.0         883.65          +2.56          55.37            7.1            301           2447
          135.0         883.12          +2.55          55.43            7.2            301           2463
          136.0         882.60          +2.55          55.55            7.5            301           2478
          137.0         882.10          +2.44          55.66            7.7            300           2494
          138.0         881.59          +2.43          55.86            8.0            300           2509
          139.0         881.09          +2.44          56.18            8.2            298           2524
          140.0         880.59          +2.48          56.56            8.4            297           2539
          141.0         880.07          +2.41          57.02            8.6            296           2555
          142.0         879.50          +2.47          57.06            8.9            296           2572
          143.0         878.89          +2.32          57.08            9.1            296           2590
          144.0         878.28          +2.26          57.14            9.2            297           2608
          145.0         877.70          +2.24          57.29            9.2            299           2626
          146.0         877.11          +2.21          57.44            9.3            300           2644
          147.0         876.52          +2.16          57.59            9.5            301           2662
          148.0         875.91          +2.16          57.69            9.7            301           2680
          149.0         875.29          +2.06          57.78            9.9            300           2699
          150.0         874.61          +1.97          57.90           10.2            300           2719
          151.0         873.98          +1.92          58.03           10.4            300           2738
          152.0         873.42          +1.90          58.14           10.6            301           2755
          153.0         872.92          +1.81          58.24           10.9            302           2771
          154.0         872.45          +1.74          58.30           11.2            302           2785
          155.0         871.99          +1.79          58.37           11.5            302           2799
          156.0         871.52          +1.68          58.42           11.8            302           2813
          157.0         870.98          +1.66          58.61           12.0            302           2830
          158.0         870.39          +1.64          58.90           12.0            302           2847
          159.0         869.81          +1.63          59.21           12.1            301           2865
          160.0         869.20          +1.55          59.39           12.1            301           2883
          161.0         868.58          +1.44          59.41           12.3            300           2902
          162.0         867.93          +1.39          59.54           12.4            301           2922
          163.0         867.24          +1.36          59.65           12.6            301           2943
          164.0         866.53          +1.28          59.78           12.8            303           2965
          165.0         865.82          +1.23          59.86           13.1            303           2986
          166.0         865.13          +1.20          59.96           13.3            303           3007
          167.0         864.49          +1.17          60.10           13.4            303           3027
          168.0         863.88          +1.08          60.19           13.5            302           3046
          169.0         863.30          +0.99          60.23           13.7            301           3063
          170.0         862.75          +0.90          60.34           13.8            301           3080
          171.0         862.17          +0.88          60.46           13.9            302           3098
          172.0         861.57          +0.82          60.56           14.0            302           3116
          173.0         860.99          +0.73          60.66           14.1            302           3134
          174.0         860.41          +0.69          60.76           14.2            302           3152
          175.0         859.85          +0.61          60.94           14.4            302           3169
          176.0         859.36          +0.58          61.15           14.5            301           3184
