SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          481.0         727.32          -5.85          85.71           42.5            286           7673           8339           7674  071°58'54.2"W   50°18'18.6"S         -1.320          2.557          -5.38           -7.9          946.3           3.39            977           5591            1.8           -1.5         742.88          952.8          -1.04         788.07         1006.9           +2.6         804.15         1016.0          -4.33         -15.57           -6.5          -7.86         -16.08           -3.6          -11.4           40.9          2.878          3.143          117.3           23.7            2.9           3.95           8340     2018-08-26       10:42:55          +2.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:01          -10.9           28.9           30.9            291          +2.37           21.3            298   H
          635.0         662.63         -10.04          65.92           42.9            286          10051          10717          10050  071°56'01.8"W   50°18'39.5"S         -1.667          4.396          -9.76          -15.2          876.4           1.88            990           8862            4.2           -6.2         677.66          884.5          -7.72         694.36          910.1           -3.9         709.67          918.2          -3.81         -15.03           -8.0          -7.95         -15.31           -4.6          -11.6           41.3          4.701          4.984          110.8           19.4            1.8           2.86          10716     2018-08-26       10:45:29          +5.16           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:35           -8.1           43.0           43.7            281          -1.51           26.3            291   H
          638.0         661.31         -10.14          67.40           43.5            286          10101          10767          10101  071°55'58.9"W   50°18'39.9"S         -1.674          4.426          -9.85          -15.0          875.0           1.91            998          10075          200.7           -6.3         676.33          883.1         -10.10         661.97          875.8           -6.3         677.00          883.8          -3.81         -15.02           -8.1          -7.95         -15.03           -4.7          -11.9           41.9          4.732          5.016          110.7           19.4            1.8           2.83          10767     2018-08-26       10:45:32          +4.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:38           -8.5           36.8           37.8            283          -1.58           26.4            291   T
          757.0         614.59         -15.29          91.51           43.1            280          11936          12602          11935  071°53'53.4"W   50°19'00.9"S         -2.025          5.764         -15.02          -16.4          829.5           1.71            933          11018            6.5          -10.0         629.31          833.0         -12.64         637.64          851.8           -8.1         652.48          857.8          -5.33         -14.71           -3.5          -8.36         -14.84           -4.9           -7.7           42.4          6.110          6.418          109.4           17.8            1.7           1.87          12601     2018-08-26       10:47:31          +1.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:12:37          -10.6           40.5           41.8            285          -4.42           28.7            290   H
          771.0         609.34         -15.79          89.49           43.0            277          12149          12815          12147  071°53'37.1"W   50°19'02.0"S         -2.043          5.939         -15.53          -17.1          824.0           1.60            846          12041           57.1          -10.4         624.03          827.4         -15.43         611.96          826.4          -10.2         626.66          830.2          -5.41         -14.69           -3.3          -8.40         -14.70           -4.8           -5.1           42.7          6.280          6.591          109.0           17.7            1.6           1.79          12813     2018-08-26       10:47:45          +1.33           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:12:51           -4.7           44.8           45.1            276          -4.74           29.0            289   T
          815.0         594.70         -16.66          83.27           38.6            269          12750          13416          12748  071°52'50.2"W   50°19'05.4"S         -2.100          6.439         -16.43          -18.8          807.1           1.39            860          12448           21.2          -11.6         609.31          811.5         -16.02         601.98          814.9          -11.0         616.64          819.4          -5.08         -14.61           -4.5          -8.51         -14.65           -4.8            0.4           38.6          6.772          7.090          108.1           17.2            1.5           1.67          13414     2018-08-26       10:48:29          +2.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:13:35           -4.6           40.9           41.2            276          -5.67           29.5            288   H
          816.0         594.35         -16.67          81.65           38.4            269          12765          13431          12763  071°52'49.1"W   50°19'05.4"S         -2.100          6.450         -16.45          -19.1          806.6           1.36            859          12755          885.2          -11.6         608.96          811.1         -16.66         594.53          806.8          -11.6         609.14          811.3          -5.07         -14.61           -4.5          -8.52         -14.61           -4.8            0.7           38.4          6.783          7.101          108.0           17.2            1.4           1.67          13429     2018-08-26       10:48:30          +2.40           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:13:36           -1.1           40.1           40.1            272          -5.69           29.5            288   T
          842.0         585.52         -15.08          40.62           38.3            261          13135          13801          13133  071°52'23.8"W   50°19'03.7"S         -2.071          6.720         -14.95          -25.5          790.0           0.77            793          12948           35.5          -12.3         600.05          801.5         -15.92         589.91          798.4          -12.0         604.49          806.3          -2.74         -14.53          -11.5          -8.52         -14.58           -4.9            5.7           37.9          7.032          7.357          107.1           17.1            0.8           1.90          13799     2018-08-26       10:48:56         +10.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:02            4.0           37.4           37.7            264          -6.27           29.7            288   H
          844.0         584.82         -15.05          41.47           38.5            261          13165          13831          13162  071°52'21.8"W   50°19'03.7"S         -2.071          6.742         -14.92          -25.3          789.0           0.79            817          13147          446.1          -12.4         599.34          800.8         -15.06         585.17          789.5          -12.4         599.69          801.1          -2.65         -14.52          -11.8          -8.52         -14.52           -4.9            5.7           38.0          7.053          7.378          107.1           17.1            0.8           1.91          13828     2018-08-26       10:48:58         +10.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:04            0.6           38.8           38.8            269          -6.33           29.7            287   T
          913.0         563.97         -16.92          53.64           42.8            256          14062          14728          14059  071°51'09.1"W   50°18'52.9"S         -1.891          7.517         -16.77          -24.1          766.4           0.88            711          13611           15.7          -14.2         578.18          777.8         -16.11         574.32          778.0          -13.3         588.68          789.2          -2.75         -14.21          -11.4          -8.53         -14.36           -5.3           10.2           41.6          7.751          8.090          104.1           16.6            1.0           1.63          14725     2018-08-26       10:50:07          +7.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:15:13            9.4           40.5           41.5            257          -8.06           30.1            285   H
         1048.0         526.95         -18.41           9.32           55.5            262          15731          16397          15726  071°48'24.9"W   50°18'34.4"S         -1.583          9.269         -18.39          -43.3          720.6           0.13            754          14893            9.4          -17.5         540.47          736.4         -17.45         545.16          742.6          -15.8         559.07          756.9          -0.94         -13.52          -15.9          -8.38         -13.91           -6.3            7.3           55.1          9.403          9.753           99.7           15.4            0.2           1.44          16392     2018-08-26       10:52:22         +24.92           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:28            8.2           46.7           47.4            260         -11.28           31.5            281   H
         1080.0         517.41         -19.08          10.12           55.4            265          16178          16844          16172  071°47'38.9"W   50°18'31.4"S         -1.533          9.760         -19.05          -43.1          709.4           0.14            846          15949           36.2          -18.4         530.71          725.7         -18.85         522.16          715.3          -17.9         535.57          731.0          -0.72         -13.31          -16.3          -8.34         -13.41           -6.5            5.3           55.2          9.879         10.232           98.9           15.1            0.2           1.36          16838     2018-08-26       10:52:54         +24.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:00            5.6           55.2           55.5            264         -12.14           32.1            280   T
         1476.0         407.46         -34.97          27.27           58.3            264          21835          22501          21822  071°37'43.4"W   50°17'51.0"S         -0.859         16.114         -34.95          -47.4          595.9           0.09            957          18997            3.9          -29.6         419.10          599.4         -26.58         460.04          650.0          -24.0         472.24          660.2          -5.42         -11.64           -3.4          -9.53         -12.20           -7.5            6.1           58.0         16.136         16.532           93.1           12.6            0.1           0.32          22488     2018-08-26       10:59:30         +12.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:24:36            6.1           57.8           58.1            264         -22.01           38.5            274   T
         1993.0         283.49         -54.69          32.74           81.1            270          29819          30485          29789  071°22'15.1"W   50°17'47.4"S         -0.800         26.016         -54.69          -63.6          452.1           0.01            881          25806            3.7          -45.3         294.71          450.7         -44.23         341.23          519.3          -37.4         352.48          521.0          -9.36         -11.22            1.4         -12.17         -11.25           -5.9            0.2           81.1         26.029         26.487           91.8           10.7            0.0           0.04          30455     2018-08-26       11:08:07          +8.96           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:33:13            0.4           69.0           69.0            270         -35.29           46.6            272   T
         2274.0         238.23         -62.02          41.97           86.6            267          33417          34083          33379  071°12'32.7"W   50°17'33.3"S         -0.565         32.230         -62.02          -68.6          393.1           0.01            748          31584            9.3          -52.4         249.47          393.8         -58.32         260.08          421.8          -48.9         271.33          421.5          -9.57         -11.24           -0.7         -13.02         -11.25           -5.3            5.2           86.5         32.235         32.701           91.0            9.7            0.0           0.02          34045     2018-08-26       11:12:48          +6.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:54            3.0           79.6           79.7            268         -41.92           50.1            272   H
         2298.0         234.74         -62.39          38.68           86.8            267          33717          34383          33678  071°11'37.5"W   50°17'31.2"S         -0.531         32.819         -62.39          -69.5          388.0           0.01            796          33528          112.6          -53.0         245.97          389.3         -62.19         236.48          390.5          -52.7         247.72          391.5          -9.35         -11.24           -1.3         -13.09         -11.24           -5.2            5.1           86.7         32.824         33.289           90.9            9.6            0.0           0.01          34344     2018-08-26       11:13:12          +7.11           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:18            5.1           88.4           88.5            267         -42.34           50.5            271   T
         2352.0         226.84         -60.90          18.45           78.2            271          34415          35081          34373  071°09'42.8"W   50°17'28.1"S         -0.479         34.043         -60.90          -73.4          372.3           0.00            766          34025           49.4          -54.4         237.99          379.0         -61.65         230.74          380.1          -53.7         241.95          384.2          -6.49         -11.15           -6.7         -13.18         -11.21           -5.2           -1.6           78.2         34.047         34.515           90.8            9.4            0.0           0.02          35039     2018-08-26       11:14:06         +12.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:12            3.4           81.6           81.7            268         -43.33           51.1            271   H
         2420.0         216.38         -59.56          15.07           76.4            274          35381          36047          35336  071°07'28.0"W   50°17'34.2"S         -0.580         35.480         -59.56          -73.6          352.9           0.00            876          34855           36.7          -56.3         227.28          365.2         -60.62         221.54          363.2          -55.4         232.58          372.1          -3.24         -10.89          -12.2         -13.22         -11.04           -5.3           -5.8           76.1         35.485         35.960           90.9            9.3            0.0           0.02          36002     2018-08-26       11:15:14         +14.05           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:20           -5.3           76.1           76.3            274         -44.70           51.8            271   T
         2449.0         211.89         -60.11          14.16           77.4            275          35812          36478          35766  071°06'29.9"W   50°17'37.7"S         -0.638         36.100         -60.11          -74.5          346.5           0.00            900          35551           83.2          -56.5         222.64          358.0         -59.81         214.13          349.7          -56.5         224.96          361.7          -3.61         -10.75          -11.5         -13.24         -10.83           -5.4           -7.4           77.0         36.106         36.584           91.0            9.3            0.0           0.02          36432     2018-08-26       11:15:43         +14.40           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:49           -7.2           77.0           77.3            275         -45.32           52.1            271   T
         2504.0         203.25         -56.38          10.35           73.0            276          36674          37340          36626  071°04'42.1"W   50°17'44.8"S         -0.756         37.249         -56.38          -73.5          326.7           0.00            978          36196           42.6          -56.5         213.63          343.5         -58.01         207.51          336.0          -56.5         218.09          350.7          +0.12         -10.38          -16.9         -13.16         -10.58           -5.6           -7.4           72.6         37.257         37.743           91.2            9.2            0.0           0.03          37292     2018-08-26       11:16:38         +17.13           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:44           -7.7           75.2           75.6            276         -46.54           52.6            272   T
         2588.0         189.68         -57.80           5.71           72.7            277          38113          38779          38060  071°02'11.6"W   50°17'55.3"S         -0.931         38.853         -57.80          -78.7          306.9           0.00           1063          37343           26.5          -56.5         199.40          320.6         -56.63         196.36          316.0          -56.5         206.39          331.9          -1.30          -9.72          -13.8         -13.01         -10.03           -6.0           -9.2           72.1         38.864         39.367           91.4            9.2            0.0           0.03          38726     2018-08-26       11:18:02         +20.86           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:43:08           -7.5           68.7           69.1            276         -48.58           53.3            272   H
         2647.0         180.42         -58.16           7.41           75.8            277          39152          39818          39095  071°00'16.5"W   50°18'04.7"S         -1.088         40.080         -58.16          -77.2          292.4           0.00           1063          38578           37.8          -56.5         189.72          305.1         -57.82         184.99          299.3          -56.5         194.50          312.8          -1.66          -9.30          -12.7         -12.88          -9.51           -6.2           -9.6           75.1         40.095         40.609           91.6            9.1            0.0           0.02          39761     2018-08-26       11:19:01         +19.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:44:07           -9.6           74.8           75.4            277         -50.06           53.8            272   T
         2868.0         155.34         -56.56           6.28           79.5            274          42263          42929          42196  070°52'49.5"W   50°18'36.6"S         -1.619         44.844         -56.56          -77.0          249.9           0.00            835          40646           13.6          -56.5         163.45          262.8         -57.82         167.39          270.8          -56.5         176.10          283.2          -0.06          -8.11          -13.0         -12.35          -8.70           -6.7           -5.3           79.3         44.873         45.409           92.1            8.8            0.0           0.03          42862     2018-08-26       11:22:42         +20.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:47:48           -8.7           77.6           78.1            276         -50.87           55.6            273   T
         2979.0         142.37         -58.59           6.12           74.2            277          44073          44739          43999  070°49'16.7"W   50°18'52.4"S         -1.882         47.112         -58.59          -78.8          231.2           0.00            982          43098           24.4          -56.5         149.88          241.0         -57.92         148.72          240.7          -56.5         156.52          251.7          -2.09          -7.52           -9.9         -12.15          -7.80           -6.8           -9.3           73.6         47.149         47.704           92.3            8.7            0.0           0.02          44665     2018-08-26       11:24:33         +20.25           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:39           -8.5           73.6           74.0            277         -51.18           56.3            273   T
         3023.0         137.73         -57.50           5.73           80.1            274          44760          45426          44684  070°47'47.1"W   50°18'58.3"S         -1.982         48.067         -57.49          -78.4          222.5           0.00            903          44342           65.3          -56.5         145.03          233.2         -57.78         140.03          226.5          -56.5         147.44          237.1          -1.00          -7.30          -10.7         -12.06          -7.41           -6.9           -5.5           79.9         48.107         48.668           92.4            8.7            0.0           0.03          45350     2018-08-26       11:25:17         +20.91           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:23           -8.1           78.1           78.6            276         -51.30           56.7            273   T
         3395.0         105.76         -59.87           4.24           72.8            276          50225          50891          50126  070°35'43.3"W   50°19'31.0"S         -2.526         55.781         -59.87          -82.2          172.7           0.00            683          47405            9.2          -56.5         111.65          179.5         -58.60         120.71          196.0          -56.5         127.25          204.6          -3.37          -5.89           -6.8         -11.66          -6.54           -7.1           -7.2           72.4         55.838         56.447           92.6            8.4            0.0           0.02          50792     2018-08-26       11:31:29         +22.34           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:56:35           -5.3           74.7           74.8            274         -51.50           58.7            273   T
         3465.0         101.69         -58.40           3.67           75.8            277          51035          51701          50933  070°33'26.7"W   50°19'41.3"S         -2.697         57.236         -58.40          -82.0          165.0           0.00            808          50530           63.1          -56.5         107.40          172.7         -58.88         103.70          168.6          -56.5         109.51          176.1          -1.90          -5.72           -7.7         -11.58          -5.81           -7.1           -9.2           75.2         57.300         57.912           92.7            8.3            0.0           0.02          51599     2018-08-26       11:32:39         +23.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:57:45           -8.8           74.8           75.3            277         -51.50           58.9            273   T
         3739.0          77.65         -65.24           3.96           79.0            270          56548          57214          56420  070°24'28.3"W   50°20'03.0"S         -3.060         62.973         -65.24          -86.9          130.1           0.00           1203          53677           10.3          -56.5          82.51          132.7         -60.99          88.95          146.1          -56.5          94.14          151.4          -8.74          -4.86           -2.6         -11.79          -5.19           -6.9           -0.3           79.0         63.048         63.731           92.8            8.4            0.0           0.01          57086     2018-08-26       11:37:13         +21.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:19           -4.8           75.4           75.5            274         -51.50           60.5            273   T
