           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         972.70          +3.40          75.00            2.0             90              0
            1.0         971.88          +1.35          86.76            2.1            224             22
            2.0         971.20          +1.46          93.74            2.0            220             41
            3.0         970.61          +2.04          89.34            1.9            216             57
            4.0         970.07          +2.59          89.29            1.8            215             72
            5.0         969.54          +3.09          86.57            1.6            213             86
            6.0         969.03          +3.53          83.70            1.4            209            100
            7.0         968.50          +3.75          81.74            1.2            201            115
            8.0         967.98          +3.86          80.87            1.2            192            129
            9.0         967.44          +3.91          80.45            1.3            186            144
           10.0         966.88          +3.96          80.04            1.4            184            159
           11.0         966.34          +3.96          79.77            1.5            185            174
           12.0         965.78          +3.95          79.70            1.4            185            190
           13.0         965.25          +3.96          79.71            1.2            187            205
           14.0         964.72          +3.96          79.06            1.0            192            219
           15.0         964.20          +4.04          78.14            1.0            199            234
           16.0         963.68          +4.16          76.85            1.0            210            248
           17.0         963.16          +4.28          75.21            1.0            215            262
           18.0         962.63          +4.42          73.81            1.1            211            277
           19.0         962.10          +4.68          72.61            1.1            208            292
           20.0         961.57          +4.85          71.85            1.1            213            306
           21.0         961.04          +4.94          72.02            1.1            222            321
           22.0         960.50          +4.95          72.04            1.1            233            336
           23.0         959.97          +4.93          72.10            1.0            243            351
           24.0         959.43          +4.90          72.05            0.9            250            366
           25.0         958.89          +4.90          71.93            0.8            259            381
           26.0         958.35          +5.05          71.17            0.9            271            396
           27.0         957.81          +5.26          69.97            1.0            278            411
           28.0         957.27          +5.47          68.86            1.2            277            426
           29.0         956.72          +5.58          68.07            1.2            274            442
           30.0         956.18          +5.64          67.38            1.2            273            457
           31.0         955.63          +5.75          66.41            1.2            277            472
           32.0         955.10          +5.99          65.50            1.4            287            488
           33.0         954.56          +6.16          64.86            1.6            297            503
           34.0         954.02          +6.30          64.44            1.7            305            518
           35.0         953.48          +6.46          64.20            1.8            310            533
           36.0         952.93          +6.52          63.96            1.9            313            548
           37.0         952.38          +6.44          63.47            2.2            317            564
           38.0         951.81          +6.32          63.60            2.4            318            580
           39.0         951.24          +6.32          64.05            2.6            320            596
           40.0         950.67          +6.37          64.26            2.8            322            612
           41.0         950.11          +6.38          64.45            3.2            323            628
           42.0         949.55          +6.34          64.85            3.6            323            644
           43.0         948.99          +6.30          65.19            3.9            322            660
           44.0         948.42          +6.25          65.35            4.1            322            676
           45.0         947.85          +6.21          65.52            4.2            322            692
           46.0         947.27          +6.16          65.71            4.2            322            709
           47.0         946.68          +6.11          65.91            4.3            323            726
           48.0         946.08          +6.06          66.11            4.2            323            743
           49.0         945.48          +6.02          66.32            4.2            324            760
           50.0         944.89          +5.97          66.35            4.2            326            776
           51.0         944.30          +5.91          66.57            4.3            327            793
           52.0         943.69          +5.86          66.88            4.4            328            811
           53.0         943.09          +5.82          67.01            4.5            329            828
           54.0         942.49          +5.78          67.16            4.6            330            845
           55.0         941.88          +5.73          67.42            4.7            330            862
           56.0         941.27          +5.69          67.74            4.9            331            880
           57.0         940.65          +5.63          67.89            4.9            330            897
           58.0         940.04          +5.59          68.04            4.7            329            915
           59.0         939.44          +5.55          68.25            4.4            328            932
           60.0         938.85          +5.50          68.52            4.6            327            949
           61.0         938.26          +5.44          68.70            4.8            327            966
           62.0         937.67          +5.37          69.18            5.0            325            982
           63.0         937.09          +5.31          69.46            5.2            324            999
           64.0         936.51          +5.26          69.72            5.4            323           1016
           65.0         935.93          +5.22          69.98            5.6            321           1032
           66.0         935.35          +5.17          69.99            5.7            319           1049
           67.0         934.78          +5.10          70.19            5.9            317           1065
           68.0         934.21          +5.04          70.43            6.0            316           1081
           69.0         933.65          +4.97          70.63            6.1            316           1098
           70.0         933.09          +4.90          70.89            6.2            317           1113
           71.0         932.55          +4.85          71.25            6.3            319           1129
           72.0         932.02          +4.80          71.64            6.5            320           1144
           73.0         931.50          +4.78          72.15            6.5            320           1159
           74.0         930.99          +4.76          72.48            6.6            319           1174
           75.0         930.48          +4.73          72.29            6.7            319           1189
           76.0         929.97          +4.69          72.54            6.8            319           1203
           77.0         929.47          +4.65          72.53            6.9            319           1218
           78.0         928.99          +4.62          72.70            7.1            319           1232
           79.0         928.51          +4.59          72.87            7.2            319           1245
           80.0         928.05          +4.57          72.82            7.2            319           1258
           81.0         927.61          +4.55          73.02            7.0            319           1271
           82.0         927.19          +4.52          73.20            6.9            320           1283
           83.0         926.75          +4.51          73.47            6.7            320           1296
           84.0         926.30          +4.49          73.41            6.9            320           1309
           85.0         925.83          +4.47          73.40            7.0            320           1322
           86.0         925.36          +4.45          73.60            7.1            320           1336
           87.0         924.88          +4.42          73.62            7.1            321           1350
           88.0         924.40          +4.40          73.91            7.2            323           1364
           89.0         923.91          +4.37          73.94            7.5            324           1378
           90.0         923.43          +4.34          74.17            7.7            325           1392
           91.0         922.94          +4.31          74.14            7.9            326           1406
           92.0         922.46          +4.28          74.37            8.0            326           1420
           93.0         921.97          +4.23          74.61            8.1            325           1434
           94.0         921.48          +4.20          74.82            8.2            325           1448
           95.0         920.98          +4.17          75.00            8.3            326           1463
           96.0         920.47          +4.14          74.95            8.4            327           1477
           97.0         919.96          +4.09          75.11            8.5            327           1492
           98.0         919.45          +4.05          75.29            8.6            327           1507
           99.0         918.93          +4.00          75.51            8.6            326           1522
          100.0         918.39          +3.95          75.81            8.6            327           1538
          101.0         917.85          +3.90          76.17            8.5            328           1554
          102.0         917.31          +3.84          76.55            8.4            329           1569
          103.0         916.75          +3.82          76.63            8.4            329           1585
          104.0         916.21          +3.78          76.68            8.4            330           1601
          105.0         915.66          +3.73          76.71            8.4            330           1617
          106.0         915.10          +3.68          77.00            8.5            330           1634
          107.0         914.54          +3.65          77.30            8.7            329           1650
          108.0         913.98          +3.62          77.31            8.9            327           1666
          109.0         913.44          +3.57          77.61            9.2            327           1682
          110.0         912.91          +3.51          77.69            9.6            328           1697
          111.0         912.39          +3.46          78.03            9.9            330           1713
          112.0         911.87          +3.42          78.31           10.0            331           1728
          113.0         911.35          +3.39          78.31           10.1            332           1743
          114.0         910.82          +3.36          78.66           10.1            333           1759
          115.0         910.29          +3.35          78.94           10.1            334           1774
          116.0         909.75          +3.33          79.18           10.2            334           1790
          117.0         909.22          +3.29          79.42           10.4            334           1805
          118.0         908.69          +3.26          79.37           10.6            334           1821
          119.0         908.15          +3.27          79.43           10.7            335           1837
          120.0         907.61          +3.26          79.75           10.7            335           1852
          121.0         907.08          +3.25          79.54           10.7            336           1868
          122.0         906.55          +3.24          79.54           10.8            335           1884
          123.0         906.01          +3.23          79.73           11.0            335           1899
          124.0         905.47          +3.21          79.80           11.1            335           1915
          125.0         904.94          +3.19          79.85           11.3            336           1931
          126.0         904.42          +3.18          79.84           11.6            336           1946
          127.0         903.89          +3.15          80.13           11.8            336           1962
          128.0         903.35          +3.13          80.03           11.9            337           1978
          129.0         902.82          +3.17          80.09           12.1            337           1993
          130.0         902.28          +3.23          80.09           12.2            336           2009
          131.0         901.73          +3.28          79.53           12.4            335           2025
          132.0         901.19          +3.31          79.52           12.4            334           2041
          133.0         900.64          +3.35          79.33           12.5            335           2057
          134.0         900.09          +3.38          79.19           12.6            336           2074
          135.0         899.53          +3.38          79.01           12.5            336           2091
          136.0         898.95          +3.36          79.18           12.6            337           2108
          137.0         898.37          +3.32          79.30           12.8            337           2125
          138.0         897.79          +3.32          79.15           13.1            337           2142
          139.0         897.21          +3.29          79.47           13.5            337           2159
          140.0         896.65          +3.25          79.60           13.8            338           2176
          141.0         896.10          +3.20          79.79           14.1            338           2192
          142.0         895.55          +3.17          79.87           14.3            337           2209
          143.0         894.98          +3.15          80.14           14.7            337           2225
          144.0         894.40          +3.14          80.20           14.6            337           2243
          145.0         893.82          +3.13          80.16           14.6            336           2260
          146.0         893.22          +3.10          80.44           14.6            335           2278
          147.0         892.62          +3.06          80.49           14.7            335           2296
          148.0         892.03          +3.03          80.54           14.6            334           2313
          149.0         891.43          +2.98          80.95           14.7            334           2331
          150.0         890.83          +2.93          81.10           14.8            333           2349
          151.0         890.23          +2.87          81.61           15.0            332           2367
          152.0         889.63          +2.81          81.79           15.3            331           2385
          153.0         889.03          +2.77          81.87           15.5            330           2403
          154.0         888.42          +2.74          82.27           15.7            329           2421
          155.0         887.81          +2.71          82.06           16.0            328           2439
          156.0         887.20          +2.67          82.38           16.3            328           2457
          157.0         886.59          +2.67          82.36           16.6            328           2476
          158.0         885.98          +2.67          82.18           16.7            328           2494
          159.0         885.36          +2.67          82.32           16.9            327           2513
          160.0         884.75          +2.64          82.27           17.2            327           2531
          161.0         884.13          +2.61          82.15           17.5            327           2549
          162.0         883.53          +2.64          81.92           17.8            327           2568
          163.0         882.92          +2.69          81.55           18.2            326           2586
          164.0         882.31          +2.69          81.21           18.5            326           2604
          165.0         881.69          +2.66          81.28           18.8            325           2623
          166.0         881.05          +2.68          81.28           19.1            324           2642
          167.0         880.40          +2.71          81.28           19.4            324           2662
          168.0         879.76          +2.77          81.07           19.5            324           2681
          169.0         879.13          +2.78          80.88           19.6            324           2700
          170.0         878.51          +2.76          81.12           19.8            323           2719
          171.0         877.88          +2.70          81.21           19.9            322           2738
          172.0         877.27          +2.65          81.25           20.1            321           2756
          173.0         876.66          +2.61          81.53           20.3            320           2775
          174.0         876.06          +2.58          81.81           20.6            320           2793
          175.0         875.45          +2.54          81.68           20.9            320           2811
          176.0         874.84          +2.53          81.75           21.1            320           2830
