        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
             ft              s             mB             °C              %            kts              °
---------------------------------------------------------------------------------------------------------
              0            0.0         981.10         +10.10          30.00           12.0            270
             10            1.3         980.74          +7.45          35.30           21.3            277
             20            2.1         980.37          +7.47          37.55           21.6            277
             30            2.9         980.01          +6.96          38.24           21.9            276
             40            3.6         979.65          +6.48          37.58           22.0            276
             50            4.2         979.28          +6.07          36.88           22.1            276
             60            4.8         978.92          +5.75          36.30           22.1            276
             70            5.3         978.55          +5.53          36.02           22.0            276
             80            5.8         978.19          +5.37          35.91           22.0            276
             90            6.3         977.82          +5.29          35.82           22.0            276
            100            6.8         977.46          +5.25          35.76           22.1            277
            110            7.3         977.09          +5.22          35.78           22.1            277
            120            7.8         976.73          +5.20          35.87           22.2            277
            130            8.3         976.36          +5.18          35.97           22.2            277
            140            8.9         976.00          +5.15          36.06           22.2            277
            150            9.4         975.63          +5.13          36.13           22.3            277
            160           10.0         975.27          +5.11          36.19           22.4            278
            170           10.5         974.90          +5.01          36.36           22.4            278
            180           11.0         974.54          +4.92          36.53           22.5            278
            190           11.6         974.17          +4.90          36.57           22.6            278
            200           12.1         973.81          +4.89          36.60           22.6            278
            210           12.6         973.45          +4.88          36.60           22.7            277
            220           13.1         973.08          +4.85          36.60           22.8            277
            230           13.5         972.72          +4.69          36.53           22.8            277
            240           14.0         972.35          +4.54          36.46           22.8            277
            250           14.5         971.99          +4.47          36.27           22.8            277
            260           14.9         971.63          +4.40          36.08           22.8            277
            270           15.4         971.26          +4.35          36.00           22.8            277
            280           15.9         970.90          +4.31          35.93           22.8            276
            290           16.4         970.53          +4.29          35.89           22.7            276
            300           16.9         970.17          +4.27          35.87           22.6            276
            310           17.4         969.81          +4.22          35.87           22.6            276
            320           17.9         969.44          +4.17          35.86           22.5            276
            330           18.3         969.08          +4.15          35.89           22.5            276
            340           18.8         968.71          +4.14          35.93           22.6            277
            350           19.3         968.35          +4.11          35.97           22.6            277
            360           19.8         967.99          +4.08          36.00           22.6            277
            370           20.4         967.62          +4.06          36.10           22.6            277
            380           21.0         967.26          +4.04          36.23           22.7            277
            390           21.6         966.90          +3.99          36.36           22.9            277
            400           22.2         966.54          +3.96          36.44           23.0            277
            410           22.7         966.17          +3.96          36.45           23.1            277
            420           23.2         965.81          +3.94          36.42           23.1            277
            430           23.6         965.45          +3.90          36.34           23.2            277
            440           24.1         965.08          +3.87          36.28           23.2            277
            450           24.4         964.72          +3.86          36.27           23.2            277
            460           24.7         964.36          +3.85          36.26           23.3            277
            470           25.0         964.00          +3.84          36.26           23.3            277
            480           25.3         963.64          +3.83          36.26           23.3            277
            490           25.6         963.27          +3.82          36.27           23.3            277
            500           25.9         962.91          +3.80          36.27           23.4            277
            510           26.2         962.55          +3.79          36.27           23.4            277
            520           26.5         962.19          +3.76          36.28           23.4            276
            530           26.8         961.83          +3.74          36.28           23.4            276
            540           27.1         961.47          +3.71          36.28           23.4            276
            550           27.4         961.10          +3.68          36.32           23.3            276
            560           27.8         960.74          +3.65          36.35           23.3            276
            570           28.2         960.38          +3.63          36.42           23.3            276
            580           28.7         960.02          +3.64          36.54           23.3            276
            590           29.2         959.66          +3.63          36.65           23.3            277
            600           29.9         959.30          +3.57          36.71           23.3            277
            610           31.3         958.94          +3.50          36.52           24.0            277
            620           32.5         958.58          +3.50          36.44           24.5            277
