           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         981.10         +10.10          30.00           12.0            270              0
            1.0         980.86          +7.40          34.43           21.2            277              7
            2.0         980.43          +7.55          37.43           21.6            277             18
            3.0         979.98          +6.91          38.30           21.9            276             31
            4.0         979.43          +6.20          37.11           22.1            276             46
            5.0         978.79          +5.63          36.09           22.1            276             64
            6.0         978.07          +5.31          35.87           22.0            276             83
            7.0         977.30          +5.23          35.73           22.1            277            104
            8.0         976.58          +5.19          35.91           22.2            277            124
            9.0         975.93          +5.14          36.08           22.2            277            142
           10.0         975.26          +5.11          36.19           22.4            278            160
           11.0         974.57          +4.92          36.53           22.5            278            179
           12.0         973.88          +4.89          36.60           22.6            278            198
           13.0         973.14          +4.87          36.61           22.8            277            219
           14.0         972.37          +4.54          36.47           22.8            277            240
           15.0         971.58          +4.39          36.06           22.8            277            261
           16.0         970.79          +4.30          35.91           22.8            276            283
           17.0         970.08          +4.26          35.87           22.6            276            303
           18.0         969.34          +4.16          35.86           22.5            276            323
           19.0         968.55          +4.13          35.95           22.6            277            345
           20.0         967.86          +4.07          36.01           22.6            277            364
           21.0         967.26          +4.04          36.23           22.7            277            380
           22.0         966.67          +3.96          36.44           23.0            277            397
           23.0         966.00          +3.96          36.46           23.1            277            415
           24.0         965.14          +3.87          36.28           23.2            277            439
           25.0         964.05          +3.84          36.26           23.3            277            469
           26.0         962.75          +3.80          36.27           23.4            277            505
           27.0         961.54          +3.72          36.28           23.4            276            538
           28.0         960.52          +3.63          36.37           23.3            276            567
           29.0         959.76          +3.65          36.64           23.3            277            588
           30.0         959.26          +3.56          36.72           23.3            277            601
           31.0         959.02          +3.50          36.60           23.8            277            608
           32.0         958.76          +3.50          36.34           24.4            277            615
           33.0         958.39          +3.51          36.54           24.6            277            626
           34.0         957.94          +3.43          36.74           24.7            276            638
           35.0         957.49          +3.40          36.92           24.7            276            651
           36.0         957.04          +3.28          37.20           24.9            277            663
           37.0         956.52          +3.21          37.38           25.0            276            677
           38.0         956.00          +3.19          37.54           25.2            276            692
           39.0         955.48          +3.16          37.44           25.2            277            706
           40.0         954.87          +3.04          37.27           25.3            277            723
           41.0         954.20          +3.02          37.23           25.3            277            742
           42.0         953.54          +2.94          37.43           25.4            277            760
           43.0         952.88          +2.99          37.50           25.6            277            779
           44.0         952.30          +2.89          37.57           25.7            277            795
           45.0         951.73          +2.88          37.67           25.5            277            811
           46.0         951.17          +2.78          37.71           25.5            277            826
           47.0         950.67          +2.76          37.80           25.5            277            840
           48.0         950.22          +2.80          37.86           25.5            278            853
           49.0         949.73          +2.71          37.89           25.9            278            866
           50.0         949.43          +2.69          37.90           26.2            278            875
           51.0         949.12          +2.61          38.04           26.2            278            884
           52.0         948.74          +2.66          38.16           26.3            278            894
           53.0         948.37          +2.54          38.25           26.2            278            905
           54.0         947.99          +2.50          38.30           26.2            277            915
           55.0         947.52          +2.49          38.36           26.4            277            928
           56.0         947.01          +2.46          38.44           26.8            278            943
           57.0         946.51          +2.40          38.56           27.2            278            956
           58.0         946.05          +2.33          38.63           27.4            278            970
           59.0         945.58          +2.29          38.69           27.2            278            983
           60.0         945.08          +2.27          38.71           27.1            278            996
           61.0         944.62          +2.27          38.71           26.9            278           1010
           62.0         944.08          +2.18          38.75           26.7            278           1025
           63.0         943.49          +2.18          38.84           26.6            278           1041
           64.0         942.95          +2.09          38.93           26.5            278           1056
           65.0         942.44          +2.07          38.99           26.7            278           1071
           66.0         941.95          +2.01          39.02           26.9            277           1084
           67.0         941.55          +2.02          39.09           27.0            277           1096
           68.0         941.20          +1.94          39.18           27.1            277           1105
           69.0         940.87          +1.98          39.25           27.2            277           1115
           70.0         940.45          +1.92          39.30           27.2            277           1126
           71.0         940.03          +1.89          39.40           27.1            277           1138
           72.0         939.59          +1.78          39.53           27.1            277           1151
           73.0         939.01          +1.75          39.66           27.1            278           1167
           74.0         938.38          +1.71          39.75           27.2            278           1185
           75.0         937.84          +1.65          39.83           27.2            278           1200
           76.0         937.31          +1.64          39.93           27.3            278           1215
           77.0         936.98          +1.63          40.04           27.4            278           1224
           78.0         936.98          +1.62          40.12           27.4            278           1224
           79.0         936.96          +1.53          40.12           27.4            278           1225
           80.0         936.89          +1.45          40.12           27.5            278           1227
           81.0         936.82          +1.45          40.15           27.4            277           1229
           82.0         936.54          +1.42          40.25           27.3            277           1237
           83.0         936.05          +1.36          40.35           27.3            277           1250
           84.0         935.58          +1.36          40.46           27.4            277           1264
           85.0         935.12          +1.26          40.58           27.4            277           1277
           86.0         934.65          +1.25          40.72           27.5            277           1290
           87.0         934.19          +1.21          40.82           27.5            278           1303
           88.0         933.75          +1.21          40.90           27.6            278           1315
           89.0         933.31          +1.15          41.00           27.6            278           1328
           90.0         932.91          +1.11          41.10           27.5            278           1339
           91.0         932.54          +1.08          41.22           27.4            278           1350
           92.0         932.17          +1.07          41.33           27.2            278           1360
           93.0         931.80          +0.99          41.38           27.1            278           1371
           94.0         931.42          +0.97          41.48           27.2            278           1381
           95.0         931.01          +0.96          41.49           27.2            278           1393
           96.0         930.59          +0.87          41.51           27.1            277           1405
           97.0         930.15          +0.93          41.62           27.0            277           1417
           98.0         929.69          +0.85          41.69           27.1            277           1430
           99.0         929.20          +0.79          41.75           27.2            277           1444
          100.0         928.69          +0.73          41.79           27.3            277           1459
          101.0         928.11          +0.66          41.95           27.4            277           1475
          102.0         927.51          +0.61          42.08           27.5            277           1492
          103.0         926.89          +0.58          42.23           27.4            277           1510
          104.0         926.24          +0.57          42.34           27.3            277           1528
          105.0         925.62          +0.52          42.48           27.3            277           1546
          106.0         925.02          +0.44          42.58           27.3            277           1563
          107.0         924.44          +0.36          42.56           27.3            276           1579
          108.0         923.88          +0.33          42.64           27.3            276           1595
          109.0         923.40          +0.32          42.73           27.0            275           1609
          110.0         922.94          +0.31          42.75           27.0            275           1622
          111.0         922.50          +0.23          42.69           27.3            275           1634
          112.0         922.09          +0.21          42.64           27.5            275           1646
          113.0         921.70          +0.19          42.69           27.6            275           1657
          114.0         921.28          +0.12          42.73           27.7            276           1669
          115.0         920.80          +0.09          42.84           27.7            276           1683
          116.0         920.32          +0.13          42.91           27.7            275           1697
          117.0         919.83          +0.04          43.02           27.6            275           1711
          118.0         919.33          -0.04          43.13           27.6            275           1725
          119.0         918.82          -0.06          43.22           27.6            275           1739
          120.0         918.39          -0.06          43.19           27.7            275           1752
          121.0         917.95          -0.07          43.06           27.8            274           1764
          122.0         917.51          -0.10          42.81           28.0            274           1777
          123.0         917.05          -0.13          42.50           28.1            274           1790
          124.0         916.60          -0.15          42.22           28.2            274           1803
          125.0         916.11          -0.21          42.15           28.3            274           1817
          126.0         915.63          -0.23          42.17           28.4            274           1831
          127.0         915.15          -0.33          42.22           28.5            274           1844
          128.0         914.69          -0.31          42.29           28.5            274           1858
          129.0         914.24          -0.33          42.25           28.5            274           1871
          130.0         913.78          -0.38          42.31           28.4            273           1884
          131.0         913.32          -0.47          42.42           28.4            273           1897
          132.0         912.86          -0.50          42.60           28.4            273           1910
          133.0         912.41          -0.50          42.80           28.5            273           1923
          134.0         911.95          -0.50          42.91           28.6            273           1936
          135.0         911.52          -0.59          43.02           28.8            273           1949
          136.0         911.08          -0.64          43.10           29.0            273           1961
          137.0         910.65          -0.64          43.19           29.1            272           1974
          138.0         910.19          -0.71          43.26           29.3            273           1987
          139.0         909.74          -0.74          43.35           29.3            273           2000
          140.0         909.26          -0.83          43.39           29.3            273           2014
          141.0         908.80          -0.80          43.48           29.2            273           2027
          142.0         908.35          -0.87          43.42           29.1            273           2040
          143.0         907.94          -0.84          43.16           29.1            273           2052
          144.0         907.53          -0.87          42.89           29.1            272           2064
          145.0         907.12          -0.93          42.56           29.1            272           2076
          146.0         906.71          -0.91          42.71           29.2            272           2087
          147.0         906.30          -1.00          42.66           29.3            272           2099
          148.0         905.85          -0.98          42.69           29.5            272           2112
          149.0         905.39          -0.98          42.71           29.6            272           2125
          150.0         904.91          -1.05          42.79           29.8            272           2139
          151.0         904.41          -1.09          42.89           29.9            272           2154
          152.0         903.92          -1.17          43.02           29.9            272           2168
          153.0         903.44          -1.22          43.21           29.9            272           2182
          154.0         902.96          -1.27          43.40           29.9            272           2196
          155.0         902.49          -1.30          43.54           29.8            271           2209
          156.0         902.01          -1.38          43.62           29.8            271           2223
          157.0         901.51          -1.39          43.76           29.8            271           2238
          158.0         901.01          -1.43          43.88           29.8            271           2252
          159.0         900.49          -1.49          43.95           29.9            271           2267
          160.0         899.95          -1.54          43.96           30.0            271           2283
          161.0         899.36          -1.56          43.94           30.0            271           2300
          162.0         898.77          -1.63          43.95           30.0            271           2317
          163.0         898.16          -1.66          43.95           30.0            271           2335
          164.0         897.58          -1.67          44.06           30.0            271           2352
          165.0         897.04          -1.77          44.07           30.1            271           2368
          166.0         896.54          -1.76          44.09           30.0            271           2382
          167.0         896.07          -1.81          44.12           30.0            271           2396
          168.0         895.62          -1.87          44.16           29.9            271           2409
          169.0         895.16          -1.91          44.28           29.9            271           2422
          170.0         894.71          -1.91          44.42           29.8            271           2435
          171.0         894.26          -1.94          44.63           29.8            270           2448
          172.0         893.81          -2.06          44.81           29.8            270           2461
          173.0         893.34          -2.11          45.04           29.8            270           2475
          174.0         892.87          -2.15          45.13           29.8            270           2489
          175.0         892.40          -2.18          45.24           29.8            270           2503
          176.0         891.92          -2.20          45.35           29.9            270           2517
