Initializing Logger    ,,,,,,,,,,
Avg: 10 s/rdg,,,,,,,,,,
Lamp Duty cycle-: 1023,,,,,,,,,,
-4.4,305.3,712.5,0.7,12.7000,0.0,-5017.00163,-07202.84142,355.5,26/08/18,15:43:03
-4.4,305.3,712.9,0.7,12.6000,0.0,-5017.00170,-07202.84117,355.7,26/08/18,15:43:13
176.5,305.2,705.9,0.7,12.7000,0.0,-5017.00185,-07202.84079,355.0,26/08/18,15:43:23
-3.9,305.2,710.8,0.7,12.6000,0.0,-5017.00199,-07202.84067,355.4,26/08/18,15:43:33
-6,304.9,710.6,0.7,12.7000,0.0,-5017.00182,-07202.84081,355.3,26/08/18,15:43:43
-6.2,304.9,714.6,0.7,12.5000,0.0,-5017.00194,-07202.84082,355.4,26/08/18,15:43:53
-2.7,304.9,713.6,0.8,12.7000,0.0,-5017.00179,-07202.84121,355.5,26/08/18,15:44:03
-2.2,304.8,705.2,0.8,12.6000,0.0,-5017.00156,-07202.84164,355.5,26/08/18,15:44:13
-2.2,304.8,705.4,0.8,12.6000,0.0,-5017.00151,-07202.84195,355.2,26/08/18,15:44:23
0.2,304.7,707.3,0.8,12.5000,0.0,-5017.00136,-07202.84210,355.0,26/08/18,15:44:33
2.4,304.6,707.9,0.8,12.6000,0.0,-5017.00142,-07202.84151,355.6,26/08/18,15:44:43
1.9,304.6,713.4,0.8,12.5000,0.0,-5017.00165,-07202.84127,355.0,26/08/18,15:44:53
3.8,304.5,708.1,0.8,12.6000,0.0,-5017.00175,-07202.84114,355.3,26/08/18,15:45:03
4.6,304.5,713.8,0.8,12.5000,0.0,-5017.00197,-07202.84100,355.2,26/08/18,15:45:13
5,304.4,705.2,0.8,12.6000,0.0,-5017.00209,-07202.84103,355.3,26/08/18,15:45:23
3.7,304.4,708.4,0.8,12.5000,0.0,-5017.00217,-07202.84144,355.3,26/08/18,15:45:33
5.5,304.4,710.9,0.8,12.6000,0.0,-5017.00236,-07202.84177,355.3,26/08/18,15:45:43
3.4,304.2,705.9,0.8,12.5000,0.0,-5017.00235,-07202.84147,355.2,26/08/18,15:45:53
4.2,304.2,709.5,0.8,12.6000,0.0,-5017.00265,-07202.84148,355.2,26/08/18,15:46:03
4.3,304.1,713.9,0.8,12.5000,0.0,-5017.00255,-07202.84134,355.0,26/08/18,15:46:13
5.4,304.1,705.7,0.8,12.6000,0.0,-5017.00270,-07202.84137,355.0,26/08/18,15:46:23
3.7,304.0,705.8,0.8,12.5000,0.0,-5017.00284,-07202.84137,355.6,26/08/18,15:46:33
3.8,304.0,706.1,0.8,12.6000,0.0,-5017.00291,-07202.84133,355.0,26/08/18,15:46:43
2.6,304.0,709.2,0.8,12.4000,0.0,-5017.00288,-07202.84141,355.1,26/08/18,15:46:53
1.7,303.9,713.6,0.8,12.6000,0.0,-5017.00273,-07202.84133,355.6,26/08/18,15:47:03
-0.9,303.9,712.3,0.8,12.4000,0.0,-5017.00268,-07202.84083,355.4,26/08/18,15:47:13
0.2,303.8,707.3,0.8,12.6000,0.0,-5017.00226,-07202.84095,355.5,26/08/18,15:47:23
-0.1,303.8,708.1,0.8,12.4000,0.0,-5017.00191,-07202.84074,355.4,26/08/18,15:47:33
1.3,303.7,710.0,0.8,12.5000,0.0,-5017.00140,-07202.84077,355.1,26/08/18,15:47:43
1.5,303.7,706.4,0.8,12.4000,0.0,-5017.00135,-07202.84047,355.6,26/08/18,15:47:53
2.6,303.7,711.3,0.8,12.5000,0.0,-5017.00154,-07202.84042,355.4,26/08/18,15:48:03
2.7,303.7,709.2,0.8,12.4000,0.0,-5017.00160,-07202.84045,355.9,26/08/18,15:48:13
4.3,303.6,713.8,0.8,12.5000,0.0,-5017.00211,-07202.84088,355.2,26/08/18,15:48:23
3,303.6,712.3,0.8,12.4000,0.0,-5017.00222,-07202.84101,356.0,26/08/18,15:48:33
3.5,303.6,709.9,0.8,12.5000,0.0,-5017.00227,-07202.84081,355.8,26/08/18,15:48:43
3.6,303.5,711.5,0.8,12.4000,0.0,-5017.00206,-07202.84060,355.9,26/08/18,15:48:53
3,303.5,711.2,0.8,12.5000,0.0,-5017.00190,-07202.84090,356.0,26/08/18,15:49:03
1.9,303.1,705.9,0.8,12.4000,0.0,-5017.00141,-07202.84062,356.6,26/08/18,15:49:13
2.4,303.2,708.0,0.8,12.5000,0.0,-5017.00107,-07202.84037,355.8,26/08/18,15:49:23
3,303.1,706.2,0.8,12.4000,0.0,-5017.00095,-07202.84054,356.2,26/08/18,15:49:33
3.6,303.0,711.3,0.8,12.5000,0.0,-5017.00068,-07202.84065,356.1,26/08/18,15:49:43
2.5,303.0,709.1,0.8,12.4000,0.0,-5017.00104,-07202.84140,356.0,26/08/18,15:49:53
3.9,303.0,704.9,0.8,12.5000,0.0,-5017.00141,-07202.84142,356.3,26/08/18,15:50:03
2.2,303.0,709.5,0.8,12.4000,0.0,-5017.00136,-07202.84177,356.2,26/08/18,15:50:13
1,302.9,707.5,0.8,12.5000,0.0,-5017.00113,-07202.84228,356.4,26/08/18,15:50:23
-0.5,302.8,713.9,0.8,12.4000,0.0,-5017.00089,-07202.84225,356.6,26/08/18,15:50:33
-0.2,302.8,705.6,0.8,12.5000,0.0,-5017.00070,-07202.84210,356.3,26/08/18,15:50:43
-0.2,302.8,713.6,0.8,12.3000,0.0,-5017.00087,-07202.84184,356.4,26/08/18,15:50:53
0.3,302.7,706.6,0.8,12.5000,0.0,-5017.00133,-07202.84173,356.4,26/08/18,15:51:03
