Initializing Logger    ,,,,,,,,,,
Avg: 10 s/rdg,,,,,,,,,,
Lamp Duty cycle-: 1023,,,,,,,,,,
-3.3,302.3,716.8,0.8,12.7000,0.0,-5017.00978,-07202.83570,236.4,13/08/18,16:43:48
-1.8,302.3,715.0,0.8,12.7000,0.0,-5017.00679,-07202.83865,236.6,13/08/18,16:43:58
2.5,302.2,720.5,0.8,12.7000,0.0,-5017.00749,-07202.84354,236.6,13/08/18,16:44:08
-1.3,302.2,724.4,0.8,12.7000,0.0,-5016.99557,-07202.84215,236.0,13/08/18,16:44:18
-3.3,302.2,718.5,0.8,12.6000,0.0,-5017.00012,-07202.83632,236.2,13/08/18,16:44:28
2,302.2,717.4,0.8,12.7000,0.0,-5017.00057,-07202.83725,236.1,13/08/18,16:44:38
2.2,302.2,717.5,0.8,12.6000,0.0,-5017.01032,-07202.84406,236.2,13/08/18,16:44:48
1.7,302.1,717.5,0.8,12.6000,0.0,-5017.00952,-07202.84038,236.1,13/08/18,16:44:58
-0.7,302.1,715.2,0.8,12.6000,0.0,-5017.01096,-07202.83397,235.3,13/08/18,16:45:08
3.3,302.1,724.2,0.8,12.6000,0.0,-5017.01446,-07202.83222,235.1,13/08/18,16:45:18
0.7,302.1,718.1,0.8,12.6000,0.0,-5017.01280,-07202.81882,235.2,13/08/18,16:45:28
3.1,302.1,717.4,0.8,12.6000,0.0,-5017.01125,-07202.80821,235.7,13/08/18,16:45:38
0.3,302.1,716.8,0.8,12.5000,0.0,-5017.01106,-07202.79954,235.4,13/08/18,16:45:48
3,302.0,718.5,0.8,12.6000,0.0,-5017.01118,-07202.78135,235.1,13/08/18,16:45:58
3,302.0,721.7,0.8,12.5000,0.0,-5017.01368,-07202.79087,235.1,13/08/18,16:46:08
4.7,302.0,722.9,0.8,12.6000,0.0,-5017.01465,-07202.81844,235.4,13/08/18,16:46:18
3.4,302.0,716.5,0.8,12.5000,0.0,-5017.00948,-07202.82667,235.2,13/08/18,16:46:28
4.7,302.0,723.4,0.8,12.6000,0.0,-5017.01197,-07202.83428,234.8,13/08/18,16:46:38
4.4,302.0,723.2,0.8,12.5000,0.0,-5017.01281,-07202.83922,234.9,13/08/18,16:46:48
6.9,301.9,716.5,0.8,12.5000,0.0,-5017.01553,-07202.84099,235.0,13/08/18,16:46:58
2,301.9,715.6,0.8,12.5000,0.0,-5017.01789,-07202.83895,234.6,13/08/18,16:47:08
5.7,301.9,716.6,0.8,12.5000,0.0,-5017.01916,-07202.83966,234.9,13/08/18,16:47:18
2.4,301.9,722.8,0.8,12.5000,0.0,-5017.02106,-07202.83711,234.6,13/08/18,16:47:28
3.6,301.9,724.0,0.8,12.5000,0.0,-5017.02428,-07202.83235,234.9,13/08/18,16:47:38
-1.1,301.9,724.1,0.8,12.4000,0.0,-5017.01842,-07202.82878,234.8,13/08/18,16:47:48
1.5,301.8,723.8,0.8,12.5000,0.0,-5017.01557,-07202.82370,234.7,13/08/18,16:47:58
-1.7,301.8,715.0,0.8,12.4000,0.0,-5017.01340,-07202.82588,234.5,13/08/18,16:48:08
0.4,301.8,715.6,0.8,12.5000,0.0,-5017.01069,-07202.82476,234.4,13/08/18,16:48:18
0.4,301.8,715.8,0.8,12.5000,0.0,-5017.00893,-07202.83057,234.4,13/08/18,16:48:28
1.8,301.8,720.3,0.8,12.5000,0.0,0000.00000,00000.00000,233.9,13/08/18,16:48:38
0.2,301.8,724.4,0.8,12.4000,0.0,-5017.00725,-07202.82887,234.1,13/08/18,16:48:48
3.3,301.8,724.1,0.8,12.5000,0.0,-5017.00671,-07202.82965,234.0,13/08/18,16:48:58
0.7,301.8,716.1,0.8,12.4000,0.0,-5017.01012,-07202.83517,234.0,13/08/18,16:49:08
3.5,301.7,717.6,0.8,12.4000,0.0,-5017.01428,-07202.83984,233.6,13/08/18,16:49:18
-0.3,301.7,716.0,0.8,12.4000,0.0,-5017.01672,-07202.84294,233.9,13/08/18,16:49:28
3,301.7,717.1,0.8,12.4000,0.0,-5017.00985,-07202.84612,233.6,13/08/18,16:49:38
6.2,301.7,722.8,0.8,12.4000,0.0,-5017.01287,-07202.84107,233.7,13/08/18,16:49:48
4,301.3,717.2,0.8,12.4000,0.0,-5017.01573,-07202.83673,233.4,13/08/18,16:49:58
1.7,301.3,723.9,0.8,12.4000,0.0,-5017.01476,-07202.83648,234.0,13/08/18,16:50:08
-0.7,301.6,715.3,0.8,12.4000,0.0,-5017.01636,-07202.83090,233.5,13/08/18,16:50:18
-1.7,301.3,716.7,0.8,12.4000,0.0,-5017.01123,-07202.82845,233.3,13/08/18,16:50:28
1.3,301.6,716.7,0.8,12.4000,0.0,-5017.00527,-07202.83033,233.2,13/08/18,16:50:38
0.6,301.4,723.6,0.8,12.4000,0.0,-5017.00487,-07202.82787,233.4,13/08/18,16:50:48
2,301.3,723.4,0.8,12.4000,0.0,-5017.00350,-07202.83173,233.3,13/08/18,16:50:58
0.1,301.2,717.1,0.8,12.3000,0.0,-5017.00412,-07202.83179,233.1,13/08/18,16:51:08
6.9,301.2,721.4,0.8,12.4000,0.0,-5017.00609,-07202.83002,233.3,13/08/18,16:51:18
3.7,301.2,720.4,0.8,12.3000,0.0,-5017.00603,-07202.82688,233.4,13/08/18,16:51:28
6.3,301.2,719.1,0.8,12.4000,0.0,-5017.00670,-07202.81960,233.3,13/08/18,16:51:38
4,301.2,714.6,0.8,12.3000,0.0,-5016.99638,-07202.81460,233.4,13/08/18,16:51:48
8.1,301.2,714.9,0.8,12.4000,0.0,-5016.97472,-07202.79502,233.1,13/08/18,16:51:58
3.6,301.2,716.9,0.8,12.3000,0.0,-5016.99136,-07202.82338,233.0,13/08/18,16:52:08
8.4,301.1,714.9,0.8,12.4000,0.0,-5016.99272,-07202.82243,233.0,13/08/18,16:52:18
4.4,301.1,715.3,0.8,12.3000,0.0,-5016.98763,-07202.82379,232.9,13/08/18,16:52:28
5.8,301.1,719.8,0.8,12.4000,0.0,-5016.98059,-07202.82425,233.0,13/08/18,16:52:38
4.8,301.1,718.1,0.8,12.3000,0.0,-5016.97539,-07202.82548,233.4,13/08/18,16:52:48
7.3,301.1,716.7,0.8,12.4000,0.0,-5016.99148,-07202.82143,233.0,13/08/18,16:52:58
1.2,301.1,720.2,0.8,12.4000,0.0,-5017.01017,-07202.82695,233.3,13/08/18,16:53:08
3.1,301.0,723.9,0.8,12.4000,0.0,-5017.01783,-07202.82727,233.1,13/08/18,16:53:18
-1.3,301.1,716.0,0.8,12.3000,0.0,-5017.01556,-07202.82648,233.5,13/08/18,16:53:28
1.4,301.0,722.3,0.8,12.4000,0.0,-5017.01427,-07202.81882,233.3,13/08/18,16:53:38
7.8,301.0,724.1,0.8,12.3000,0.0,-5017.01327,-07202.81340,232.8,13/08/18,16:53:48
4.4,301.0,723.5,0.8,12.4000,0.0,-5017.01298,-07202.81395,232.9,13/08/18,16:53:58
2.2,301.0,715.1,0.8,12.3000,0.0,-5017.01309,-07202.81684,233.0,13/08/18,16:54:08
5.1,301.0,719.7,0.8,12.3000,0.0,-5017.01620,-07202.82486,233.0,13/08/18,16:54:18
0.8,301.0,714.4,0.8,12.3000,0.0,-5017.01489,-07202.82997,233.2,13/08/18,16:54:28
3.1,301.0,717.4,0.8,12.3000,0.0,-5017.01549,-07202.83526,233.2,13/08/18,16:54:38
10.4,300.9,720.6,0.8,12.3000,0.0,-5017.01548,-07202.83817,233.4,13/08/18,16:54:48
5.6,300.9,723.5,0.8,12.3000,0.0,-5017.01456,-07202.83890,232.9,13/08/18,16:54:58
2.8,300.9,716.1,0.8,12.3000,0.0,-5017.01318,-07202.84017,233.0,13/08/18,16:55:08
-1.4,300.9,721.6,0.8,12.3000,0.0,-5017.01107,-07202.84405,232.9,13/08/18,16:55:18
1.6,300.9,724.3,0.8,12.3000,0.0,-5017.00657,-07202.84591,232.9,13/08/18,16:55:28
3.3,300.9,723.6,0.8,12.3000,0.0,-5017.00288,-07202.84215,233.0,13/08/18,16:55:38
0.9,300.9,723.9,0.8,12.3000,0.0,-5017.00154,-07202.83874,232.8,13/08/18,16:55:48
3.6,300.8,721.0,0.8,12.3000,0.0,-5016.99969,-07202.83347,232.7,13/08/18,16:55:58
1.7,300.9,721.4,0.8,12.3000,0.0,0000.00000,00000.00000,232.8,13/08/18,16:56:08
-1.5,300.9,721.5,0.8,12.3000,0.0,-5016.99850,-07202.83253,233.0,13/08/18,16:56:18
-1.4,300.8,715.3,0.8,12.3000,0.0,-5016.99785,-07202.83327,232.7,13/08/18,16:56:28
2,300.8,724.1,0.8,12.3000,0.0,-5017.00429,-07202.83637,232.8,13/08/18,16:56:38
9.1,300.8,718.2,0.8,12.3000,0.0,-5017.00878,-07202.83884,232.4,13/08/18,16:56:48
5.8,300.8,715.1,0.8,12.3000,0.0,-5017.01051,-07202.84133,232.8,13/08/18,16:56:58
4.4,300.8,722.0,0.8,12.3000,0.0,-5017.01410,-07202.84364,232.2,13/08/18,16:57:08
-0.2,300.8,721.0,0.8,12.3000,0.0,-5017.01560,-07202.84691,232.5,13/08/18,16:57:18
2.1,300.8,715.4,0.8,12.3000,0.0,-5017.01843,-07202.84715,232.6,13/08/18,16:57:28
4,300.8,717.4,0.8,12.3000,0.0,-5017.01864,-07202.84561,232.7,13/08/18,16:57:38
-0.3,300.8,717.8,0.8,12.3000,0.0,-5017.01806,-07202.84578,232.9,13/08/18,16:57:48
