Sample#,Date+Time,DateTime,Fl Sec,Az,El,Press,TAir,Hum,Lat,Long,Alt,Freq,RSSI,F Offs,Az Tr Offs,El Tr Offs,Sys V,Sys I,Az I,El I,MCU Stat,Rx Stat,SCA Stat,POST,SAA BIT,Rx BIT,MCU BIT,SCA BIT,CDU1 BIT,CDU2 BIT,State,Flags,THum
0,2017-08-16 12:00:30,42963.5003530,999999999.0000000,999999999.000,999999999.000,78.950,-63.830,1.370,-50.186451,-69.959763,16948.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,0,2098952,-63.83
1,2017-08-16 12:00:31,42963.5003646,999999999.0000000,999999999.000,999999999.000,79.110,-63.850,1.340,-50.186440,-69.959122,16938.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-63.85
2,2017-08-16 12:00:32,42963.5003762,999999999.0000000,999999999.000,999999999.000,79.250,-63.850,1.340,-50.186440,-69.958435,16926.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-63.85
3,2017-08-16 12:00:33,42963.5003877,999999999.0000000,999999999.000,999999999.000,79.400,-63.950,1.310,-50.186432,-69.957664,16912.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-63.95
4,2017-08-16 12:00:34,42963.5003993,999999999.0000000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000000,999999999.000000,999999999.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,0,999999999.00
5,2017-08-16 12:00:35,42963.5004109,999999999.0000000,999999999.000,999999999.000,79.590,-63.940,1.270,-50.186321,-69.956154,16888.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-63.94
6,2017-08-16 12:00:36,42963.5004225,999999999.0000000,999999999.000,999999999.000,79.860,-64.060,1.380,-50.186302,-69.955490,16874.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.06
7,2017-08-16 12:00:37,42963.5004340,999999999.0000000,999999999.000,999999999.000,80.080,-64.030,1.350,-50.186321,-69.954758,16861.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.03
8,2017-08-16 12:00:38,42963.5004456,999999999.0000000,999999999.000,999999999.000,80.240,-64.060,1.320,-50.186295,-69.953941,16847.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.06
9,2017-08-16 12:00:39,42963.5004572,999999999.0000000,999999999.000,999999999.000,80.410,-64.100,1.420,-50.186230,-69.953201,16834.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.10
10,2017-08-16 12:00:40,42963.5004688,999999999.0000000,999999999.000,999999999.000,80.580,-64.140,1.390,-50.186211,-69.952499,16820.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.14
11,2017-08-16 12:00:41,42963.5004803,999999999.0000000,999999999.000,999999999.000,80.780,-64.110,1.360,-50.186218,-69.951736,16807.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-64.11
