        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           34.9         967.22          +8.90          28.49           17.4            264
            640           35.4         966.86          +8.88          28.23           17.3            264
            650           35.9         966.50          +8.87          27.99           17.2            263
            660           36.5         966.15          +8.87          27.55           17.2            263
            670           37.0         965.79          +8.86          27.08           17.2            263
            680           37.5         965.43          +8.86          27.12           17.3            263
            690           38.1         965.08          +8.86          27.23           17.4            263
            700           38.6         964.72          +8.85          27.63           17.5            263
            710           39.2         964.37          +8.82          28.00           17.7            263
            720           39.7         964.01          +8.74          28.32           17.8            264
            730           40.3         963.65          +8.69          28.55           17.9            264
            740           40.8         963.30          +8.68          28.65           17.9            264
            750           41.4         962.94          +8.67          28.76           17.9            264
            760           41.9         962.59          +8.68          28.88           17.8            264
            770           42.5         962.23          +8.65          28.70           17.7            264
            780           43.0         961.88          +8.62          28.47           17.7            264
            790           43.6         961.52          +8.58          28.45           17.7            264
            800           44.1         961.17          +8.54          28.46           17.7            264
            810           44.7         960.81          +8.51          28.58           17.7            263
            820           45.2         960.46          +8.47          28.73           17.8            263
            830           45.8         960.10          +8.41          28.94           17.8            263
            840           46.3         959.75          +8.37          29.06           17.8            263
            850           46.8         959.39          +8.35          29.11           17.7            262
            860           47.4         959.04          +8.30          29.29           17.7            262
            870           48.0         958.68          +8.23          29.52           17.7            262
            880           48.5         958.33          +8.21          29.75           17.8            263
            890           49.0         957.97          +8.19          30.00           17.8            263
            900           49.6         957.62          +8.17          30.38           17.7            263
            910           50.1         957.27          +8.13          30.61           17.7            263
            920           50.7         956.91          +8.07          30.40           17.5            263
            930           51.2         956.56          +8.03          30.24           17.5            263
            940           51.8         956.20          +8.02          30.13           17.4            263
            950           52.3         955.85          +8.00          30.02           17.4            263
            960           52.9         955.50          +7.97          29.92           17.5            263
            970           53.4         955.14          +7.95          29.85           17.5            263
            980           54.0         954.79          +7.93          29.79           17.6            263
            990           54.5         954.44          +7.92          29.76           17.6            263
           1000           55.1         954.08          +7.89          29.76           17.6            263
           1010           55.6         953.73          +7.82          30.04           17.5            263
           1020           56.2         953.38          +7.77          30.36           17.5            263
           1030           56.7         953.02          +7.78          30.80           17.6            264
           1040           57.3         952.67          +7.77          30.99           17.6            264
           1050           57.8         952.32          +7.74          30.88           17.6            264
           1060           58.3         951.97          +7.71          30.63           17.6            263
           1070           58.9         951.61          +7.69          30.31           17.6            263
           1080           59.4         951.26          +7.68          30.14           17.6            263
           1090           60.0         950.91          +7.68          30.01           17.6            263
           1100           60.5         950.56          +7.66          29.46           17.6            263
           1110           61.1         950.20          +7.64          28.97           17.6            263
           1120           61.6         949.85          +7.63          28.82           17.6            263
           1130           62.2         949.50          +7.62          28.84           17.5            263
           1140           62.8         949.15          +7.59          29.16           17.5            263
           1150           63.3         948.80          +7.57          29.57           17.4            263
           1160           63.9         948.44          +7.56          30.03           17.4            263
           1170           64.4         948.09          +7.52          30.13           17.4            263
           1180           65.0         947.74          +7.47          30.11           17.4            263
           1190           65.5         947.39          +7.48          30.11           17.4            263
           1200           66.1         947.04          +7.49          30.11           17.3            263
           1210           66.6         946.69          +7.44          30.06           17.3            263
           1220           67.2         946.34          +7.40          30.03           17.2            263
           1230           67.7         945.99          +7.39          30.06           17.0            263
           1240           68.2         945.64          +7.37          30.14           17.0            264
           1250           68.8         945.29          +7.32          30.28           16.9            264
           1260           69.3         944.93          +7.29          30.38           16.9            264
           1270           69.9         944.58          +7.27          30.45           17.0            265
           1280           70.4         944.23          +7.21          30.52           17.0            265
           1290           71.0         943.88          +7.13          30.59           17.0            265
           1300           71.5         943.53          +7.11          30.63           17.0            265
           1310           72.1         943.18          +7.10          30.67           17.0            265
           1320           72.6         942.83          +7.09          30.74           17.1            264
           1330           73.1         942.48          +7.07          30.74           17.1            264
           1341           73.7         942.13          +7.02          30.56           17.2            264
           1351           74.2         941.78          +6.99          30.40           17.3            264
           1361           74.8         941.43          +6.97          30.27           17.4            263
           1371           75.3         941.08          +6.95          30.32           17.4            263
           1381           75.9         940.73          +6.95          30.49           17.4            263
           1391           76.4         940.38          +6.92          30.70           17.4            264
           1401           76.9         940.04          +6.89          30.94           17.4            264
           1411           77.5         939.69          +6.85          31.08           17.4            264
           1421           78.0         939.34          +6.81          31.20           17.5            265
           1431           78.6         938.99          +6.79          31.16           17.4            265
           1441           79.1         938.64          +6.77          31.11           17.3            265
           1451           79.6         938.29          +6.73          30.99           17.2            266
           1461           80.2         937.94          +6.70          30.91           17.1            266
           1471           80.7         937.59          +6.66          30.95           17.0            266
           1481           81.2         937.24          +6.63          31.05           16.9            266
           1491           81.7         936.90          +6.61          31.24           16.9            266
           1501           82.3         936.55          +6.59          31.32           16.8            266
           1511           82.8         936.20          +6.59          31.31           16.8            265
           1521           83.3         935.85          +6.55          31.28           16.8            265
           1531           83.9         935.50          +6.50          31.22           16.8            266
           1541           84.4         935.16          +6.44          31.15           16.8            266
           1551           84.9         934.81          +6.38          31.08           17.0            266
           1561           85.5         934.46          +6.40          30.95           17.1            266
           1571           86.0         934.11          +6.42          30.82           17.2            266
           1581           86.5         933.76          +6.39          31.09           17.3            266
           1591           87.1         933.42          +6.35          31.33           17.3            266
           1601           87.6         933.07          +6.34          31.17           17.4            266
           1611           88.1         932.72          +6.32          31.07           17.4            266
           1621           88.7         932.37          +6.27          31.13           17.4            267
           1631           89.2         932.03          +6.23          31.17           17.4            267
           1641           89.8         931.68          +6.21          31.15           17.4            267
           1651           90.3         931.33          +6.17          31.10           17.5            267
           1661           90.8         930.99          +6.11          31.00           17.5            267
           1671           91.4         930.64          +6.09          31.17           17.6            267
           1681           91.9         930.29          +6.08          31.45           17.7            266
           1691           92.5         929.95          +6.05          31.16           17.9            266
           1701           93.0         929.60          +6.02          30.75           18.0            266
           1711           93.5         929.25          +6.02          30.64           18.1            266
           1721           94.1         928.91          +6.01          30.53           18.2            266
           1731           94.6         928.56          +5.96          30.40           18.3            266
           1741           95.2         928.22          +5.92          30.32           18.4            266
           1751           95.8         927.87          +5.89          30.33           18.5            266
           1761           96.3         927.52          +5.86          30.26           18.6            267
           1771           96.9         927.18          +5.84          30.14           18.7            267
           1781           97.4         926.83          +5.79          30.07           18.8            267
           1791           98.0         926.49          +5.74          30.02           18.8            268
           1801           98.6         926.14          +5.77          29.74           18.8            268
           1811           99.1         925.80          +5.79          29.50           18.7            269
           1821           99.7         925.45          +5.76          29.41           18.6            269
           1831          100.3         925.10          +5.72          29.50           18.6            269
           1841          100.8         924.76          +5.65          29.81           18.5            270
           1851          101.4         924.41          +5.64          30.22           18.5            270
           1861          102.0         924.07          +5.66          30.66           18.5            270
           1871          102.5         923.73          +5.60          31.08           18.5            270
           1881          103.1         923.38          +5.53          31.47           18.5            270
           1891          103.7         923.04          +5.52          31.69           18.5            269
           1901          104.2         922.69          +5.51          31.76           18.5            269
           1911          104.8         922.35          +5.50          31.62           18.5            269
           1921          105.4         922.00          +5.46          31.33           18.5            269
           1931          105.9         921.66          +5.40          30.96           18.6            269
           1941          106.5         921.31          +5.38          31.04           18.6            269
           1951          107.1         920.97          +5.37          31.15           18.7            270
           1961          107.6         920.63          +5.36          31.05           18.8            270
           1971          108.2         920.28          +5.34          31.02           18.8            270
           1981          108.8         919.94          +5.29          31.10           18.8            270
           1991          109.3         919.59          +5.29          31.31           18.9            270
           2001          109.9         919.25          +5.31          31.60           18.9            270
           2011          110.5         918.91          +5.23          31.60           18.9            270
           2021          111.0         918.56          +5.12          31.54           18.9            270
           2031          111.6         918.22          +5.12          31.80           18.9            271
           2041          112.1         917.88          +5.11          31.98           18.9            271
           2051          112.7         917.53          +5.10          31.98           18.8            271
           2061          113.3         917.19          +5.09          31.91           18.7            272
           2071          113.9         916.85          +5.08          31.78           18.7            272
           2081          114.4         916.51          +5.03          31.63           18.6            272
           2091          115.0         916.16          +4.97          31.48           18.5            273
           2101          115.6         915.82          +4.94          31.47           18.4            273
           2111          116.2         915.48          +4.92          31.45           18.4            273
           2121          116.8         915.14          +4.94          31.41           18.3            273
           2131          117.3         914.79          +4.93          31.32           18.3            274
           2141          117.9         914.45          +4.90          31.21           18.3            274
           2151          118.5         914.11          +4.85          31.70           18.4            274
           2161          119.1         913.77          +4.81          32.16           18.5            275
           2171          119.7         913.42          +4.79          32.03           18.6            275
           2181          120.3         913.08          +4.75          31.78           18.7            274
           2191          120.9         912.74          +4.68          31.40           18.7            274
           2201          121.5         912.40          +4.66          31.48           18.7            274
           2211          122.0         912.06          +4.65          31.70           18.6            274
           2221          122.6         911.72          +4.59          32.12           18.6            274
           2231          123.2         911.37          +4.55          32.36           18.6            273
           2241          123.8         911.03          +4.54          32.30           18.6            273
           2251          124.4         910.69          +4.52          32.23           18.6            274
           2261          124.9         910.35          +4.49          32.16           18.5            274
           2271          125.5         910.01          +4.45          32.13           18.4            274
           2281          126.1         909.67          +4.41          32.08           18.3            274
           2291          126.7         909.33          +4.41          31.90           18.3            274
           2301          127.3         908.99          +4.41          31.51           18.3            274
           2311          127.9         908.65          +4.42          30.91           18.3            273
           2321          128.5         908.31          +4.43          30.30           18.4            273
           2331          129.1         907.97          +4.44          29.75           18.4            272
           2341          129.7         907.62          +4.43          29.58           18.4            272
           2351          130.3         907.28          +4.43          29.74           18.5            272
           2361          130.9         906.94          +4.42          30.30           18.6            272
           2371          131.4         906.60          +4.37          30.75           18.7            272
           2381          132.0         906.26          +4.32          31.13           18.8            273
           2391          132.6         905.93          +4.30          31.12           18.9            273
           2401          133.2         905.59          +4.29          31.16           18.9            274
           2411          133.8         905.25          +4.28          31.29           18.9            274
           2421          134.4         904.91          +4.23          31.23           18.8            274
           2431          135.0         904.57          +4.16          31.11           18.7            275
           2441          135.6         904.23          +4.11          31.28           18.7            275
           2451          136.2         903.89          +4.10          31.46           18.6            275
           2461          136.8         903.55          +4.12          31.65           18.6            275
           2471          137.4         903.21          +4.09          31.64           18.6            275
           2481          138.0         902.87          +4.04          31.56           18.6            275
           2491          138.6         902.53          +4.03          31.57           18.6            275
           2501          139.2         902.19          +4.03          31.54           18.6            275
           2511          139.8         901.86          +4.02          31.45           18.7            275
           2521          140.4         901.52          +3.97          31.54           18.8            275
           2531          141.0         901.18          +3.91          31.70           18.9            275
           2541          141.5         900.84          +3.89          31.90           19.1            276
           2551          142.1         900.50          +3.87          32.04           19.2            276
           2561          142.7         900.16          +3.81          31.94           19.4            276
           2571          143.2         899.83          +3.77          31.91           19.4            277
           2581          143.8         899.49          +3.76          31.97           19.5            277
           2591          144.4         899.15          +3.75          32.01           19.5            278
           2601          144.9         898.81          +3.73          32.04           19.4            278
           2611          145.5         898.47          +3.70          32.23           19.3            279
           2621          146.0         898.14          +3.67          32.44           19.2            279
           2631          146.6         897.80          +3.63          32.36           19.2            279
           2641          147.1         897.46          +3.60          32.35           19.1            279
           2651          147.6         897.12          +3.59          32.65           19.1            279
           2661          148.2         896.79          +3.56          32.89           19.1            279
           2671          148.7         896.45          +3.53          32.99           19.2            279
           2681          149.3         896.11          +3.51          32.98           19.3            279
           2691          149.8         895.78          +3.52          32.89           19.3            279
           2701          150.4         895.44          +3.47          32.97           19.3            279
           2711          150.9         895.10          +3.39          33.11           19.3            279
           2721          151.4         894.77          +3.37          33.11           19.3            279
           2731          151.9         894.43          +3.38          33.07           19.3            280
           2741          152.4         894.09          +3.35          33.14           19.3            280
           2751          152.9         893.76          +3.31          33.25           19.3            280
           2761          153.5         893.42          +3.28          33.31           19.4            280
           2771          154.0         893.08          +3.26          33.38           19.5            280
           2781          154.5         892.75          +3.22          33.65           19.5            280
           2791          155.0         892.41          +3.18          33.92           19.5            280
           2801          155.6         892.08          +3.16          34.02           19.5            280
           2811          156.1         891.74          +3.13          34.14           19.4            281
           2821          156.6         891.40          +3.06          34.36           19.4            281
           2831          157.2         891.07          +3.01          34.59           19.4            281
           2841          157.7         890.73          +3.01          34.82           19.4            281
           2851          158.2         890.40          +3.00          34.89           19.5            281
           2861          158.7         890.06          +3.00          34.72           19.6            281
           2871          159.3         889.73          +2.99          34.63           19.6            281
           2881          159.8         889.39          +2.97          34.62           19.6            280
           2891          160.3         889.06          +2.97          34.63           19.7            280
           2901          160.9         888.72          +2.97          34.66           19.7            281
           2911          161.4         888.39          +2.92          34.81           19.8            281
           2921          161.9         888.05          +2.85          34.98           19.9            281
           2931          162.5         887.72          +2.83          35.13           20.0            282
           2941          163.0         887.38          +2.82          35.27           20.1            282
           2951          163.5         887.05          +2.79          35.46           20.3            283
           2961          164.1         886.71          +2.78          35.64           20.4            283
           2971          164.6         886.38          +2.78          35.75           20.5            283
           2981          165.1         886.05          +2.76          35.84           20.5            283
           2991          165.7         885.71          +2.71          35.88           20.6            283
           3001          166.2         885.38          +2.67          35.81           20.5            283
           3011          166.7         885.04          +2.63          35.55           20.4            284
           3021          167.3         884.71          +2.60          35.44           20.4            284
           3031          167.8         884.38          +2.58          35.45           20.3            284
           3041          168.4         884.04          +2.54          35.56           20.4            284
           3051          168.9         883.71          +2.50          35.70           20.5            285
           3061          169.5         883.38          +2.50          35.69           20.6            285
           3071          170.1         883.04          +2.51          35.71           20.7            285
           3081          170.7         882.71          +2.46          35.93           20.7            285
           3091          171.2         882.38          +2.42          36.13           20.7            285
           3101          171.8         882.04          +2.41          36.30           20.8            285
           3111          172.4         881.71          +2.40          36.37           20.9            285
           3121          172.9         881.38          +2.40          36.40           21.1            285
           3131          173.5         881.04          +2.35          36.21           21.2            286
           3141          174.0         880.71          +2.29          36.01           21.4            286
           3151          174.6         880.38          +2.28          36.11           21.6            285
           3161          175.2         880.05          +2.26          36.19           21.7            285
           3171          175.7         879.71          +2.20          36.22           21.8            285
           3181          176.3         879.38          +2.17          36.27           21.9            285
           3191          176.8         879.05          +2.17          36.34           21.9            285
           3201          177.4         878.72          +2.19          36.71           21.9            285
           3211          177.9         878.39          +2.24          37.23           21.9            285
           3221          178.5         878.05          +2.23          37.73           21.9            285
           3231          179.0         877.72          +2.22          38.23           21.9            286
           3241          179.5         877.39          +2.21          38.19           22.0            286
           3251          180.1         877.06          +2.19          38.15           22.1            286
           3261          180.6         876.73          +2.18          38.18           22.2            287
           3271          181.1         876.40          +2.16          38.16           22.3            287
           3281          181.7         876.07          +2.13          37.96           22.4            287
           3291          182.2         875.73          +2.08          37.73           22.5            287
           3301          182.7         875.40          +2.04          37.43           22.6            287
           3311          183.3         875.07          +2.02          37.29           22.6            287
           3321          183.8         874.74          +2.02          37.29           22.7            287
           3331          184.3         874.41          +1.98          37.36           22.8            287
           3341          184.8         874.08          +1.92          37.47           22.9            287
           3351          185.4         873.75          +1.88          37.44           23.0            287
           3361          185.9         873.42          +1.85          37.34           23.1            287
           3371          186.4         873.09          +1.81          37.44           23.3            287
           3381          186.9         872.76          +1.76          37.61           23.4            287
           3391          187.4         872.43          +1.75          37.73           23.6            287
           3401          187.9         872.10          +1.74          37.83           23.8            287
           3411          188.4         871.77          +1.73          37.84           23.9            288
           3421          188.9         871.44          +1.70          37.83           23.9            288
           3431          189.5         871.11          +1.62          37.96           24.0            288
           3441          190.0         870.78          +1.53          38.11           24.0            289
           3451          190.5         870.45          +1.49          38.24           24.0            289
           3461          191.0         870.12          +1.45          38.36           24.0            289
           3471          191.5         869.79          +1.45          38.27           24.0            289
           3481          192.0         869.46          +1.45          38.18           24.1            289
           3491          192.5         869.13          +1.44          38.21           24.1            289
           3501          193.0         868.80          +1.42          38.25           24.2            289
           3511          193.5         868.47          +1.38          38.08           24.3            289
           3521          194.0         868.14          +1.33          37.91           24.4            289
           3531          194.5         867.81          +1.32          38.20           24.4            288
           3541          195.0         867.49          +1.31          38.49           24.5            288
           3551          195.5         867.16          +1.28          38.74           24.5            288
           3561          196.0         866.83          +1.25          38.99           24.5            288
           3571          196.5         866.50          +1.22          38.97           24.6            288
           3581          197.0         866.17          +1.18          38.95           24.7            288
           3591          197.5         865.84          +1.15          39.12           24.9            288
           3601          198.0         865.51          +1.11          39.28           25.0            287
           3611          198.5         865.19          +1.11          39.27           25.1            287
           3621          199.0         864.86          +1.10          39.27           25.3            287
           3631          199.5         864.53          +1.07          39.42           25.3            287
           3641          200.0         864.20          +1.04          39.57           25.4            287
           3651          200.5         863.87          +0.99          39.62           25.4            287
           3661          201.1         863.55          +0.94          39.67           25.4            287
           3671          201.6         863.22          +0.96          39.70           25.3            287
           3681          202.1         862.89          +0.96          39.72           25.2            287
           3691          202.6         862.56          +0.89          39.70           25.1            287
           3701          203.1         862.24          +0.83          39.70           25.1            287
           3711          203.7         861.91          +0.80          39.76           25.0            287
           3721          204.2         861.58          +0.77          39.75           25.0            287
           3731          204.7         861.26          +0.72          39.63           25.1            287
           3741          205.2         860.93          +0.69          39.53           25.1            287
           3751          205.8         860.60          +0.68          39.47           25.2            287
           3761          206.3         860.27          +0.67          39.46           25.3            287
           3771          206.8         859.95          +0.66          39.49           25.5            287
           3781          207.3         859.62          +0.65          39.60           25.7            287
           3791          207.8         859.29          +0.63          39.76           25.9            287
           3801          208.4         858.97          +0.59          39.94           26.0            287
           3811          208.9         858.64          +0.55          40.14           26.2            287
           3821          209.4         858.32          +0.53          40.05           26.2            287
           3831          209.9         857.99          +0.51          39.89           26.3            287
           3841          210.4         857.66          +0.46          40.00           26.3            287
           3851          211.0         857.34          +0.41          40.16           26.4            288
           3861          211.5         857.01          +0.38          40.01           26.5            288
           3871          212.0         856.68          +0.34          39.84           26.5            288
           3881          212.5         856.36          +0.33          39.87           26.5            288
           3891          213.0         856.03          +0.33          39.90           26.6            288
           3901          213.5         855.71          +0.32          39.98           26.6            288
           3911          214.1         855.38          +0.32          40.07           26.6            288
           3921          214.6         855.06          +0.28          40.17           26.7            288
           3931          215.1         854.73          +0.25          40.29           26.8            288
           3941          215.6         854.41          +0.22          40.52           26.9            288
           3951          216.1         854.08          +0.19          40.75           27.0            288
           3961          216.6         853.76          +0.17          40.94           27.0            288
           3971          217.1         853.43          +0.15          41.07           27.0            287
           3981          217.6         853.11          +0.09          41.02           26.9            287
           3991          218.1         852.78          +0.04          41.01           26.9            287
           4001          218.6         852.46          +0.02          41.09           26.9            287
           4011          219.1         852.13          +0.01          41.12           26.9            287
           4021          219.6         851.81          +0.01          41.03           26.9            287
           4031          220.1         851.48          +0.01          40.90           26.9            288
           4041          220.6         851.16          +0.00          40.64           27.0            288
           4051          221.1         850.84          -0.01          40.45           27.0            288
           4061          221.6         850.51          -0.05          40.43           27.0            288
           4071          222.1         850.19          -0.08          40.47           27.0            288
           4081          222.6         849.86          -0.09          40.67           26.9            287
           4091          223.1         849.54          -0.10          40.83           26.9            287
           4101          223.6         849.22          -0.15          40.82           26.8            287
           4111          224.0         848.89          -0.20          40.83           26.7            287
           4121          224.5         848.57          -0.22          40.98           26.7            287
           4131          225.0         848.25          -0.24          41.12           26.6            287
           4141          225.5         847.92          -0.30          41.23           26.6            288
           4151          225.9         847.60          -0.36          41.34           26.6            288
           4161          226.4         847.28          -0.41          41.53           26.7            288
           4171          226.9         846.95          -0.46          41.74           26.8            288
           4181          227.3         846.63          -0.52          41.88           26.8            288
           4191          227.8         846.31          -0.58          42.01           26.9            288
           4201          228.3         845.98          -0.62          42.23           27.0            288
           4211          228.7         845.66          -0.64          42.54           27.0            288
