           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         973.40         +13.00          51.00           18.0            270              0
            1.0         973.09         +11.29          53.78           29.8            261              9
            2.0         972.29         +11.29          55.90           30.1            261             31
            3.0         971.64         +11.04          56.98           30.3            260             50
            4.0         971.02         +10.88          57.10           30.3            260             67
            5.0         970.35         +10.80          57.48           30.3            260             86
            6.0         969.63         +10.68          57.85           30.2            259            106
            7.0         969.35         +10.58          58.18           30.2            259            114
            8.0         969.00         +10.52          58.52           30.2            259            124
            9.0         968.49         +10.44          58.79           30.1            259            139
           10.0         967.86         +10.31          59.11           30.1            259            156
           11.0         967.21         +10.26          59.34           30.0            259            175
           12.0         966.51         +10.23          59.62           29.9            259            194
           13.0         965.86         +10.19          59.81           29.8            259            213
           14.0         965.25         +10.19          59.89           29.8            259            230
           15.0         964.63         +10.08          59.96           29.7            259            247
           16.0         963.95         +10.03          59.93           29.6            259            267
           17.0         963.28         +10.02          59.92           29.6            259            286
           18.0         962.63         +10.01          59.77           29.7            259            304
           19.0         961.98          +9.92          59.22           29.9            259            322
           20.0         961.38          +9.88          58.67           30.0            259            339
           21.0         960.85          +9.81          58.70           30.1            259            354
           22.0         960.32          +9.75          59.00           30.3            259            370
           23.0         959.74          +9.73          59.43           30.3            259            386
           24.0         959.12          +9.59          59.58           30.2            259            404
           25.0         958.45          +9.58          59.61           30.1            259            423
           26.0         957.71          +9.49          59.62           30.1            259            444
           27.0         956.99          +9.43          59.57           30.2            260            464
           28.0         956.32          +9.42          59.66           30.3            260            483
           29.0         955.65          +9.38          59.93           30.4            260            502
           30.0         954.98          +9.25          60.34           30.4            260            521
           31.0         954.29          +9.29          60.83           30.7            259            541
           32.0         953.58          +9.18          61.04           30.6            260            561
           33.0         952.84          +9.07          61.12           30.6            260            582
           34.0         952.15          +9.03          61.27           30.5            260            602
           35.0         951.51          +9.00          61.45           30.6            261            620
           36.0         950.96          +8.92          61.56           30.8            261            636
           37.0         950.41          +8.95          61.60           31.0            261            652
           38.0         949.88          +8.86          61.60           31.0            261            667
           39.0         949.35          +8.86          61.57           31.0            261            682
           40.0         948.82          +8.84          61.39           31.0            261            697
           41.0         948.25          +8.84          61.21           31.2            261            714
           42.0         947.68          +8.93          60.72           31.4            262            730
           43.0         947.08          +8.93          60.23           31.4            262            747
           44.0         946.51          +8.90          59.88           31.3            263            763
           45.0         945.98          +8.87          59.98           31.1            263            779
           46.0         945.48          +8.79          60.00           30.9            263            793
           47.0         944.95          +8.77          60.06           30.8            263            808
           48.0         944.41          +8.72          60.19           30.8            264            824
           49.0         943.77          +8.67          60.40           30.7            264            842
           50.0         943.04          +8.51          60.68           30.6            265            863
           51.0         942.28          +8.47          60.96           30.6            265            885
           52.0         941.55          +8.40          61.17           30.5            265            906
           53.0         940.80          +8.27          61.42           30.4            266            928
           54.0         940.14          +8.25          61.52           30.3            266            947
           55.0         939.50          +8.26          61.43           30.3            266            965
           56.0         938.84          +8.35          61.27           30.3            267            984
           57.0         938.18          +8.32          61.07           30.3            268           1003
           58.0         937.53          +8.38          60.88           30.4            268           1022
           59.0         936.87          +8.27          61.00           30.4            268           1041
           60.0         936.26          +8.11          61.19           30.3            268           1059
           61.0         935.71          +8.04          61.40           30.1            268           1075
           62.0         935.17          +8.01          61.63           30.0            269           1090
           63.0         934.65          +7.98          61.61           30.0            270           1105
           64.0         934.10          +8.01          61.61           30.1            270           1121
           65.0         933.49          +8.01          61.62           30.4            271           1139
           66.0         932.86          +7.95          61.66           30.5            271           1157
           67.0         932.25          +7.86          61.53           30.6            271           1175
           68.0         931.68          +8.20          61.24           30.6            272           1191
           69.0         931.09          +8.26          60.49           30.6            272           1208
           70.0         930.55          +8.21          59.94           30.6            273           1224
           71.0         930.01          +8.28          59.56           30.7            273           1240
           72.0         929.43          +8.19          59.50           30.9            274           1257
           73.0         928.82          +8.16          59.30           31.0            274           1275
           74.0         928.21          +8.12          59.11           31.2            274           1292
           75.0         927.58          +8.16          58.83           31.4            275           1311
           76.0         926.93          +8.21          58.49           31.7            275           1330
           77.0         926.28          +8.20          58.38           32.0            276           1349
           78.0         925.65          +8.11          58.16           32.1            276           1367
           79.0         925.09          +8.10          57.97           32.1            277           1384
           80.0         924.60          +8.09          57.75           32.0            277           1398
           81.0         924.10          +8.05          57.60           32.0            278           1413
           82.0         923.61          +8.10          57.36           32.0            278           1427
           83.0         923.07          +8.12          57.24           32.0            279           1443
           84.0         922.49          +8.11          57.19           32.0            279           1460
           85.0         921.87          +7.98          57.22           32.1            279           1478
           86.0         921.22          +7.97          57.35           32.1            280           1497
           87.0         920.57          +7.96          57.31           32.0            280           1516
           88.0         919.95          +7.88          57.26           32.0            280           1535
           89.0         919.28          +7.90          57.19           32.0            281           1554
           90.0         918.56          +7.82          57.28           32.2            282           1575
           91.0         917.87          +7.78          57.34           32.5            282           1596
           92.0         917.18          +7.72          57.30           32.7            282           1616
           93.0         916.49          +7.67          57.24           32.9            282           1636
           94.0         915.82          +7.66          57.19           33.0            283           1656
           95.0         915.20          +7.64          57.18           33.1            283           1674
           96.0         914.60          +7.62          57.14           33.2            283           1692
           97.0         914.05          +7.52          57.11           33.4            284           1709
           98.0         913.51          +7.50          57.07           33.5            284           1724
           99.0         913.00          +7.49          57.07           33.6            284           1739
          100.0         912.52          +7.39          57.10           33.6            284           1754
          101.0         912.05          +7.37          57.03           33.6            285           1768
          102.0         911.56          +7.38          56.86           33.5            285           1782
          103.0         911.05          +7.35          56.68           33.7            285           1797
          104.0         910.54          +7.36          56.59           34.0            285           1812
          105.0         910.04          +7.28          56.54           34.4            285           1827
          106.0         909.48          +7.26          56.54           34.6            285           1844
          107.0         908.89          +7.26          56.56           34.5            286           1862
          108.0         908.25          +7.15          56.65           34.4            286           1881
          109.0         907.60          +7.11          56.83           34.4            286           1900
          110.0         906.94          +7.08          57.08           34.5            286           1919
          111.0         906.32          +7.06          57.29           34.7            286           1938
          112.0         905.77          +7.03          57.46           34.8            286           1954
          113.0         905.33          +6.95          57.43           35.0            286           1967
          114.0         904.94          +6.91          57.43           35.1            287           1979
          115.0         904.54          +6.89          57.44           35.2            287           1991
          116.0         904.12          +6.88          57.42           35.2            287           2003
          117.0         903.68          +6.82          57.39           35.2            287           2016
          118.0         903.18          +6.80          57.37           35.2            287           2032
          119.0         902.60          +6.79          57.31           35.2            287           2049
          120.0         901.99          +6.76          57.33           35.3            288           2067
          121.0         901.31          +6.75          57.38           35.4            288           2087
          122.0         900.63          +6.62          57.59           35.4            288           2108
          123.0         899.97          +6.60          57.84           35.5            288           2127
          124.0         899.31          +6.58          58.13           35.5            288           2147
          125.0         898.65          +6.46          58.41           35.5            289           2167
          126.0         898.04          +6.50          58.60           35.7            289           2185
          127.0         897.41          +6.43          58.57           35.8            289           2204
          128.0         896.71          +6.34          58.55           35.8            290           2225
          129.0         895.98          +6.37          58.63           35.8            290           2247
          130.0         895.28          +6.27          58.77           35.9            290           2268
          131.0         894.61          +6.23          58.97           35.9            290           2288
          132.0         893.95          +6.13          59.09           36.0            290           2308
          133.0         893.32          +6.12          59.20           36.1            290           2327
          134.0         892.71          +6.08          59.23           36.2            290           2345
          135.0         892.10          +5.99          59.16           36.1            290           2364
          136.0         891.47          +5.97          59.21           35.9            290           2383
          137.0         890.84          +5.98          59.27           35.7            290           2402
          138.0         890.21          +5.95          59.37           35.6            291           2421
          139.0         889.55          +5.92          59.52           35.7            291           2440
          140.0         888.96          +5.85          59.62           35.7            291           2458
          141.0         888.37          +5.81          59.68           35.7            291           2476
          142.0         887.78          +5.78          59.89           35.7            291           2494
          143.0         887.18          +5.75          60.23           35.7            291           2512
          144.0         886.68          +5.67          60.58           35.9            291           2527
          145.0         886.10          +5.72          60.95           36.1            291           2545
          146.0         885.52          +5.65          61.17           36.3            291           2563
          147.0         884.93          +5.60          61.29           36.5            291           2580
          148.0         884.35          +5.56          61.39           36.6            291           2598
          149.0         883.77          +5.45          61.53           36.6            292           2616
          150.0         883.16          +5.44          61.49           36.5            292           2634
          151.0         882.56          +5.38          61.34           36.5            292           2652
          152.0         881.93          +5.45          61.14           36.4            292           2671
          153.0         881.30          +5.34          60.91           36.4            292           2690
          154.0         880.66          +5.33          60.87           36.5            292           2710
          155.0         879.99          +5.24          60.87           36.5            292           2731
          156.0         879.32          +5.19          60.88           36.6            292           2751
          157.0         878.67          +5.17          61.05           36.7            293           2771
          158.0         878.03          +5.04          61.30           36.9            293           2790
          159.0         877.38          +5.16          61.54           37.1            293           2810
          160.0         876.74          +5.14          61.85           37.2            293           2830
          161.0         876.07          +5.03          62.15           37.3            293           2850
          162.0         875.37          +4.95          62.67           37.3            293           2872
          163.0         874.64          +4.87          62.88           37.3            293           2894
          164.0         873.97          +4.82          62.97           37.4            293           2914
          165.0         873.37          +4.83          62.94           37.5            293           2933
          166.0         872.84          +4.77          62.74           37.6            294           2949
          167.0         872.36          +4.74          62.64           37.7            294           2963
          168.0         871.89          +4.73          62.45           37.8            294           2978
          169.0         871.40          +4.65          62.34           37.9            294           2993
          170.0         870.91          +4.59          62.26           38.1            294           3008
          171.0         870.40          +4.47          62.29           38.3            294           3024
          172.0         869.84          +4.46          62.43           38.5            294           3041
          173.0         869.31          +4.53          62.38           38.6            293           3057
          174.0         868.75          +4.46          62.31           38.6            293           3074
          175.0         868.13          +4.45          62.28           38.6            293           3093
          176.0         867.52          +4.34          62.34           38.5            293           3112
