2018-09-13,15:06:07.961,Created. (UTC = 2018-09-13,18:06:07)
2018-09-13,15:06:09.149,Open Select/Confirm Radiosonde
2018-09-13,15:06:22.823,Sonde selected IMET-1-ABx
2018-09-13,15:06:22.833,Close Select/Confirm Radiosonde
2018-09-13,15:06:48.500,Open Balloon Train
2018-09-13,15:06:49.915,Close Balloon Train
2018-09-13,15:06:51.074,Open Station Details
2018-09-13,15:06:52.394,Close Station Details
2018-09-13,15:06:53.413,Open Message Setup
2018-09-13,15:07:00.645,Close Message Setup
2018-09-13,15:08:52.623,Real PC/UTC Offset confirmed as -3.00 hours (02:59:57.372)
2018-09-13,15:08:57.328,Open Current Weather
2018-09-13,15:08:59.236,Use radiosonde for current weather
2018-09-13,15:09:15.114,Close Current Weather
2018-09-13,15:16:45.779,Attempt Ready To Launch
2018-09-13,15:16:45.811,Passed Ready To Launch
2018-09-13,15:17:47.712,Launch detected (155.2m/s)
2018-09-13,15:18:07.728,Launch site Lat:-50.283234 Long:-72.047096
2018-09-13,15:19:05.310,Graph : PTU
2018-09-13,15:25:53.524,Graph : Winds
2018-09-13,15:25:55.924,Graph : SkewT-LogP
2018-09-13,15:26:29.531,Graph : Flight Path
2018-09-13,15:26:31.179,Graph : Winds
2018-09-13,15:26:46.115,Graph : PTU
2018-09-13,15:30:58.276,Graph : Winds
2018-09-13,15:50:05.902,Graph : PTU
2018-09-13,15:56:33.578,Graph : Winds
2018-09-13,15:58:59.137,Graph : PTU
2018-09-13,16:11:36.550,Graph : SkewT-LogP
2018-09-13,16:16:24.166,Graph : Winds
2018-09-13,16:16:27.790,Graph : Density
2018-09-13,17:06:09.723,Graph : Winds
2018-09-13,17:09:39.235,Graph : SkewT-LogP
2018-09-13,18:01:27.018,Graph : PTU
2018-09-13,18:02:20.465,Graph : Winds
2018-09-13,18:02:25.698,Graph : Density
2018-09-13,18:02:28.678,Graph : Flight Path
2018-09-13,18:02:32.104,Graph : SkewT-LogP
