           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         984.40          +5.20          67.00           13.0            250              0
            1.0         984.51          +3.70          70.30            5.3            203              3
            2.0         984.28          +3.94          72.73            5.6            206             10
            3.0         983.90          +4.30          73.75            5.7            209             23
            4.0         983.42          +4.64          73.50            5.7            213             39
            5.0         982.87          +4.82          73.44            5.7            217             57
            6.0         982.28          +4.90          73.14            5.8            219             77
            7.0         981.68          +4.90          72.74            6.2            220             96
            8.0         981.08          +4.91          72.27            6.7            222            114
            9.0         980.49          +4.92          71.85            7.2            224            132
           10.0         979.89          +4.93          71.40            7.5            225            150
           11.0         979.29          +4.83          71.24            7.7            227            168
           12.0         978.69          +4.81          71.14            7.8            228            185
           13.0         978.09          +4.69          71.06            7.9            230            202
           14.0         977.48          +4.61          71.05            8.0            231            220
           15.0         976.87          +4.60          71.07            8.2            231            237
           16.0         976.25          +4.56          71.02            8.3            232            255
           17.0         975.63          +4.55          70.96            8.5            233            273
           18.0         975.01          +4.57          70.90            8.7            234            290
           19.0         974.39          +4.59          70.80            9.0            236            308
           20.0         973.83          +4.58          70.76            9.2            236            324
           21.0         973.24          +4.62          70.60            9.5            237            341
           22.0         972.64          +4.65          70.47            9.7            237            358
           23.0         972.04          +4.62          70.31            9.9            238            375
           24.0         971.42          +4.67          70.17           10.0            240            392
           25.0         970.81          +4.81          70.05           10.2            241            410
           26.0         970.20          +4.77          69.86           10.4            241            427
           27.0         969.58          +4.74          69.75           10.6            242            444
           28.0         968.97          +4.76          69.61           10.7            242            461
           29.0         968.35          +4.71          69.61           10.8            242            479
           30.0         967.74          +4.72          69.54           10.9            242            496
           31.0         967.13          +4.74          69.43           11.3            242            513
           32.0         966.51          +4.66          69.36           12.1            242            530
           33.0         965.90          +4.64          69.28           12.4            242            547
           34.0         965.29          +4.57          69.32           12.8            243            564
           35.0         964.67          +4.51          69.33           13.1            243            582
           36.0         964.05          +4.40          69.37           13.4            244            599
           37.0         963.43          +4.32          69.33           13.9            245            617
           38.0         962.81          +4.54          69.33           14.3            246            634
           39.0         962.18          +4.80          69.17           14.7            247            652
           40.0         961.55          +4.79          68.97           15.1            247            669
           41.0         960.92          +4.82          68.73           15.4            248            687
           42.0         960.28          +4.82          68.61           15.7            248            704
           43.0         959.65          +4.78          68.52           16.1            249            722
           44.0         959.01          +4.74          68.40           16.5            249            740
           45.0         958.37          +4.73          68.28           16.9            249            758
           46.0         957.72          +4.70          68.19           17.2            250            776
           47.0         957.08          +4.66          68.25           17.6            250            794
           48.0         956.43          +4.57          68.25           17.9            250            813
           49.0         955.79          +4.45          68.23           18.4            250            831
           50.0         955.14          +4.45          68.22           18.6            251            849
           51.0         954.49          +4.45          68.21           19.0            251            867
           52.0         953.83          +4.44          68.18           19.3            251            885
           53.0         953.18          +4.46          68.12           19.6            252            904
           54.0         952.53          +4.46          68.08           19.8            252            922
           55.0         951.89          +4.34          68.05           20.2            252            940
           56.0         951.24          +4.30          68.07           20.5            253            958
           57.0         950.59          +4.20          68.16           20.9            253            976
           58.0         949.96          +4.19          68.13           21.1            253            994
           59.0         949.32          +4.19          68.16           21.4            254           1013
           60.0         948.67          +4.12          68.10           21.6            254           1031
           61.0         948.02          +4.16          68.12           21.9            255           1050
           62.0         947.36          +4.13          68.01           22.2            255           1068
           63.0         946.70          +4.22          67.89           22.4            255           1087
           64.0         946.04          +4.16          67.78           22.6            255           1106
           65.0         945.38          +4.18          67.67           22.8            255           1124
           66.0         944.71          +4.08          67.82           23.0            255           1143
           67.0         944.04          +3.96          67.91           23.3            256           1162
           68.0         943.37          +3.91          67.97           23.5            257           1181
           69.0         942.70          +3.85          68.09           23.6            257           1200
           70.0         942.03          +3.80          68.15           23.7            258           1219
           71.0         941.36          +3.70          68.23           23.9            258           1238
           72.0         940.69          +3.68          68.32           24.0            258           1257
           73.0         940.02          +3.66          68.43           24.1            259           1276
           74.0         939.35          +3.58          68.50           24.2            259           1295
           75.0         938.68          +3.54          68.58           24.3            259           1314
           76.0         938.00          +3.54          68.64           24.3            259           1333
           77.0         937.33          +3.43          68.76           24.4            260           1352
           78.0         936.66          +3.41          68.87           24.5            260           1371
           79.0         936.00          +3.41          68.98           24.6            259           1390
           80.0         935.33          +3.40          69.07           24.7            260           1408
           81.0         934.67          +3.32          69.15           24.8            260           1427
           82.0         934.01          +3.37          69.23           25.0            260           1446
           83.0         933.35          +3.36          69.27           25.1            260           1465
           84.0         932.70          +3.34          69.32           25.2            261           1483
           85.0         932.04          +3.28          69.37           25.3            261           1502
           86.0         931.39          +3.25          69.44           25.5            261           1520
           87.0         930.74          +3.17          69.55           25.8            261           1538
           88.0         930.09          +3.13          69.69           26.0            261           1556
           89.0         929.44          +3.04          69.83           26.2            262           1574
           90.0         928.80          +3.08          70.00           26.4            262           1593
           91.0         928.16          +2.98          70.16           26.5            262           1611
           92.0         927.52          +3.05          70.30           26.4            262           1629
           93.0         926.88          +2.98          70.36           26.3            262           1647
           94.0         926.24          +2.93          70.39           26.3            263           1665
           95.0         925.60          +2.83          70.52           26.2            263           1683
           96.0         924.96          +2.80          70.71           26.1            263           1701
           97.0         924.31          +2.74          70.89           26.0            263           1720
           98.0         923.67          +2.68          71.01           25.9            263           1738
           99.0         923.02          +2.66          71.06           25.8            263           1756
          100.0         922.35          +2.57          71.16           25.9            263           1775
          101.0         921.70          +2.53          71.27           25.9            263           1793
          102.0         921.05          +2.52          71.42           25.9            263           1811
          103.0         920.40          +2.41          71.50           26.0            264           1829
          104.0         919.76          +2.40          71.66           26.1            264           1848
          105.0         919.11          +2.37          71.80           26.2            264           1866
          106.0         918.47          +2.29          71.93           26.4            264           1884
          107.0         917.83          +2.19          72.05           26.5            265           1902
          108.0         917.19          +2.15          72.26           26.6            265           1920
          109.0         916.55          +2.17          72.50           26.5            266           1938
          110.0         915.92          +2.09          72.75           26.4            266           1956
          111.0         915.29          +2.01          72.85           26.3            266           1974
          112.0         914.66          +1.97          73.02           26.2            267           1992
          113.0         914.03          +1.91          73.22           26.2            266           2010
          114.0         913.41          +1.82          73.50           26.3            266           2028
          115.0         912.78          +1.80          73.68           26.4            266           2046
          116.0         912.16          +1.79          73.82           26.6            266           2063
          117.0         911.54          +1.74          74.02           26.8            266           2081
          118.0         910.92          +1.60          74.24           27.1            267           2099
          119.0         910.31          +1.56          74.49           27.3            267           2117
          120.0         909.69          +1.52          74.75           27.5            267           2135
          121.0         909.06          +1.50          74.96           27.5            268           2153
          122.0         908.44          +1.47          75.16           27.4            268           2171
          123.0         907.81          +1.38          75.36           27.3            269           2189
          124.0         907.19          +1.42          75.48           27.3            269           2208
          125.0         906.56          +1.34          75.60           27.2            269           2226
          126.0         905.93          +1.23          75.72           27.2            269           2244
          127.0         905.30          +1.22          75.86           27.0            270           2263
          128.0         904.67          +1.21          76.01           26.8            270           2281
          129.0         904.04          +1.15          76.14           26.6            270           2299
          130.0         903.41          +1.08          76.28           26.5            270           2318
          131.0         902.78          +1.06          76.46           26.4            270           2336
          132.0         902.15          +0.96          76.61           26.4            270           2355
          133.0         901.53          +0.93          76.83           26.4            270           2373
          134.0         900.90          +0.89          76.99           26.4            270           2391
          135.0         900.27          +0.82          77.01           26.5            270           2409
          136.0         899.65          +0.73          77.01           26.6            271           2427
          137.0         899.02          +0.74          76.94           26.7            271           2446
          138.0         898.40          +0.85          76.80           26.8            272           2464
          139.0         897.79          +0.79          76.65           27.0            272           2482
          140.0         897.17          +0.71          76.71           27.1            273           2500
          141.0         896.55          +0.70          76.89           27.2            273           2518
          142.0         895.93          +0.60          76.94           27.3            274           2536
          143.0         895.32          +0.57          77.10           27.3            274           2554
          144.0         894.70          +0.47          77.24           27.3            274           2572
          145.0         894.09          +0.52          77.29           27.2            275           2589
          146.0         893.48          +0.46          77.31           27.1            275           2607
          147.0         892.86          +0.42          77.35           26.9            275           2625
          148.0         892.25          +0.27          77.44           26.8            275           2643
          149.0         891.63          +0.25          77.53           26.9            276           2661
          150.0         891.02          +0.22          77.60           27.0            276           2679
          151.0         890.41          +0.20          77.62           27.2            276           2697
          152.0         889.79          +0.19          77.82           27.5            276           2715
          153.0         889.19          +0.10          78.00           27.7            277           2733
          154.0         888.58          +0.05          78.30           27.9            277           2751
          155.0         887.98          +0.01          78.61           28.1            277           2768
          156.0         887.38           0.00          78.80           28.3            277           2786
          157.0         886.78          -0.08          78.92           28.5            277           2803
          158.0         886.18          -0.17          79.02           28.7            277           2821
          159.0         885.59          -0.21          79.12           28.8            277           2838
          160.0         884.99          -0.22          79.22           28.8            277           2856
          161.0         884.40          -0.25          79.10           28.8            277           2873
          162.0         883.82          -0.27          78.88           28.9            277           2890
          163.0         883.23          -0.28          78.57           29.0            278           2908
          164.0         882.65          -0.31          78.39           29.1            278           2925
          165.0         882.08          -0.27          78.40           29.1            278           2941
          166.0         881.50          -0.37          78.21           29.0            278           2958
          167.0         880.93          -0.30          78.10           29.0            278           2975
          168.0         880.35          -0.38          77.97           29.0            278           2992
          169.0         879.77          -0.35          77.69           29.1            278           3010
          170.0         879.20          -0.37          77.49           29.3            278           3027
          171.0         878.63          -0.44          77.46           29.4            278           3044
          172.0         878.06          -0.44          77.42           29.5            278           3061
          173.0         877.50          -0.46          77.34           29.5            278           3077
          174.0         876.93          -0.55          77.48           29.5            278           3094
          175.0         876.37          -0.58          77.65           29.5            278           3111
          176.0         875.81          -0.64          77.84           29.4            278           3128
