Sample#,Date+Time,DateTime,Fl Sec,Az,El,Press,TAir,Hum,Lat,Long,Alt,Freq,RSSI,F Offs,Az Tr Offs,El Tr Offs,Sys V,Sys I,Az I,El I,MCU Stat,Rx Stat,SCA Stat,POST,SAA BIT,Rx BIT,MCU BIT,SCA BIT,CDU1 BIT,CDU2 BIT,State,Flags,THum
0,2018-08-28 17:01:04,43340.7090799,999999999.0000000,999999999.000,999999999.000,976.090,5.160,40.600,-50.283501,-72.047379,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,0,2098952,5.50
1,2018-08-28 17:01:05,43340.7090914,999999999.0000000,999999999.000,999999999.000,976.080,4.870,40.400,-50.283501,-72.047386,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.50
2,2018-08-28 17:01:06,43340.7091030,999999999.0000000,999999999.000,999999999.000,976.000,4.640,40.100,-50.283497,-72.047394,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.49
3,2018-08-28 17:01:07,43340.7091146,999999999.0000000,999999999.000,999999999.000,976.050,4.560,39.900,-50.283497,-72.047386,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.49
4,2018-08-28 17:01:08,43340.7091262,999999999.0000000,999999999.000,999999999.000,976.100,4.520,39.700,-50.283497,-72.047386,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.45
5,2018-08-28 17:01:09,43340.7091377,999999999.0000000,999999999.000,999999999.000,976.020,4.570,39.700,-50.283497,-72.047386,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.45
6,2018-08-28 17:01:10,43340.7091493,999999999.0000000,999999999.000,999999999.000,976.070,4.640,39.700,-50.283497,-72.047386,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.44
7,2018-08-28 17:01:11,43340.7091609,999999999.0000000,999999999.000,999999999.000,976.100,4.600,39.600,-50.283504,-72.047394,198.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.40
8,2018-08-28 17:01:12,43340.7091725,999999999.0000000,999999999.000,999999999.000,976.010,4.660,39.600,-50.283516,-72.047394,197.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.39
9,2018-08-28 17:01:13,43340.7091840,999999999.0000000,999999999.000,999999999.000,976.120,4.610,39.500,-50.283512,-72.047386,197.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.37
10,2018-08-28 17:01:14,43340.7091956,999999999.0000000,999999999.000,999999999.000,976.140,4.580,39.500,-50.283504,-72.047386,198.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.37
11,2018-08-28 17:01:15,43340.7092072,999999999.0000000,999999999.000,999999999.000,976.100,4.610,39.800,-50.283497,-72.047379,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.39
12,2018-08-28 17:01:16,43340.7092188,999999999.0000000,999999999.000,999999999.000,976.100,4.680,40.000,-50.283497,-72.047379,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.39
13,2018-08-28 17:01:17,43340.7092303,999999999.0000000,999999999.000,999999999.000,976.170,4.740,40.100,-50.283501,-72.047379,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.40
14,2018-08-28 17:01:18,43340.7092419,999999999.0000000,999999999.000,999999999.000,976.060,4.750,40.300,-50.283504,-72.047379,199.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.41
15,2018-08-28 17:01:19,43340.7092535,999999999.0000000,999999999.000,999999999.000,976.020,4.710,40.400,-50.283508,-72.047379,198.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.44
16,2018-08-28 17:01:20,43340.7092650,999999999.0000000,999999999.000,999999999.000,976.040,4.620,40.300,-50.283512,-72.047386,197.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.41
17,2018-08-28 17:01:21,43340.7092766,999999999.0000000,999999999.000,999999999.000,976.060,4.490,40.400,-50.283516,-72.047394,197.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.44
18,2018-08-28 17:01:22,43340.7092882,999999999.0000000,999999999.000,999999999.000,976.060,4.420,40.400,-50.283520,-72.047401,196.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,5.44
