        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           31.9         953.09          +0.59          45.60           29.0            273
            640           32.4         952.73          +0.56          45.29           29.0            273
            650           32.9         952.37          +0.53          44.91           28.9            273
            660           33.3         952.01          +0.47          44.37           28.9            273
            670           33.8         951.64          +0.40          43.77           28.8            273
            680           34.3         951.28          +0.35          43.14           28.7            273
            690           34.8         950.92          +0.31          42.48           28.6            273
            700           35.3         950.56          +0.27          42.25           28.6            273
            710           35.8         950.20          +0.23          42.32           28.5            273
            720           36.3         949.83          +0.20          42.49           28.4            273
            730           36.8         949.47          +0.18          42.73           28.4            273
            740           37.3         949.11          +0.16          42.95           28.4            273
            750           37.8         948.75          +0.13          43.13           28.4            273
            760           38.3         948.39          +0.09          43.50           28.4            273
            770           38.8         948.03          +0.06          44.05           28.5            273
            780           39.3         947.67          +0.03          44.66           28.5            273
            790           39.8         947.31          +0.00          45.30           28.5            273
            800           40.3         946.95          -0.02          46.08           28.5            272
            810           40.8         946.58          -0.03          46.94           28.5            272
            820           41.3         946.22          -0.06          47.43           28.5            272
            830           41.9         945.86          -0.11          47.71           28.5            272
            840           42.4         945.50          -0.14          47.51           28.5            272
            850           42.9         945.14          -0.16          47.15           28.5            272
            860           43.5         944.78          -0.18          46.93           28.4            272
            870           44.1         944.42          -0.20          46.75           28.4            272
            880           44.6         944.06          -0.25          46.83           28.3            272
            890           45.2         943.70          -0.29          46.91           28.3            271
            900           45.7         943.34          -0.34          47.01           28.3            271
            910           46.3         942.98          -0.37          47.13           28.4            271
            920           46.8         942.62          -0.39          47.26           28.4            271
            930           47.4         942.26          -0.41          47.56           28.5            271
            940           47.9         941.90          -0.43          47.92           28.6            270
            950           48.5         941.55          -0.45          48.25           28.6            271
            960           49.1         941.19          -0.46          48.56           28.7            271
            970           49.6         940.83          -0.49          48.72           28.7            271
            980           50.2         940.47          -0.51          48.78           28.6            271
            990           50.8         940.11          -0.52          48.68           28.5            271
           1000           51.3         939.75          -0.55          48.77           28.4            271
           1010           51.9         939.39          -0.58          49.02           28.3            271
           1020           52.5         939.03          -0.61          48.95           28.1            271
           1030           53.0         938.67          -0.64          48.83           28.0            271
           1040           53.6         938.32          -0.67          48.94           27.9            271
           1050           54.2         937.96          -0.69          49.04           27.8            270
           1060           54.7         937.60          -0.71          49.10           27.7            270
           1070           55.3         937.24          -0.74          49.19           27.7            270
           1080           55.9         936.88          -0.77          49.30           27.7            269
           1090           56.5         936.53          -0.80          49.19           27.8            269
           1100           57.0         936.17          -0.82          49.05           27.8            269
           1110           57.6         935.81          -0.86          49.22           27.9            269
           1120           58.2         935.45          -0.89          49.41           28.0            269
           1130           58.7         935.10          -0.92          49.64           28.0            269
           1140           59.3         934.74          -0.95          49.65           28.1            269
           1150           59.9         934.38          -0.98          49.46           28.1            270
           1160           60.4         934.02          -1.01          49.46           28.1            270
           1170           61.0         933.67          -1.05          49.52           28.1            270
           1180           61.5         933.31          -1.09          49.54           28.0            270
           1190           62.0         932.95          -1.12          49.55           28.0            270
           1200           62.6         932.60          -1.15          49.55           27.9            270
           1210           63.1         932.24          -1.18          49.49           28.0            270
           1220           63.7         931.88          -1.19          49.27           28.0            270
           1230           64.2         931.53          -1.21          49.20           28.0            270
           1240           64.7         931.17          -1.25          49.40           27.9            270
           1250           65.2         930.81          -1.28          49.65           27.9            269
           1260           65.8         930.46          -1.31          49.97           27.8            270
           1270           66.3         930.10          -1.34          50.21           27.7            270
           1280           66.8         929.75          -1.38          50.36           27.6            270
           1290           67.3         929.39          -1.41          50.54           27.6            270
           1300           67.8         929.03          -1.44          50.72           27.5            270
           1310           68.3         928.68          -1.47          50.79           27.5            269
           1320           68.8         928.32          -1.49          50.77           27.5            269
           1330           69.3         927.97          -1.52          50.52           27.6            269
           1341           69.8         927.61          -1.55          50.11           27.7            269
           1351           70.3         927.26          -1.59          49.86           27.8            269
           1361           70.9         926.90          -1.62          49.69           27.9            269
           1371           71.4         926.55          -1.65          49.56           28.0            269
           1381           71.9         926.19          -1.68          49.43           28.1            270
           1391           72.4         925.84          -1.71          49.37           28.1            269
           1401           73.0         925.48          -1.74          49.31           28.0            269
           1411           73.5         925.13          -1.77          49.66           27.9            269
           1421           74.0         924.77          -1.80          50.02           27.7            269
           1431           74.5         924.42          -1.83          50.13           27.7            269
           1441           75.1         924.06          -1.87          50.17           27.6            269
           1451           75.6         923.71          -1.89          49.81           27.6            269
           1461           76.1         923.35          -1.91          49.57           27.5            269
           1471           76.7         923.00          -1.94          49.72           27.5            269
           1481           77.2         922.65          -1.98          49.92           27.5            269
           1491           77.7         922.29          -2.01          50.21           27.5            268
           1501           78.3         921.94          -2.04          50.33           27.6            268
           1511           78.8         921.58          -2.06          50.27           27.6            268
           1521           79.3         921.23          -2.10          50.30           27.6            268
           1531           79.9         920.88          -2.14          50.38           27.6            268
           1541           80.4         920.52          -2.18          50.49           27.7            268
           1551           81.0         920.17          -2.22          50.60           27.7            268
           1561           81.5         919.82          -2.25          50.55           27.7            268
           1571           82.1         919.46          -2.28          50.52           27.7            268
           1581           82.6         919.11          -2.32          50.69           27.7            268
           1591           83.2         918.76          -2.36          50.98           27.7            268
           1601           83.7         918.40          -2.38          51.45           27.7            268
           1611           84.3         918.05          -2.41          51.88           27.7            268
           1621           84.9         917.70          -2.45          52.28           27.6            268
           1631           85.4         917.35          -2.48          52.61           27.7            268
           1641           86.0         916.99          -2.52          52.92           27.7            268
           1651           86.5         916.64          -2.55          53.25           27.7            268
           1661           87.1         916.29          -2.58          53.42           27.8            268
           1671           87.6         915.94          -2.58          52.58           27.7            268
           1681           88.2         915.58          -2.59          51.98           27.7            268
           1691           88.7         915.23          -2.62          51.88           27.7            268
           1701           89.3         914.88          -2.64          52.13           27.6            268
           1711           89.8         914.53          -2.68          52.69           27.5            268
           1721           90.4         914.18          -2.71          52.93           27.4            268
           1731           91.0         913.82          -2.75          53.04           27.3            268
           1741           91.6         913.47          -2.77          53.06           27.3            267
           1751           92.1         913.12          -2.79          52.99           27.3            267
           1761           92.7         912.77          -2.79          52.58           27.4            267
           1771           93.3         912.42          -2.81          52.56           27.4            267
           1781           93.9         912.07          -2.84          52.98           27.5            266
           1791           94.4         911.72          -2.86          53.71           27.7            266
           1801           95.0         911.37          -2.89          54.51           27.8            266
           1811           95.6         911.01          -2.92          54.03           27.9            267
           1821           96.2         910.66          -2.95          53.41           27.9            267
           1831           96.7         910.31          -2.98          52.41           27.8            267
           1841           97.3         909.96          -3.02          51.79           27.7            267
           1851           97.9         909.61          -3.05          51.48           27.6            267
           1861           98.5         909.26          -3.09          51.98           27.5            267
           1871           99.1         908.91          -3.13          52.60           27.4            267
           1881           99.6         908.56          -3.15          52.72           27.4            267
           1891          100.2         908.21          -3.18          52.77           27.4            267
           1901          100.8         907.86          -3.21          52.70           27.3            267
           1911          101.3         907.51          -3.24          52.54           27.3            267
           1921          101.9         907.16          -3.26          52.33           27.3            267
           1931          102.5         906.81          -3.29          51.81           27.3            267
           1941          103.1         906.46          -3.31          51.14           27.4            267
           1951          103.7         906.11          -3.36          49.76           27.3            267
           1961          104.2         905.76          -3.39          48.06           27.2            267
           1971          104.8         905.41          -3.41          45.90           27.1            267
           1981          105.4         905.06          -3.42          43.40           27.0            267
           1991          106.0         904.72          -3.43          40.74           26.8            267
           2001          106.5         904.37          -3.46          39.86           26.7            267
           2011          107.1         904.02          -3.49          39.31           26.6            267
           2021          107.7         903.67          -3.52          39.64           26.5            267
           2031          108.2         903.32          -3.55          40.11           26.4            267
           2041          108.8         902.97          -3.59          40.79           26.3            267
           2051          109.4         902.62          -3.61          41.50           26.3            267
           2061          110.0         902.27          -3.64          42.22           26.2            266
           2071          110.6         901.93          -3.66          42.21           26.2            266
           2081          111.1         901.58          -3.68          42.22           26.1            266
           2091          111.7         901.23          -3.71          42.37           26.1            266
           2101          112.3         900.88          -3.74          42.47           26.2            266
           2111          112.9         900.53          -3.77          42.50           26.2            266
           2121          113.5         900.19          -3.80          42.70           26.3            266
           2131          114.1         899.84          -3.82          42.88           26.4            266
           2141          114.7         899.49          -3.85          42.81           26.5            266
           2151          115.3         899.14          -3.88          42.82           26.5            266
           2161          115.9         898.80          -3.91          42.90           26.5            266
           2171          116.6         898.45          -3.93          43.37           26.4            266
           2181          117.2         898.10          -3.95          43.77           26.4            266
           2191          117.8         897.75          -3.97          43.89           26.3            266
           2201          118.4         897.41          -4.00          43.89           26.2            266
           2211          119.1         897.06          -4.02          43.86           26.1            266
           2221          119.7         896.71          -4.06          43.82           26.0            266
           2231          120.3         896.37          -4.10          43.82           26.0            266
           2241          120.9         896.02          -4.13          43.84           26.0            266
           2251          121.6         895.67          -4.16          44.10           26.0            266
           2261          122.2         895.33          -4.20          44.33           26.0            266
           2271          122.8         894.98          -4.23          44.42           26.0            265
           2281          123.4         894.63          -4.26          44.52           26.1            265
           2291          124.1         894.29          -4.28          44.59           26.2            265
           2301          124.7         893.94          -4.32          44.46           26.3            264
           2311          125.4         893.60          -4.35          44.44           26.4            264
           2321          126.0         893.25          -4.39          44.50           26.5            264
           2331          126.6         892.90          -4.42          44.59           26.6            264
           2341          127.2         892.56          -4.45          44.72           26.7            264
           2351          127.9         892.21          -4.48          44.92           26.7            264
           2361          128.5         891.87          -4.49          44.88           26.7            264
           2371          129.1         891.52          -4.50          44.81           26.6            265
           2381          129.7         891.18          -4.52          45.03           26.5            265
           2391          130.3         890.83          -4.55          45.17           26.4            265
           2401          130.9         890.49          -4.59          45.20           26.3            264
           2411          131.5         890.14          -4.62          45.18           26.2            264
           2421          132.1         889.80          -4.65          45.21           26.2            264
           2431          132.7         889.45          -4.67          45.48           26.2            264
           2441          133.4         889.11          -4.70          45.60           26.2            264
           2451          134.0         888.76          -4.73          45.59           26.2            264
           2461          134.6         888.42          -4.78          45.57           26.2            264
           2471          135.2         888.07          -4.82          45.63           26.2            264
           2481          135.9         887.73          -4.85          45.85           26.2            264
           2491          136.5         887.38          -4.88          45.87           26.1            264
           2501          137.1         887.04          -4.91          45.89           26.0            264
           2511          137.8         886.70          -4.92          46.18           25.8            264
           2521          138.4         886.35          -4.96          46.30           25.6            264
           2531          139.0         886.01          -4.99          46.32           25.4            264
           2541          139.7         885.66          -5.01          46.37           25.4            264
           2551          140.3         885.32          -5.04          46.40           25.4            265
           2561          140.9         884.98          -5.08          46.43           25.5            265
           2571          141.5         884.63          -5.12          46.45           25.6            265
           2581          142.1         884.29          -5.16          46.51           25.7            265
           2591          142.8         883.95          -5.20          46.79           25.7            265
           2601          143.4         883.60          -5.23          46.94           25.7            265
           2611          144.0         883.26          -5.25          47.03           25.7            265
           2621          144.7         882.92          -5.28          47.08           25.7            265
           2631          145.3         882.57          -5.30          47.18           25.6            265
           2641          145.9         882.23          -5.33          47.32           25.6            265
           2651          146.6         881.89          -5.36          47.46           25.6            265
           2661          147.2         881.55          -5.38          47.60           25.7            265
           2671          147.8         881.20          -5.41          47.74           25.7            265
           2681          148.4         880.86          -5.44          47.89           25.8            265
           2691          149.0         880.52          -5.46          48.03           25.8            265
           2701          149.6         880.18          -5.49          47.87           25.8            265
           2711          150.2         879.83          -5.51          47.81           25.8            265
           2721          150.9         879.49          -5.54          47.90           25.8            266
           2731          151.5         879.15          -5.57          48.01           25.8            266
           2741          152.1         878.81          -5.61          48.14           25.7            266
           2751          152.7         878.47          -5.63          48.31           25.6            266
           2761          153.3         878.12          -5.66          48.48           25.5            266
           2771          153.9         877.78          -5.69          48.64           25.3            266
           2781          154.5         877.44          -5.72          48.59           25.2            266
           2791          155.1         877.10          -5.74          48.53           25.0            265
           2801          155.7         876.76          -5.77          48.56           24.9            265
           2811          156.3         876.42          -5.80          48.54           24.8            265
           2821          156.9         876.08          -5.83          48.49           24.7            265
           2831          157.5         875.74          -5.85          48.38           24.6            265
           2841          158.1         875.39          -5.87          48.19           24.6            264
           2851          158.7         875.05          -5.89          47.75           24.5            264
           2861          159.3         874.71          -5.93          47.54           24.5            264
           2871          159.9         874.37          -5.97          47.55           24.4            264
           2881          160.5         874.03          -6.00          47.83           24.4            264
           2891          161.1         873.69          -6.04          48.15           24.4            264
           2901          161.7         873.35          -6.07          48.35           24.3            264
           2911          162.2         873.01          -6.10          48.41           24.2            264
           2921          162.8         872.67          -6.13          48.31           24.1            264
           2931          163.4         872.33          -6.16          48.35           24.1            264
           2941          164.0         871.99          -6.18          48.44           24.0            264
           2951          164.6         871.65          -6.21          48.30           23.9            264
           2961          165.2         871.31          -6.23          48.13           23.9            264
           2971          165.7         870.97          -6.25          47.94           23.9            264
           2981          166.3         870.63          -6.28          47.89           23.9            264
           2991          166.9         870.29          -6.31          47.97           23.8            264
           3001          167.5         869.95          -6.35          48.02           23.8            264
           3011          168.1         869.61          -6.40          48.06           23.8            264
           3021          168.6         869.27          -6.44          48.08           23.9            263
           3031          169.2         868.94          -6.48          48.09           23.9            263
           3041          169.8         868.60          -6.50          48.09           24.0            263
           3051          170.4         868.26          -6.53          48.12           24.1            263
           3061          171.0         867.92          -6.56          48.18           24.2            263
           3071          171.6         867.58          -6.58          48.25           24.3            263
           3081          172.2         867.24          -6.60          48.37           24.4            263
           3091          172.8         866.90          -6.63          48.61           24.4            263
           3101          173.4         866.56          -6.65          48.94           24.5            263
           3111          174.0         866.23          -6.67          49.33           24.5            264
           3121          174.6         865.89          -6.71          49.58           24.4            264
           3131          175.2         865.55          -6.75          49.87           24.5            264
           3141          175.8         865.21          -6.78          50.26           24.5            264
           3151          176.4         864.87          -6.81          50.47           24.6            264
           3161          177.0         864.54          -6.83          50.59           24.7            264
           3171          177.6         864.20          -6.86          51.05           24.7            264
           3181          178.3         863.86          -6.89          51.43           24.6            263
           3191          178.9         863.52          -6.93          51.69           24.6            263
           3201          179.6         863.18          -6.95          51.64           24.6            263
           3211          180.2         862.85          -6.97          51.67           24.6            263
           3221          180.8         862.51          -6.98          51.97           24.6            263
           3231          181.5         862.17          -7.00          52.32           24.6            263
           3241          182.1         861.84          -7.02          52.62           24.6            263
           3251          182.8         861.50          -7.03          52.67           24.7            263
           3261          183.4         861.16          -7.05          52.89           24.7            263
           3271          184.0         860.83          -7.08          53.15           24.8            263
           3281          184.7         860.49          -7.11          52.74           24.8            263
           3291          185.3         860.15          -7.13          52.49           24.7            263
           3301          186.0         859.82          -7.15          52.41           24.7            263
           3311          186.6         859.48          -7.16          52.28           24.7            263
           3321          187.2         859.14          -7.18          52.11           24.7            263
           3331          187.8         858.81          -7.23          51.85           24.7            262
           3341          188.5         858.47          -7.28          51.82           24.7            262
           3351          189.1         858.14          -7.31          51.93           24.6            262
           3361          189.7         857.80          -7.32          52.30           24.6            262
           3371          190.4         857.46          -7.34          52.57           24.6            261
           3381          191.0         857.13          -7.37          52.77           24.5            261
           3391          191.6         856.79          -7.40          52.94           24.5            262
           3401          192.2         856.46          -7.44          53.02           24.4            262
           3411          192.8         856.12          -7.46          52.88           24.4            262
           3421          193.4         855.79          -7.48          52.89           24.5            262
           3431          194.0         855.45          -7.51          52.98           24.6            263
           3441          194.6         855.12          -7.54          52.73           24.6            263
           3451          195.2         854.78          -7.57          52.68           24.7            263
           3461          195.8         854.45          -7.60          52.98           24.8            263
           3471          196.4         854.11          -7.63          53.08           24.8            263
           3481          197.0         853.78          -7.66          53.07           24.9            262
           3491          197.6         853.44          -7.69          53.00           25.1            262
           3501          198.1         853.11          -7.72          52.89           25.2            262
           3511          198.7         852.77          -7.73          52.69           25.3            262
           3521          199.3         852.44          -7.74          52.36           25.2            262
           3531          199.9         852.10          -7.76          51.92           25.2            261
           3541          200.4         851.77          -7.78          51.81           25.1            261
           3551          201.0         851.44          -7.80          51.81           24.9            261
           3561          201.6         851.10          -7.82          51.97           24.8            261
           3571          202.1         850.77          -7.85          52.24           24.7            261
           3581          202.7         850.44          -7.87          52.86           24.6            261
           3591          203.2         850.10          -7.91          53.76           24.6            261
           3601          203.8         849.77          -7.95          55.03           24.5            260
           3611          204.4         849.44          -7.97          55.48           24.6            260
           3621          204.9         849.10          -8.00          55.50           24.6            260
           3631          205.5         848.77          -8.03          55.62           24.6            260
           3641          206.1         848.44          -8.06          55.78           24.6            260
           3651          206.6         848.10          -8.10          56.14           24.5            260
           3661          207.2         847.77          -8.13          56.35           24.4            260
           3671          207.8         847.44          -8.17          56.31           24.3            260
           3681          208.3         847.10          -8.19          56.54           24.3            259
           3691          208.9         846.77          -8.21          56.98           24.2            259
           3701          209.4         846.44          -8.22          56.48           24.2            259
           3711          210.0         846.11          -8.24          55.73           24.2            259
           3721          210.6         845.77          -8.28          55.75           24.1            259
           3731          211.2         845.44          -8.32          55.98           24.1            259
           3741          211.7         845.11          -8.36          56.73           24.1            259
           3751          212.3         844.78          -8.39          57.47           24.1            259
           3761          212.9         844.45          -8.43          58.18           24.1            259
           3771          213.5         844.11          -8.46          58.89           24.1            259
           3781          214.1         843.78          -8.49          59.52           24.1            259
           3791          214.7         843.45          -8.53          59.77           24.1            260
           3801          215.3         843.12          -8.56          60.25           24.1            260
           3811          215.9         842.79          -8.58          61.00           24.1            260
           3821          216.4         842.46          -8.60          61.58           24.2            260
           3831          217.0         842.12          -8.63          62.03           24.2            260
           3841          217.6         841.79          -8.66          61.51           24.2            260
           3851          218.2         841.46          -8.69          60.77           24.3            259
           3861          218.9         841.13          -8.72          59.68           24.3            259
           3871          219.5         840.80          -8.75          58.18           24.4            259
           3881          220.1         840.47          -8.77          56.85           24.5            259
           3891          220.7         840.14          -8.79          57.16           24.7            259
           3901          221.4         839.81          -8.83          57.77           24.8            259
           3911          222.0         839.48          -8.87          58.60           24.9            259
           3921          222.7         839.15          -8.90          59.23           24.9            259
           3931          223.4         838.82          -8.93          58.92           24.9            259
           3941          224.0         838.49          -8.96          57.79           24.9            259
           3951          224.7         838.16          -8.99          58.12           25.1            259
           3961          225.4         837.83          -9.02          58.50           25.2            260
           3971          226.1         837.50          -9.05          58.95           25.3            260
           3981          226.8         837.17          -9.07          59.76           25.4            260
           3991          227.5         836.84          -9.10          60.02           25.5            261
           4001          228.2         836.51          -9.13          59.60           25.5            261
           4011          228.9         836.18          -9.16          58.01           25.4            261
           4021          229.6         835.85          -9.19          56.83           25.4            261
           4031          230.3         835.52          -9.22          55.93           25.4            261
           4041          231.1         835.19          -9.26          55.31           25.3            261
           4051          231.8         834.86          -9.29          55.08           25.2            261
           4061          232.5         834.53          -9.31          55.28           25.1            262
           4071          233.3         834.20          -9.33          55.77           25.0            262
           4081          234.1         833.87          -9.35          56.42           24.9            262
           4091          234.9         833.54          -9.38          56.86           24.8            262
           4101          235.6         833.21          -9.41          56.70           24.7            262
           4111          236.4         832.89          -9.44          56.53           24.6            263
           4121          237.2         832.56          -9.46          56.47           24.6            263
           4131          237.9         832.23          -9.51          56.39           24.7            263
           4141          238.7         831.90          -9.53          57.05           24.9            264
           4151          239.4         831.57          -9.56          57.64           25.0            264
           4161          240.2         831.24          -9.58          57.61           25.2            263
           4171          241.0         830.92          -9.62          56.19           25.3            263
           4181          241.7         830.59          -9.63          55.71           25.4            263
           4191          242.5         830.26          -9.65          55.51           25.4            262
           4201          243.2         829.93          -9.68          55.47           25.3            262
           4211          244.0         829.60          -9.70          55.48           25.2            262
