        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
             ft              s             mB             °C              %            kts              °
---------------------------------------------------------------------------------------------------------
              0            0.0         989.10         +13.70           0.00            0.0              0
             10            1.2         988.74         +13.63           0.18           18.4            277
             20            2.3         988.38         +13.56           0.35           18.4            277
             30            3.5         988.02         +13.49           0.52           18.4            277
             40            4.6         987.66         +13.42           0.68           18.4            277
             50            5.8         987.30         +13.35           0.85           18.4            277
             60            7.0         986.95         +13.28           1.01           18.4            277
             70            8.1         986.59         +13.22           1.17           18.4            277
             80            9.3         986.23         +13.15           1.34           18.4            277
             90           10.4         985.87         +13.08           1.50           18.4            277
            100           11.6         985.51         +13.01           1.67           18.4            277
            110           12.8         985.15         +12.94           1.83           18.4            277
            120           13.9         984.79         +12.87           1.99           18.4            277
            130           15.1         984.43         +12.80           2.16           18.4            277
            140           16.2         984.08         +12.73           2.32           18.4            277
            150           17.4         983.72         +12.66           2.49           18.4            277
            160           18.6         983.36         +12.59           2.65           18.4            277
            170           19.7         983.00         +12.52           2.82           18.4            277
            180           20.9         982.64         +12.45           2.98           18.4            277
            190           22.0         982.28         +12.38           3.14           18.4            277
            200           23.2         981.93         +12.32           3.31           18.4            277
            210           24.4         981.57         +12.25           3.47           18.4            277
            220           25.5         981.21         +12.18           3.64           18.4            277
            230           26.7         980.85         +12.11           3.80           18.4            277
            240           27.8         980.49         +12.04           3.96           18.4            277
            250           29.0         980.14         +11.97           4.13           18.4            277
            260           30.2         979.78         +11.90           4.29           18.4            277
            270           31.3         979.42         +11.83           4.46           18.4            277
            280           32.5         979.06         +11.76           4.62           18.4            277
            290           33.6         978.70         +11.69           4.78           18.4            277
            300           34.8         978.35         +11.62           4.95           18.4            277
            310           36.0         977.99         +11.55           5.11           18.4            277
            320           37.1         977.63         +11.48           5.28           18.4            277
            330           38.3         977.27         +11.42           5.44           18.4            277
            340           39.5         976.91         +11.35           5.61           18.4            277
            350           40.6         976.56         +11.28           5.77           18.4            277
            360           41.8         976.20         +11.21           5.93           18.4            277
            370           42.9         975.84         +11.14           6.10           18.4            277
            380           44.1         975.48         +11.07           6.26           18.4            277
            390           45.3         975.13         +11.00           6.43           18.4            277
            400           46.4         974.77         +10.93           6.59           18.4            277
            410           47.6         974.41         +10.86           6.75           18.4            277
            420           48.7         974.06         +10.79           6.92           18.4            277
            430           49.9         973.70         +10.72           7.08           18.4            277
            440           51.1         973.34         +10.65           7.25           18.4            277
            450           52.2         972.98         +10.58           7.41           18.4            277
            460           53.4         972.63         +10.52           7.58           18.4            277
            470           54.5         972.27         +10.45           7.74           18.4            277
            480           55.7         971.91         +10.38           7.90           18.4            277
            490           56.9         971.56         +10.31           8.07           18.4            277
            500           58.0         971.20         +10.24           8.23           18.4            277
            510           59.2         970.84         +10.17           8.40           18.4            277
            520           60.3         970.49         +10.10           8.56           18.4            277
            530           61.5         970.13         +10.03           8.72           18.4            277
            540           62.7         969.77          +9.96           8.89           18.4            277
            550           63.8         969.42          +9.89           9.05           18.4            277
            560           65.0         969.06          +9.82           9.22           18.4            277
            570           66.1         968.70          +9.75           9.38           18.4            277
            580           67.3         968.35          +9.68           9.55           18.4            277
            590           68.5         967.99          +9.62           9.71           18.4            277
            600           69.6         967.63          +9.55           9.87           18.4            277
            610           70.8         967.28          +9.48          10.04           18.4            277
            620           71.9         966.92          +9.41          10.20           18.4            277
