           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         989.10         +13.70           0.00            0.0              0              0
            1.0         988.79         +13.64           0.16           18.4            277              9
            2.0         988.48         +13.58           0.31           18.4            277             17
            3.0         988.17         +13.52           0.45           18.4            277             26
            4.0         987.86         +13.46           0.59           18.4            277             34
            5.0         987.55         +13.40           0.73           18.4            277             43
            6.0         987.24         +13.34           0.87           18.4            277             52
            7.0         986.93         +13.28           1.02           18.4            277             60
            8.0         986.62         +13.22           1.16           18.4            277             69
            9.0         986.32         +13.16           1.30           18.4            277             78
           10.0         986.01         +13.10           1.44           18.4            277             86
           11.0         985.70         +13.04           1.58           18.4            277             95
           12.0         985.39         +12.98           1.72           18.4            277            103
           13.0         985.08         +12.92           1.86           18.4            277            112
           14.0         984.77         +12.86           2.01           18.4            277            121
           15.0         984.46         +12.81           2.15           18.4            277            129
           16.0         984.15         +12.75           2.29           18.4            277            138
           17.0         983.84         +12.69           2.43           18.4            277            147
           18.0         983.53         +12.63           2.57           18.4            277            155
           19.0         983.22         +12.57           2.71           18.4            277            164
           20.0         982.92         +12.51           2.85           18.4            277            172
           21.0         982.61         +12.45           3.00           18.4            277            181
           22.0         982.30         +12.39           3.14           18.4            277            190
           23.0         981.99         +12.33           3.28           18.4            277            198
           24.0         981.68         +12.27           3.42           18.4            277            207
           25.0         981.37         +12.21           3.56           18.4            277            216
           26.0         981.06         +12.15           3.70           18.4            277            224
           27.0         980.75         +12.09           3.84           18.4            277            233
           28.0         980.45         +12.03           3.99           18.4            277            241
           29.0         980.14         +11.97           4.13           18.4            277            250
           30.0         979.83         +11.91           4.27           18.4            277            259
           31.0         979.52         +11.85           4.41           18.4            277            267
           32.0         979.21         +11.79           4.55           18.4            277            276
           33.0         978.90         +11.73           4.69           18.4            277            285
           34.0         978.60         +11.67           4.83           18.4            277            293
           35.0         978.29         +11.61           4.98           18.4            277            302
           36.0         977.98         +11.55           5.12           18.4            277            310
           37.0         977.67         +11.49           5.26           18.4            277            319
           38.0         977.36         +11.43           5.40           18.4            277            328
           39.0         977.05         +11.37           5.54           18.4            277            336
           40.0         976.75         +11.31           5.68           18.4            277            345
           41.0         976.44         +11.25           5.82           18.4            277            353
           42.0         976.13         +11.19           5.97           18.4            277            362
           43.0         975.82         +11.13           6.11           18.4            277            371
           44.0         975.51         +11.07           6.25           18.4            277            379
           45.0         975.21         +11.02           6.39           18.4            277            388
           46.0         974.90         +10.96           6.53           18.4            277            397
           47.0         974.59         +10.90           6.67           18.4            277            405
           48.0         974.28         +10.84           6.81           18.4            277            414
           49.0         973.97         +10.78           6.96           18.4            277            422
           50.0         973.67         +10.72           7.10           18.4            277            431
           51.0         973.36         +10.66           7.24           18.4            277            440
           52.0         973.05         +10.60           7.38           18.4            277            448
           53.0         972.74         +10.54           7.52           18.4            277            457
           54.0         972.44         +10.48           7.66           18.4            277            466
           55.0         972.13         +10.42           7.81           18.4            277            474
           56.0         971.82         +10.36           7.95           18.4            277            483
           57.0         971.51         +10.30           8.09           18.4            277            491
           58.0         971.20         +10.24           8.23           18.4            277            500
           59.0         970.90         +10.18           8.37           18.4            277            509
           60.0         970.59         +10.12           8.51           18.4            277            517
           61.0         970.28         +10.06           8.65           18.4            277            526
           62.0         969.97         +10.00           8.80           18.4            277            535
           63.0         969.67          +9.94           8.94           18.4            277            543
           64.0         969.36          +9.88           9.08           18.4            277            552
           65.0         969.05          +9.82           9.22           18.4            277            560
           66.0         968.75          +9.76           9.36           18.4            277            569
           67.0         968.44          +9.70           9.50           18.4            277            578
           68.0         968.13          +9.64           9.64           18.4            277            586
           69.0         967.82          +9.58           9.79           18.4            277            595
           70.0         967.52          +9.52           9.93           18.4            277            604
           71.0         967.21          +9.46          10.07           18.4            277            612
           72.0         966.90          +9.40          10.21           18.4            277            621
           73.0         966.60          +9.34          10.35           18.4            277            629
           74.0         966.29          +9.28          10.49           18.4            277            638
           75.0         965.98          +9.23          10.63           18.4            277            647
           76.0         965.67          +9.17          10.78           18.4            277            655
           77.0         965.37          +9.11          10.92           18.4            277            664
           78.0         965.06          +9.05          11.06           18.4            277            672
           79.0         964.75          +8.99          11.20           18.4            277            681
           80.0         964.45          +8.93          11.34           18.4            277            690
           81.0         964.14          +8.87          11.48           18.4            277            698
           82.0         963.83          +8.81          11.62           18.4            277            707
           83.0         963.53          +8.75          11.77           18.4            277            716
           84.0         963.22          +8.69          11.91           18.4            277            724
           85.0         962.91          +8.63          12.05           18.4            277            733
           86.0         962.61          +8.57          12.19           18.4            277            741
           87.0         962.30          +8.51          12.33           18.4            277            750
           88.0         961.99          +8.45          12.47           18.4            277            759
           89.0         961.69          +8.39          12.61           18.4            277            767
           90.0         961.38          +8.33          12.76           18.4            277            776
           91.0         961.08          +8.27          12.90           18.4            277            785
           92.0         960.77          +8.21          13.04           18.4            277            793
           93.0         960.46          +8.15          13.18           18.4            277            802
           94.0         960.16          +8.09          13.32           18.4            277            810
           95.0         959.85          +8.03          13.46           18.4            277            819
           96.0         959.54          +7.97          13.61           18.4            277            828
           97.0         959.24          +7.91          13.75           18.4            277            836
           98.0         958.93          +7.85          13.89           18.4            277            845
           99.0         958.63          +7.79          14.03           18.4            277            854
          100.0         958.32          +7.73          14.17           18.4            277            862
          101.0         958.01          +7.67          14.31           18.4            277            871
          102.0         957.71          +7.61          14.45           18.4            277            879
          103.0         957.40          +7.55          14.60           18.4            277            888
          104.0         957.09          +7.49          14.74           18.4            277            897
          105.0         956.79          +7.44          14.88           18.4            277            905
          106.0         956.48          +7.38          15.02           18.4            277            914
          107.0         956.18          +7.32          15.16           18.4            277            923
          108.0         955.87          +7.26          15.30           18.4            277            931
          109.0         955.57          +7.20          15.44           18.4            277            940
          110.0         955.26          +7.14          15.59           18.4            277            948
          111.0         954.95          +7.08          15.73           18.4            277            957
          112.0         954.65          +7.02          15.87           18.4            277            966
          113.0         954.34          +6.96          16.01           18.4            277            974
          114.0         954.04          +6.90          16.15           18.4            277            983
          115.0         953.73          +6.84          16.29           18.4            277            991
          116.0         953.43          +6.78          16.43           18.4            277           1000
          117.0         953.12          +6.72          16.58           18.4            277           1009
          118.0         952.81          +6.66          16.72           18.4            277           1017
          119.0         952.51          +6.60          16.86           18.4            277           1026
          120.0         952.20          +6.54          17.00           18.4            277           1035
          121.0         951.90          +6.48          17.14           18.4            277           1043
          122.0         951.59          +6.42          17.28           18.4            277           1052
          123.0         951.29          +6.36          17.42           18.4            277           1060
          124.0         950.98          +6.30          17.57           18.4            277           1069
          125.0         950.68          +6.24          17.71           18.4            277           1078
          126.0         950.37          +6.18          17.85           18.4            277           1086
          127.0         950.07          +6.12          17.99           18.4            277           1095
          128.0         949.76          +6.06          18.13           18.4            277           1104
          129.0         949.46          +6.00          18.27           18.4            277           1112
          130.0         949.15          +5.94          18.42           18.4            277           1121
          131.0         948.85          +5.88          18.56           18.4            277           1129
          132.0         948.54          +5.82          18.70           18.4            277           1138
          133.0         948.24          +5.76          18.84           18.4            277           1147
          134.0         947.93          +5.70          18.98           18.4            277           1155
          135.0         947.63          +5.65          19.12           18.4            277           1164
          136.0         947.32          +5.59          19.26           18.4            277           1173
          137.0         947.02          +5.53          19.41           18.4            277           1181
          138.0         946.71          +5.47          19.55           18.4            277           1190
          139.0         946.41          +5.41          19.69           18.4            277           1198
          140.0         946.10          +5.35          19.83           18.4            277           1207
          141.0         945.80          +5.29          19.97           18.4            277           1216
          142.0         945.49          +5.23          20.11           18.4            277           1224
          143.0         945.19          +5.17          20.25           18.4            277           1233
          144.0         944.88          +5.11          20.40           18.4            277           1241
          145.0         944.58          +5.05          20.54           18.4            277           1250
          146.0         944.27          +4.99          20.68           18.4            277           1259
          147.0         943.97          +4.93          20.82           18.4            277           1267
          148.0         943.67          +4.87          20.96           18.4            277           1276
          149.0         943.36          +4.81          21.10           18.4            277           1285
          150.0         943.06          +4.75          21.24           18.4            277           1293
          151.0         942.75          +4.69          21.39           18.4            277           1302
          152.0         942.45          +4.63          21.53           18.4            277           1310
          153.0         942.14          +4.57          21.67           18.4            277           1319
          154.0         941.84          +4.51          21.81           18.4            277           1328
          155.0         941.54          +4.45          21.95           18.4            277           1336
          156.0         941.23          +4.39          22.09           18.4            277           1345
          157.0         940.93          +4.33          22.23           18.4            277           1354
          158.0         940.62          +4.27          22.38           18.4            277           1362
          159.0         940.32          +4.21          22.52           18.4            277           1371
          160.0         940.01          +4.15          22.66           18.4            277           1379
          161.0         939.71          +4.09          22.80           18.4            277           1388
          162.0         939.41          +4.03          22.94           18.4            277           1397
          163.0         939.10          +3.97          23.08           18.4            277           1405
          164.0         938.80          +3.91          23.23           18.4            277           1414
          165.0         938.50          +3.86          23.37           18.4            277           1423
          166.0         938.19          +3.80          23.51           18.4            277           1431
          167.0         937.89          +3.74          23.65           18.4            277           1440
          168.0         937.58          +3.68          23.79           18.4            277           1448
          169.0         937.28          +3.62          23.93           18.4            277           1457
          170.0         936.98          +3.56          24.07           18.4            277           1466
          171.0         936.67          +3.50          24.22           18.4            277           1474
          172.0         936.37          +3.44          24.36           18.4            277           1483
          173.0         936.07          +3.38          24.50           18.4            277           1491
          174.0         935.76          +3.32          24.64           18.4            277           1500
          175.0         935.46          +3.26          24.78           18.4            277           1509
          176.0         935.15          +3.20          24.92           18.4            277           1517
          177.0         934.85          +3.14          25.06           18.4            277           1526
          178.0         934.55          +3.08          25.21           18.4            277           1535
