           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         978.00          +1.50          81.00           10.0            250              0
            1.0         977.07          +0.94          86.37           21.6            249             25
            2.0         976.36          +0.97          88.67           21.4            249             44
            3.0         975.65          +0.96          83.65           21.2            249             63
            4.0         974.95          +0.93          83.97           21.0            249             82
            5.0         974.23          +0.87          84.13           20.9            250            102
            6.0         973.50          +0.80          84.76           20.9            250            122
            7.0         972.81          +0.74          85.11           20.9            251            140
            8.0         972.12          +0.68          85.03           21.1            251            159
            9.0         971.42          +0.65          84.93           21.3            250            178
           10.0         970.72          +0.64          84.27           21.4            250            197
           11.0         970.01          +0.73          83.05           21.3            250            216
           12.0         969.30          +0.85          81.09           21.3            251            236
           13.0         968.61          +0.97          79.40           21.4            251            254
           14.0         967.92          +1.01          78.62           21.5            252            273
           15.0         967.22          +1.02          78.10           21.5            252            292
           16.0         966.52          +1.00          78.03           21.4            251            311
           17.0         965.83          +0.99          78.22           21.3            251            330
           18.0         965.13          +1.01          77.57           21.3            251            349
           19.0         964.43          +0.99          77.55           21.5            251            369
           20.0         963.74          +0.94          77.63           21.7            252            387
           21.0         963.05          +0.93          77.61           21.7            252            406
           22.0         962.36          +0.96          77.24           21.7            252            425
           23.0         961.67          +0.94          77.22           21.6            253            444
           24.0         960.99          +0.90          77.87           21.5            253            463
           25.0         960.30          +0.85          77.80           21.5            254            482
           26.0         959.60          +0.80          78.08           21.7            254            501
           27.0         958.89          +0.75          78.58           21.8            254            520
           28.0         958.18          +0.69          78.84           22.0            254            540
           29.0         957.46          +0.63          79.17           22.0            254            560
           30.0         956.75          +0.57          79.52           22.0            254            579
           31.0         956.04          +0.51          79.56           22.1            254            599
           32.0         955.33          +0.47          79.98           22.1            254            618
           33.0         954.62          +0.40          80.20           22.1            254            638
           34.0         953.91          +0.35          80.89           22.2            255            658
           35.0         953.20          +0.29          81.34           22.3            255            677
           36.0         952.49          +0.21          81.57           22.6            256            697
           37.0         951.77          +0.13          82.20           22.9            256            717
           38.0         951.04          +0.03          82.57           23.1            257            737
           39.0         950.32          -0.04          83.28           23.1            258            757
           40.0         949.60          -0.10          83.70           23.0            258            777
           41.0         948.88          -0.16          84.13           23.0            259            797
           42.0         948.16          -0.20          84.22           23.1            259            816
           43.0         947.44          -0.24          84.66           23.1            259            836
           44.0         946.73          -0.28          84.74           23.1            259            856
           45.0         946.00          -0.34          84.82           23.2            260            876
           46.0         945.27          -0.38          85.30           23.3            260            897
           47.0         944.54          -0.44          85.48           23.4            261            917
           48.0         943.82          -0.50          85.97           23.5            262            937
           49.0         943.11          -0.57          86.18           23.5            262            957
           50.0         942.42          -0.60          86.37           23.6            262            976
           51.0         941.72          -0.62          86.38           23.7            262            995
           52.0         941.03          -0.65          86.54           23.7            262           1015
           53.0         940.33          -0.71          86.70           23.9            262           1034
           54.0         939.64          -0.76          86.87           24.0            263           1053
           55.0         938.96          -0.83          87.43           24.0            264           1072
           56.0         938.29          -0.87          87.33           24.0            265           1091
           57.0         937.62          -0.93          87.89           23.9            265           1110
           58.0         936.96          -0.98          87.92           23.9            265           1128
           59.0         936.31          -1.03          87.56           24.0            265           1146
           60.0         935.66          -1.04          86.68           24.1            265           1165
           61.0         935.01          -1.01          85.40           24.2            265           1183
           62.0         934.38          -1.00          85.04           24.4            266           1200
           63.0         933.75          -1.03          84.87           24.7            266           1218
           64.0         933.13          -1.06          85.26           24.8            266           1235
           65.0         932.50          -1.06          85.19           24.8            266           1253
           66.0         931.88          -1.11          85.23           24.8            266           1270
           67.0         931.27          -1.17          85.44           24.9            266           1288
           68.0         930.66          -1.20          85.75           24.9            267           1305
           69.0         930.05          -1.23          85.90           24.9            268           1322
           70.0         929.45          -1.28          86.55           25.0            269           1339
           71.0         928.86          -1.36          87.63           25.3            269           1356
           72.0         928.26          -1.41          88.26           25.4            269           1372
           73.0         927.65          -1.46          87.97           25.5            268           1389
           74.0         927.06          -1.52          88.61           25.6            268           1406
           75.0         926.46          -1.55          88.43           25.6            269           1423
           76.0         925.87          -1.58          88.00           25.7            269           1440
           77.0         925.27          -1.61          88.11           25.9            270           1457
           78.0         924.68          -1.64          88.04           26.0            270           1473
           79.0         924.09          -1.68          87.67           25.9            271           1490
           80.0         923.51          -1.69          86.56           26.0            271           1506
           81.0         922.92          -1.69          85.72           26.1            271           1523
           82.0         922.33          -1.69          85.19           26.4            271           1540
           83.0         921.73          -1.71          85.02           26.6            272           1557
           84.0         921.13          -1.76          85.24           26.7            272           1574
           85.0         920.52          -1.79          85.85           26.7            272           1591
           86.0         919.91          -1.84          86.27           26.6            272           1608
           87.0         919.30          -1.90          86.74           26.5            272           1626
           88.0         918.68          -1.94          86.36           26.5            272           1643
           89.0         918.05          -1.97          85.40           26.7            272           1661
           90.0         917.42          -1.97          84.17           27.0            272           1679
           91.0         916.79          -1.96          82.84           27.2            273           1697
           92.0         916.14          -1.94          81.82           27.3            273           1716
           93.0         915.49          -1.96          81.41           27.5            274           1734
           94.0         914.84          -2.00          82.13           27.6            273           1752
           95.0         914.19          -2.04          83.04           27.6            273           1771
           96.0         913.54          -2.09          83.52           27.6            273           1790
           97.0         912.89          -2.14          83.20           27.6            273           1808
           98.0         912.26          -2.17          82.82           27.7            273           1826
           99.0         911.63          -2.18          81.82           27.7            273           1844
          100.0         911.00          -2.19          80.96           27.8            273           1862
          101.0         910.36          -2.24          80.57           27.8            273           1881
          102.0         909.73          -2.28          81.55           28.0            273           1899
          103.0         909.10          -2.32          81.58           28.1            273           1917
          104.0         908.47          -2.38          81.42           28.1            273           1935
          105.0         907.85          -2.40          80.48           28.2            273           1953
          106.0         907.21          -2.43          80.03           28.3            273           1971
          107.0         906.58          -2.47          80.09           28.3            273           1989
          108.0         905.95          -2.51          81.02           28.3            273           2007
          109.0         905.33          -2.57          81.12           28.4            273           2025
          110.0         904.71          -2.61          81.49           28.4            273           2043
          111.0         904.11          -2.64          81.11           28.5            273           2060
          112.0         903.49          -2.64          79.46           28.6            273           2078
          113.0         902.88          -2.63          77.29           28.7            273           2095
          114.0         902.27          -2.62          75.72           28.8            274           2113
          115.0         901.67          -2.62          74.43           29.0            274           2130
          116.0         901.08          -2.61          72.59           29.0            274           2147
          117.0         900.50          -2.59          71.51           29.1            274           2164
          118.0         899.92          -2.61          69.37           29.1            274           2181
          119.0         899.34          -2.61          67.98           29.1            274           2198
          120.0         898.75          -2.55          65.39           29.2            274           2215
          121.0         898.17          -2.53          63.99           29.3            274           2231
          122.0         897.58          -2.53          65.39           29.5            273           2249
          123.0         896.97          -2.53          66.75           29.5            273           2266
          124.0         896.37          -2.57          66.84           29.5            273           2284
          125.0         895.76          -2.60          65.54           29.5            273           2301
          126.0         895.16          -2.60          62.76           29.6            273           2319
          127.0         894.56          -2.54          59.52           29.7            273           2336
          128.0         893.95          -2.51          57.90           29.8            273           2354
          129.0         893.34          -2.52          58.81           29.9            273           2372
          130.0         892.73          -2.53          59.26           30.0            272           2389
          131.0         892.13          -2.55          60.16           29.9            272           2407
          132.0         891.53          -2.58          60.78           29.8            272           2425
          133.0         890.93          -2.65          60.81           29.7            273           2442
          134.0         890.33          -2.67          59.55           29.7            273           2459
          135.0         889.74          -2.62          57.53           29.8            272           2477
          136.0         889.15          -2.63          56.42           30.0            272           2494
          137.0         888.56          -2.67          57.78           30.3            272           2511
          138.0         887.97          -2.71          58.20           30.4            272           2528
          139.0         887.39          -2.74          58.12           30.4            272           2546
          140.0         886.80          -2.78          58.13           30.2            272           2563
          141.0         886.21          -2.82          57.82           30.1            272           2580
          142.0         885.62          -2.86          57.86           30.1            271           2598
          143.0         885.03          -2.89          57.71           30.1            271           2615
          144.0         884.45          -2.93          57.78           30.1            271           2632
          145.0         883.87          -2.97          58.05           30.2            271           2649
          146.0         883.29          -3.01          58.99           30.3            271           2666
          147.0         882.72          -3.06          59.02           30.4            271           2683
          148.0         882.14          -3.11          58.84           30.4            272           2700
          149.0         881.57          -3.15          58.64           30.5            271           2717
          150.0         880.99          -3.19          58.36           30.4            271           2734
          151.0         880.42          -3.23          58.14           30.4            271           2751
          152.0         879.84          -3.26          58.86           30.3            270           2768
          153.0         879.26          -3.31          59.04           30.3            270           2784
          154.0         878.69          -3.37          59.31           30.3            270           2801
          155.0         878.13          -3.43          59.18           30.4            271           2818
          156.0         877.56          -3.46          59.57           30.4            271           2835
          157.0         876.98          -3.51          59.64           30.4            271           2852
          158.0         876.41          -3.56          60.18           30.4            271           2869
          159.0         875.83          -3.61          60.42           30.5            271           2886
          160.0         875.26          -3.67          60.27           30.7            270           2903
          161.0         874.68          -3.73          60.45           30.7            270           2920
          162.0         874.10          -3.78          60.77           30.6            270           2937
          163.0         873.52          -3.83          60.95           30.5            270           2954
          164.0         872.94          -3.87          60.55           30.5            271           2972
          165.0         872.35          -3.90          60.44           30.4            271           2989
          166.0         871.77          -3.93          59.86           30.4            271           3006
          167.0         871.17          -3.97          60.17           30.5            271           3024
          168.0         870.58          -4.01          60.63           30.7            271           3042
          169.0         869.99          -4.06          60.88           30.9            270           3059
          170.0         869.39          -4.10          61.23           31.0            270           3077
          171.0         868.79          -4.14          61.13           30.9            271           3095
          172.0         868.19          -4.18          61.58           30.7            271           3113
          173.0         867.58          -4.23          61.71           30.5            271           3131
          174.0         866.98          -4.30          61.87           30.4            271           3149
          175.0         866.36          -4.36          62.63           30.3            271           3167
          176.0         865.74          -4.42          62.68           30.5            271           3186
