SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          604.0         639.75         -22.56          29.25           49.0            288          10743          11409          10742  071°52'47.8"W   50°18'09.2"S         -1.164          6.465         -22.52          -35.7          889.3           0.29           1204           9931            6.6           -7.6         659.57          865.3         -20.14         661.57          910.8           -6.0         680.82          887.8         -14.96         -19.82           24.0         -16.72         -19.25           27.2          -15.3           46.5          6.569          6.803          100.2           15.1            0.3           1.00          11408     2018-08-17       12:08:31         +13.15           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:04          -13.5           49.3           51.1            285          -2.58           38.9            280   H
          613.0         635.02         -23.10          54.83           48.2            289          10921          11587          10921  071°52'36.5"W   50°18'11.8"S         -1.207          6.585         -23.02          -29.7          884.5           0.53           1207          10831           61.3           -8.0         654.97          860.4         -22.84         637.38          886.9           -7.8         657.27          862.9         -15.15         -19.95           24.1         -16.77         -19.88           27.1          -15.7           45.6          6.695          6.932          100.4           15.0            0.5           0.96          11587     2018-08-17       12:08:40          +6.59           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:13          -17.3           47.9           50.9            290          -2.85           39.1            280   H
          631.0         625.07         -24.20          47.50           46.0            291          11300          11966          11299  071°52'16.4"W   50°18'16.7"S         -1.288          6.800         -24.13          -32.2          874.5           0.41           1312          11110           29.9           -8.7         645.30          850.1         -23.62         630.03          879.4           -8.3         650.12          855.3         -15.49         -20.22           24.4         -16.90         -20.09           27.0          -16.6           42.9          6.921          7.166          100.7           15.0            0.4           0.87          11965     2018-08-17       12:08:58          +8.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:31          -16.3           42.9           45.9            291          -3.43           39.3            281   H
          637.0         621.61         -24.52          66.99           45.4            292          11433          12099          11432  071°52'10.4"W   50°18'18.1"S         -1.312          6.864         -24.43          -28.9          870.7           0.57           1317          11365           86.0           -9.0         641.93          846.5         -24.40         623.34          872.8           -8.8         643.61          848.3         -15.55         -20.32           24.2         -16.95         -20.27           27.0          -16.8           42.1          6.988          7.237          100.8           15.1            0.6           0.84          12098     2018-08-17       12:09:04          +4.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:37          -14.2           38.4           40.9            290          -3.64           39.3            281   H
          700.0         582.29         -29.19          79.27           39.5            300          12980          13646          12978  071°51'06.5"W   50°18'36.9"S         -1.625          7.545         -29.12          -31.6          831.3           0.44           1412          12205            8.4          -12.0         603.76          805.5         -26.77         601.72          850.6          -10.5         622.61          825.8         -17.16         -21.47           25.8         -17.68         -20.89           26.7          -19.6           34.3          7.718          8.008          102.2           15.5            0.5           0.55          13644     2018-08-17       12:10:07          +2.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:11:40          -17.9           38.9           42.8            295          -6.03           39.6            283   T
          759.0         551.92         -32.20          86.41           39.3            302          14230          14896          14226  071°50'17.8"W   50°18'57.1"S         -1.961          8.064         -32.14          -33.7          797.8           0.36           1199          13602           11.4          -14.5         574.31          773.6         -30.48         566.95          813.7          -13.3         588.89          789.4         -17.69         -22.39           24.2         -18.21         -21.94           26.5          -20.7           33.4          8.299          8.623          103.7           15.8            0.4           0.41          14892     2018-08-17       12:11:06          +1.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:12:39          -20.5           31.6           37.7            303          -8.38           39.2            284   H
          852.0         508.29         -36.71          51.06           54.6            300          16119          16785          16114  071°48'42.2"W   50°19'32.8"S         -2.557          9.083         -36.69          -43.2          748.9           0.14           1059          15170            8.5          -18.2         531.99          727.1         -34.75         529.75          774.0          -16.4         552.82          750.0         -18.47         -23.70           21.8         -18.97         -23.07           26.2          -27.0           47.5          9.436          9.802          105.7           15.7            0.2           0.27          16780     2018-08-17       12:12:39          +6.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:12          -23.1           39.5           45.7            300         -12.03           39.8            286   T
          987.0         459.39         -38.66           2.41           74.9            298          18410          19076          18402  071°45'16.2"W   50°20'37.2"S         -3.629         11.278         -38.66          -69.9          682.5           0.01            827          17258            8.0          -22.8         484.11          673.6         -37.34         483.26          714.0          -20.5         507.59          700.0         -15.89         -24.72            8.9         -19.37         -24.33           24.7          -35.5           66.0         11.847         12.228          107.8           14.3            0.0           0.22          19068     2018-08-17       12:14:54         +31.22           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:16:27          -28.6           58.5           65.1            296         -16.44           42.9            288   H
         1032.0         444.87         -38.61           3.29           85.9            303          19134          19800          19125  071°43'55.3"W   50°21'08.5"S         -4.150         12.139         -38.60          -67.6          660.8           0.01            953          18763           26.5          -24.2         469.73          657.4         -38.80         452.07          672.0          -23.5         476.88          665.5         -14.40         -24.86            3.4         -19.43         -24.81           24.0          -47.3           71.7         12.829         13.210          108.9           13.8            0.0           0.22          19791     2018-08-17       12:15:39         +28.98           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:12          -41.7           68.9           80.6            301         -17.84           44.2            289   T
         1334.0         360.54         -47.09           4.92           97.3            300          23786          24452          23769  071°33'25.3"W   50°25'14.8"S         -8.255         18.842         -47.08          -71.2          555.6           0.00            992          21447            5.1          -33.4         385.37          560.0         -43.21         400.85          607.3          -28.8         425.86          607.2         -13.68         -24.83           -4.4         -19.98         -25.01           19.3          -48.7           84.3         20.571         20.940          113.7           10.8            0.0           0.09          24435     2018-08-17       12:20:41         +24.10           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:22:14          -48.9           79.9           93.7            301         -24.84           53.6            293   T
         1625.0         291.63         -52.18           2.74           73.8            295          28350          29016          28324  071°23'58.7"W   50°28'30.3"S        -11.513         24.864         -52.18          -79.1          459.8           0.00           1146          26047            6.2          -42.4         315.00          475.6         -49.88         324.43          506.2          -37.9         348.75          516.5          -9.75         -23.37          -15.9         -19.94         -24.32           14.6          -31.1           67.0         27.400         27.794          114.8            9.7            0.0           0.05          28990     2018-08-17       12:25:32         +26.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:27:05          -40.3           74.5           84.7            298         -32.45           58.6            294   T
         1705.0         273.43         -50.98           2.41           71.1            295          29725          30391          29696  071°21'39.2"W   50°29'09.7"S        -12.169         26.346         -50.98          -79.0          428.8           0.00            947          29010           21.6          -45.1         295.98          452.3         -51.10         282.37          443.0          -43.8         305.37          463.8          -5.83         -22.55          -23.5         -19.75         -23.00           12.9          -29.6           64.6         29.021         29.430          114.8            9.6            0.0           0.06          30362     2018-08-17       12:26:52         +28.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:28:25          -29.5           66.7           73.0            294         -35.10           59.2            294   T
         1875.0         242.30         -52.88           2.19           71.4            298          32298          32964          32262  071°16'48.6"W   50°30'37.3"S        -13.628         29.432         -52.88          -81.0          383.2           0.00            896          30979           12.6          -50.2         262.90          410.9         -51.99         257.42          405.5          -47.7         279.04          431.2          -2.64         -20.59          -27.6         -19.20         -21.62            9.9          -34.0           62.8         32.435         32.867          114.8            9.3            0.0           0.05          32928     2018-08-17       12:29:42         +28.15           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:15          -30.9           65.4           72.3            295         -40.07           60.3            295   T
         2075.0         214.61         -50.17           1.23           65.6            311          34891          35557          34848  071°11'56.9"W   50°32'36.9"S        -15.622         32.526         -50.17          -82.7          335.3           0.00            988          33555           13.5          -55.4         232.65          372.2         -51.04         227.99          357.6          -52.8         247.40          391.1          +5.19         -18.04          -36.9         -18.23         -19.41            6.7          -43.1           49.5         36.082         36.537          115.7            9.0            0.0           0.06          35514     2018-08-17       12:33:02         +32.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:34:35          -35.9           55.7           66.2            303         -44.01           60.7            295   T
         2286.0         179.53         -57.56           1.98           58.8            315          38667          39333          38613  071°08'26.9"W   50°35'18.1"S        -18.308         34.743         -57.56          -85.1          290.1           0.00            858          36730           10.3          -56.5         194.17          312.2         -53.38         196.43          311.4          -56.5         212.56          341.8          -1.06         -14.65          -22.1         -17.25         -16.13            3.0          -41.8           41.5         39.272         39.784          117.8            9.2            0.0           0.03          39279     2018-08-17       12:36:33         +27.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:06          -45.8           37.8           59.4            320         -49.37           60.0            298   T
         2394.0         167.54         -57.23           1.87           68.7            315          40104          40770          40045  071°06'16.1"W   50°36'37.3"S        -19.628         36.126         -57.23          -85.2          270.3           0.00            842          39329           28.0          -56.5         181.26          291.5         -56.90         173.43          279.4          -56.5         187.60          301.7          -0.73         -13.72          -21.1         -16.87         -14.17            2.1          -48.3           48.8         41.114         41.640          118.5            9.1            0.0           0.03          40711     2018-08-17       12:38:21         +28.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:54          -44.0           46.1           63.7            314         -50.50           60.1            298   T
         2553.0         146.41         -60.84           3.07           74.1            303          42888          43554          42819  071°02'26.5"W   50°38'36.0"S        -21.606         38.554         -60.84          -85.0          240.2           0.00           1183          41432           15.4          -56.5         158.64          255.1         -58.85         156.65          254.7          -56.5         169.57          272.7          -4.34         -12.23          -14.9         -16.42         -12.92            0.8          -40.6           62.0         44.195         44.755          119.3            9.1            0.0           0.02          43485     2018-08-17       12:41:00         +24.13           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:42:33          -44.8           55.0           70.9            309         -50.98           60.7            299   T
         2709.0         128.49         -60.59           2.39           92.5            297          45562          46228          45482  070°57'31.6"W   50°40'19.3"S        -23.327         41.676         -60.59          -86.3          210.6           0.00           1012          44151           17.1          -56.5         139.57          224.4         -60.93         137.16          225.2          -56.5         148.80          239.3          -4.09         -11.08          -13.8         -15.99         -11.64            0.0          -41.6           82.6         47.760         48.345          119.2            8.9            0.0           0.02          46148     2018-08-17       12:43:36         +25.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:09          -39.7           72.0           82.3            299         -51.44           62.0            299   T
         2847.0         113.54         -63.56           2.93          104.6            288          48081          48747          47991  070°52'04.7"W   50°41'44.8"S        -24.751         45.138         -63.56          -87.3          188.7           0.00            895          46737           19.1          -56.5         123.72          198.9         -61.75         120.81          199.1          -56.5         131.41          211.3          -7.06         -10.18          -10.2         -15.79         -10.60           -0.7          -32.3           99.5         51.479         52.084          118.7            8.7            0.0           0.01          48657     2018-08-17       12:45:54         +23.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:47:27          -37.2           90.3           97.7            292         -51.50           63.8            298   T
         2939.0         107.74         -60.32           2.14          106.9            285          49150          49816          49056  070°47'59.5"W   50°42'31.2"S        -25.525         47.736         -60.32          -86.7          176.3           0.00            709          48523           46.1          -56.5         117.55          189.0         -61.60         110.59          182.1          -56.5         120.59          193.9          -3.82          -9.81          -12.7         -15.64         -10.00           -0.9          -28.1          103.1         54.131         54.733          118.1            8.5            0.0           0.02          49722     2018-08-17       12:47:26         +26.41           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:48:59          -30.2          101.7          106.1            287         -51.50           64.7            298   T
         3027.0         100.08         -59.88           1.75          109.7            285          50661          51327          50561  070°43'59.2"W   50°43'15.6"S        -26.265         50.282         -59.88          -87.6          163.5           0.00           1213          49808           33.6          -56.5         109.34          175.8         -60.81         103.84          170.4          -56.5         113.37          182.3          -3.38          -9.26          -12.3         -15.42          -9.54           -1.3          -27.9          106.1         56.728         57.338          117.6            8.4            0.0           0.02          51227     2018-08-17       12:48:54         +27.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:27          -30.3          104.2          108.5            286         -51.50           65.9            297   T
         3211.0          89.77         -56.18           1.52          121.6            286          52907          53573          52797  070°34'56.4"W   50°44'45.0"S        -27.754         56.032         -56.18          -85.7          144.1           0.00            882          51679           23.6          -56.5          98.20          157.9         -59.40          94.77          154.5          -56.5         103.62          166.6          +0.32          -8.43          -13.8         -14.97          -8.86           -1.7          -33.8          116.8         62.529         63.132          116.4            7.9            0.0           0.03          53463     2018-08-17       12:51:58         +29.56           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:31          -29.1          112.5          116.2            285         -51.50           67.9            297   T
         3361.0          77.96         -58.70           1.68          121.0            279          55839          56505          55715  070°27'10.8"W   50°45'45.1"S        -28.757         60.965         -58.70          -87.0          126.6           0.00            724          54256           19.1          -56.5          85.35          137.3         -58.37          83.68          135.7          -56.5          91.55          147.2          -2.20          -7.40          -10.6         -14.56          -7.87           -2.2          -18.1          119.6         67.406         68.030          115.3            7.8            0.0           0.02          56381     2018-08-17       12:54:28         +28.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:56:01          -24.1          118.4          120.8            281         -51.50           70.5            295   T
         3504.0          73.94         -52.43           1.38          122.4            276          56952          57618          56822  070°19'35.5"W   50°46'23.2"S        -29.390         65.790         -52.43          -83.6          116.7           0.00            982          56268           51.3          -56.5          80.93          130.1         -54.29          75.90          120.8          -56.5          83.11          133.6          +4.07          -6.99          -13.4         -14.29          -7.21           -2.4          -13.6          121.7         72.056         72.663          114.1            7.4            0.0           0.05          57488     2018-08-17       12:56:51         +31.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:58:24          -15.9          121.5          122.5            277         -51.50           71.4            295   T
         3639.0          63.82         -56.24           1.32          123.8            270          60062          60728          59916  070°12'14.9"W   50°46'35.5"S        -29.596         70.464         -56.24          -86.6          102.5           0.00           1010          58369           19.4          -56.5          69.75          112.2         -54.14          68.71          109.3          -56.5          75.13          120.8          +0.26          -5.93           -9.7         -13.80          -6.42           -2.9           -0.5          123.8         76.427         77.064          112.8            7.4            0.0           0.03          60582     2018-08-17       12:59:06         +30.39           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:39           -5.5          124.7          124.8            273         -51.50           73.7            293   T
         3793.0          58.39         -51.32           1.36          111.0            275          61944          62610          61788  070°04'19.2"W   50°46'59.2"S        -29.991         75.508         -51.32          -82.9           91.7           0.00           1287          60852           33.0          -56.5          63.74          102.5         -54.11          61.03           97.1          -56.5          66.68          107.2          +5.18          -5.36          -10.8         -13.38          -5.65           -3.1           -9.5          110.5         81.246         81.883          111.7            7.2            0.0           0.06          62454     2018-08-17       13:01:40         +31.59           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:03:13           -9.2          117.9          118.3            274         -51.50           74.9            292   T
         3924.0          50.86         -54.14           1.17          100.3            271          64883          65549          64710  069°58'18.7"W   50°47'12.5"S        -30.212         79.330         -54.14          -85.8           80.9           0.00            868          63249           22.1          -56.5          55.39           89.1         -52.74          54.51           86.2          -56.5          59.42           95.6          +2.36          -4.54           -8.2         -12.89          -4.92           -3.4           -1.6          100.3         84.888         85.557          110.8            7.2            0.0           0.04          65376     2018-08-17       13:03:51         +31.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:05:24           -6.1          105.0          105.2            273         -51.50           76.0            291   T
         4034.0          48.13         -51.50           0.96           90.1            274          66055          66721          65876  069°53'40.8"W   50°47'18.0"S        -30.303         82.278         -51.50          -84.9           75.6           0.00            738          65293           56.5          -56.2          52.38           84.1         -53.60          49.47           78.5          -56.4          53.87           86.6          +4.72          -4.25           -8.5         -12.66          -4.40           -3.5           -6.5           89.9         87.681         88.353          110.2            7.1            0.0           0.05          66542     2018-08-17       13:05:41         +33.42           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:14           -3.0           96.5           96.5            272         -51.50           76.3            290   T
