           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         986.40          +6.50          66.00            7.0            250              0
            1.0         986.21          +6.23          62.64           22.2            276              2
            2.0         985.88          +6.72          60.47           22.2            276             15
            3.0         985.47          +7.43          60.88           22.3            275             32
            4.0         984.98          +7.84          60.33           22.6            275             50
            5.0         984.43          +7.91          59.71           22.9            275             70
            6.0         983.87          +7.94          59.00           23.2            276             89
            7.0         983.31          +8.11          58.25           23.3            276            108
            8.0         982.73          +8.16          57.65           23.3            277            127
            9.0         982.15          +8.10          56.99           23.2            277            145
           10.0         981.57          +8.06          56.43           23.1            277            163
           11.0         980.98          +7.99          55.98           23.1            276            182
           12.0         980.38          +7.98          55.70           23.3            276            201
           13.0         979.77          +7.99          55.30           23.5            276            219
           14.0         979.19          +8.13          54.78           23.8            276            237
           15.0         978.61          +8.14          54.00           23.9            276            255
           16.0         978.01          +8.17          53.38           23.9            277            272
           17.0         977.40          +8.09          52.97           23.8            277            290
           18.0         976.79          +8.17          52.57           23.7            277            308
           19.0         976.17          +8.11          52.16           23.6            277            326
           20.0         975.58          +8.11          51.79           23.7            276            345
           21.0         974.99          +8.07          51.66           23.7            276            363
           22.0         974.38          +8.07          51.39           23.7            276            380
           23.0         973.77          +8.00          51.20           23.6            276            399
           24.0         973.16          +7.98          50.96           23.5            276            417
           25.0         972.54          +7.89          50.72           23.5            276            436
           26.0         971.91          +7.91          50.52           23.6            277            454
           27.0         971.28          +7.89          50.15           23.7            277            473
           28.0         970.66          +7.90          49.87           23.8            277            491
           29.0         970.03          +7.82          49.61           23.8            277            509
           30.0         969.41          +7.81          49.69           23.8            278            527
           31.0         968.79          +7.79          49.73           24.3            278            545
           32.0         968.16          +7.67          49.71           24.3            278            563
           33.0         967.54          +7.65          49.65           24.3            278            581
           34.0         966.91          +7.63          49.52           24.2            278            599
           35.0         966.27          +7.60          49.51           24.3            278            617
           36.0         965.64          +7.53          49.34           24.5            278            635
           37.0         965.01          +7.61          49.00           24.5            278            653
           38.0         964.37          +7.52          48.64           24.4            278            671
           39.0         963.74          +7.54          48.24           24.2            279            690
           40.0         963.10          +7.52          47.90           24.0            279            708
           41.0         962.46          +7.55          47.49           23.8            279            726
           42.0         961.82          +7.57          47.14           23.6            279            744
           43.0         961.18          +7.59          46.55           23.5            279            762
           44.0         960.54          +7.50          46.48           23.5            279            780
           45.0         959.89          +7.49          46.29           23.5            279            799
           46.0         959.25          +7.44          46.19           23.5            280            817
           47.0         958.60          +7.37          46.10           23.4            281            836
           48.0         957.94          +7.37          46.06           23.4            282            854
           49.0         957.29          +7.26          46.12           23.3            282            873
           50.0         956.62          +7.22          46.21           23.3            282            892
           51.0         955.94          +7.14          46.33           23.3            282            911
           52.0         955.27          +7.13          46.48           23.4            282            930
           53.0         954.59          +7.11          46.58           23.3            282            949
           54.0         953.92          +7.01          46.57           23.2            283            968
           55.0         953.25          +6.99          46.55           23.0            283            987
           56.0         952.57          +6.93          46.47           22.7            284           1006
           57.0         951.90          +6.91          46.37           22.7            285           1025
           58.0         951.22          +6.90          46.27           22.7            286           1045
           59.0         950.55          +6.89          46.10           22.8            287           1064
           60.0         949.88          +6.81          45.94           23.0            287           1084
           61.0         949.20          +6.78          45.86           23.1            288           1103
           62.0         948.52          +6.69          45.99           23.1            288           1123
           63.0         947.84          +6.65          46.05           23.0            288           1142
           64.0         947.16          +6.60          46.12           22.8            289           1162
           65.0         946.48          +6.53          46.15           22.4            289           1182
           66.0         945.80          +6.58          46.01           22.1            289           1201
           67.0         945.12          +6.51          45.86           21.9            290           1221
           68.0         944.43          +6.48          45.71           21.9            290           1240
           69.0         943.75          +6.39          45.58           22.0            291           1260
           70.0         943.07          +6.38          45.33           22.2            291           1279
           71.0         942.38          +6.39          45.06           22.2            292           1299
           72.0         941.69          +6.42          44.65           22.2            292           1318
           73.0         941.01          +6.40          44.35           22.0            293           1338
           74.0         940.32          +6.33          44.13           21.7            293           1358
           75.0         939.63          +6.29          43.92           21.4            293           1377
           76.0         938.94          +6.33          43.62           21.2            293           1397
           77.0         938.25          +6.38          43.04           21.2            293           1416
           78.0         937.56          +6.35          42.43           21.3            294           1436
           79.0         936.86          +6.34          42.05           21.4            295           1456
           80.0         936.17          +6.24          42.15           21.5            295           1475
           81.0         935.48          +6.15          42.15           21.5            296           1495
           82.0         934.79          +6.14          42.11           21.5            296           1515
           83.0         934.10          +6.10          41.97           21.5            296           1534
           84.0         933.41          +6.10          41.79           21.4            297           1554
           85.0         932.72          +6.05          41.59           21.3            297           1573
           86.0         932.03          +6.03          41.46           21.2            297           1593
           87.0         931.34          +6.00          41.46           21.1            298           1612
           88.0         930.66          +5.90          41.48           21.1            298           1632
           89.0         929.98          +5.88          41.56           21.1            297           1651
           90.0         929.29          +5.86          41.56           21.1            297           1670
           91.0         928.61          +5.81          41.59           21.0            297           1690
           92.0         927.93          +5.74          41.63           21.0            297           1709
           93.0         927.25          +5.65          41.66           20.9            298           1728
           94.0         926.56          +5.61          41.75           20.9            298           1748
           95.0         925.88          +5.58          41.78           20.8            298           1767
           96.0         925.19          +5.54          41.84           20.7            299           1787
           97.0         924.50          +5.46          41.88           20.7            299           1806
           98.0         923.81          +5.38          41.99           20.8            299           1826
           99.0         923.13          +5.39          42.06           20.8            299           1845
          100.0         922.44          +5.29          42.13           20.9            299           1864
          101.0         921.76          +5.19          42.17           20.9            299           1883
          102.0         921.07          +5.17          42.26           20.8            299           1902
          103.0         920.39          +5.11          42.38           20.8            299           1921
          104.0         919.72          +5.04          42.43           20.8            299           1940
          105.0         919.04          +5.02          42.47           20.8            299           1959
          106.0         918.36          +4.99          42.49           20.9            299           1978
          107.0         917.68          +5.00          42.43           21.0            299           1998
          108.0         916.99          +4.99          42.37           21.0            299           2017
          109.0         916.31          +4.91          42.35           21.1            299           2037
          110.0         915.62          +4.88          42.42           21.1            299           2056
          111.0         914.94          +4.85          42.48           21.1            299           2076
          112.0         914.26          +4.77          42.52           21.1            299           2095
          113.0         913.57          +4.73          42.56           21.1            299           2115
          114.0         912.89          +4.64          42.61           21.1            299           2134
          115.0         912.20          +4.61          42.69           21.1            299           2154
          116.0         911.52          +4.50          42.76           21.2            299           2174
          117.0         910.83          +4.45          42.91           21.3            299           2194
          118.0         910.14          +4.36          42.97           21.3            299           2214
          119.0         909.45          +4.35          43.04           21.4            298           2234
          120.0         908.76          +4.32          43.05           21.4            298           2254
          121.0         908.07          +4.23          43.09           21.3            297           2274
          122.0         907.37          +4.20          43.13           21.2            297           2295
          123.0         906.68          +4.19          43.27           21.2            297           2315
          124.0         905.98          +4.09          43.38           21.2            298           2335
          125.0         905.29          +3.98          43.51           21.3            298           2355
          126.0         904.60          +3.95          43.64           21.4            298           2375
          127.0         903.90          +3.86          43.75           21.5            297           2395
          128.0         903.21          +3.86          43.89           21.6            297           2415
          129.0         902.53          +3.77          44.00           21.7            297           2435
          130.0         901.84          +3.69          44.05           21.7            297           2455
          131.0         901.16          +3.75          43.99           21.8            297           2475
          132.0         900.48          +3.74          43.93           21.8            297           2494
          133.0         899.81          +3.66          43.88           22.0            297           2514
          134.0         899.13          +3.64          43.94           22.1            297           2534
          135.0         898.46          +3.59          44.15           22.3            296           2553
          136.0         897.79          +3.49          44.27           22.4            296           2573
          137.0         897.13          +3.38          44.40           22.3            296           2592
          138.0         896.47          +3.37          44.51           22.3            296           2611
          139.0         895.81          +3.24          44.65           22.2            296           2631
          140.0         895.15          +3.16          44.74           22.2            296           2650
          141.0         894.49          +3.07          44.89           22.2            296           2669
          142.0         893.83          +3.02          45.01           22.4            297           2689
          143.0         893.17          +3.00          45.12           22.6            297           2708
          144.0         892.52          +2.98          45.21           23.0            296           2728
          145.0         891.86          +2.88          45.35           23.0            295           2747
          146.0         891.21          +2.83          45.51           22.9            295           2766
          147.0         890.56          +2.82          45.66           22.7            295           2785
          148.0         889.91          +2.74          45.76           22.6            295           2804
          149.0         889.27          +2.70          45.84           22.5            295           2823
          150.0         888.63          +2.68          45.95           22.6            295           2842
          151.0         887.99          +2.64          46.07           22.7            295           2861
          152.0         887.35          +2.57          46.17           23.0            295           2880
          153.0         886.72          +2.53          46.28           23.3            295           2900
          154.0         886.09          +2.47          46.39           23.4            295           2918
          155.0         885.47          +2.36          46.55           23.5            296           2937
          156.0         884.84          +2.34          46.73           23.4            296           2956
          157.0         884.21          +2.30          46.85           23.3            296           2974
          158.0         883.59          +2.26          46.92           23.3            295           2993
          159.0         882.96          +2.19          47.02           23.5            295           3011
          160.0         882.34          +2.16          47.10           23.7            294           3030
          161.0         881.71          +2.05          47.18           24.0            295           3049
          162.0         881.09          +2.08          47.25           24.2            295           3068
          163.0         880.46          +2.00          47.34           24.3            296           3086
          164.0         879.84          +1.99          47.41           24.3            296           3105
          165.0         879.21          +1.89          47.53           24.3            296           3124
          166.0         878.58          +1.82          47.68           24.1            296           3143
          167.0         877.95          +1.78          47.75           24.0            296           3162
          168.0         877.31          +1.76          47.86           24.0            295           3181
          169.0         876.68          +1.66          47.94           24.3            295           3200
          170.0         876.05          +1.61          48.07           24.6            295           3220
          171.0         875.41          +1.55          48.26           24.8            296           3239
          172.0         874.78          +1.50          48.40           24.9            296           3258
          173.0         874.14          +1.46          48.55           24.9            296           3278
          174.0         873.50          +1.42          48.73           24.9            296           3297
          175.0         872.86          +1.37          48.84           24.8            296           3317
          176.0         872.22          +1.26          48.96           24.8            295           3336
