        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
             ft              s             mB             °C              %            kts              °
---------------------------------------------------------------------------------------------------------
              0            0.0         986.40          +6.50          66.00            7.0            250
             15            2.0         985.87          +6.74          60.48           22.2            276
             30            2.9         985.52          +7.35          60.83           22.3            275
             45            3.7         985.12          +7.72          60.49           22.5            275
             60            4.5         984.71          +7.87          60.02           22.8            275
             75            5.3         984.29          +7.92          59.52           23.0            275
             90            6.0         983.85          +7.95          58.97           23.2            276
            105            6.9         983.39          +8.08          58.36           23.3            276
            120            7.7         982.93          +8.14          57.86           23.3            276
            135            8.5         982.47          +8.13          57.34           23.3            277
            150            9.3         981.99          +8.09          56.83           23.2            277
            165           10.1         981.52          +8.05          56.39           23.1            277
            180           10.9         981.04          +8.00          56.03           23.1            276
            195           11.7         980.55          +7.98          55.78           23.2            276
            210           12.5         980.06          +7.99          55.50           23.4            276
            225           13.3         979.57          +8.04          55.12           23.6            276
            240           14.2         979.08          +8.13          54.64           23.8            276
            255           15.0         978.59          +8.14          53.98           23.9            276
            270           15.9         978.09          +8.17          53.46           23.9            277
            285           16.7         977.58          +8.11          53.09           23.8            277
            300           17.5         977.07          +8.13          52.75           23.7            277
            315           18.4         976.55          +8.15          52.41           23.7            277
            330           19.2         976.05          +8.11          52.08           23.6            277
            345           20.0         975.56          +8.11          51.79           23.7            276
            360           20.9         975.07          +8.08          51.68           23.7            276
            375           21.7         974.56          +8.07          51.47           23.7            276
            390           22.5         974.06          +8.03          51.29           23.6            276
            405           23.3         973.56          +7.99          51.12           23.5            276
            420           24.1         973.06          +7.97          50.93           23.5            276
            435           25.0         972.56          +7.89          50.73           23.5            276
            450           25.8         972.05          +7.91          50.57           23.6            277
            465           26.6         971.54          +7.90          50.30           23.7            277
            480           27.4         971.02          +7.89          50.03           23.8            277
            495           28.2         970.51          +7.88          49.81           23.8            277
            510           29.1         969.99          +7.82          49.61           23.8            277
            525           29.9         969.47          +7.81          49.68           23.8            278
            540           30.7         968.95          +7.79          49.72           24.2            278
            555           31.6         968.43          +7.72          49.71           24.3            278
            570           32.4         967.91          +7.66          49.68           24.3            278
            585           33.2         967.39          +7.65          49.62           24.3            278
            600           34.1         966.86          +7.63          49.52           24.2            278
            615           34.9         966.34          +7.60          49.51           24.3            278
            630           35.7         965.82          +7.55          49.39           24.4            278
            645           36.6         965.29          +7.57          49.15           24.5            278
            660           37.4         964.76          +7.57          48.86           24.5            278
            675           38.2         964.24          +7.52          48.55           24.4            278
            690           39.0         963.71          +7.54          48.22           24.2            279
            705           39.9         963.19          +7.52          47.95           24.0            279
            720           40.7         962.66          +7.54          47.62           23.9            279
            735           41.5         962.13          +7.56          47.31           23.7            279
            750           42.3         961.60          +7.58          46.94           23.6            279
            765           43.2         961.07          +7.57          46.54           23.5            279
            780           44.0         960.54          +7.50          46.48           23.5            279
            795           44.8         960.01          +7.49          46.33           23.5            279
            810           45.6         959.49          +7.46          46.23           23.5            280
            825           46.4         958.96          +7.41          46.15           23.4            280
            840           47.2         958.44          +7.37          46.09           23.4            281
            855           48.1         957.91          +7.36          46.06           23.4            282
            870           48.9         957.39          +7.28          46.11           23.3            282
            885           49.6         956.86          +7.23          46.18           23.3            282
            900           50.4         956.32          +7.18          46.26           23.3            282
            915           51.2         955.78          +7.14          46.36           23.3            282
            930           52.0         955.25          +7.13          46.48           23.4            282
