           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         987.50          +4.80          53.00            3.0            180              0
            1.0         984.09          +7.89          46.23            9.0            337             93
            2.0         982.72          +8.04          40.19            9.1            336            131
            3.0         981.77          +8.27          34.67            9.1            335            157
            4.0         980.98          +8.43          33.59            9.1            333            179
            5.0         980.26          +8.57          33.01            9.2            332            198
            6.0         979.56          +8.66          32.74            9.4            331            218
            7.0         978.85          +8.71          32.54            9.6            331            237
            8.0         978.16          +8.75          32.27            9.8            331            257
            9.0         977.47          +8.72          32.39           10.0            332            276
           10.0         976.80          +8.70          32.33           10.2            332            294
           11.0         976.12          +8.69          32.22           10.4            333            313
           12.0         975.25          +8.71          32.21           10.4            334            337
           13.0         974.61          +8.74          32.11           10.4            334            355
           14.0         973.97          +8.68          32.32           10.4            335            373
           15.0         973.33          +8.59          32.50           10.3            336            391
           16.0         972.69          +8.56          32.59           10.2            336            409
           17.0         972.04          +8.50          32.77           10.1            336            427
           18.0         971.38          +8.44          32.84           10.0            336            445
           19.0         970.70          +8.38          32.83           10.0            335            464
           20.0         970.03          +8.43          32.62           10.1            335            483
           21.0         969.35          +8.44          32.43           10.2            334            502
           22.0         968.68          +8.36          32.40           10.3            333            520
           23.0         968.01          +8.34          32.63           10.4            333            539
           24.0         967.35          +8.31          32.26           10.6            333            558
           25.0         966.70          +8.33          31.73           10.8            333            576
           26.0         966.05          +8.46          30.82           10.9            334            594
           27.0         965.42          +8.54          30.32           11.0            335            612
           28.0         964.79          +8.54          30.51           11.0            335            629
           29.0         964.17          +8.48          30.53           11.0            336            647
           30.0         963.55          +8.44          30.64           11.0            337            664
           31.0         962.94          +8.44          29.95           11.2            336            682
           32.0         962.33          +8.51          28.64           11.3            337            699
           33.0         961.72          +8.98          27.14           11.4            337            716
           34.0         961.11          +9.27          25.39           11.4            337            733
           35.0         960.50          +9.35          25.05           11.3            337            750
           36.0         959.91          +9.36          25.46           11.2            336            767
           37.0         959.33          +9.35          25.52           11.1            335            783
           38.0         958.74          +9.31          25.61           10.9            334            800
           39.0         958.16          +9.29          25.48           10.6            333            817
           40.0         957.58          +9.24          25.56           10.3            333            833
           41.0         957.02          +9.20          25.59           10.4            333            849
           42.0         956.47          +9.18          25.70           10.7            333            864
           43.0         955.93          +9.13          25.71           10.8            332            880
           44.0         955.40          +9.08          26.00           10.8            333            895
           45.0         954.88          +9.03          25.96           10.8            335            910
           46.0         954.34          +8.99          26.16           10.8            335            925
           47.0         953.80          +8.92          26.18           10.9            335            940
           48.0         953.26          +8.90          26.20           11.0            334            956
           49.0         952.71          +8.87          26.21           11.0            333            971
           50.0         952.15          +8.82          26.21           10.9            332            987
           51.0         951.60          +8.78          26.21           10.7            331           1003
           52.0         951.04          +8.73          26.26           10.8            330           1019
           53.0         950.48          +8.70          26.31           10.8            330           1035
           54.0         949.91          +8.65          26.40           10.8            329           1051
           55.0         949.33          +8.61          26.58           10.7            329           1068
           56.0         948.74          +8.56          26.53           10.7            328           1084
           57.0         948.15          +8.50          26.72           10.6            328           1101
           58.0         947.55          +8.45          26.74           10.7            327           1118
           59.0         946.94          +8.42          26.72           10.9            326           1136
           60.0         946.32          +8.36          26.94           10.9            326           1154
           61.0         945.69          +8.31          27.00           10.8            326           1172
           62.0         945.07          +8.25          27.06           10.8            326           1189
           63.0         944.44          +8.22          27.05           10.8            327           1208
           64.0         943.80          +8.19          26.96           10.7            328           1226
           65.0         943.15          +8.18          26.80           10.7            328           1244
           66.0         942.50          +8.16          26.52           10.7            329           1263
           67.0         941.84          +8.12          26.48           10.4            329           1282
           68.0         941.18          +8.13          26.46           10.1            329           1301
           69.0         940.51          +8.07          26.51            9.9            328           1320
           70.0         939.83          +8.01          26.67            9.6            327           1340
           71.0         939.16          +7.96          26.62            9.4            326           1359
           72.0         938.49          +7.88          26.83            9.3            325           1378
           73.0         937.80          +7.83          26.87            9.3            324           1398
           74.0         937.12          +7.79          26.93            9.2            322           1418
           75.0         936.43          +7.75          26.95            9.1            321           1437
           76.0         935.75          +7.71          27.03            9.0            319           1457
           77.0         935.07          +7.65          27.15            8.9            318           1477
           78.0         934.38          +7.59          27.05            8.9            318           1497
           79.0         933.71          +7.52          27.42            8.8            317           1516
           80.0         933.05          +7.46          27.37            8.7            315           1535
           81.0         932.39          +7.39          27.36            8.6            314           1554
           82.0         931.72          +7.35          27.26            8.5            313           1574
           83.0         931.06          +7.41          26.78            8.5            311           1593
           84.0         930.41          +7.43          26.32            8.5            310           1612
           85.0         929.77          +7.43          26.30            8.4            308           1630
           86.0         929.14          +7.47          26.13            8.5            306           1648
           87.0         928.51          +7.48          25.71            8.7            304           1667
           88.0         927.88          +7.45          25.81            8.7            303           1685
           89.0         927.24          +7.41          25.84            8.8            302           1704
           90.0         926.61          +7.38          25.93            8.9            300           1722
           91.0         925.98          +7.34          26.06            8.9            299           1740
           92.0         925.36          +7.29          26.03            8.9            298           1759
           93.0         924.74          +7.25          25.99            8.9            297           1776
           94.0         924.14          +7.22          26.00            8.9            295           1794
           95.0         923.54          +7.16          26.35            8.9            294           1811
           96.0         922.94          +7.06          26.56            9.0            292           1829
           97.0         922.34          +6.95          26.79            9.1            291           1846
           98.0         921.75          +6.92          26.73            9.3            290           1864
           99.0         921.16          +6.91          26.53            9.5            289           1881
          100.0         920.57          +6.89          26.44            9.9            289           1898
          101.0         919.97          +6.87          26.36           10.3            288           1916
          102.0         919.37          +6.85          26.28           10.3            287           1933
          103.0         918.77          +6.81          26.17           10.3            287           1951
          104.0         918.18          +6.74          26.32           10.5            287           1968
          105.0         917.59          +6.70          26.19           10.7            286           1986
          106.0         917.01          +6.66          26.06           10.8            285           2003
          107.0         916.43          +6.66          26.19           10.8            284           2020
          108.0         915.85          +6.64          26.07           10.8            283           2036
          109.0         915.28          +6.60          26.25           10.7            282           2053
          110.0         914.69          +6.59          26.00           10.8            282           2071
          111.0         914.11          +6.56          25.90           10.9            283           2088
          112.0         913.52          +6.51          26.03           10.9            283           2105
          113.0         912.93          +6.49          25.92           10.9            283           2122
          114.0         912.36          +6.49          25.73           10.9            284           2139
          115.0         911.80          +6.47          25.53           11.0            285           2156
          116.0         911.25          +6.44          25.61           11.1            285           2172
          117.0         910.70          +6.39          25.73           11.3            285           2188
          118.0         910.14          +6.36          25.67           11.3            286           2205
          119.0         909.58          +6.33          25.59           11.3            286           2221
          120.0         909.02          +6.30          25.42           11.3            286           2238
          121.0         908.46          +6.28          25.53           11.5            286           2254
          122.0         907.89          +6.27          25.37           11.7            286           2271
          123.0         907.34          +6.24          25.12           11.9            286           2288
          124.0         906.78          +6.25          25.07           12.0            286           2304
          125.0         906.24          +6.25          24.74           12.0            286           2320
          126.0         905.69          +6.22          24.67           12.0            285           2336
          127.0         905.14          +6.19          24.70           12.1            285           2353
          128.0         904.60          +6.16          24.78           12.2            285           2369
          129.0         904.05          +6.11          24.91           12.2            286           2385
          130.0         903.50          +6.08          24.66           12.3            286           2401
          131.0         902.94          +6.08          24.20           12.5            286           2418
          132.0         902.39          +6.18          23.46           12.6            287           2434
          133.0         901.84          +6.25          22.70           12.8            288           2451
          134.0         901.29          +6.35          22.35           12.9            289           2467
          135.0         900.75          +6.41          21.76           13.0            290           2483
          136.0         900.21          +6.43          21.39           13.0            291           2499
          137.0         899.67          +6.46          21.07           13.1            292           2516
          138.0         899.13          +6.54          20.76           13.1            293           2532
          139.0         898.59          +6.57          20.38           13.2            294           2548
          140.0         898.07          +6.67          20.09           13.3            295           2563
          141.0         897.53          +6.74          19.64           13.4            296           2579
          142.0         897.00          +6.75          19.56           13.5            297           2595
          143.0         896.47          +6.73          19.88           13.5            298           2611
          144.0         895.94          +6.67          20.02           13.4            298           2627
          145.0         895.41          +6.61          20.02           13.2            299           2643
          146.0         894.88          +6.53          20.00           13.0            300           2659
          147.0         894.34          +6.48          20.29           12.8            300           2675
          148.0         893.79          +6.47          20.12           12.7            300           2692
          149.0         893.23          +6.45          20.11           12.7            301           2709
          150.0         892.67          +6.44          20.12           12.7            301           2726
          151.0         892.10          +6.41          19.91           12.7            302           2743
          152.0         891.53          +6.40          19.89           12.7            302           2760
          153.0         890.96          +6.38          19.95           12.6            303           2777
          154.0         890.39          +6.35          20.08           12.6            304           2794
          155.0         889.82          +6.30          19.98           12.7            304           2811
          156.0         889.24          +6.26          20.14           12.7            305           2829
          157.0         888.66          +6.21          20.06           12.8            306           2846
          158.0         888.09          +6.18          20.00           12.9            307           2864
          159.0         887.52          +6.14          20.21           12.9            308           2881
          160.0         886.94          +6.08          20.20           12.9            308           2899
          161.0         886.35          +6.02          20.46           13.0            309           2916
          162.0         885.76          +5.95          20.27           13.0            309           2934
          163.0         885.17          +5.91          20.28           13.1            310           2952
          164.0         884.58          +5.85          20.52           13.1            311           2970
          165.0         883.98          +5.81          20.62           13.1            311           2988
          166.0         883.39          +5.74          20.75           13.1            312           3006
          167.0         882.78          +5.67          20.54           13.1            312           3024
          168.0         882.18          +5.63          20.69           13.2            312           3043
          169.0         881.58          +5.68          20.26           13.2            312           3061
          170.0         880.97          +5.70          19.96           13.2            312           3079
          171.0         880.38          +5.70          19.88           13.3            312           3098
          172.0         879.78          +5.69          19.90           13.5            311           3116
          173.0         879.20          +5.65          19.97           13.6            311           3134
          174.0         878.62          +5.61          19.84           13.7            311           3151
          175.0         878.05          +5.57          19.95           13.7            311           3168
          176.0         877.49          +5.55          19.86           13.8            312           3186
