"TOA5","CR6PerlanScience","CR6","3222","CR6.Std.03.41","CPU:perlan.CR6","39859","Table1"
"TIMESTAMP","RECORD","AirTC","RH"
"TS","RN","Deg C","%"
"","","Smp","Smp"
"2018-09-02 14:14:17",8406,-24.14,10.15
"2018-09-02 14:14:18",8407,-24.07,10.22
"2018-09-02 14:14:19",8408,-24.19,10.15
"2018-09-02 14:14:20",8409,-24.13,10.25
"2018-09-02 14:14:21",8410,-24.11,10.1
"2018-09-02 14:14:22",8411,-24.25,10.12
"2018-09-02 14:14:23",8412,-24.18,10.18
"2018-09-02 14:14:24",8413,-24.27,10.12
"2018-09-02 14:14:25",8414,-24.25,10.18
"2018-09-02 14:14:26",8415,-24.4,10.12
"2018-09-02 14:14:27",8416,-24.41,10.08
"2018-09-02 14:14:28",8417,-24.38,10.15
"2018-09-02 14:14:29",8418,-24.46,10.12
"2018-09-02 14:14:30",8419,-24.4,10.18
"2018-09-02 14:14:31",8420,-24.51,10.12
"2018-09-02 14:14:32",8421,-24.47,10.15
"2018-09-02 14:14:33",8422,-24.39,10.25
"2018-09-02 14:14:34",8423,-24.54,10.08
"2018-09-02 14:14:35",8424,-24.48,10.13
"2018-09-02 14:14:36",8425,-24.63,10.09
"2018-09-02 14:14:37",8426,-24.6,10.13
"2018-09-02 14:14:38",8427,-24.72,10.05
"2018-09-02 14:14:39",8428,-24.66,10.13
"2018-09-02 14:14:40",8429,-24.68,10.07
"2018-09-02 14:14:41",8430,-24.78,10.05
"2018-09-02 14:14:42",8431,-24.69,10.12
"2018-09-02 14:14:43",8432,-24.78,10.05
"2018-09-02 14:14:44",8433,-24.69,10.12
"2018-09-02 14:14:45",8434,-24.9,10.05
"2018-09-02 14:14:46",8435,-24.95,10.03
"2018-09-02 14:14:47",8436,-24.88,10.1
"2018-09-02 14:14:48",8437,-25,10.05
"2018-09-02 14:14:49",8438,-24.96,10.12
"2018-09-02 14:14:50",8439,-25.1,10.02
"2018-09-02 14:14:51",8440,-25.04,10.14
"2018-09-02 14:14:52",8441,-24.95,10.18
"2018-09-02 14:14:53",8442,-25.15,10.01
"2018-09-02 14:14:54",8443,-25.09,10.08
"2018-09-02 14:14:55",8444,-25.19,10.02
"2018-09-02 14:14:56",8445,-25.19,10.08
"2018-09-02 14:14:57",8446,-25.33,10.02
"2018-09-02 14:14:58",8447,-25.32,10
"2018-09-02 14:14:59",8448,-25.25,10.04
"2018-09-02 14:15:00",8449,-25.37,9.99
"2018-09-02 14:15:01",8450,-25.28,10.06
"2018-09-02 14:15:02",8451,-25.42,9.99
"2018-09-02 14:15:03",8452,-25.33,10.04
"2018-09-02 14:15:04",8453,-25.31,10.19
"2018-09-02 14:15:05",8454,-25.48,9.97
"2018-09-02 14:15:06",8455,-25.48,10
"2018-09-02 14:15:07",8456,-25.61,9.95
"2018-09-02 14:15:08",8457,-25.55,10.02
"2018-09-02 14:15:09",8458,-25.65,9.95
"2018-09-02 14:15:10",8459,-25.6,10.05
"2018-09-02 14:15:11",8460,-25.52,9.93
"2018-09-02 14:15:12",8461,-25.72,9.92
"2018-09-02 14:15:13",8462,-25.66,9.99
"2018-09-02 14:15:14",8463,-25.83,9.92
"2018-09-02 14:15:15",8464,-25.79,9.98
"2018-09-02 14:15:16",8465,-25.87,9.92
"2018-09-02 14:15:17",8466,-25.92,9.88
"2018-09-02 14:15:18",8467,-25.89,9.93
"2018-09-02 14:15:19",8468,-25.99,9.89
"2018-09-02 14:15:20",8469,-25.91,9.95
"2018-09-02 14:15:21",8470,-26.01,9.89
"2018-09-02 14:15:22",8471,-26.05,9.96
"2018-09-02 14:15:23",8472,-25.93,10.03
"2018-09-02 14:15:24",8473,-26.15,9.85
"2018-09-02 14:15:25",8474,-26.11,9.91
"2018-09-02 14:15:26",8475,-26.19,9.86
"2018-09-02 14:15:27",8476,-26.13,9.93
"2018-09-02 14:15:28",8477,-26.24,9.86
"2018-09-02 14:15:29",8478,-26.25,9.91
"2018-09-02 14:15:30",8479,-26.26,9.84
"2018-09-02 14:15:31",8480,-26.36,9.82
"2018-09-02 14:15:32",8481,-26.29,9.89
"2018-09-02 14:15:33",8482,-26.37,9.82
"2018-09-02 14:15:34",8483,-26.34,9.89
"2018-09-02 14:15:35",8484,-26.46,9.82
"2018-09-02 14:15:36",8485,-26.47,9.8
"2018-09-02 14:15:37",8486,-26.47,9.87
"2018-09-02 14:15:38",8487,-26.56,9.82
"2018-09-02 14:15:39",8488,-26.5,9.89
"2018-09-02 14:15:40",8489,-26.65,9.82
"2018-09-02 14:15:41",8490,-26.6,9.91
"2018-09-02 14:15:42",8491,-26.53,9.94
"2018-09-02 14:15:43",8492,-26.69,9.78
"2018-09-02 14:15:44",8493,-26.61,9.85
"2018-09-02 14:15:45",8494,-26.77,9.79
"2018-09-02 14:15:46",8495,-26.7,9.85
"2018-09-02 14:15:47",8496,-26.87,9.79
"2018-09-02 14:15:48",8497,-26.9,9.77
"2018-09-02 14:15:49",8498,-26.84,9.81
"2018-09-02 14:15:50",8499,-26.94,9.79
"2018-09-02 14:15:51",8500,-26.87,9.86
"2018-09-02 14:15:52",8501,-27,9.79
"2018-09-02 14:15:53",8502,-26.92,9.82
"2018-09-02 14:15:54",8503,-27.05,9.98
"2018-09-02 14:15:55",8504,-27.13,9.75
"2018-09-02 14:15:56",8505,-27.03,9.8
"2018-09-02 14:15:57",8506,-27.19,9.76
"2018-09-02 14:15:58",8507,-27.15,9.82
"2018-09-02 14:15:59",8508,-27.28,9.76
"2018-09-02 14:16:00",8509,-27.22,9.86
"2018-09-02 14:16:01",8510,-27.12,9.74
"2018-09-02 14:16:02",8511,-27.36,9.75
"2018-09-02 14:16:03",8512,-27.28,9.79
"2018-09-02 14:16:04",8513,-27.38,9.72
"2018-09-02 14:16:05",8514,-27.38,9.79
"2018-09-02 14:16:06",8515,-27.52,9.72
"2018-09-02 14:16:07",8516,-27.49,9.68
"2018-09-02 14:16:08",8517,-27.44,9.76
"2018-09-02 14:16:09",8518,-27.56,9.72
"2018-09-02 14:16:10",8519,-27.47,9.79
"2018-09-02 14:16:11",8520,-27.62,9.73
"2018-09-02 14:16:12",8521,-27.58,9.84
"2018-09-02 14:16:13",8522,-27.44,9.9
"2018-09-02 14:16:14",8523,-27.66,9.71
"2018-09-02 14:16:15",8524,-27.67,9.77
"2018-09-02 14:16:16",8525,-27.8,9.72
"2018-09-02 14:16:17",8526,-27.74,9.79
"2018-09-02 14:16:18",8527,-27.84,9.72
"2018-09-02 14:16:19",8528,-27.81,9.78
"2018-09-02 14:16:20",8529,-27.83,9.68
"2018-09-02 14:16:21",8530,-27.93,9.69
"2018-09-02 14:16:22",8531,-27.88,9.76
"2018-09-02 14:16:23",8532,-28.02,9.69
"2018-09-02 14:16:24",8533,-27.98,9.75
"2018-09-02 14:16:25",8534,-28.07,9.69
"2018-09-02 14:16:26",8535,-28.1,9.65
"2018-09-02 14:16:27",8536,-28.08,9.73
"2018-09-02 14:16:28",8537,-28.18,9.69
"2018-09-02 14:16:29",8538,-28.15,9.75
"2018-09-02 14:16:30",8539,-28.24,9.69
"2018-09-02 14:16:31",8540,-28.23,9.74
"2018-09-02 14:16:32",8541,-28.12,9.83
"2018-09-02 14:16:33",8542,-28.29,9.65
"2018-09-02 14:16:34",8543,-28.26,9.71
"2018-09-02 14:16:35",8544,-28.36,9.66
"2018-09-02 14:16:36",8545,-28.27,9.72
"2018-09-02 14:16:37",8546,-28.43,9.66
"2018-09-02 14:16:38",8547,-28.41,9.74
"2018-09-02 14:16:39",8548,-28.45,9.66
"2018-09-02 14:16:40",8549,-28.55,9.66
"2018-09-02 14:16:41",8550,-28.48,9.72
"2018-09-02 14:16:42",8551,-28.56,9.66
"2018-09-02 14:16:43",8552,-28.52,9.72
"2018-09-02 14:16:44",8553,-28.65,9.66
"2018-09-02 14:16:45",8554,-28.7,9.63
"2018-09-02 14:16:46",8555,-28.66,9.7
"2018-09-02 14:16:47",8556,-28.75,9.66
"2018-09-02 14:16:48",8557,-28.69,9.7
"2018-09-02 14:16:49",8558,-28.86,9.63
"2018-09-02 14:16:50",8559,-28.79,9.68
"2018-09-02 14:16:51",8560,-28.65,9.8
"2018-09-02 14:16:52",8561,-28.84,9.62
"2018-09-02 14:16:53",8562,-28.76,9.68
"2018-09-02 14:16:54",8563,-28.95,9.63
"2018-09-02 14:16:55",8564,-28.93,9.69
"2018-09-02 14:16:56",8565,-29.11,9.6
"2018-09-02 14:16:57",8566,-29.04,9.68
"2018-09-02 14:16:58",8567,-29.08,9.6
"2018-09-02 14:16:59",8568,-29.16,9.59
"2018-09-02 14:17:00",8569,-29.07,9.66
"2018-09-02 14:17:01",8570,-29.16,9.59
"2018-09-02 14:17:02",8571,-29.12,9.65
"2018-09-02 14:17:03",8572,-29.25,9.59
"2018-09-02 14:17:04",8573,-29.3,9.56
"2018-09-02 14:17:05",8574,-29.21,9.63
"2018-09-02 14:17:06",8575,-29.39,9.59
"2018-09-02 14:17:07",8576,-29.34,9.63
"2018-09-02 14:17:08",8577,-29.48,9.56
"2018-09-02 14:17:09",8578,-29.47,9.63
"2018-09-02 14:17:10",8579,-29.33,9.74
"2018-09-02 14:17:11",8580,-29.47,9.55
"2018-09-02 14:17:12",8581,-29.45,9.61
"2018-09-02 14:17:13",8582,-29.52,9.56
"2018-09-02 14:17:14",8583,-29.48,9.63
"2018-09-02 14:17:15",8584,-29.67,9.56
"2018-09-02 14:17:16",8585,-29.64,9.65
"2018-09-02 14:17:17",8586,-29.62,9.55
"2018-09-02 14:17:18",8587,-29.76,9.56
"2018-09-02 14:17:19",8588,-29.72,9.6
"2018-09-02 14:17:20",8589,-29.8,9.53
"2018-09-02 14:17:21",8590,-29.72,9.59
"2018-09-02 14:17:22",8591,-29.83,9.53
"2018-09-02 14:17:23",8592,-29.84,9.49
"2018-09-02 14:17:24",8593,-29.81,9.56
"2018-09-02 14:17:25",8594,-29.99,9.53
"2018-09-02 14:17:26",8595,-29.93,9.56
"2018-09-02 14:17:27",8596,-30.03,9.5
"2018-09-02 14:17:28",8597,-30.03,9.61
"2018-09-02 14:17:29",8598,-29.95,9.68
"2018-09-02 14:17:30",8599,-30.14,9.48
"2018-09-02 14:17:31",8600,-30.05,9.54
"2018-09-02 14:17:32",8601,-30.16,9.49
"2018-09-02 14:17:33",8602,-30.12,9.56
"2018-09-02 14:17:34",8603,-30.2,9.5
"2018-09-02 14:17:35",8604,-30.18,9.59
"2018-09-02 14:17:36",8605,-30.2,9.44
"2018-09-02 14:17:37",8606,-30.39,9.46
"2018-09-02 14:17:38",8607,-30.34,9.53
"2018-09-02 14:17:39",8608,-30.44,9.46
"2018-09-02 14:17:40",8609,-30.39,9.52
"2018-09-02 14:17:41",8610,-30.5,9.46
"2018-09-02 14:17:42",8611,-30.5,9.41
"2018-09-02 14:17:43",8612,-30.5,9.49
"2018-09-02 14:17:44",8613,-30.62,9.46
"2018-09-02 14:17:45",8614,-30.53,9.53
"2018-09-02 14:17:46",8615,-30.71,9.43
"2018-09-02 14:17:47",8616,-30.67,9.49
"2018-09-02 14:17:48",8617,-30.66,9.62
"2018-09-02 14:17:49",8618,-30.8,9.41
"2018-09-02 14:17:50",8619,-30.78,9.47
"2018-09-02 14:17:51",8620,-30.84,9.43
"2018-09-02 14:17:52",8621,-30.8,9.49
"2018-09-02 14:17:53",8622,-30.91,9.41
"2018-09-02 14:17:54",8623,-30.92,9.5
"2018-09-02 14:17:55",8624,-30.87,9.4
"2018-09-02 14:17:56",8625,-31.08,9.39
"2018-09-02 14:17:57",8626,-30.98,9.46
"2018-09-02 14:17:58",8627,-31.12,9.39
"2018-09-02 14:17:59",8628,-31.09,9.43
"2018-09-02 14:18:00",8629,-31.22,9.36
"2018-09-02 14:18:01",8630,-31.21,9.35
"2018-09-02 14:18:02",8631,-31.16,9.39
"2018-09-02 14:18:03",8632,-31.25,9.36
"2018-09-02 14:18:04",8633,-31.21,9.41
"2018-09-02 14:18:05",8634,-31.45,9.33
"2018-09-02 14:18:06",8635,-31.35,9.39
"2018-09-02 14:18:07",8636,-31.48,9.54
"2018-09-02 14:18:08",8637,-31.53,9.31
"2018-09-02 14:18:09",8638,-31.47,9.38
"2018-09-02 14:18:10",8639,-31.58,9.33
"2018-09-02 14:18:11",8640,-31.54,9.39
"2018-09-02 14:18:12",8641,-31.67,9.3
"2018-09-02 14:18:13",8642,-31.6,9.4
"2018-09-02 14:18:14",8643,-31.5,9.44
"2018-09-02 14:18:15",8644,-31.74,9.29
"2018-09-02 14:18:16",8645,-31.7,9.36
"2018-09-02 14:18:17",8646,-31.88,9.3
"2018-09-02 14:18:18",8647,-31.8,9.36
"2018-09-02 14:18:19",8648,-31.9,9.3
"2018-09-02 14:18:20",8649,-31.89,9.24
"2018-09-02 14:18:21",8650,-31.88,9.3
"2018-09-02 14:18:22",8651,-32.02,9.27
"2018-09-02 14:18:23",8652,-31.94,9.33
"2018-09-02 14:18:24",8653,-32.1,9.27
"2018-09-02 14:18:25",8654,-32.08,9.33
"2018-09-02 14:18:26",8655,-32.17,9.27
"2018-09-02 14:18:27",8656,-32.21,9.24
"2018-09-02 14:18:28",8657,-32.19,9.27
"2018-09-02 14:18:29",8658,-32.33,9.23
"2018-09-02 14:18:30",8659,-32.26,9.3
"2018-09-02 14:18:31",8660,-32.35,9.23
"2018-09-02 14:18:32",8661,-32.33,9.35
"2018-09-02 14:18:33",8662,-32.22,9.39
"2018-09-02 14:18:34",8663,-32.44,9.22
"2018-09-02 14:18:35",8664,-32.41,9.29
"2018-09-02 14:18:36",8665,-32.49,9.23
"2018-09-02 14:18:37",8666,-32.43,9.28
"2018-09-02 14:18:38",8667,-32.58,9.2
"2018-09-02 14:18:39",8668,-32.59,9.29
"2018-09-02 14:18:40",8669,-32.64,9.2
"2018-09-02 14:18:41",8670,-32.75,9.2
"2018-09-02 14:18:42",8671,-32.67,9.27
"2018-09-02 14:18:43",8672,-32.76,9.2
"2018-09-02 14:18:44",8673,-32.67,9.23
"2018-09-02 14:18:45",8674,-32.82,9.17
"2018-09-02 14:18:46",8675,-32.87,9.12
"2018-09-02 14:18:47",8676,-32.9,9.2
"2018-09-02 14:18:48",8677,-32.98,9.17
"2018-09-02 14:18:49",8678,-32.94,9.21
"2018-09-02 14:18:50",8679,-33.03,9.14
"2018-09-02 14:18:51",8680,-33.02,9.19
"2018-09-02 14:18:52",8681,-32.98,9.34
"2018-09-02 14:18:53",8682,-33.08,9.12
"2018-09-02 14:18:54",8683,-33,9.18
"2018-09-02 14:18:55",8684,-33.18,9.13
"2018-09-02 14:18:56",8685,-33.13,9.2
"2018-09-02 14:18:57",8686,-33.26,9.14
"2018-09-02 14:18:58",8687,-33.24,9.24
"2018-09-02 14:18:59",8688,-33.23,9.22
"2018-09-02 14:19:00",8689,-33.4,9.1
"2018-09-02 14:19:01",8690,-33.3,9.16
"2018-09-02 14:19:02",8691,-33.41,9.11
"2018-09-02 14:19:03",8692,-33.35,9.16
"2018-09-02 14:19:04",8693,-33.49,9.1
"2018-09-02 14:19:05",8694,-33.46,9.02
"2018-09-02 14:19:06",8695,-33.46,9.12
"2018-09-02 14:19:07",8696,-33.62,9.07
"2018-09-02 14:19:08",8697,-33.59,9.13
"2018-09-02 14:19:09",8698,-33.71,9.04
"2018-09-02 14:19:10",8699,-33.65,9.1
"2018-09-02 14:19:11",8700,-33.72,9.04
"2018-09-02 14:19:12",8701,-33.72,9.01
"2018-09-02 14:19:13",8702,-33.68,9.08
"2018-09-02 14:19:14",8703,-33.81,9.04
"2018-09-02 14:19:15",8704,-33.81,9.1
"2018-09-02 14:19:16",8705,-33.94,9.01
"2018-09-02 14:19:17",8706,-33.92,9.12
"2018-09-02 14:19:18",8707,-33.78,9.16
"2018-09-02 14:19:19",8708,-34,8.99
"2018-09-02 14:19:20",8709,-33.96,9.02
"2018-09-02 14:19:21",8710,-34.04,8.97
"2018-09-02 14:19:22",8711,-33.95,9.05
"2018-09-02 14:19:23",8712,-34.04,8.97
"2018-09-02 14:19:24",8713,-34.05,9.06
"2018-09-02 14:19:25",8714,-34.13,8.95
"2018-09-02 14:19:26",8715,-34.22,8.94
"2018-09-02 14:19:27",8716,-34.21,9
"2018-09-02 14:19:28",8717,-34.32,8.94
"2018-09-02 14:19:29",8718,-34.26,9.01
"2018-09-02 14:19:30",8719,-34.36,8.94
"2018-09-02 14:19:31",8720,-34.4,8.9
"2018-09-02 14:19:32",8721,-34.33,8.98
"2018-09-02 14:19:33",8722,-34.44,8.91
"2018-09-02 14:19:34",8723,-34.35,8.97
"2018-09-02 14:19:35",8724,-34.48,8.91
"2018-09-02 14:19:36",8725,-34.45,8.99
"2018-09-02 14:19:37",8726,-34.48,9.1
"2018-09-02 14:19:38",8727,-34.63,8.89
"2018-09-02 14:19:39",8728,-34.6,8.95
"2018-09-02 14:19:40",8729,-34.67,8.91
"2018-09-02 14:19:41",8730,-34.63,8.97
"2018-09-02 14:19:42",8731,-34.72,8.91
"2018-09-02 14:19:43",8732,-34.7,9.01
"2018-09-02 14:19:44",8733,-34.65,9.02
"2018-09-02 14:19:45",8734,-34.86,8.87
"2018-09-02 14:19:46",8735,-34.77,8.94
"2018-09-02 14:19:47",8736,-34.95,8.87
"2018-09-02 14:19:48",8737,-34.91,8.93
"2018-09-02 14:19:49",8738,-35.04,8.84
"2018-09-02 14:19:50",8739,-34.97,8.79
"2018-09-02 14:19:51",8740,-35.01,8.86
"2018-09-02 14:19:52",8741,-35.12,8.84
"2018-09-02 14:19:53",8742,-35.03,8.91
"2018-09-02 14:19:54",8743,-35.14,8.84
"2018-09-02 14:19:55",8744,-35.13,8.9
"2018-09-02 14:19:56",8745,-35.27,8.81
"2018-09-02 14:19:57",8746,-35.27,8.78
"2018-09-02 14:19:58",8747,-35.19,8.85
"2018-09-02 14:19:59",8748,-35.36,8.81
"2018-09-02 14:20:00",8749,-35.27,8.87
"2018-09-02 14:20:01",8750,-35.41,8.81
"2018-09-02 14:20:02",8751,-35.39,8.89
"2018-09-02 14:20:03",8752,-35.25,8.97
"2018-09-02 14:20:04",8753,-35.45,8.77
"2018-09-02 14:20:05",8754,-35.47,8.83
"2018-09-02 14:20:06",8755,-35.58,8.78
"2018-09-02 14:20:07",8756,-35.54,8.84
"2018-09-02 14:20:08",8757,-35.68,8.78
"2018-09-02 14:20:09",8758,-35.61,8.87
"2018-09-02 14:20:10",8759,-35.56,8.76
"2018-09-02 14:20:11",8760,-35.75,8.74
"2018-09-02 14:20:12",8761,-35.68,8.81
"2018-09-02 14:20:13",8762,-35.81,8.74
"2018-09-02 14:20:14",8763,-35.78,8.8
"2018-09-02 14:20:15",8764,-35.89,8.75
"2018-09-02 14:20:16",8765,-35.91,8.72
"2018-09-02 14:20:17",8766,-35.87,8.74
"2018-09-02 14:20:18",8767,-36,8.71
"2018-09-02 14:20:19",8768,-35.91,8.78
"2018-09-02 14:20:20",8769,-36,8.71
"2018-09-02 14:20:21",8770,-35.98,8.77
"2018-09-02 14:20:22",8771,-36.04,8.87
"2018-09-02 14:20:23",8772,-36.13,8.69
"2018-09-02 14:20:24",8773,-36.1,8.76
"2018-09-02 14:20:25",8774,-36.23,8.68
"2018-09-02 14:20:26",8775,-36.17,8.75
"2018-09-02 14:20:27",8776,-36.27,8.68
"2018-09-02 14:20:28",8777,-36.27,8.8
"2018-09-02 14:20:29",8778,-36.21,8.83
"2018-09-02 14:20:30",8779,-36.36,8.67
"2018-09-02 14:20:31",8780,-36.33,8.74
"2018-09-02 14:20:32",8781,-36.41,8.68
"2018-09-02 14:20:33",8782,-36.36,8.72
"2018-09-02 14:20:34",8783,-36.46,8.65
"2018-09-02 14:20:35",8784,-36.5,8.73
"2018-09-02 14:20:36",8785,-36.55,8.65
"2018-09-02 14:20:37",8786,-36.63,8.64
"2018-09-02 14:20:38",8787,-36.55,8.71
"2018-09-02 14:20:39",8788,-36.73,8.61
"2018-09-02 14:20:40",8789,-36.64,8.68
"2018-09-02 14:20:41",8790,-36.77,8.61
"2018-09-02 14:20:42",8791,-36.75,8.57
"2018-09-02 14:20:43",8792,-36.79,8.62
"2018-09-02 14:20:44",8793,-36.86,8.58
"2018-09-02 14:20:45",8794,-36.82,8.65
"2018-09-02 14:20:46",8795,-36.95,8.58
"2018-09-02 14:20:47",8796,-36.91,8.63
"2018-09-02 14:20:48",8797,-36.95,8.78
"2018-09-02 14:20:49",8798,-37.04,8.56
"2018-09-02 14:20:50",8799,-36.97,8.63
"2018-09-02 14:20:51",8800,-37.09,8.55
"2018-09-02 14:20:52",8801,-37.01,8.62
"2018-09-02 14:20:53",8802,-37.13,8.55
"2018-09-02 14:20:54",8803,-37.08,8.66
"2018-09-02 14:20:55",8804,-36.98,8.7
"2018-09-02 14:20:56",8805,-37.22,8.51
"2018-09-02 14:20:57",8806,-37.24,8.58
"2018-09-02 14:20:58",8807,-37.36,8.51
"2018-09-02 14:20:59",8808,-37.32,8.58
"2018-09-02 14:21:00",8809,-37.48,8.52
"2018-09-02 14:21:01",8810,-37.38,8.6
"2018-09-02 14:21:02",8811,-37.39,8.52
"2018-09-02 14:21:03",8812,-37.5,8.51
"2018-09-02 14:21:04",8813,-37.49,8.58
"2018-09-02 14:21:05",8814,-37.67,8.52
"2018-09-02 14:21:06",8815,-37.55,8.58
"2018-09-02 14:21:07",8816,-37.64,8.52
"2018-09-02 14:21:08",8817,-37.72,8.47
"2018-09-02 14:21:09",8818,-37.7,8.52
"2018-09-02 14:21:10",8819,-37.78,8.48
"2018-09-02 14:21:11",8820,-37.72,8.55
"2018-09-02 14:21:12",8821,-37.82,8.48
"2018-09-02 14:21:13",8822,-37.77,8.55
"2018-09-02 14:21:14",8823,-37.78,8.68
"2018-09-02 14:21:15",8824,-38,8.47
"2018-09-02 14:21:16",8825,-37.98,8.5
"2018-09-02 14:21:17",8826,-38.14,8.45
"2018-09-02 14:21:18",8827,-38.04,8.52
"2018-09-02 14:21:19",8828,-38.14,8.45
"2018-09-02 14:21:20",8829,-38.11,8.56
"2018-09-02 14:21:21",8830,-38.06,8.57
"2018-09-02 14:21:22",8831,-38.26,8.41
"2018-09-02 14:21:23",8832,-38.23,8.48
"2018-09-02 14:21:24",8833,-38.32,8.42
"2018-09-02 14:21:25",8834,-38.27,8.48
"2018-09-02 14:21:26",8835,-38.37,8.42
"2018-09-02 14:21:27",8836,-38.37,8.38
"2018-09-02 14:21:28",8837,-38.43,8.44
"2018-09-02 14:21:29",8838,-38.5,8.42
"2018-09-02 14:21:30",8839,-38.41,8.48
"2018-09-02 14:21:31",8840,-38.55,8.39
"2018-09-02 14:21:32",8841,-38.46,8.45
"2018-09-02 14:21:33",8842,-38.59,8.39
"2018-09-02 14:21:34",8843,-38.52,8.47
"2018-09-02 14:21:35",8844,-38.56,8.58
"2018-09-02 14:21:36",8845,-38.68,8.37
"2018-09-02 14:21:37",8846,-38.63,8.43
"2018-09-02 14:21:38",8847,-38.78,8.39
"2018-09-02 14:21:39",8848,-38.73,8.42
"2018-09-02 14:21:40",8849,-38.87,8.35
"2018-09-02 14:21:41",8850,-38.8,8.46
"2018-09-02 14:21:42",8851,-38.71,8.48
"2018-09-02 14:21:43",8852,-38.86,8.33
"2018-09-02 14:21:44",8853,-38.84,8.4
"2018-09-02 14:21:45",8854,-38.96,8.35
"2018-09-02 14:21:46",8855,-38.96,8.39
"2018-09-02 14:21:47",8856,-39.05,8.32
"2018-09-02 14:21:48",8857,-39.05,8.45
"2018-09-02 14:21:49",8858,-38.93,8.48
"2018-09-02 14:21:50",8859,-39.16,8.31
"2018-09-02 14:21:51",8860,-39.07,8.38
"2018-09-02 14:21:52",8861,-39.21,8.29
"2018-09-02 14:21:53",8862,-39.09,8.36
"2018-09-02 14:21:54",8863,-39.18,8.29
"2018-09-02 14:21:55",8864,-39.19,8.3
"2018-09-02 14:21:56",8865,-39.24,8.3
"2018-09-02 14:21:57",8866,-39.32,8.29
"2018-09-02 14:21:58",8867,-39.32,8.35
"2018-09-02 14:21:59",8868,-39.41,8.29
"2018-09-02 14:22:00",8869,-39.33,8.35
"2018-09-02 14:22:01",8870,-39.41,8.29
"2018-09-02 14:22:02",8871,-39.41,8.34
"2018-09-02 14:22:03",8872,-39.43,8.26
"2018-09-02 14:22:04",8873,-39.55,8.25
"2018-09-02 14:22:05",8874,-39.46,8.32
"2018-09-02 14:22:06",8875,-39.59,8.22
"2018-09-02 14:22:07",8876,-39.58,8.29
"2018-09-02 14:22:08",8877,-39.73,8.22
"2018-09-02 14:22:09",8878,-39.73,8.18
"2018-09-02 14:22:10",8879,-39.66,8.26
"2018-09-02 14:22:11",8880,-39.73,8.22
"2018-09-02 14:22:12",8881,-39.68,8.29
"2018-09-02 14:22:13",8882,-39.77,8.22
"2018-09-02 14:22:14",8883,-39.78,8.25
"2018-09-02 14:22:15",8884,-39.91,8.19
"2018-09-02 14:22:16",8885,-39.89,8.14
"2018-09-02 14:22:17",8886,-39.83,8.22
"2018-09-02 14:22:18",8887,-40,8.19
"2018-09-02 14:22:19",8888,-39.92,8.27
"2018-09-02 14:22:20",8889,-40.03,8.19
"2018-09-02 14:22:21",8890,-39.96,8.25
"2018-09-02 14:22:22",8891,-40.05,8.19
"2018-09-02 14:22:23",8892,-40.02,8.23
"2018-09-02 14:22:24",8893,-39.93,8.32
"2018-09-02 14:22:25",8894,-40.19,8.15
"2018-09-02 14:22:26",8895,-40.16,8.21
"2018-09-02 14:22:27",8896,-40.27,8.16
"2018-09-02 14:22:28",8897,-40.19,8.22
"2018-09-02 14:22:29",8898,-40.27,8.16
"2018-09-02 14:22:30",8899,-40.33,8.26
"2018-09-02 14:22:31",8900,-40.32,8.16
"2018-09-02 14:22:32",8901,-40.32,8.13
"2018-09-02 14:22:33",8902,-40.31,8.16
"2018-09-02 14:22:34",8903,-40.36,8.12
"2018-09-02 14:22:35",8904,-40.33,8.2
"2018-09-02 14:22:36",8905,-40.41,8.13
"2018-09-02 14:22:37",8906,-40.37,8.19
"2018-09-02 14:22:38",8907,-40.47,8.31
"2018-09-02 14:22:39",8908,-40.47,8.01
"2018-09-02 14:22:40",8909,-40.47,8.11
"2018-09-02 14:22:41",8910,-40.59,8.09
"2018-09-02 14:22:42",8911,-40.51,8.16
"2018-09-02 14:22:43",8912,-40.61,8.09
"2018-09-02 14:22:44",8913,-40.6,8.16
"2018-09-02 14:22:45",8914,-40.73,8.09
"2018-09-02 14:22:46",8915,-40.66,8.18
"2018-09-02 14:22:47",8916,-40.65,8.1
"2018-09-02 14:22:48",8917,-40.77,8.08
"2018-09-02 14:22:49",8918,-40.75,8.14
"2018-09-02 14:22:50",8919,-40.82,8.08
"2018-09-02 14:22:51",8920,-40.76,8.14
"2018-09-02 14:22:52",8921,-40.83,8.06
"2018-09-02 14:22:53",8922,-40.74,8.13
"2018-09-02 14:22:54",8923,-40.84,8.28
"2018-09-02 14:22:55",8924,-40.91,8.05
"2018-09-02 14:22:56",8925,-40.89,8.11
"2018-09-02 14:22:57",8926,-40.96,8.06
"2018-09-02 14:22:58",8927,-40.89,8.13
"2018-09-02 14:22:59",8928,-41.01,8.06
"2018-09-02 14:23:00",8929,-40.98,8.16
"2018-09-02 14:23:01",8930,-40.89,8.18
"2018-09-02 14:23:02",8931,-41.07,8.02
"2018-09-02 14:23:03",8932,-41.01,8.09
"2018-09-02 14:23:04",8933,-41.09,8.03
"2018-09-02 14:23:05",8934,-41.06,8.09
"2018-09-02 14:23:06",8935,-41.19,8.03
"2018-09-02 14:23:07",8936,-41.14,8.15
"2018-09-02 14:23:08",8937,-41.26,7.995
"2018-09-02 14:23:09",8938,-41.27,7.96
"2018-09-02 14:23:10",8939,-41.21,8.03
"2018-09-02 14:23:11",8940,-41.28,7.995
