Initializing Logger    ,,,,,,,,,,
Avg: 10 s/rdg,,,,,,,,,,
Lamp Duty cycle-: 1023,,,,,,,,,,
-4.4,275.8,712.1,0.3,12.6000,0.0,0000.00000,00000.00000,0.0,17/08/18,14:21:01
-4.4,275.9,713.9,0.3,12.5000,0.0,0000.00000,00000.00000,0.0,17/08/18,14:21:11
67.3,276.3,720.8,0.3,12.5000,0.0,0000.00000,00000.00000,0.0,17/08/18,14:21:21
43,276.6,721.5,0.3,12.5000,0.0,0000.00000,00000.00000,0.0,17/08/18,14:21:31
-1.9,277.4,716.1,0.3,12.5000,0.0,0000.00000,00000.00000,-16384.0,17/08/18,14:21:41
-41.9,277.7,716.3,0.3,12.5000,0.0,0000.00000,00000.00000,288.7,17/08/18,14:21:51
-7.8,278.1,720.7,0.3,12.5000,0.0,0000.00000,00000.00000,289.0,17/08/18,14:22:01
13.4,278.7,720.0,0.3,12.5000,0.0,0000.00000,00000.00000,289.0,17/08/18,14:22:11
1.6,279.5,719.6,0.3,12.5000,0.0,0000.00000,00000.00000,288.7,17/08/18,14:22:21
-12.9,279.8,719.7,0.4,12.5000,0.0,0000.00000,00000.00000,288.5,17/08/18,14:22:31
-3.4,280.3,715.6,0.4,12.5000,0.0,0000.00000,00000.00000,288.6,17/08/18,14:22:41
-6.2,281.0,713.9,0.4,12.5000,0.0,-5017.01630,-07202.83380,288.4,17/08/18,14:22:51
48.2,281.4,712.0,0.4,12.5000,0.0,-5017.01815,-07202.83385,288.5,17/08/18,14:23:01
7.9,281.8,712.8,0.5,12.5000,0.0,-5017.01969,-07202.83598,288.1,17/08/18,14:23:11
-6.1,282.2,717.2,0.5,12.5000,0.0,-5017.01734,-07202.84369,287.6,17/08/18,14:23:21
-8.6,283.0,719.2,0.5,12.5000,0.0,-5017.01734,-07202.84369,287.6,17/08/18,14:23:31
19.2,283.4,720.7,0.5,12.5000,0.0,-5017.01734,-07202.84369,287.8,17/08/18,14:23:41
32.4,283.7,714.4,0.5,12.5000,0.0,-5017.02432,-07202.84706,287.6,17/08/18,14:23:51
-6.7,284.0,721.3,0.6,12.4000,0.0,-5017.02160,-07202.84953,288.3,17/08/18,14:24:01
-5.8,284.7,713.5,0.6,12.5000,0.0,-5017.02312,-07202.84881,287.9,17/08/18,14:24:11
9,285.2,717.8,0.6,12.5000,0.0,-5017.02553,-07202.84570,287.6,17/08/18,14:24:21
5.3,285.3,720.6,0.6,12.5000,0.0,-5017.02330,-07202.84237,287.6,17/08/18,14:24:31
3.3,285.6,711.8,0.6,12.5000,0.0,-5017.01556,-07202.84118,287.8,17/08/18,14:24:41
4.7,285.9,712.6,0.6,12.5000,0.0,-5017.00903,-07202.84130,287.9,17/08/18,14:24:51
7.9,286.7,717.4,0.6,12.5000,0.0,-5017.00515,-07202.84070,287.7,17/08/18,14:25:01
6.8,287.0,715.4,0.6,12.5000,0.0,-5017.00260,-07202.84026,287.8,17/08/18,14:25:11
7.2,287.3,719.6,0.6,12.4000,0.0,-5017.00174,-07202.83923,287.7,17/08/18,14:25:21
7.7,287.5,714.3,0.6,12.5000,0.0,-5017.00170,-07202.83830,287.6,17/08/18,14:25:31
11.3,287.7,718.6,0.6,12.5000,0.0,-5017.00360,-07202.83733,287.6,17/08/18,14:25:41
10.7,288.0,719.2,0.6,12.5000,0.0,-5017.00335,-07202.83789,287.2,17/08/18,14:25:51
10.1,288.8,713.1,0.6,12.5000,0.0,-5017.00439,-07202.83975,287.6,17/08/18,14:26:01
7.1,289.0,720.0,0.6,12.5000,0.0,-5017.00741,-07202.84234,287.3,17/08/18,14:26:11
-2.5,289.3,718.0,0.6,12.5000,0.0,-5017.00992,-07202.84650,286.6,17/08/18,14:26:21
2.5,289.5,720.5,0.6,12.5000,0.0,-5017.00924,-07202.84846,287.5,17/08/18,14:26:31
9.1,289.7,717.8,0.6,12.5000,0.0,-5017.00739,-07202.84953,287.3,17/08/18,14:26:41
0.7,290.0,711.7,0.6,12.5000,0.0,-5017.00522,-07202.84578,287.0,17/08/18,14:26:51
0.2,290.8,712.8,0.6,12.5000,0.0,-5017.00105,-07202.84499,286.4,17/08/18,14:27:01
2.7,291.0,717.9,0.6,12.5000,0.0,-5017.00140,-07202.84536,287.1,17/08/18,14:27:11
5.1,291.3,712.3,0.6,12.5000,0.0,-5017.00215,-07202.84454,287.0,17/08/18,14:27:21
7.2,291.4,721.8,0.6,12.5000,0.0,-5016.99966,-07202.84343,287.1,17/08/18,14:27:31
6,291.7,713.1,0.6,12.5000,0.0,-5016.99540,-07202.84299,286.9,17/08/18,14:27:41
5.3,292.0,720.7,0.6,12.5000,0.0,-5016.99291,-07202.84228,286.7,17/08/18,14:27:51
0.7,292.7,720.4,0.6,12.7000,0.0,-5016.99408,-07202.84194,286.8,17/08/18,14:28:01
4.6,292.9,717.4,0.6,12.7000,0.0,-5016.99497,-07202.84209,286.5,17/08/18,14:28:11
10.2,293.1,719.2,0.6,12.7000,0.0,-5016.99412,-07202.83991,286.5,17/08/18,14:28:21
3.7,293.4,712.3,0.6,12.7000,0.0,-5016.99720,-07202.84280,286.2,17/08/18,14:28:31
-1.9,293.6,718.1,0.6,12.8000,0.0,-5016.99684,-07202.84344,286.8,17/08/18,14:28:41
0.8,293.8,719.7,0.6,12.8000,0.0,-5016.99582,-07202.84497,286.5,17/08/18,14:28:51
0.7,294.6,713.5,0.6,12.8000,0.0,-5016.99558,-07202.84837,286.7,17/08/18,14:29:01
3.5,294.8,720.6,0.6,12.8000,0.0,-5016.99511,-07202.84998,286.6,17/08/18,14:29:11
8.8,295.0,720.8,0.6,12.8000,0.0,-5016.99369,-07202.84984,286.0,17/08/18,14:29:21
2.5,295.2,718.2,0.6,12.8000,0.0,-5016.99357,-07202.84848,286.3,17/08/18,14:29:31
-0.2,295.3,716.4,0.6,12.8000,0.0,-5016.99238,-07202.84810,286.5,17/08/18,14:29:41
-0.7,295.5,717.6,0.6,12.8000,0.0,-5016.99538,-07202.84738,286.0,17/08/18,14:29:51
-3.3,295.9,719.9,0.6,12.8000,0.0,-5017.00002,-07202.84810,286.2,17/08/18,14:30:01
-0.2,296.3,717.6,0.6,12.8000,0.0,-5017.00336,-07202.84882,285.9,17/08/18,14:30:11
7.5,296.6,720.9,0.6,12.8000,0.0,-5017.00495,-07202.84902,286.0,17/08/18,14:30:21
9.7,296.8,720.2,0.6,12.8000,0.0,-5017.00922,-07202.84800,285.8,17/08/18,14:30:31
3.8,297.0,718.1,0.6,12.8000,0.0,-5017.01016,-07202.85219,286.0,17/08/18,14:30:41
3.3,297.2,720.2,0.6,12.8000,0.0,-5017.00879,-07202.85265,285.5,17/08/18,14:30:51
2.3,297.3,713.4,0.6,12.8000,0.0,-5017.00993,-07202.85511,285.4,17/08/18,14:31:01
2.2,297.5,719.1,0.6,12.8000,0.0,-5017.01129,-07202.85482,285.9,17/08/18,14:31:11
7.1,297.8,719.9,0.6,12.8000,0.0,-5017.01268,-07202.85426,285.4,17/08/18,14:31:21
7.1,298.1,712.1,0.6,12.9000,0.0,-5017.01168,-07202.85323,285.7,17/08/18,14:31:31
5.7,298.5,719.2,0.6,12.9000,0.0,-5017.00346,-07202.85093,285.8,17/08/18,14:31:41
4.8,298.6,714.5,0.6,12.9000,0.0,-5017.00347,-07202.85234,285.4,17/08/18,14:31:51
2.6,298.9,714.8,0.6,12.9000,0.0,-5017.00555,-07202.85915,285.7,17/08/18,14:32:01
10,299.0,711.3,0.6,12.9000,0.0,-5017.00891,-07202.86577,285.2,17/08/18,14:32:11
12.7,299.2,718.4,0.6,12.9000,0.0,-5017.01036,-07202.86724,285.0,17/08/18,14:32:21
2.9,299.2,720.2,0.6,12.9000,0.0,-5017.00968,-07202.86470,285.6,17/08/18,14:32:31
2.3,299.5,712.6,0.6,12.9000,0.0,-5017.01021,-07202.86444,285.5,17/08/18,14:32:41
6.3,299.6,719.7,0.6,12.9000,0.0,-5017.00919,-07202.86492,285.2,17/08/18,14:32:51
5,299.9,718.4,0.6,12.9000,0.0,-5017.00975,-07202.86452,285.4,17/08/18,14:33:01
9.1,300.2,721.6,0.6,12.9000,0.0,-5017.01218,-07202.86007,284.8,17/08/18,14:33:11
5.5,300.4,712.7,0.6,12.9000,0.0,-5017.01481,-07202.85315,284.9,17/08/18,14:33:21
3.6,300.5,718.0,0.7,12.9000,0.0,-5017.01734,-07202.84914,284.7,17/08/18,14:33:31
4.1,300.8,718.2,0.7,12.9000,0.0,-5017.01002,-07202.84591,285.5,17/08/18,14:33:41
0.5,300.9,715.7,0.7,12.9000,0.0,-5017.00875,-07202.84737,284.7,17/08/18,14:33:51
2.7,301.0,710.9,0.7,12.9000,0.0,-5017.01304,-07202.85514,284.9,17/08/18,14:34:01
8,301.1,712.3,0.7,12.9000,0.0,-5017.01245,-07202.86184,285.0,17/08/18,14:34:11
7,301.2,719.8,0.7,12.9000,0.0,-5017.01120,-07202.86516,284.9,17/08/18,14:34:21
2.9,301.3,716.9,0.7,13.0000,0.0,-5017.01001,-07202.86337,284.9,17/08/18,14:34:31
6.1,301.5,716.4,0.7,13.0000,0.0,-5017.00973,-07202.86432,284.8,17/08/18,14:34:41
3.7,301.6,720.2,0.7,12.9000,0.0,-5017.01103,-07202.86446,284.6,17/08/18,14:34:51
5,301.8,712.5,0.7,13.0000,0.0,-5017.00779,-07202.86138,285.0,17/08/18,14:35:01
8.4,302.0,718.6,0.7,13.0000,0.0,-5017.01001,-07202.85888,284.9,17/08/18,14:35:11
7,302.2,719.8,0.7,13.0000,0.0,-5017.01105,-07202.85965,284.8,17/08/18,14:35:21
11.2,302.3,715.7,0.7,13.0000,0.0,-5017.01268,-07202.86177,284.6,17/08/18,14:35:31
12.1,302.4,712.4,0.7,13.0000,0.0,-5017.01343,-07202.86173,284.6,17/08/18,14:35:41
7.1,302.5,717.9,0.7,13.0000,0.0,-5017.01296,-07202.85936,284.4,17/08/18,14:35:51
5.5,302.7,719.3,0.7,13.0000,0.0,-5017.01363,-07202.85867,284.5,17/08/18,14:36:01
8,302.7,712.0,0.7,12.9000,0.0,-5017.01129,-07202.85593,284.4,17/08/18,14:36:11
9.6,302.9,715.6,0.7,13.0000,0.0,-5017.01076,-07202.86108,284.4,17/08/18,14:36:21
8.2,303.0,713.4,0.7,13.0000,0.0,-5017.01280,-07202.86464,284.6,17/08/18,14:36:31
4.4,303.1,719.8,0.7,13.0000,0.0,-5017.01411,-07202.86839,284.6,17/08/18,14:36:41
3.3,303.1,715.7,0.7,13.0000,0.0,-5017.01118,-07202.86523,284.8,17/08/18,14:36:51
2.3,303.2,719.4,0.7,13.0000,0.0,-5017.00835,-07202.85849,284.7,17/08/18,14:37:01
-1.7,303.3,716.7,0.7,13.0000,0.0,-5017.00511,-07202.85097,284.6,17/08/18,14:37:11
