           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         989.10         +13.70           0.00            3.0             90              0
            1.0         988.92          +1.34           5.67            2.3             24              5
            2.0         988.44          +0.69          10.95            2.3             26             18
            3.0         988.09          +0.27          15.48            2.2             29             27
            4.0         987.48          +0.11          19.98            2.1             34             43
            5.0         986.84          +0.01          24.47            2.1             38             60
            6.0         986.20          -0.02          28.96            2.0             40             77
            7.0         985.48          -0.01          33.45            1.8             41             97
            8.0         984.74          -0.07          37.94            1.7             41            116
            9.0         984.03          -0.17          42.45            1.5             37            135
           10.0         983.36          -0.21          46.96            1.3             31            153
           11.0         982.75          -0.25          51.46            1.2             24            169
           12.0         982.18          -0.27          55.95            1.2             15            184
           13.0         981.67          -0.29          60.44            1.3              9            198
           14.0         981.13          -0.28          64.93            1.5              6            213
           15.0         980.59          -0.35          69.43            1.6              8            227
           16.0         980.02          -0.38          73.93            1.7             12            242
           17.0         979.46          -0.42          77.70            1.7             15            257
           18.0         978.87          -0.42          80.22            1.6             17            273
           19.0         978.29          -0.40          81.02            1.5             20            289
           20.0         977.67          -0.38          79.68            1.3             20            305
           21.0         977.04          -0.41          79.40            1.2             14            322
           22.0         976.40          -0.48          79.42            1.2              6            339
           23.0         975.79          -0.50          79.78            1.3              2            356
           24.0         975.21          -0.55          80.29            1.4              2            372
           25.0         974.62          -0.61          81.04            1.5              3            387
           26.0         974.08          -0.59          82.01            1.5              6            402
           27.0         973.57          -0.62          82.52            1.5             11            416
           28.0         973.06          -0.65          82.80            1.4             14            429
           29.0         972.52          -0.67          83.06            1.2             13            444
           30.0         971.96          -0.76          83.25            1.1              7            459
           31.0         971.40          -0.79          83.48            1.2             10            474
           32.0         970.84          -0.81          83.71            1.2              1            489
           33.0         970.29          -0.83          83.97            1.2            353            504
           34.0         969.70          -0.92          84.14            1.3            343            520
           35.0         969.14          -0.95          84.23            1.4            337            535
           36.0         968.54          -1.02          84.23            1.5            338            551
           37.0         967.91          -1.04          84.49            1.6            341            568
           38.0         967.25          -1.08          84.91            1.6            343            586
           39.0         966.64          -1.10          85.26            1.5            340            603
           40.0         966.04          -1.14          85.68            1.3            336            619
           41.0         965.46          -1.17          85.85            1.1            330            635
           42.0         964.88          -1.26          85.93            1.0            322            651
           43.0         964.27          -1.29          86.10            0.9            316            667
           44.0         963.62          -1.29          86.27            0.8            316            685
           45.0         962.94          -1.40          86.46            0.7            324            703
           46.0         962.24          -1.43          86.62            0.6            337            722
           47.0         961.54          -1.51          86.84            0.5            350            741
           48.0         960.86          -1.55          87.07            0.4              0            760
           49.0         960.21          -1.58          87.35            0.4              3            777
           50.0         959.61          -1.66          87.61            0.3              8            794
           51.0         959.03          -1.64          87.72            0.1             16            809
           52.0         958.43          -1.72          87.89            0.0             93            826
           53.0         957.78          -1.76          88.00            0.1            172            844
           54.0         957.10          -1.83          88.13            0.2            194            862
           55.0         956.38          -1.87          88.32            0.4            199            882
           56.0         955.64          -1.96          88.53            0.6            196            902
           57.0         954.89          -2.00          88.81            0.7            191            922
           58.0         954.20          -2.03          89.15            0.7            192            941
           59.0         953.55          -2.11          89.35            0.8            197            959
           60.0         952.92          -2.15          89.51            0.8            195            976
           61.0         952.32          -2.18          89.65            0.9            188            993
           62.0         951.72          -2.20          89.78            0.9            182           1009
           63.0         951.10          -2.24          89.80            1.0            178           1026
           64.0         950.45          -2.34          89.91            1.1            178           1044
           65.0         949.83          -2.32          90.00            1.1            175           1061
           66.0         949.21          -2.37          90.12            1.1            170           1078
           67.0         948.59          -2.43          90.22            1.1            164           1095
           68.0         947.99          -2.44          90.24            1.2            157           1111
           69.0         947.39          -2.47          90.30            1.2            147           1128
           70.0         946.77          -2.54          90.30            1.3            141           1145
           71.0         946.13          -2.56          90.42            1.4            136           1163
           72.0         945.51          -2.62          90.54            1.5            133           1180
           73.0         944.91          -2.61          90.63            1.5            134           1196
           74.0         944.34          -2.66          90.50            1.6            140           1212
           75.0         943.77          -2.69          90.52            1.7            148           1228
           76.0         943.20          -2.68          90.34            1.7            156           1243
           77.0         942.58          -2.74          90.09            1.7            162           1260
           78.0         941.92          -2.78          89.86            1.7            167           1279
           79.0         941.25          -2.81          90.08            1.7            172           1297
           80.0         940.61          -2.89          90.13            1.6            174           1315
           81.0         939.97          -2.91          90.26            1.7            173           1333
           82.0         939.37          -2.99          90.40            1.8            173           1349
           83.0         938.81          -2.99          90.16            1.9            175           1365
           84.0         938.19          -3.01          89.99            2.1            179           1382
           85.0         937.55          -3.03          90.14            2.2            183           1399
           86.0         936.96          -3.10          90.42            2.3            188           1416
           87.0         936.37          -3.14          90.52            2.4            195           1432
           88.0         935.75          -3.14          90.60            2.4            199           1449
           89.0         935.14          -3.23          90.64            2.4            202           1466
           90.0         934.55          -3.24          90.73            2.3            203           1483
           91.0         933.93          -3.27          90.74            2.3            202           1500
           92.0         933.34          -3.33          90.82            2.4            202           1516
           93.0         932.80          -3.34          90.98            2.6            201           1531
           94.0         932.30          -3.37          91.06            2.8            199           1545
           95.0         931.81          -3.37          91.06            2.9            197           1559
           96.0         931.34          -3.40          90.95            3.0            197           1572
           97.0         930.84          -3.39          90.84            3.0            199           1586
           98.0         930.30          -3.39          90.66            2.9            202           1601
           99.0         929.76          -3.45          90.60            2.8            206           1616
          100.0         929.22          -3.43          90.60            2.7            209           1631
          101.0         928.68          -3.43          90.73            2.6            212           1646
          102.0         928.16          -3.50          90.77            2.6            213           1661
          103.0         927.69          -3.51          90.86            2.6            214           1674
          104.0         927.20          -3.54          90.86            2.8            215           1688
          105.0         926.71          -3.52          90.87            3.0            216           1701
          106.0         926.22          -3.51          90.82            3.2            219           1715
          107.0         925.75          -3.46          90.97            3.3            221           1728
          108.0         925.28          -3.39          90.98            3.3            221           1741
          109.0         924.81          -3.39          91.06            3.2            222           1755
          110.0         924.37          -3.40          90.91            3.1            224           1767
          111.0         923.92          -3.46          90.92            3.1            229           1780
          112.0         923.43          -3.46          90.73            3.1            233           1793
          113.0         922.94          -3.49          90.86            3.2            236           1807
          114.0         922.47          -3.50          90.63            3.2            237           1820
          115.0         921.98          -3.50          90.55            3.3            238           1834
          116.0         921.49          -3.57          90.40            3.5            238           1848
          117.0         921.01          -3.56          90.04            3.5            238           1861
          118.0         920.53          -3.59          90.11            3.6            237           1875
          119.0         920.03          -3.61          89.83            3.5            235           1889
          120.0         919.55          -3.64          89.72            3.5            235           1903
          121.0         919.06          -3.67          89.70            3.5            237           1916
          122.0         918.54          -3.72          89.58            3.6            240           1931
          123.0         918.03          -3.74          89.41            3.6            242           1946
          124.0         917.51          -3.73          89.49            3.6            245           1960
          125.0         917.00          -3.75          89.47            3.6            247           1974
          126.0         916.47          -3.80          89.35            3.7            249           1990
          127.0         915.93          -3.85          89.40            3.7            251           2005
          128.0         915.42          -3.83          89.80            3.8            252           2019
          129.0         914.89          -3.88          90.11            3.8            253           2034
          130.0         914.38          -3.90          90.31            3.8            253           2049
          131.0         913.87          -3.97          90.38            3.8            254           2063
          132.0         913.39          -3.98          90.22            3.8            254           2077
          133.0         912.90          -4.00          90.38            3.8            255           2091
          134.0         912.44          -4.02          90.70            3.8            257           2104
          135.0         911.97          -3.96          90.79            3.8            259           2117
          136.0         911.51          -4.03          90.62            3.8            260           2130
          137.0         911.03          -4.11          90.31            3.9            260           2144
          138.0         910.52          -4.08          90.32            3.8            259           2158
          139.0         909.99          -4.15          90.61            3.8            258           2173
          140.0         909.46          -4.15          90.83            3.7            258           2188
          141.0         908.93          -4.15          90.98            3.6            258           2204
          142.0         908.40          -4.17          90.75            3.5            258           2219
          143.0         907.87          -4.25          90.29            3.4            260           2234
          144.0         907.34          -4.32          89.80            3.2            261           2249
          145.0         906.78          -4.34          90.11            3.0            263           2265
          146.0         906.26          -4.34          90.44            2.8            264           2280
          147.0         905.73          -4.30          90.78            2.7            265           2295
          148.0         905.22          -4.39          91.05            2.6            267           2309
          149.0         904.74          -4.42          90.94            2.4            270           2323
          150.0         904.28          -4.46          90.62            2.3            273           2336
          151.0         903.80          -4.41          90.48            2.3            277           2350
          152.0         903.34          -4.55          90.71            2.3            281           2363
          153.0         902.88          -4.51          90.61            2.3            285           2376
          154.0         902.40          -4.52          90.72            2.3            287           2390
          155.0         901.94          -4.60          90.52            2.4            286           2403
          156.0         901.48          -4.62          90.20            2.5            283           2416
          157.0         901.02          -4.68          90.32            2.6            278           2429
          158.0         900.59          -4.68          90.33            2.7            274           2442
          159.0         900.18          -4.66          90.49            2.6            270           2454
          160.0         899.72          -4.71          90.43            2.6            266           2467
          161.0         899.26          -4.77          90.31            2.6            264           2480
          162.0         898.78          -4.79          90.11            2.5            262           2494
          163.0         898.26          -4.86          90.21            2.4            261           2509
          164.0         897.73          -4.93          89.99            2.3            260           2524
          165.0         897.21          -4.89          89.93            2.3            258           2539
          166.0         896.66          -4.91          90.31            2.4            258           2555
          167.0         896.14          -5.00          90.54            2.4            259           2569
          168.0         895.63          -5.01          90.25            2.6            259           2584
          169.0         895.08          -5.04          90.29            2.8            258           2600
          170.0         894.55          -5.08          90.77            2.9            256           2615
          171.0         894.05          -5.05          90.96            3.0            253           2630
          172.0         893.47          -5.06          91.03            3.1            249           2647
          173.0         892.95          -5.16          90.89            3.2            246           2662
          174.0         892.45          -5.23          90.79            3.2            243           2676
          175.0         891.99          -5.25          90.63            3.1            240           2689
          176.0         891.56          -5.27          90.62            2.9            239           2702
