SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          269.0         825.07          -3.13          53.67           13.6            295           4506           5172           4507  072°02'30.2"W   50°17'20.8"S         -0.356          0.253          -2.80          -11.2         1063.2           2.61            996           4211            7.6           +4.8         837.63         1050.1          -2.45         834.50         1072.6           +5.3         846.94         1059.5          -7.88         -12.56           13.2         -12.16         -12.44           25.1           -5.7           12.3          0.437          0.861          144.7           59.5            2.0           4.86           5173     2018-08-06       12:42:35          +8.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:04:29           -8.1           12.8           15.1            302          +8.47            5.4            330   H
          439.0         734.02         -11.03          80.56           29.1            271           7497           8163           7498  072°01'11.3"W   50°17'28.2"S         -0.480          1.095         -10.74          -13.7          974.5           2.13           1039           6002            2.5           -1.2         747.93          958.0          -7.15         778.54         1018.5           +1.8         791.75         1003.2          -9.86         -13.90           16.5         -12.68         -13.20           21.2           -0.6           29.0          1.195          1.718          113.7           45.9            1.8           2.64           8164     2018-08-06       12:45:25          +2.68           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:07:19           -2.6           17.8           18.0            278          +2.71            9.6            294   T
          460.0         724.01         -11.62          80.81           31.4            270           7843           8509           7843  072°00'53.8"W   50°17'29.1"S         -0.494          1.281         -11.34          -14.3          963.4           2.04            970           7670           22.7           -1.9         738.08          947.8         -11.17         729.00          968.4           -1.5         742.99          952.9          -9.76         -14.07           15.6         -12.71         -13.99           20.9           -0.1           31.4          1.373          1.885          111.1           43.2            1.8           2.52           8509     2018-08-06       12:45:46          +2.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:07:40           -2.4           32.0           32.1            274          +2.04           10.5            291   H
          565.0         677.25         -13.94          34.39           30.1            262           9515          10181           9515  071°59'23.9"W   50°17'21.0"S         -0.360          2.240         -13.83          -26.3          909.9           0.72            893           8679            5.7           -5.2         691.94          899.5         -12.54         700.29          935.5           -3.5         714.71          923.4          -8.77         -14.69           10.3         -12.79         -14.42           19.4            4.1           29.8          2.269          2.757           99.1           34.6            0.7           2.09          10181     2018-08-06       12:47:31         +12.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:09:25            4.6           32.9           33.2            262          -0.66           14.0            280   H
          600.0         663.30         -14.62          37.59           23.9            263          10033          10699          10032  071°59'00.3"W   50°17'19.1"S         -0.328          2.493         -14.51          -25.9          893.4           0.74            926           9774           19.4           -6.2         678.14          885.0         -14.30         670.24          901.6           -5.7         685.01          892.2          -8.42         -14.84            8.5         -12.80         -14.77           18.9            2.9           23.7          2.514          3.008           97.5           33.3            0.7           1.97          10698     2018-08-06       12:48:06         +11.33           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:00            3.3           25.9           26.1            263          -1.48           14.6            278   T
          829.0         564.44         -23.98          19.09           21.3            291          13969          14635          13965  071°56'59.4"W   50°17'29.8"S         -0.506          3.782         -23.95          -41.1          789.1           0.17           1224          11999            3.6          -14.0         580.37          780.2         -19.36         612.35          840.4          -10.1         627.71          831.3          -9.99         -15.92            8.9         -13.72         -15.36           16.1           -7.7           19.9          3.816          4.455           97.6           31.1            0.2           0.89          14631     2018-08-06       12:51:55         +17.16           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:13:49           -2.8           20.3           20.5            278          -7.88           16.3            278   H
          890.0         536.57         -26.99          49.25           22.5            300          15175          15841          15171  071°56'29.0"W   50°17'38.7"S         -0.654          4.106         -26.93          -34.5          759.2           0.33           1071          14568           12.6          -16.4         552.80          750.0         -25.29         550.37          773.4          -15.2         566.45          765.0         -10.62         -16.23            9.2         -13.96         -16.08           15.5          -11.1           19.6          4.158          4.851           99.1           31.0            0.4           0.67          15837     2018-08-06       12:52:56          +7.47           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:50           -8.7           19.1           21.0            295         -10.21           16.6            280   H
          967.0         505.49         -30.55          51.65           23.0            305          16577          17243          16572  071°55'51.1"W   50°17'53.9"S         -0.909          4.510         -30.50          -37.3          725.8           0.25           1075          15871           11.8          -19.1         522.11          716.1         -28.69         520.85          742.1          -17.8         537.28          732.9         -11.40         -16.62            9.6         -14.27         -16.43           15.0          -13.2           18.8          4.600          5.349          101.4           30.7            0.3           0.48          17238     2018-08-06       12:54:13          +6.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:16:07          -11.9           18.9           22.3            302         -12.91           16.9            282   H
         1078.0         464.49         -34.16          18.12           36.9            306          18537          19203          18528  071°54'42.0"W   50°18'27.1"S         -1.462          5.247         -34.15          -50.3          677.1           0.06           1156          17550            9.5          -23.0         481.57          670.7         -32.17         484.62          700.6          -21.1         501.51          693.2         -11.13         -17.08            6.3         -14.60         -16.89           14.2          -21.5           30.0          5.446          6.243          105.6           29.3            0.1           0.34          19194     2018-08-06       12:56:04         +16.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:58          -17.9           23.9           29.9            307         -16.69           18.0            286   H
         1273.0         400.46         -43.04          39.97           44.9            302          21885          22551          21871  071°51'50.7"W   50°19'45.7"S         -2.772          7.072         -43.03          -51.3          606.3           0.06            882          20200            6.5          -29.6         418.22          598.4         -38.50         431.59          640.7          -26.3         448.99          633.8         -13.40         -17.76            7.9         -15.57         -17.40           13.1          -23.7           38.2          7.596          8.407          111.4           25.4            0.1           0.14          22537     2018-08-06       12:59:19          +8.28           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:21:13          -24.2           33.7           41.5            306         -22.09           21.4            292   H
         1303.0         392.02         -44.26          36.95           49.2            303          22355          23021          22341  071°51'19.2"W   50°19'57.8"S         -2.973          7.408         -44.25          -53.1          596.6           0.04            969          22106           47.6          -30.6         409.89          588.7         -43.65         396.22          601.4          -30.1         414.04          593.5         -13.68         -17.87            8.0         -15.70         -17.81           13.0          -26.7           41.3          7.982          8.789          111.9           24.7            0.1           0.12          23007     2018-08-06       12:59:49          +8.86           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:21:43          -24.1           40.2           46.9            301         -22.77           21.9            292   T
         1394.0         367.95         -47.43          23.87           58.3            306          23741          24407          23725  071°49'35.9"W   50°20'48.3"S         -3.814          8.509         -47.43          -59.6          567.9           0.02            939          23033           17.1          -33.3         386.12          560.9         -45.50         379.84          581.3          -31.9         397.86          574.7         -14.11         -18.16            7.0         -16.10         -18.02           12.6          -34.3           47.2          9.324         10.110          114.1           22.7            0.0           0.09          24391     2018-08-06       13:01:20         +12.16           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:23:14          -33.3           43.6           54.8            307         -24.77           23.7            294   H
         1487.0         341.11         -51.27          56.16           70.4            306          25374          26040          25354  071°47'24.1"W   50°21'45.1"S         -4.761          9.912         -51.27          -56.2          535.6           0.03            947          24540           15.6          -36.5         359.57          529.4         -49.10         354.33          551.0          -34.9         372.65          545.0         -14.72         -18.46            6.1         -16.62         -18.32           12.2          -41.0           57.3         10.996         11.763          115.7           20.8            0.1           0.06          26020     2018-08-06       13:02:53          +4.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:24:47          -36.7           54.3           65.5            304         -27.13           26.4            296   H
         1632.0         301.71         -57.75          28.73           69.1            308          27957          28623          27932  071°43'48.7"W   50°23'29.0"S         -6.492         12.204         -57.75          -67.4          488.0           0.01           1147          26643           10.8          -41.7         320.61          482.5         -54.35         320.94          511.0          -39.1         339.64          505.6         -16.09         -18.91            5.5         -17.49         -18.70           11.6          -42.2           54.7         13.823         14.569          118.0           18.4            0.0           0.03          28598     2018-08-06       13:05:18          +9.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:27:12          -43.0           56.9           71.3            307         -31.69           30.4            298   H
         1731.0         276.38         -62.27          41.13           68.6            306          29756          30422          29727  071°41'26.8"W   50°24'35.9"S         -7.607         13.713         -62.27          -68.9          456.6           0.01            957          28829           16.6          -45.2         295.56          451.7         -60.02         288.83          472.1          -43.4         307.88          466.9         -17.06         -19.18            4.8         -18.07         -19.05           11.2          -40.3           55.6         15.682         16.429          119.0           17.3            0.0           0.01          30393     2018-08-06       13:06:57          +6.67           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:28:51          -40.6           54.9           68.2            306         -35.16           32.7            299   H
         1732.0         276.16         -62.31          40.43           68.7            306          29772          30438          29742  071°41'25.4"W   50°24'36.6"S         -7.618         13.729         -62.31          -69.1          456.3           0.01            945          29734         1908.8          -45.2         295.35          451.5         -62.29         276.27          456.5          -45.2         295.46          451.6         -17.07         -19.19            4.8         -18.08         -19.19           11.2          -40.2           55.7         15.701         16.447          119.0           17.3            0.0           0.01          30408     2018-08-06       13:06:58          +6.79           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:28:52          -39.1           54.5           67.1            306         -35.19           32.7            299   T
         1850.0         255.26         -63.97          24.10           70.2            308          31363          32029          31330  071°38'31.5"W   50°25'58.1"S         -8.976         15.578         -63.97          -74.3          425.1           0.00            689          30536           19.7          -48.4         274.55          425.6         -63.12         265.52          440.4          -46.8         284.80          438.4         -15.59         -19.29           -0.4         -18.46         -19.28           10.7          -43.2           55.4         17.979         18.705          120.0           16.0            0.0           0.01          31996     2018-08-06       13:08:56         +10.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:30:50          -41.4           56.4           70.0            306         -38.26           34.5            300   T
         2132.0         211.63         -62.39          15.55           70.7            301          35156          35822          35112  071°31'34.4"W   50°28'59.5"S        -11.999         20.010         -62.39          -75.8          349.8           0.00            673          33221            9.3          -55.9         229.73          368.4         -62.84         232.37          384.9          -52.1         251.33          396.2          -6.51         -18.10          -18.5         -18.41         -18.96            8.3          -36.6           60.5         23.332         24.039          120.9           13.9            0.0           0.01          35778     2018-08-06       13:13:38         +13.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:35:32          -38.6           56.6           68.5            304         -44.39           38.2            301   T
         2318.0         189.35         -58.49          10.80           63.5            297          37436          38102          37386  071°26'50.5"W   50°30'39.1"S        -13.659         23.026         -58.49          -75.0          307.3           0.00            925          36249           16.4          -56.5         205.97          331.2         -60.69         200.12          328.2          -56.5         217.53          349.8          -1.99         -16.62          -23.9         -17.95         -17.41            6.5          -28.5           56.8         26.773         27.473          120.7           13.0            0.0           0.02          38052     2018-08-06       13:16:44         +16.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:38          -32.1           58.4           66.6            299         -47.62           39.9            301   T
         2374.0         180.60         -59.25           7.41           67.3            297          38413          39079          38360  071°25'25.0"W   50°31'06.3"S        -14.112         23.934         -59.25          -78.1          294.2           0.00           1142          37873           39.4          -56.5         196.55          316.1         -58.68         184.93          300.4          -56.5         201.20          323.5          -2.75         -15.95          -21.9         -17.76         -16.27            5.8          -31.0           59.8         27.784         28.494          120.5           12.8            0.0           0.02          39026     2018-08-06       13:17:40         +18.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:34          -29.1           58.3           65.2            296         -49.01           40.6            300   H
         2455.0         167.75         -60.15           8.28           77.4            296          39930          40596          39872  071°23'11.0"W   50°31'51.1"S        -14.859         25.357         -60.15          -78.1          274.4           0.00           1016          39116           26.4          -56.5         182.77          293.9         -60.25         174.07          284.8          -56.5         189.54          304.8          -3.65         -15.02          -19.5         -17.45         -15.47            4.8          -33.6           69.7         29.390         30.116          120.4           12.6            0.0           0.02          40538     2018-08-06       13:19:01         +18.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:55          -33.2           63.3           71.4            298         -50.47           41.7            300   T
         2616.0         150.34         -55.49           6.81           66.6            287          42203          42869          42137  071°18'18.9"W   50°32'52.1"S        -15.876         28.461         -55.49          -75.6          240.6           0.00            925          41004           18.6          -56.5         163.92          263.6         -57.42         158.75          256.4          -56.5         173.09          278.3          +1.01         -13.58          -23.0         -16.76         -14.34            3.3          -19.1           63.8         32.589         33.321          119.2           12.0            0.0           0.03          42803     2018-08-06       13:21:42         +20.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:43:36          -22.7           69.4           73.0            288         -50.86           43.3            299   T
         2807.0         128.59         -58.21           4.46           60.0            287          45465          46131          45386  071°13'08.6"W   50°33'44.4"S        -16.747         31.757         -58.21          -80.6          208.4           0.00            911          43762           14.0          -56.5         140.22          225.5         -56.17         139.07          223.3          -56.5         151.61          243.8          -1.71         -11.63          -17.1         -16.05         -12.54            1.6          -17.6           57.3         35.902         36.673          117.8           11.8            0.0           0.02          46052     2018-08-06       13:24:53         +22.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:46:47          -16.4           62.1           64.3            285         -51.42           44.7            298   T
         2928.0         118.39         -56.95           4.39           69.6            290          47181          47847          47095  071°10'03.5"W   50°34'27.6"S        -17.466         33.722         -56.95          -79.7          190.8           0.00            876          46241           27.6          -56.5         129.16          207.7         -57.47         123.38          199.3          -56.5         134.58          216.4          -0.45         -10.77          -16.9         -15.66         -11.20            1.0          -24.1           65.3         37.976         38.762          117.4           11.6            0.0           0.03          47761     2018-08-06       13:26:54         +22.74           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:48:48          -21.4           58.5           62.2            290         -51.50           45.3            297   T
         3098.0         100.09         -58.53           3.59           79.7            290          50669          51335          50568  071°04'54.6"W   50°35'40.8"S        -18.686         36.999         -58.53          -82.2          162.5           0.00           1584          48832           14.6          -56.5         109.30          175.8         -57.80         108.87          176.1          -56.5         118.82          191.1          -2.03          -9.21          -13.3         -15.07          -9.95           -0.1          -27.2           74.9         41.450         42.281          116.8           11.4            0.0           0.02          51234     2018-08-06       13:29:44         +23.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:51:38          -25.8           69.4           74.1            290         -51.50           47.3            297   T
         3225.0          86.71         -62.25           3.21           77.8            287          53615          54281          53502  071°01'06.2"W   50°36'37.2"S        -19.625         39.422         -62.24          -85.8          143.2           0.00           1030          52035           18.2          -56.5          94.93          152.7         -60.49          93.19          152.7          -56.5         101.86          163.8          -5.75          -8.22           -9.4         -14.83          -8.68           -0.7          -23.0           74.3         44.036         44.912          116.5           11.3            0.0           0.01          54168     2018-08-06       13:31:51         +23.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:45          -26.6           68.7           73.6            291         -51.50           48.7            296   T
         3465.0          73.18         -57.93           2.44           80.6            289          57119          57785          56988  070°52'49.7"W   50°38'26.6"S        -21.449         44.686         -57.93          -84.1          118.5           0.00           1781          55245           16.3          -56.5          80.29          129.1         -58.59          79.62          129.3          -56.5          87.30          140.4          -1.43          -7.11          -10.7         -14.32          -7.68           -1.4          -26.5           76.2         49.567         50.450          115.6           10.7            0.0           0.03          57654     2018-08-06       13:35:51         +26.21           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:57:45          -27.4           79.0           83.6            289         -51.50           50.8            295   T
         3578.0          63.01         -63.86           2.48           93.1            282          60181          60847          60034  070°48'55.4"W   50°39'10.8"S        -22.185         47.171         -63.86          -88.6          104.9           0.00           1348          58511           19.7          -56.5          69.35          111.5         -61.10          67.94          111.6          -56.5          74.62          120.0          -7.36          -6.34           -6.6         -14.22          -6.68           -1.7          -19.9           90.9         52.127         53.060          115.2           10.8            0.0           0.01          60700     2018-08-06       13:37:44         +24.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:59:38          -23.4           79.2           82.6            286         -51.50           52.3            295   T
