           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         989.10         +13.70          50.00           10.0            180              0
            1.0         988.49         +13.67          50.00           64.2            282             17
            2.0         987.88         +13.64          49.99           64.2            282             34
            3.0         987.27         +13.61          49.99           64.2            282             51
            4.0         986.65         +13.58          49.99           64.2            282             68
            5.0         986.04         +13.55          49.99           64.2            282             85
            6.0         985.43         +13.52          49.99           64.2            282            103
            7.0         984.83         +13.49          49.99           64.2            282            120
            8.0         984.22         +13.45          49.99           64.2            282            137
            9.0         983.61         +13.42          49.99           64.2            282            154
           10.0         983.00         +13.39          49.99           64.2            282            171
           11.0         982.39         +13.36          49.99           64.2            282            188
           12.0         981.78         +13.33          49.99           64.2            282            205
           13.0         981.18         +13.30          49.99           64.2            282            222
           14.0         980.57         +13.27          49.99           64.2            282            239
           15.0         979.96         +13.24          49.99           64.2            282            256
           16.0         979.36         +13.21          49.99           64.2            282            273
           17.0         978.75         +13.18          49.99           64.2            282            290
           18.0         978.14         +13.15          49.99           64.2            282            307
           19.0         977.54         +13.12          49.99           64.2            282            324
           20.0         976.94         +13.09          49.98           64.2            282            342
           21.0         976.33         +13.06          49.98           64.2            282            359
           22.0         975.73         +13.03          49.98           64.2            282            376
           23.0         975.12         +13.00          49.98           64.2            282            393
           24.0         974.52         +12.96          49.98           64.2            282            410
           25.0         973.92         +12.93          49.98           64.2            282            427
           26.0         973.31         +12.90          49.98           64.2            282            444
           27.0         972.71         +12.87          49.98           64.2            282            461
           28.0         972.11         +12.84          49.98           64.2            282            478
           29.0         971.51         +12.81          49.98           64.2            282            495
           30.0         970.91         +12.78          49.98           64.2            282            512
           31.0         970.31         +12.75          49.98           64.2            282            529
           32.0         969.71         +12.72          49.98           64.2            282            546
           33.0         969.11         +12.69          49.98           64.2            282            563
           34.0         968.51         +12.66          49.98           64.2            282            580
           35.0         967.91         +12.63          50.04           64.2            282            597
           36.0         967.31         +12.60          50.15           64.2            282            614
           37.0         966.71         +12.39          50.33           64.2            282            631
           38.0         966.11         +12.36          50.57           64.2            282            648
           39.0         965.52         +12.33          50.57           64.2            282            665
           40.0         964.92         +12.30          50.57           64.2            282            682
           41.0         964.32         +12.26          50.57           64.2            282            699
           42.0         963.73         +12.23          50.57           64.2            282            716
           43.0         963.13         +12.20          50.57           64.2            282            733
           44.0         962.53         +12.17          50.57           64.2            282            750
           45.0         961.94         +12.14          50.57           64.2            282            767
           46.0         961.34         +12.11          50.57           64.2            282            784
           47.0         960.75         +12.08          50.56           64.2            282            801
           48.0         960.16         +12.05          50.56           64.2            282            818
           49.0         959.56         +12.02          50.56           64.2            282            835
           50.0         958.97         +11.99          50.56           64.2            282            852
           51.0         958.37         +11.96          50.56           64.2            282            869
           52.0         957.78         +11.93          50.56           64.2            282            886
           53.0         957.19         +11.90          50.56           64.2            282            903
           54.0         956.60         +11.87          50.56           64.2            282            920
           55.0         956.01         +11.84          50.56           64.2            282            937
           56.0         955.41         +11.81          50.56           64.2            282            954
           57.0         954.82         +11.78          50.56           64.2            282            971
           58.0         954.23         +11.74          50.56           64.2            282            988
           59.0         953.64         +11.71          50.56           64.2            282           1005
           60.0         953.05         +11.68          50.56           64.2            282           1022
           61.0         952.46         +11.65          50.56           64.2            282           1039
           62.0         951.87         +11.62          50.56           64.2            282           1056
           63.0         951.29         +11.59          50.56           64.2            282           1073
           64.0         950.70         +11.56          50.56           64.2            282           1090
           65.0         950.11         +11.53          50.56           64.2            282           1107
           66.0         949.52         +11.50          50.56           64.2            282           1124
           67.0         948.93         +11.47          50.56           64.2            282           1141
           68.0         948.35         +11.44          50.55           64.2            282           1158
           69.0         947.76         +11.41          50.55           64.2            282           1175
           70.0         947.17         +11.38          50.55           64.2            282           1192
           71.0         946.59         +11.35          50.55           64.2            282           1209
           72.0         946.00         +11.32          50.55           64.2            282           1226
           73.0         945.42         +11.29          50.55           64.2            282           1243
           74.0         944.83         +11.26          50.55           64.2            282           1259
           75.0         944.25         +11.22          50.55           64.2            282           1276
           76.0         943.66         +11.19          50.55           64.2            282           1293
           77.0         943.08         +11.16          50.55           64.2            282           1310
           78.0         942.50         +11.13          50.55           64.2            282           1327
           79.0         941.91         +11.10          50.55           64.2            282           1344
           80.0         941.33         +11.07          50.55           64.2            282           1361
           81.0         940.75         +11.04          50.55           64.2            282           1378
           82.0         940.17         +11.01          50.55           64.2            282           1395
           83.0         939.59         +10.98          50.55           64.2            282           1412
           84.0         939.00         +10.95          50.55           64.2            282           1429
           85.0         938.42         +10.92          50.55           64.2            282           1446
           86.0         937.84         +10.89          50.55           64.2            282           1463
           87.0         937.26         +10.86          50.55           64.2            282           1480
           88.0         936.68         +10.83          50.55           64.2            282           1497
           89.0         936.10         +10.80          50.55           64.2            282           1513
           90.0         935.52         +10.77          50.55           64.2            282           1530
           91.0         934.95         +10.74          50.54           64.2            282           1547
           92.0         934.37         +10.70          50.54           64.2            282           1564
           93.0         933.79         +10.67          50.54           64.2            282           1581
           94.0         933.21         +10.64          50.54           64.2            282           1598
           95.0         932.63         +10.61          50.54           64.2            282           1615
           96.0         932.06         +10.58          50.54           64.2            282           1632
           97.0         931.48         +10.55          50.54           64.2            282           1649
           98.0         930.91         +10.52          50.54           64.2            282           1666
           99.0         930.33         +10.49          50.54           64.2            282           1683
          100.0         929.75         +10.46          50.54           64.2            282           1699
          101.0         929.18         +10.43          50.54           64.2            282           1716
          102.0         928.60         +10.40          50.54           64.2            282           1733
          103.0         928.03         +10.37          50.54           64.2            282           1750
          104.0         927.46         +10.34          50.54           64.2            282           1767
          105.0         926.88         +10.31          50.54           64.2            282           1784
          106.0         926.31         +10.28          50.54           64.2            282           1801
          107.0         925.74         +10.25          50.54           64.2            282           1818
          108.0         925.16         +10.22          50.54           64.2            282           1835
          109.0         924.59         +10.18          50.54           64.2            282           1851
          110.0         924.02         +10.15          50.54           64.2            282           1868
          111.0         923.45         +10.12          50.54           64.2            282           1885
          112.0         922.88         +10.09          50.54           64.2            282           1902
          113.0         922.30         +10.06          50.54           64.2            282           1919
          114.0         921.73         +10.03          50.53           64.2            282           1936
          115.0         921.16         +10.00          50.53           64.2            282           1953
          116.0         920.59          +9.97          50.53           64.2            282           1970
          117.0         920.03          +9.94          50.53           64.2            282           1986
          118.0         919.46          +9.91          50.53           64.2            282           2003
          119.0         918.89          +9.88          50.53           64.2            282           2020
          120.0         918.32          +9.85          50.53           64.2            282           2037
          121.0         917.75          +9.82          50.53           64.2            282           2054
          122.0         917.18          +9.79          50.53           64.2            282           2071
          123.0         916.62          +9.76          50.53           64.2            282           2088
          124.0         916.05          +9.73          50.53           64.2            282           2104
          125.0         915.48          +9.69          50.53           64.2            282           2121
          126.0         914.92          +9.66          50.53           64.2            282           2138
          127.0         914.35          +9.63          50.53           64.2            282           2155
          128.0         913.78          +9.60          50.53           64.2            282           2172
          129.0         913.22          +9.57          50.53           64.2            282           2189
          130.0         912.65          +9.54          50.53           64.2            282           2205
          131.0         912.09          +9.51          50.53           64.2            282           2222
          132.0         911.53          +9.48          50.53           64.2            282           2239
          133.0         910.96          +9.45          50.53           64.2            282           2256
          134.0         910.40          +9.42          50.53           64.2            282           2273
          135.0         909.84          +9.39          50.53           64.2            282           2290
          136.0         909.27          +9.36          50.53           64.2            282           2306
          137.0         908.71          +9.33          50.52           64.2            282           2323
          138.0         908.15          +9.30          50.52           64.2            282           2340
          139.0         907.59          +9.27          50.52           64.2            282           2357
          140.0         907.02          +9.24          50.52           64.2            282           2374
          141.0         906.46          +9.21          50.52           64.2            282           2391
          142.0         905.90          +9.17          50.52           64.2            282           2407
          143.0         905.34          +9.14          50.52           64.2            282           2424
          144.0         904.78          +9.11          50.52           64.2            282           2441
          145.0         904.22          +9.08          50.52           64.2            282           2458
          146.0         903.66          +9.05          50.52           64.2            282           2475
          147.0         903.10          +9.02          50.52           64.2            282           2491
          148.0         902.55          +8.99          50.52           64.2            282           2508
          149.0         901.99          +8.96          50.52           64.2            282           2525
          150.0         901.43          +8.93          50.52           64.2            282           2542
          151.0         900.87          +8.90          50.52           64.2            282           2559
          152.0         900.31          +8.87          50.52           64.2            282           2575
          153.0         899.76          +8.84          50.52           64.2            282           2592
          154.0         899.20          +8.81          50.52           64.2            282           2609
          155.0         898.65          +8.78          50.52           64.2            282           2626
          156.0         898.09          +8.75          50.52           64.2            282           2643
          157.0         897.53          +8.72          50.52           64.2            282           2659
          158.0         896.98          +8.69          50.52           64.2            282           2676
          159.0         896.42          +8.65          50.52           64.2            282           2693
          160.0         895.87          +8.62          50.52           64.2            282           2710
          161.0         895.31          +8.59          50.52           64.2            282           2727
          162.0         894.76          +8.56          50.51           64.2            282           2743
          163.0         894.21          +8.53          50.51           64.2            282           2760
          164.0         893.65          +8.50          50.51           64.2            282           2777
          165.0         893.10          +8.47          50.51           64.2            282           2794
          166.0         892.55          +8.44          50.51           64.2            282           2810
          167.0         892.00          +8.41          50.51           64.2            282           2827
          168.0         891.45          +8.38          50.51           64.2            282           2844
          169.0         890.89          +8.35          50.51           64.2            282           2861
          170.0         890.34          +8.32          50.51           64.2            282           2878
          171.0         889.79          +8.29          50.51           64.2            282           2894
          172.0         889.24          +8.26          50.51           64.2            282           2911
          173.0         888.69          +8.23          50.51           64.2            282           2928
          174.0         888.14          +8.20          50.51           64.2            282           2945
          175.0         887.59          +8.17          50.51           64.2            282           2961
          176.0         887.04          +8.13          50.51           64.2            282           2978
