SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         1224.0         489.13         -23.22          17.35           58.6            284          18197          18863          18189  071°38'05.0"W   50°23'52.1"S         -6.878         15.866         -23.19          -41.4          681.7           0.16            858          16809            6.6          -22.4         488.41          678.5         -19.91         517.86          712.2          -19.6         517.04          710.5          -0.87           0.72            3.3          -4.33           0.82           -1.4          -13.8           57.0         17.292         17.550          113.4            9.8            0.2           0.95          18855     2018-08-14       11:35:11         +18.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:24          -15.3           61.1           63.0            284         -16.03           64.4            283   H
         1227.0         488.22         -23.30          17.90           58.3            284          18241          18907          18234  071°38'00.7"W   50°23'53.1"S         -6.893         15.912         -23.27          -41.2          680.7           0.17            886          18211          409.2          -22.4         487.51          677.4         -23.25         488.67          681.2          -22.4         487.96          677.9          -0.86           0.71            3.2          -4.34           0.71           -1.4          -13.6           56.7         17.341         17.599          113.4            9.8            0.2           0.94          18900     2018-08-14       11:35:14         +17.87           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:27          -18.3           55.4           58.4            288         -16.12           64.4            283   T
         1682.0         364.37         -42.75          47.25           58.3            285          24997          25663          24978  071°26'39.5"W   50°25'33.7"S         -8.569         23.164         -42.73          -49.6          550.9           0.07           1077          21606            3.7          -35.8         365.57          536.6         -33.06         423.03          613.8          -29.1         422.99          603.9          -6.95          -1.20           14.3          -7.53           0.04            1.6          -14.7           56.5         24.698         25.038          110.3            9.5            0.1           0.14          25644     2018-08-14       11:42:49          +6.84           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:28:02          -13.3           57.4           58.9            283         -26.59           62.9            283   H
         1832.0         327.27         -49.30          35.38           66.3            284          27344          28010          27320  071°22'44.3"W   50°26'12.1"S         -9.209         25.667         -49.29          -58.1          509.3           0.02           1011          26149           11.7          -40.4         329.53          493.3         -46.04         345.45          529.9          -38.1         347.17          514.6          -8.86          -2.26           16.0          -8.49          -1.72            2.8          -15.5           64.4         27.269         27.638          109.7            9.4            0.0           0.07          27986     2018-08-14       11:45:19          +8.81           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:30:32          -15.4           60.1           62.0            284         -30.51           62.8            283   T
         1903.0         309.32         -51.58          20.07           61.3            273          28553          29219          28526  071°20'47.0"W   50°26'23.5"S         -9.400         26.915         -51.58          -64.6          486.4           0.01           1024          27923           23.7          -42.8         312.14          472.1         -50.55         318.19          498.0          -41.6         320.74          482.7          -8.75          -2.81           14.2          -8.93          -2.55            3.3           -3.5           61.2         28.509         28.893          109.3            9.4            0.0           0.05          29192     2018-08-14       11:46:30         +13.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:43           -9.7           63.3           64.0            279         -32.84           62.8            283   H
         2239.0         234.11         -66.75          46.09           46.6            273          34295          34961          34254  071°13'14.4"W   50°26'09.5"S         -9.166         31.737         -66.75          -72.3          395.2           0.00            948          31390            6.0          -54.2         239.34          380.8         -58.89         269.81          438.7          -48.5         273.78          424.6         -12.58          -5.23           14.4         -11.38          -3.97            5.1           -2.3           46.5         33.035         33.513          106.1            9.7            0.0           0.01          34920     2018-08-14       11:52:06          +5.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:19            2.5           51.7           51.7            267         -43.16           60.7            280   H
         2284.0         224.71         -67.96          38.73           52.6            277          35107          35773          35063  071°12'16.1"W   50°26'12.5"S         -9.217         32.358         -67.96          -74.7          381.5           0.00            843          34659           43.3          -55.8         230.27          369.1         -67.18         229.37          388.0          -55.0         234.77          374.9         -12.18          -5.55           12.5         -11.66          -5.40            5.3           -6.7           52.1         33.645         34.138          105.9            9.7            0.0           0.01          35729     2018-08-14       11:52:51          +6.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:04           -4.1           49.6           49.8            275         -44.32           60.5            280   T
         2517.0         191.27         -66.74          26.19           69.5            279          38299          38965          38245  071°06'07.3"W   50°27'03.7"S        -10.070         36.280         -66.74          -76.2          322.8           0.00            923          36654           12.0          -56.5         197.63          317.8         -68.10         207.29          352.2          -56.5         213.34          343.1         -10.24          -6.37            5.0         -12.18          -6.05            5.6          -11.4           68.5         37.652         38.176          105.5            9.5            0.0           0.01          38911     2018-08-14       11:56:44          +9.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:57          -13.2           60.6           62.0            282         -48.85           60.6            281   T
         2678.0         171.78         -62.41          10.90           65.5            270          40461          41127          40400  071°01'21.8"W   50°27'34.1"S        -10.576         39.319         -62.41          -78.2          284.0           0.00            913          39323           18.7          -56.5         178.19          286.5         -63.98         181.22          301.8          -56.5         187.66          301.8          -5.91          -6.40           -2.6         -12.16          -6.44            5.3           -0.5           65.5         40.716         41.257          105.1            9.3            0.0           0.01          41066     2018-08-14       11:59:25         +15.82           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:44:38          -11.3           67.9           68.9            279         -50.56           61.0            280   T
         2708.0         167.73         -63.03           9.85           64.8            266          40945          41611          40883  071°00'32.3"W   50°27'32.1"S        -10.543         39.846         -63.03          -79.4          278.1           0.00            854          40641           84.7          -56.5         174.10          280.0         -62.86         169.75          281.2          -56.5         176.14          283.2          -6.53          -6.37           -1.9         -12.16          -6.39            5.2            4.3           64.7         41.217         41.764          104.8            9.3            0.0           0.01          41549     2018-08-14       11:59:55         +16.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:08            4.0           63.3           63.4            266         -50.64           61.0            280   H
         2920.0         141.04         -67.05          12.60           74.5            270          44428          45094          44353  070°54'07.1"W   50°27'19.2"S        -10.328         43.949         -67.05          -81.2          238.4           0.00            915          42618           12.8          -56.5         147.36          237.0         -64.51         153.88          256.9          -56.5         160.17          257.6         -10.55          -6.31            1.5         -12.45          -6.29            4.8           -0.2           74.5         45.146         45.735          103.2            9.2            0.0           0.01          45019     2018-08-14       12:03:27         +14.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:48:40            3.6           69.7           69.8            267         -51.24           61.6            279   T
         3114.0         125.60         -64.75          11.14           89.2            268          46741          47407          46657  070°46'55.5"W   50°27'16.1"S        -10.276         48.546         -64.75          -80.1          210.0           0.00            819          45505           20.3          -56.5         131.91          212.1         -66.54         133.08          224.4          -56.5         139.42          224.2          -8.25          -6.31           -2.2         -12.49          -6.34            4.6            3.5           89.1         49.622         50.215          102.0            8.8            0.0           0.01          47323     2018-08-14       12:06:41         +15.32           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:51:54            1.0           85.3           85.3            269         -51.50           62.7            278   T
         3358.0         102.05         -67.68           9.83           96.0            265          50885          51551          50783  070°37'09.0"W   50°26'34.5"S         -9.583         54.798         -67.68          -83.3          173.0           0.00            917          48720           12.3          -56.5         108.18          174.0         -66.12         113.25          190.6          -56.5         119.46          192.1         -11.18          -6.14           -0.9         -12.79          -6.21            4.1            8.4           95.6         55.630         56.257           99.9            8.6            0.0           0.01          51449     2018-08-14       12:10:45         +15.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:58           10.2           92.2           92.8            264         -51.50           64.9            277   T
         3648.0          84.71         -63.91           7.83           90.6            267          54598          55264          54479  070°24'58.7"W   50°26'01.6"S         -9.035         62.583         -63.91          -81.6          141.0           0.00           1008          52631           14.7          -56.5          90.57          145.6         -67.02          92.94          157.1          -56.5          98.99          159.2          -7.41          -5.87           -4.6         -12.76          -6.05            3.6            5.4           90.5         63.232         63.867           98.2            8.1            0.0           0.01          55145     2018-08-14       12:15:35         +17.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:48            6.8           96.6           96.9            266         -51.50           67.0            276   T
         4405.0          49.24         -70.71           6.65           97.5            267          65333          65999          65158  069°55'09.6"W   50°24'21.3"S         -7.363         81.665         -70.71          -88.2           84.7           0.00           1075          59819            6.1          -56.4          54.22           87.2         -67.65          64.71          109.7          -56.5          70.07          112.7         -14.27          -4.97           -2.4         -13.82          -5.37            2.6            4.3           97.4         81.997         82.699           95.2            7.5            0.0           0.00          65824     2018-08-14       12:28:12         +17.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:13:25            7.9           90.7           91.1            265         -51.50           70.7            273   T
         4605.0          38.39         -76.90           6.27          115.7            275          70121          70787          69916  069°46'15.4"W   50°24'21.3"S         -7.363         87.357         -76.90          -93.7           68.1           0.00           1022          67537           14.7          -55.0          43.17           68.9         -74.20          43.52           76.2          -55.7          48.37           77.5         -21.91          -4.78           -0.8         -14.61          -4.84            2.3          -10.2          115.2         87.667         88.423           94.8            7.5            0.0           0.00          70582     2018-08-14       12:31:32         +16.76           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:16:45            0.0          102.5          102.5            270         -51.50           72.9            273   T
         4795.0          35.57         -71.77           5.87          126.2            274          71584          72250          71371  069°36'28.9"W   50°24'50.0"S         -7.841         93.599         -71.77          -89.8           61.5           0.00            945          70644           49.1          -54.5          40.28           64.2         -74.68          36.94           64.8          -54.8          41.70           66.5         -17.22          -4.71           -2.7         -14.72          -4.76            2.2           -9.2          125.9         93.927         94.663           94.8            7.1            0.0           0.00          72037     2018-08-14       12:34:42         +18.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:19:55           -9.1          118.3          118.6            274         -51.50           73.8            273   T
         5463.0          19.27         -73.67           4.67          146.5            275          83452          84118          83156  068°55'21.8"W   50°25'32.8"S         -8.555        119.868         -73.67          -92.7           33.7           0.00            640          77263            7.1          -51.0          23.08           36.2         -73.19          26.18           45.6          -52.7          30.45           48.1         -22.72          -3.81           -2.5         -15.78          -4.27            1.5          -12.5          146.0        120.173        120.956           94.1            6.5            0.0           0.00          83822     2018-08-14       12:45:50         +18.98           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:03           -3.8          141.6          141.6            272         -51.50           83.4            273   T
         5497.0          19.05         -72.93           4.21          151.3            272          83681          84347          83383  068°53'10.5"W   50°25'37.0"S         -8.624        121.266         -72.93          -92.6           33.1           0.00            140          83270          366.9          -50.9          22.84           35.8         -73.41          19.16           33.4          -50.9          22.96           36.0         -22.05          -3.79           -2.7         -15.79          -3.80            1.5           -4.8          151.2        121.572        122.350           94.1            6.5            0.0           0.00          84049     2018-08-14       12:46:24         +19.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:37           -7.4          147.9          148.1            273         -51.50           83.6            273   T
         5505.0          19.04         -72.38           4.09          151.8            272          83690          84356          83393  068°52'38.4"W   50°25'36.9"S         -8.623        121.608         -72.38          -92.4           33.0           0.00             31          83388         9146.8          -50.9          22.83           35.8         -72.73          19.04           33.1          -50.9          22.83           35.8         -21.50          -3.79           -2.7         -15.79          -3.79            1.5           -4.1          151.8        121.913        122.689           94.1            6.4            0.0           0.00          84059     2018-08-14       12:46:32         +19.97           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:45            0.6          154.1          154.1            270         -51.50           83.6            273   T
         5534.0          19.05         -69.98           4.13          149.7            272          83676          84342          83378  068°50'42.5"W   50°25'39.0"S         -8.658        122.842         -69.98          -90.4           32.7           0.00            -20          83385        -5819.7          -50.9          22.84           35.8         -72.82          19.04           33.1          -50.9          22.83           35.8         -19.10          -3.79           -3.1         -15.79          -3.79            1.5           -5.4          149.6        123.147        123.914           94.0            6.4            0.0           0.01          84044     2018-08-14       12:47:01         +20.41           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:14           -4.3          153.2          153.3            272         -51.50           83.6            273   T
         5552.0          19.05         -68.43           4.27          146.7            273          83679          84345          83381  068°49'33.4"W   50°25'41.3"S         -8.696        123.577         -68.43          -89.0           32.4           0.00            112          83380        25607.7          -50.9          22.84           35.8         -72.95          19.05           33.1          -50.9          22.84           35.8         -17.55          -3.79           -3.4         -15.79          -3.79            1.5           -7.3          146.5        123.883        124.646           94.0            6.3            0.0           0.01          84047     2018-08-14       12:47:19         +20.52           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:32           -7.6          147.0          147.2            273         -51.50           83.6            273   T
         5582.0          18.90         -65.71           4.12          142.9            273          83835          84501          83536  068°47'40.5"W   50°25'44.7"S         -8.754        124.779         -65.71          -87.0           31.7           0.00            516          83459          539.0          -50.8          22.67           35.5         -66.91          18.97           32.0          -50.9          22.75           35.7         -14.87          -3.77           -3.8         -15.79          -3.78            1.5           -6.9          142.7        125.086        125.845           94.0            6.3            0.0           0.01          84202     2018-08-14       12:47:49         +21.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:02           -7.0          144.3          144.4            273         -51.50           83.7            273   T
         5615.0          18.50         -63.86           3.41          144.1            275          84269          84935          83967  068°45'38.7"W   50°25'48.7"S         -8.820        126.075         -63.86          -86.7           30.8           0.00           1059          83752          195.1          -50.7          22.22           34.8         -64.41          18.70           31.2          -50.8          22.44           35.2         -13.16          -3.72           -4.0         -15.77          -3.75            1.5          -13.6          143.5        126.383        127.141           94.0            6.3            0.0           0.01          84633     2018-08-14       12:48:22         +22.82           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:35           -7.2          141.3          141.5            273         -51.50           84.0            273   T
         5759.0          15.53         -67.79           3.24          151.4            283          87783          88449          87454  068°36'13.8"W   50°27'03.8"S        -10.071        132.064         -67.79          -90.0           26.3           0.00            852          85711           25.1          -49.6          18.88           29.4         -65.15          16.96           28.4          -50.2          20.48           32.0         -18.15          -3.35           -3.1         -15.79          -3.52            1.3          -33.8          147.6        132.447        133.233           94.4            6.2            0.0           0.01          88120     2018-08-14       12:50:46         +22.26           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:35:59          -31.3          149.7          153.0            282         -51.50           86.7            273   T
         5913.0          14.62         -61.93           2.61          149.3            280          88999          89665          88660  068°26'26.5"W   50°28'26.0"S        -11.441        138.285         -61.93          -86.8           24.1           0.00            888          88057           73.5          -49.3          17.85           27.8         -65.97          15.06           25.3          -49.5          18.36           28.6         -12.65          -3.23           -3.7         -15.72          -3.29            1.2          -26.6          146.9        138.757        139.528           94.7            6.0            0.0           0.02          89326     2018-08-14       12:53:20         +24.86           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:33          -32.0          145.4          148.9            282         -51.50           87.5            274   T
         6349.0           8.81         -70.13           1.83          140.6            279          99168          99834          98742  067°59'14.5"W   50°31'17.3"S        -14.295        155.584         -70.13          -95.0           15.1           0.00           1362          93701            9.8          -46.2          11.20           17.2         -65.88          11.38           19.1          -47.7          14.13           21.8         -23.93          -2.39           -2.1         -16.02          -2.75            0.8          -20.9          139.0        156.239        157.090           95.2            6.0            0.0           0.01          99408     2018-08-14       13:00:36         +24.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:45:49          -23.6          142.8          144.8            279         -51.50           93.3            275   T
         6490.0           7.92         -66.46           1.45          157.8            275         101291         101957         100846  067°50'04.9"W   50°31'58.4"S        -14.980        161.413         -66.46          -93.6           13.3           0.00          -1571          99794           47.9          -45.6          10.17           15.6         -68.93           8.35           14.2          -45.9          10.68           16.4         -20.90          -2.26           -2.2         -16.00          -2.33            0.8          -15.1          157.1        162.107        162.962           95.3            5.9            0.0           0.01         101512     2018-08-14       13:02:57         +27.11           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:48:10          -17.5          148.8          149.9            277         -51.50           94.5            275   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
