           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         980.50          +7.90          54.00           15.0            320              0
            1.0         980.21          +7.72          48.93           36.1            270             11
            2.0         979.87          +7.93          46.11           36.4            270             26
            3.0         979.42          +7.99          48.17           36.7            270             44
            4.0         978.89          +8.02          48.77           37.0            270             65
            5.0         978.32          +7.98          49.40           37.2            270             85
            6.0         977.73          +7.93          49.95           37.3            270            105
            7.0         977.14          +7.92          50.37           37.5            270            126
            8.0         976.56          +7.91          50.65           37.9            270            144
            9.0         975.98          +7.92          50.81           38.1            270            162
           10.0         975.39          +7.92          50.88           38.2            270            179
           11.0         974.79          +7.90          50.93           38.3            270            197
           12.0         974.19          +7.91          51.01           38.6            270            215
           13.0         973.56          +7.90          51.04           38.8            270            234
           14.0         972.93          +7.76          51.06           38.9            270            253
           15.0         972.29          +7.87          50.94           39.0            270            272
           16.0         971.65          +7.94          50.68           39.2            270            291
           17.0         971.01          +7.94          50.28           39.4            270            310
           18.0         970.37          +7.95          50.29           39.6            270            328
           19.0         969.72          +7.93          50.21           39.7            270            347
           20.0         969.12          +7.81          50.07           39.7            270            366
           21.0         968.50          +7.81          49.77           39.7            270            384
           22.0         967.87          +7.98          49.29           39.7            270            403
           23.0         967.23          +7.99          48.63           39.8            270            422
           24.0         966.59          +8.00          48.26           39.9            270            441
           25.0         965.94          +7.89          48.22           40.1            270            460
           26.0         965.29          +7.78          48.13           40.3            270            479
           27.0         964.63          +7.77          48.01           40.3            270            497
           28.0         963.97          +7.75          47.82           40.3            270            516
           29.0         963.32          +7.75          47.50           40.4            270            535
           30.0         962.67          +7.65          47.24           40.5            270            553
           31.0         962.02          +7.67          47.24           40.8            270            572
           32.0         961.37          +7.63          47.20           41.0            270            591
           33.0         960.71          +7.61          47.13           41.2            271            609
           34.0         960.06          +7.61          47.00           41.6            271            628
           35.0         959.41          +7.64          46.74           42.1            271            646
           36.0         958.75          +7.65          46.51           42.4            271            665
           37.0         958.09          +7.64          46.42           42.7            271            683
           38.0         957.43          +7.51          46.37           42.9            271            702
           39.0         956.76          +7.50          46.35           43.0            271            721
           40.0         956.09          +7.50          46.30           43.2            271            740
           41.0         955.42          +7.38          46.33           43.5            270            759
           42.0         954.75          +7.36          46.33           43.7            270            779
           43.0         954.07          +7.25          46.29           43.8            270            798
           44.0         953.39          +7.31          46.22           43.7            270            817
           45.0         952.71          +7.37          46.10           43.6            270            836
           46.0         952.03          +7.33          45.99           43.7            271            856
           47.0         951.35          +7.28          45.88           43.6            271            875
           48.0         950.67          +7.23          45.84           43.7            271            894
           49.0         949.99          +7.22          45.86           43.8            271            913
           50.0         949.31          +7.12          45.91           43.9            271            932
           51.0         948.63          +7.09          45.89           43.8            272            951
           52.0         947.95          +7.07          45.85           43.7            272            970
           53.0         947.27          +7.06          45.78           43.7            272            989
           54.0         946.59          +7.07          45.74           43.8            272           1008
           55.0         945.90          +7.04          45.61           43.7            272           1027
           56.0         945.21          +7.04          45.62           43.8            272           1047
           57.0         944.52          +6.92          45.68           43.8            272           1066
           58.0         943.83          +6.84          45.77           43.9            272           1086
           59.0         943.14          +6.78          45.85           44.0            272           1105
           60.0         942.45          +6.77          45.80           44.0            272           1125
           61.0         941.76          +6.79          45.74           44.1            273           1145
           62.0         941.06          +6.74          45.61           44.2            273           1164
           63.0         940.36          +6.66          45.70           44.2            273           1184
           64.0         939.66          +6.65          45.65           44.2            273           1204
           65.0         938.96          +6.66          45.58           44.3            273           1224
           66.0         938.25          +6.64          45.52           44.6            273           1244
           67.0         937.55          +6.51          45.45           44.7            273           1264
           68.0         936.84          +6.49          45.55           44.6            273           1284
           69.0         936.14          +6.38          45.57           44.5            273           1305
           70.0         935.43          +6.35          45.60           44.5            274           1325
           71.0         934.72          +6.33          45.67           44.7            274           1345
           72.0         934.01          +6.32          45.77           44.8            274           1365
           73.0         933.30          +6.28          45.72           44.8            274           1386
           74.0         932.59          +6.26          45.59           44.9            274           1406
           75.0         931.87          +6.33          45.31           45.0            274           1427
           76.0         931.15          +6.24          45.17           44.9            274           1447
           77.0         930.43          +6.22          45.36           44.8            274           1468
           78.0         929.71          +6.19          45.37           44.7            274           1488
           79.0         928.99          +6.10          45.32           44.8            275           1509
           80.0         928.27          +6.17          45.16           45.1            275           1530
           81.0         927.54          +6.07          45.17           45.3            275           1551
           82.0         926.81          +5.97          45.15           45.3            275           1571
           83.0         926.08          +5.91          45.18           45.3            275           1592
           84.0         925.35          +5.90          45.26           45.2            275           1614
           85.0         924.61          +5.85          45.30           45.3            275           1635
           86.0         923.88          +5.79          45.28           45.4            275           1656
           87.0         923.15          +5.77          45.25           45.4            275           1677
           88.0         922.41          +5.76          45.14           45.5            275           1698
           89.0         921.67          +5.83          44.91           45.6            276           1720
           90.0         920.94          +5.95          44.68           45.8            276           1741
           91.0         920.20          +5.99          44.27           45.8            276           1762
           92.0         919.47          +6.11          43.98           45.9            276           1783
           93.0         918.73          +6.11          43.65           46.1            276           1804
           94.0         918.00          +6.12          43.38           46.4            276           1826
           95.0         917.27          +6.13          43.21           46.5            276           1847
           96.0         916.54          +6.05          43.02           46.6            277           1868
           97.0         915.81          +6.03          42.91           46.7            277           1889
           98.0         915.07          +5.94          42.80           46.8            277           1911
           99.0         914.35          +5.89          42.85           46.9            277           1932
          100.0         913.63          +5.88          42.83           47.0            277           1953
          101.0         912.91          +5.75          42.84           47.0            277           1974
          102.0         912.19          +5.73          42.83           47.1            277           1995
          103.0         911.47          +5.64          42.80           47.1            278           2016
          104.0         910.75          +5.61          42.83           47.2            278           2036
          105.0         910.04          +5.59          42.82           47.4            277           2057
          106.0         909.33          +5.47          42.89           47.5            277           2078
          107.0         908.63          +5.52          42.95           48.0            277           2098
          108.0         907.94          +5.40          43.03           48.1            278           2118
          109.0         907.24          +5.32          43.01           48.2            278           2138
          110.0         906.55          +5.31          42.97           48.2            278           2158
          111.0         905.87          +5.22          42.93           48.3            277           2178
          112.0         905.18          +5.21          42.83           48.5            278           2198
          113.0         904.49          +5.17          42.84           48.8            278           2218
          114.0         903.81          +5.06          42.85           49.0            278           2238
          115.0         903.13          +5.03          42.88           49.3            278           2258
          116.0         902.45          +4.92          42.97           49.3            278           2278
          117.0         901.77          +4.87          43.00           49.3            278           2297
          118.0         901.09          +4.80          43.10           49.4            278           2317
          119.0         900.41          +4.76          43.14           49.5            278           2337
          120.0         899.74          +4.75          43.20           49.5            278           2357
          121.0         899.06          +4.65          43.31           49.5            278           2376
          122.0         898.39          +4.61          43.41           49.5            278           2396
          123.0         897.72          +4.60          43.39           49.6            278           2415
          124.0         897.05          +4.50          43.50           49.6            278           2435
          125.0         896.39          +4.48          43.58           49.6            278           2454
          126.0         895.74          +4.45          43.74           49.5            278           2473
          127.0         895.09          +4.44          43.73           49.4            278           2492
          128.0         894.44          +4.33          43.76           49.4            278           2511
          129.0         893.80          +4.31          43.81           49.7            278           2529
          130.0         893.16          +4.26          43.87           49.9            278           2548
          131.0         892.52          +4.18          44.02           50.0            278           2567
          132.0         891.89          +4.14          44.13           49.9            278           2585
          133.0         891.27          +4.07          44.25           49.8            278           2603
          134.0         890.65          +3.99          44.38           49.8            278           2621
          135.0         890.03          +3.92          44.51           49.9            278           2639
          136.0         889.41          +3.89          44.67           50.2            278           2657
          137.0         888.79          +3.84          44.86           50.5            278           2676
          138.0         888.18          +3.79          45.06           50.6            278           2694
          139.0         887.57          +3.71          45.21           50.6            278           2711
          140.0         886.96          +3.69          45.30           50.4            277           2730
          141.0         886.34          +3.59          45.37           50.4            277           2748
          142.0         885.73          +3.55          45.49           50.7            277           2765
          143.0         885.12          +3.50          45.65           51.0            277           2783
          144.0         884.51          +3.41          45.85           51.1            277           2801
          145.0         883.90          +3.37          46.11           51.0            277           2819
          146.0         883.28          +3.29          46.26           51.0            278           2837
          147.0         882.68          +3.26          46.41           51.1            278           2856
          148.0         882.07          +3.23          46.56           51.2            278           2874
          149.0         881.46          +3.14          46.68           51.0            277           2892
          150.0         880.84          +3.12          46.80           50.9            277           2910
          151.0         880.23          +3.11          46.97           51.0            277           2928
          152.0         879.62          +3.08          47.11           51.1            277           2946
          153.0         879.01          +2.96          47.34           51.1            277           2964
          154.0         878.40          +2.83          47.56           51.1            277           2983
          155.0         877.79          +2.88          47.67           51.1            277           3001
          156.0         877.20          +2.78          47.82           51.0            276           3019
          157.0         876.60          +2.78          47.90           51.0            276           3036
          158.0         876.00          +2.72          48.01           51.0            277           3054
          159.0         875.42          +2.65          48.05           51.1            277           3072
          160.0         874.83          +2.66          48.09           51.3            276           3090
          161.0         874.24          +2.65          48.10           51.4            276           3108
          162.0         873.65          +2.64          48.12           51.3            276           3125
          163.0         873.07          +2.58          48.19           51.3            276           3143
          164.0         872.49          +2.52          48.22           51.4            276           3160
          165.0         871.91          +2.50          48.28           51.4            276           3178
          166.0         871.33          +2.48          48.36           51.6            276           3195
          167.0         870.76          +2.38          48.49           51.5            276           3212
          168.0         870.19          +2.29          48.60           51.5            276           3229
          169.0         869.63          +2.24          48.69           51.5            276           3246
          170.0         869.06          +2.20          48.77           51.6            276           3263
          171.0         868.49          +2.15          48.86           51.5            276           3280
          172.0         867.93          +2.17          48.98           51.4            276           3297
          173.0         867.36          +2.08          49.12           51.5            276           3314
          174.0         866.81          +1.97          49.25           51.5            276           3331
          175.0         866.25          +2.02          49.37           51.5            276           3347
          176.0         865.70          +1.97          49.45           51.5            276           3363
