           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         989.10         +13.70           0.00           60.0            270              0
            1.0         988.54         +13.62           0.10           65.9            256             16
            2.0         987.97         +13.60           0.10           65.9            256             31
            3.0         987.41         +13.58           0.10           65.9            256             47
            4.0         986.85         +13.55           0.10           65.9            256             63
            5.0         986.29         +13.53           0.10           65.9            256             78
            6.0         985.72         +13.51           0.10           65.9            256             94
            7.0         985.16         +13.49           0.10           65.9            256            110
            8.0         984.60         +13.46           0.10           65.9            256            126
            9.0         984.04         +13.44           0.10           65.9            256            141
           10.0         983.48         +13.42           0.10           65.9            256            157
           11.0         982.92         +13.40           0.10           65.9            256            173
           12.0         982.36         +13.37           0.10           65.9            256            188
           13.0         981.80         +13.35           0.10           65.9            256            204
           14.0         981.24         +13.33           0.10           65.9            256            220
           15.0         980.68         +13.30           0.10           65.9            256            235
           16.0         980.12         +13.28           0.10           65.9            256            251
           17.0         979.56         +13.26           0.10           65.9            256            267
           18.0         979.00         +13.24           0.10           65.9            256            282
           19.0         978.44         +13.21           0.10           65.9            256            298
           20.0         977.88         +13.19           0.10           65.9            256            314
           21.0         977.33         +13.17           0.10           65.9            256            330
           22.0         976.77         +13.15           0.10           65.9            256            345
           23.0         976.21         +13.12           0.10           65.9            256            361
           24.0         975.66         +13.10           0.10           65.9            256            377
           25.0         975.10         +13.08           0.10           65.9            256            392
           26.0         974.54         +13.06           0.10           65.9            256            408
           27.0         973.99         +13.03           0.10           65.9            256            424
           28.0         973.43         +13.01           0.10           65.9            256            439
           29.0         972.87         +12.99           0.10           65.9            256            455
           30.0         972.32         +12.97           0.10           65.9            256            471
           31.0         971.76         +12.94           0.10           65.9            256            486
           32.0         971.21         +12.92           0.10           65.9            256            502
           33.0         970.65         +12.90           0.10           65.9            256            518
           34.0         970.10         +12.88           0.10           65.9            256            534
           35.0         969.55         +12.85           0.10           65.9            256            549
           36.0         968.99         +12.83           0.10           65.9            256            565
           37.0         968.44         +12.81           0.10           65.9            256            581
           38.0         967.89         +12.79           0.10           65.9            256            596
           39.0         967.33         +12.76           0.10           65.9            256            612
           40.0         966.78         +12.74           0.10           65.9            256            628
           41.0         966.23         +12.72           0.10           65.9            256            643
           42.0         965.68         +12.70           0.10           65.9            256            659
           43.0         965.12         +12.67           0.10           65.9            256            675
           44.0         964.57         +12.65           0.10           65.9            256            690
           45.0         964.02         +12.63           0.10           65.9            256            706
           46.0         963.47         +12.61           0.10           65.9            256            722
           47.0         962.92         +12.58           0.10           65.9            256            737
           48.0         962.37         +12.56           0.10           65.9            256            753
           49.0         961.82         +12.54           0.10           65.9            256            769
           50.0         961.27         +12.52           0.10           65.9            256            785
           51.0         960.72         +12.49           0.10           65.9            256            800
           52.0         960.17         +12.47           0.10           65.9            256            816
           53.0         959.62         +12.45           0.10           65.9            256            832
           54.0         959.07         +12.42           0.10           65.9            256            847
           55.0         958.52         +12.40           0.10           65.9            256            863
           56.0         957.97         +12.38           0.10           65.9            256            879
           57.0         957.43         +12.36           0.10           65.9            256            894
           58.0         956.88         +12.33           0.10           65.9            256            910
           59.0         956.33         +12.31           0.10           65.9            256            926
           60.0         955.78         +12.29           0.10           65.9            256            941
           61.0         955.24         +12.27           0.10           65.9            256            957
           62.0         954.69         +12.24           0.10           65.9            256            973
           63.0         954.14         +12.22           0.10           65.9            256            989
           64.0         953.60         +12.20           0.10           65.9            256           1004
           65.0         953.05         +12.18           0.10           65.9            256           1020
           66.0         952.51         +12.15           0.10           65.9            256           1036
           67.0         951.96         +12.13           0.10           65.9            256           1051
           68.0         951.42         +12.11           0.10           65.9            256           1067
           69.0         950.87         +12.09           0.10           65.9            256           1083
           70.0         950.33         +12.06           0.10           65.9            256           1098
           71.0         949.78         +12.04           0.10           65.9            256           1114
           72.0         949.24         +12.02           0.10           65.9            256           1130
           73.0         948.69         +12.00           0.10           65.9            256           1145
           74.0         948.15         +11.97           0.10           65.9            256           1161
           75.0         947.61         +11.95           0.10           65.9            256           1177
           76.0         947.07         +11.93           0.10           65.9            256           1193
           77.0         946.52         +11.91           0.10           65.9            256           1208
           78.0         945.98         +11.88           0.10           65.9            256           1224
           79.0         945.44         +11.86           0.10           65.9            256           1240
           80.0         944.90         +11.84           0.10           65.9            256           1255
           81.0         944.35         +11.82           0.10           65.9            256           1271
           82.0         943.81         +11.79           0.10           65.9            256           1287
           83.0         943.27         +11.77           0.10           65.9            256           1302
           84.0         942.73         +11.75           0.10           65.9            256           1318
           85.0         942.19         +11.73           0.10           65.9            256           1334
           86.0         941.65         +11.70           0.10           65.9            256           1349
           87.0         941.11         +11.68           0.10           65.9            256           1365
           88.0         940.57         +11.66           0.10           65.9            256           1381
           89.0         940.03         +11.64           0.10           65.9            256           1396
           90.0         939.49         +11.61           0.10           65.9            256           1412
           91.0         938.95         +11.59           0.10           65.9            256           1428
           92.0         938.42         +11.57           0.10           65.9            256           1444
           93.0         937.88         +11.55           0.10           65.9            256           1459
           94.0         937.34         +11.52           0.10           65.9            256           1475
           95.0         936.80         +11.50           0.10           65.9            256           1491
           96.0         936.26         +11.48           0.10           65.9            256           1506
           97.0         935.73         +11.45           0.10           65.9            256           1522
           98.0         935.19         +11.43           0.10           65.9            256           1538
           99.0         934.65         +11.41           0.10           65.9            256           1553
          100.0         934.12         +11.39           0.10           65.9            256           1569
          101.0         933.58         +11.36           0.10           65.9            256           1585
          102.0         933.04         +11.34           0.10           65.9            256           1600
          103.0         932.51         +11.32           0.10           65.9            256           1616
          104.0         931.97         +11.30           0.10           65.9            256           1632
          105.0         931.44         +11.27           0.10           65.9            256           1648
          106.0         930.90         +11.25           0.10           65.9            256           1663
          107.0         930.37         +11.23           0.10           65.9            256           1679
          108.0         929.83         +11.21           0.10           65.9            256           1695
          109.0         929.30         +11.18           0.10           65.9            256           1710
          110.0         928.77         +11.16           0.10           65.9            256           1726
          111.0         928.23         +11.14           0.10           65.9            256           1742
          112.0         927.70         +11.12           0.10           65.9            256           1757
          113.0         927.17         +11.09           0.10           65.9            256           1773
          114.0         926.63         +11.07           0.10           65.9            256           1789
          115.0         926.10         +11.05           0.10           65.9            256           1804
          116.0         925.57         +11.03           0.10           65.9            256           1820
          117.0         925.04         +11.00           0.10           65.9            256           1836
          118.0         924.50         +10.98           0.10           65.9            256           1851
          119.0         923.97         +10.96           0.10           65.9            256           1867
          120.0         923.44         +10.94           0.10           65.9            256           1883
          121.0         922.91         +10.91           0.10           65.9            256           1899
          122.0         922.38         +10.89           0.10           65.9            256           1914
          123.0         921.85         +10.87           0.10           65.9            256           1930
          124.0         921.32         +10.85           0.10           65.9            256           1946
          125.0         920.79         +10.82           0.10           65.9            256           1961
          126.0         920.26         +10.80           0.10           65.9            256           1977
          127.0         919.73         +10.78           0.10           65.9            256           1993
          128.0         919.20         +10.76           0.11           65.9            256           2008
          129.0         918.67         +10.73           0.11           65.9            256           2024
          130.0         918.14         +10.71           0.11           65.9            256           2040
          131.0         917.62         +10.69           0.11           65.9            256           2055
          132.0         917.09         +10.67           0.11           65.9            256           2071
          133.0         916.56         +10.64           0.11           65.9            256           2087
          134.0         916.03         +10.62           0.11           65.9            256           2102
          135.0         915.51         +10.60           0.11           65.9            256           2118
          136.0         914.98         +10.57           0.11           65.9            256           2134
          137.0         914.45         +10.55           0.11           65.9            256           2150
          138.0         913.93         +10.53           0.11           65.9            256           2165
          139.0         913.40         +10.51           0.11           65.9            256           2181
          140.0         912.87         +10.48           0.12           65.9            256           2197
          141.0         912.35         +10.46           0.12           65.9            256           2212
          142.0         911.82         +10.44           0.12           65.9            256           2228
          143.0         911.30         +10.42           0.12           65.9            256           2244
          144.0         910.77         +10.39           0.12           65.9            256           2259
          145.0         910.25         +10.37           0.12           65.9            256           2275
          146.0         909.72         +10.35           0.12           65.9            256           2291
          147.0         909.20         +10.33           0.12           65.9            256           2306
          148.0         908.68         +10.30           0.12           65.9            256           2322
          149.0         908.15         +10.28           0.12           65.9            256           2338
          150.0         907.63         +10.26           0.12           65.9            256           2354
          151.0         907.11         +10.24           0.12           65.9            256           2369
          152.0         906.58         +10.21           0.13           65.9            256           2385
          153.0         906.06         +10.19           0.13           65.9            256           2401
          154.0         905.54         +10.17           0.13           65.9            256           2416
          155.0         905.02         +10.15           0.13           65.9            256           2432
          156.0         904.49         +10.12           0.13           65.9            256           2448
          157.0         903.97         +10.10           0.13           65.9            256           2463
          158.0         903.45         +10.08           0.13           65.9            256           2479
          159.0         902.93         +10.06           0.13           65.9            256           2495
          160.0         902.41         +10.03           0.13           65.9            256           2510
          161.0         901.89         +10.01           0.13           65.9            256           2526
          162.0         901.37          +9.99           0.13           65.9            256           2542
          163.0         900.85          +9.97           0.13           65.9            256           2557
          164.0         900.33          +9.94           0.13           65.9            256           2573
          165.0         899.81          +9.92           0.14           65.9            256           2589
          166.0         899.29          +9.90           0.14           65.9            256           2605
          167.0         898.77          +9.88           0.14           65.9            256           2620
          168.0         898.25          +9.85           0.14           65.9            256           2636
          169.0         897.74          +9.83           0.14           65.9            256           2652
          170.0         897.22          +9.81           0.14           65.9            256           2667
          171.0         896.70          +9.79           0.14           65.9            256           2683
          172.0         896.18          +9.76           0.14           65.9            256           2699
          173.0         895.67          +9.74           0.14           65.9            256           2714
          174.0         895.15          +9.72           0.14           65.9            256           2730
          175.0         894.63          +9.70           0.14           65.9            256           2746
          176.0         894.11          +9.67           0.14           65.9            256           2761
