Sample#,Date+Time,DateTime,Fl Sec,Az,El,Press,TAir,Hum,Lat,Long,Alt,Freq,RSSI,F Offs,Az Tr Offs,El Tr Offs,Sys V,Sys I,Az I,El I,MCU Stat,Rx Stat,SCA Stat,POST,SAA BIT,Rx BIT,MCU BIT,SCA BIT,CDU1 BIT,CDU2 BIT,State,Flags,THum
0,2018-09-04 19:57:20,43347.8314873,999999999.0000000,999999999.000,999999999.000,78.730,-66.270,2.900,-50.105091,-70.502098,17146.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,0,2098952,-66.27
1,2018-09-04 19:57:21,43347.8314988,999999999.0000000,999999999.000,999999999.000,78.680,-66.280,2.810,-50.105022,-70.501549,17150.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.28
2,2018-09-04 19:57:22,43347.8315104,999999999.0000000,999999999.000,999999999.000,78.620,-66.230,2.830,-50.104965,-70.500999,17155.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.23
3,2018-09-04 19:57:23,43347.8315220,999999999.0000000,999999999.000,999999999.000,78.540,-66.240,2.830,-50.104889,-70.500450,17161.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.24
4,2018-09-04 19:57:24,43347.8315336,999999999.0000000,999999999.000,999999999.000,78.500,-66.270,2.860,-50.104790,-70.499908,17166.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.27
5,2018-09-04 19:57:25,43347.8315451,999999999.0000000,999999999.000,999999999.000,78.440,-66.330,2.810,-50.104671,-70.499367,17171.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.33
6,2018-09-04 19:57:26,43347.8315567,999999999.0000000,999999999.000,999999999.000,78.320,-66.320,2.900,-50.104561,-70.498840,17176.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.32
7,2018-09-04 19:57:27,43347.8315683,999999999.0000000,999999999.000,999999999.000,78.220,-66.460,2.870,-50.104469,-70.498299,17182.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.46
8,2018-09-04 19:57:28,43347.8315799,999999999.0000000,999999999.000,999999999.000,78.120,-66.560,2.880,-50.104404,-70.497734,17187.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.56
9,2018-09-04 19:57:29,43347.8315914,999999999.0000000,999999999.000,999999999.000,78.010,-66.480,2.810,-50.104347,-70.497162,17193.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.48
10,2018-09-04 19:57:30,43347.8316030,999999999.0000000,999999999.000,999999999.000,77.910,-66.570,2.740,-50.104263,-70.496620,17198.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.57
11,2018-09-04 19:57:31,43347.8316146,999999999.0000000,999999999.000,999999999.000,77.820,-66.570,2.800,-50.104149,-70.496101,17203.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-66.57
