           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         987.90          -0.40          67.00           15.0            320              0
            1.0         988.00          +0.33          64.60            3.5             54              7
            2.0         987.93          +0.21          63.20            3.6             50             19
            3.0         987.74          +0.34          63.96            3.8             45             35
            4.0         987.46          +0.36          64.00            3.9             40             50
            5.0         987.09          +0.68          64.07            3.9             36             65
            6.0         986.66          +1.66          64.19            3.9             32             83
            7.0         986.18          +2.56          64.45            3.7             29             99
            8.0         985.69          +2.92          64.81            3.5             28            116
            9.0         985.18          +2.96          65.24            3.4             26            134
           10.0         984.66          +3.01          65.15            3.4             22            150
           11.0         984.13          +2.96          64.85            3.5             17            167
           12.0         983.60          +2.96          64.37            3.7             11            183
           13.0         983.07          +2.85          63.81            3.8              7            198
           14.0         982.52          +2.88          63.35            3.8              3            214
           15.0         981.96          +2.87          62.95            3.8            360            230
           16.0         981.39          +2.80          62.87            4.1            359            247
           17.0         980.83          +2.78          62.55            4.4            358            263
           18.0         980.25          +2.87          62.39            4.6            359            279
           19.0         979.68          +2.88          62.30            4.7              0            294
           20.0         979.19          +2.81          62.26            4.7              1            310
           21.0         978.67          +2.79          62.02            4.8              2            325
           22.0         978.13          +2.74          61.73            5.0              3            341
           23.0         977.58          +2.72          61.40            5.1              4            357
           24.0         977.02          +2.75          61.05            5.3              3            373
           25.0         976.45          +2.75          61.02            5.4              1            389
           26.0         975.87          +2.73          60.99            5.5            359            405
           27.0         975.28          +2.75          61.02            5.7            357            421
           28.0         974.69          +2.76          61.04            5.8            356            437
           29.0         974.09          +2.72          61.04            6.0            355            454
           30.0         973.50          +2.68          60.94            6.3            355            470
           31.0         972.90          +2.61          60.80            6.6            355            486
           32.0         972.30          +2.63          60.76            6.9            354            502
           33.0         971.70          +2.66          60.74            7.1            354            518
           34.0         971.10          +2.72          60.79            7.4            353            534
           35.0         970.49          +2.81          60.71            7.7            351            550
           36.0         969.88          +2.86          60.65            8.0            348            567
           37.0         969.27          +2.62          60.52            8.2            345            583
           38.0         968.64          +2.72          60.48            8.3            344            600
           39.0         968.01          +2.78          60.04            8.5            344            617
           40.0         967.38          +3.22          59.20            8.7            344            633
           41.0         966.75          +3.49          58.01            8.8            344            650
           42.0         966.11          +3.59          56.52            8.9            342            667
           43.0         965.47          +3.53          56.42            9.1            341            684
           44.0         964.83          +3.43          56.07            9.3            339            701
           45.0         964.18          +3.41          55.73            9.7            338            718
           46.0         963.54          +3.43          55.37           10.1            339            735
           47.0         962.89          +3.32          54.93           10.4            339            752
           48.0         962.24          +3.53          54.66           10.5            340            770
           49.0         961.59          +3.58          54.22           10.6            340            787
           50.0         960.94          +3.46          53.76           10.7            339            804
           51.0         960.29          +3.37          53.52           10.9            338            821
           52.0         959.63          +3.36          53.42           11.0            338            839
           53.0         958.96          +3.53          53.02           11.0            338            856
           54.0         958.29          +3.48          52.49           11.0            339            874
           55.0         957.62          +3.51          51.93           11.0            340            892
           56.0         956.95          +3.57          51.25           10.9            340            910
           57.0         956.28          +3.75          50.85           10.8            340            928
           58.0         955.61          +3.48          50.60           10.7            340            946
           59.0         954.93          +3.32          50.47           10.7            340            963
           60.0         954.26          +3.30          50.79           10.8            340            981
           61.0         953.59          +3.21          50.74           10.9            340            999
           62.0         952.92          +3.11          50.64           10.9            340           1017
           63.0         952.25          +3.16          50.43           10.9            339           1035
           64.0         951.58          +3.38          49.83           10.9            339           1052
           65.0         950.92          +3.61          48.90           10.9            339           1070
           66.0         950.26          +3.88          48.19           11.0            339           1087
           67.0         949.61          +3.87          47.41           11.2            339           1104
           68.0         948.96          +3.89          47.06           11.3            339           1121
           69.0         948.31          +3.76          46.71           11.4            339           1138
           70.0         947.66          +3.75          46.71           11.3            339           1155
           71.0         947.02          +3.68          46.52           11.1            339           1172
           72.0         946.38          +3.64          46.34           10.9            338           1189
           73.0         945.74          +3.56          46.18           10.8            338           1206
           74.0         945.11          +3.62          46.09           10.7            338           1222
           75.0         944.49          +3.55          46.17           10.8            338           1239
           76.0         943.87          +3.54          46.13           10.7            338           1255
           77.0         943.27          +3.54          46.07           10.6            337           1271
           78.0         942.67          +3.54          46.00           10.6            336           1286
           79.0         942.08          +3.53          46.05           10.7            336           1302
           80.0         941.49          +3.43          45.98           10.8            336           1318
           81.0         940.91          +3.35          45.95           10.8            335           1333
           82.0         940.34          +3.40          45.88           10.7            334           1348
           83.0         939.78          +3.30          45.89           10.5            333           1363
           84.0         939.22          +3.27          45.94           10.3            332           1378
           85.0         938.66          +3.26          45.96           10.0            332           1394
           86.0         938.11          +3.23          46.03            9.8            331           1408
           87.0         937.55          +3.22          46.12            9.6            331           1423
           88.0         937.00          +3.24          46.31            9.5            331           1438
           89.0         936.46          +3.20          46.43            9.5            329           1453
           90.0         935.92          +3.12          46.50            9.4            328           1468
           91.0         935.38          +3.10          46.49            9.3            327           1482
           92.0         934.86          +3.00          46.49            9.2            327           1497
           93.0         934.34          +2.99          46.59            9.2            327           1511
           94.0         933.83          +3.04          46.81            9.1            327           1525
           95.0         933.33          +3.00          47.16            8.8            328           1538
           96.0         932.83          +2.96          47.40            8.6            328           1552
           97.0         932.34          +2.96          47.44            8.3            327           1566
           98.0         931.84          +2.92          47.42            8.2            326           1580
           99.0         931.35          +2.81          47.36            8.1            325           1593
          100.0         930.87          +2.80          47.27            8.1            324           1607
          101.0         930.39          +2.70          47.26            8.2            323           1620
          102.0         929.90          +2.78          47.49            8.3            323           1634
          103.0         929.42          +2.69          47.75            8.2            324           1648
          104.0         928.93          +2.67          47.86            8.1            324           1661
          105.0         928.43          +2.64          47.95            7.9            323           1675
          106.0         927.94          +2.65          48.02            7.7            321           1690
          107.0         927.44          +2.53          48.06            7.5            319           1704
          108.0         926.93          +2.52          48.12            7.4            317           1719
          109.0         926.43          +2.48          48.15            7.3            316           1733
          110.0         925.93          +2.40          48.20            7.2            316           1747
          111.0         925.43          +2.39          48.27            7.1            316           1761
          112.0         924.93          +2.29          48.36            7.1            316           1776
          113.0         924.43          +2.25          48.52            7.1            316           1790
          114.0         923.92          +2.18          48.61            7.1            316           1805
          115.0         923.41          +2.22          48.74            7.2            315           1820
          116.0         922.89          +2.15          48.91            7.4            315           1835
          117.0         922.37          +2.12          48.98            7.5            313           1850
          118.0         921.84          +2.10          49.02            7.6            311           1865
          119.0         921.31          +2.01          49.04            7.6            309           1881
          120.0         920.79          +1.98          49.06            7.6            307           1896
          121.0         920.27          +1.97          49.06            7.6            304           1911
          122.0         919.74          +1.92          49.12            7.5            302           1926
          123.0         919.22          +1.92          49.30            7.5            300           1941
          124.0         918.69          +1.83          49.55            7.4            298           1956
          125.0         918.15          +1.81          49.85            7.4            295           1971
          126.0         917.62          +1.78          50.11            7.3            293           1986
          127.0         917.09          +1.75          50.39            7.1            291           2002
          128.0         916.56          +1.67          50.43            7.0            289           2017
          129.0         916.02          +1.66          50.51            7.0            288           2032
          130.0         915.48          +1.64          50.54            7.1            287           2047
          131.0         914.95          +1.54          50.63            7.2            286           2063
          132.0         914.42          +1.52          50.75            7.3            286           2077
          133.0         913.90          +1.47          50.91            7.4            286           2092
          134.0         913.37          +1.42          50.94            7.5            286           2107
          135.0         912.85          +1.39          50.74            7.5            285           2121
          136.0         912.34          +1.43          50.41            7.4            283           2136
          137.0         911.82          +1.53          49.94            7.3            281           2150
          138.0         911.31          +1.45          49.81            7.3            279           2164
          139.0         910.79          +1.44          49.82            7.4            278           2179
          140.0         910.28          +1.34          49.86            7.6            278           2193
          141.0         909.76          +1.29          49.93            7.8            278           2208
          142.0         909.25          +1.24          50.04            8.0            277           2222
          143.0         908.73          +1.22          50.11            8.2            277           2237
          144.0         908.22          +1.19          50.11            8.5            277           2251
          145.0         907.70          +1.15          50.18            8.7            277           2266
          146.0         907.19          +1.12          50.22            8.9            276           2281
          147.0         906.67          +1.05          50.32            9.1            276           2295
          148.0         906.16          +1.06          50.33            9.2            275           2310
          149.0         905.65          +1.06          50.31            9.3            274           2324
          150.0         905.14          +1.04          50.25            9.4            274           2339
          151.0         904.62          +1.03          50.26            9.4            274           2354
          152.0         904.11          +1.04          50.22            9.4            274           2369
          153.0         903.60          +0.98          50.04            9.4            273           2383
          154.0         903.09          +1.06          49.77            9.5            272           2398
          155.0         902.58          +1.07          49.43            9.6            271           2413
          156.0         902.08          +1.01          49.38            9.8            271           2427
          157.0         901.59          +1.03          49.32           10.0            271           2441
          158.0         901.10          +0.98          49.29           10.1            270           2455
          159.0         900.61          +0.91          49.13           10.2            270           2469
          160.0         900.12          +1.01          48.98           10.3            269           2483
          161.0         899.63          +1.01          48.60           10.5            268           2497
          162.0         899.14          +1.04          48.09           10.7            268           2511
          163.0         898.65          +1.04          47.80           11.0            267           2526
          164.0         898.16          +1.02          47.56           11.2            267           2540
          165.0         897.67          +0.94          47.57           11.3            267           2554
          166.0         897.18          +0.89          47.49           11.3            268           2569
          167.0         896.69          +0.84          47.42           11.4            269           2583
          168.0         896.20          +0.81          47.34           11.6            270           2597
          169.0         895.72          +0.74          47.26           12.0            271           2611
          170.0         895.23          +0.78          47.17           12.4            271           2626
          171.0         894.74          +0.75          46.97           12.7            272           2640
          172.0         894.25          +0.79          46.69           13.1            272           2655
          173.0         893.76          +0.73          46.39           13.4            272           2670
          174.0         893.26          +0.75          46.22           13.8            271           2684
          175.0         892.76          +0.74          45.94           14.1            271           2699
          176.0         892.25          +0.74          45.74           14.3            270           2714
