        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
             ft              s             mB             °C              %            kts              °
---------------------------------------------------------------------------------------------------------
              0            0.0         997.60          +6.50          49.00            3.0            270
             10            0.2         997.23          +6.50          49.43            5.7            297
             20            0.5         996.86          +6.50          49.85            8.8            306
             30            0.7         996.49          +6.50          50.28           12.0            310
             40            0.9         996.12          +6.50          50.71           15.3            312
             50            1.3         995.75          +6.68          50.58           16.1            313
             60            1.6         995.38          +6.93          50.25           16.1            314
             70            2.0         995.01          +7.17          49.92           16.0            314
             80            2.4         994.64          +7.32          46.73           16.2            315
             90            2.7         994.27          +7.45          43.32           16.3            315
            100            3.1         993.90          +7.55          41.05           16.4            315
            110            3.6         993.53          +7.60          40.91           16.5            315
            120            4.0         993.17          +7.64          40.77           16.6            315
            130            4.4         992.80          +7.73          40.42           16.7            314
            140            4.8         992.43          +7.82          40.04           16.7            314
            150            5.2         992.06          +7.88          39.73           16.8            314
            160            5.6         991.70          +7.91          39.49           16.9            314
            170            6.0         991.33          +7.93          39.25           17.0            314
            180            6.4         990.96          +7.94          39.48           17.2            314
            190            6.8         990.60          +7.95          39.70           17.3            314
            200            7.2         990.23          +7.93          39.87           17.4            313
            210            7.6         989.86          +7.87          39.98           17.4            313
            220            8.0         989.50          +7.82          40.08           17.5            313
            230            8.4         989.13          +7.81          40.41           17.4            313
            240            8.8         988.76          +7.80          40.74           17.4            312
            250            9.2         988.40          +7.79          40.82           17.3            312
            260            9.6         988.03          +7.76          40.66           17.3            312
            270           10.0         987.67          +7.73          40.50           17.3            312
            280           10.4         987.30          +7.70          40.54           17.4            311
            290           10.8         986.94          +7.68          40.58           17.4            311
            300           11.2         986.57          +7.66          40.58           17.5            311
            310           11.5         986.20          +7.65          40.52           17.6            311
            320           11.9         985.84          +7.64          40.47           17.6            311
            330           12.3         985.47          +7.63          40.32           17.7            311
            340           12.7         985.11          +7.63          40.16           17.8            310
            350           13.1         984.74          +7.61          40.09           17.9            310
            360           13.5         984.38          +7.59          40.21           18.0            310
            370           13.9         984.02          +7.56          40.33           18.1            309
            380           14.3         983.65          +7.53          40.39           18.1            309
            390           14.7         983.29          +7.50          40.43           18.2            309
            400           15.1         982.92          +7.47          40.48           18.2            308
            410           15.5         982.56          +7.44          40.54           18.1            308
            420           15.9         982.19          +7.41          40.60           18.1            308
            430           16.3         981.83          +7.37          40.59           18.1            308
            440           16.7         981.47          +7.34          40.55           18.0            308
            450           17.1         981.10          +7.31          40.51           18.0            308
            460           17.5         980.74          +7.30          40.44           18.0            308
            470           17.9         980.37          +7.29          40.37           18.1            308
            480           18.3         980.01          +7.28          40.26           18.2            308
            490           18.7         979.65          +7.26          40.14           18.3            308
            500           19.1         979.28          +7.23          40.03           18.4            308
            510           19.5         978.92          +7.21          39.99           18.5            308
            520           19.9         978.56          +7.19          39.95           18.5            308
            530           20.3         978.19          +7.16          39.94           18.6            308
            540           20.7         977.83          +7.14          39.94           18.6            308
            550           21.1         977.47          +7.12          39.96           18.5            308
            560           21.6         977.11          +7.09          40.01           18.5            307
            570           22.0         976.74          +7.06          40.07           18.5            307
            580           22.4         976.38          +7.04          40.20           18.5            307
            590           22.8         976.02          +7.01          40.33           18.4            307
            600           23.2         975.66          +6.98          40.46           18.4            307
            610           23.7         975.29          +6.95          40.57           18.5            306
            620           24.1         974.93          +6.91          40.67           18.5            306
