           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         997.60          +6.50          49.00            3.0            270              0
            1.0         996.02          +6.50          50.82           16.1            313             43
            2.0         994.98          +7.19          49.90           16.0            314             71
            3.0         994.03          +7.54          41.10           16.4            315             97
            4.0         993.13          +7.64          40.76           16.7            315            121
            5.0         992.24          +7.87          39.85           16.8            314            145
            6.0         991.34          +7.93          39.25           17.0            314            170
            7.0         990.40          +7.95          39.82           17.3            314            195
            8.0         989.49          +7.82          40.08           17.5            313            220
            9.0         988.58          +7.80          40.91           17.3            312            245
           10.0         987.66          +7.73          40.50           17.3            312            270
           11.0         986.73          +7.66          40.60           17.4            311            296
           12.0         985.77          +7.64          40.45           17.6            311            322
           13.0         984.87          +7.62          40.05           17.9            310            347
           14.0         983.96          +7.56          40.35           18.1            309            372
           15.0         983.05          +7.48          40.46           18.2            309            397
           16.0         982.13          +7.40          40.61           18.1            308            422
           17.0         981.21          +7.31          40.53           18.0            308            447
           18.0         980.28          +7.29          40.36           18.1            308            473
           19.0         979.37          +7.24          40.04           18.4            308            498
           20.0         978.48          +7.18          39.94           18.6            308            522
           21.0         977.59          +7.13          39.94           18.6            308            547
           22.0         976.72          +7.06          40.07           18.5            307            571
           23.0         975.85          +7.00          40.40           18.4            307            595
           24.0         975.00          +6.92          40.66           18.5            306            618
           25.0         974.16          +6.83          40.72           18.6            306            642
           26.0         973.35          +6.77          40.79           18.7            306            664
           27.0         972.56          +6.72          40.60           18.7            306            686
           28.0         971.78          +6.66          40.63           18.8            306            707
           29.0         971.01          +6.58          41.10           18.9            306            729
           30.0         970.23          +6.49          41.35           19.0            306            750
           31.0         969.48          +6.41          41.77           19.1            306            771
           32.0         968.74          +6.34          42.32           19.2            306            792
           33.0         968.01          +6.27          42.80           19.5            305            812
           34.0         967.30          +6.23          43.07           19.7            304            832
           35.0         966.61          +6.18          43.07           19.6            304            851
           36.0         965.93          +6.14          43.28           19.6            303            870
           37.0         965.26          +6.10          43.17           19.6            303            888
           38.0         964.60          +6.03          43.52           19.6            303            907
           39.0         963.94          +5.99          43.61           19.9            302            925
           40.0         963.30          +5.94          43.67           20.1            301            943
           41.0         962.68          +5.89          43.74           20.3            301            960
           42.0         962.06          +5.85          43.76           20.6            300            977
           43.0         961.45          +5.79          44.01           20.7            299            995
           44.0         960.81          +5.75          44.12           20.9            298           1012
           45.0         960.14          +5.69          44.21           21.2            298           1031
           46.0         959.47          +5.64          44.62           21.4            297           1050
           47.0         958.78          +5.59          44.84           21.4            298           1069
           48.0         958.09          +5.54          44.76           21.4            298           1088
           49.0         957.40          +5.48          44.87           21.4            298           1108
           50.0         956.71          +5.42          45.06           21.5            298           1127
           51.0         956.00          +5.35          45.26           21.8            297           1147
           52.0         955.29          +5.29          45.52           22.0            297           1167
           53.0         954.57          +5.22          45.89           21.9            296           1187
           54.0         953.84          +5.14          46.04           21.7            295           1208
           55.0         953.11          +5.07          46.48           21.5            295           1228
           56.0         952.37          +4.98          46.70           21.4            296           1249
           57.0         951.62          +4.90          46.92           21.6            296           1270
           58.0         950.86          +4.80          47.34           21.8            295           1291
           59.0         950.11          +4.73          47.47           21.8            295           1312
           60.0         949.35          +4.65          47.74           21.7            295           1334
           61.0         948.61          +4.60          47.76           21.7            295           1355
           62.0         947.87          +4.55          47.99           21.9            294           1376
           63.0         947.12          +4.50          48.49           21.9            294           1396
           64.0         946.38          +4.42          49.11           21.6            294           1417
           65.0         945.64          +4.33          49.60           21.4            293           1438
           66.0         944.91          +4.26          49.99           21.2            292           1459
           67.0         944.18          +4.21          49.63           21.1            292           1479
           68.0         943.46          +4.18          50.10           21.1            292           1500
           69.0         942.75          +4.07          50.68           21.1            292           1520
           70.0         942.06          +3.94          52.07           20.9            292           1540
           71.0         941.35          +3.84          52.25           20.8            292           1559
           72.0         940.64          +3.77          52.16           20.8            291           1580
           73.0         939.93          +3.71          52.46           20.7            290           1600
           74.0         939.20          +3.64          52.88           20.5            291           1621
           75.0         938.47          +3.59          52.96           20.3            291           1641
           76.0         937.74          +3.57          53.17           20.3            291           1662
           77.0         937.01          +3.47          53.16           20.3            291           1683
           78.0         936.31          +3.37          54.05           20.1            291           1703
           79.0         935.60          +3.30          54.94           19.7            290           1723
           80.0         934.90          +3.22          54.52           19.5            289           1743
           81.0         934.20          +3.19          54.08           19.6            289           1762
           82.0         933.50          +3.15          53.18           19.7            289           1782
           83.0         932.80          +3.14          52.53           19.9            290           1802
           84.0         932.11          +3.11          51.88           19.9            290           1822
           85.0         931.40          +3.07          51.78           19.7            290           1842
           86.0         930.69          +3.02          51.74           19.6            290           1863
           87.0         929.97          +3.01          52.00           19.6            289           1883
           88.0         929.26          +2.91          52.55           19.5            289           1903
           89.0         928.54          +2.81          53.75           19.4            288           1924
           90.0         927.82          +2.73          53.98           19.5            288           1945
           91.0         927.11          +2.71          53.60           19.3            288           1965
           92.0         926.41          +2.69          53.27           18.9            288           1985
           93.0         925.73          +2.66          53.24           18.5            288           2004
           94.0         925.05          +2.62          53.38           18.4            288           2024
           95.0         924.38          +2.55          53.99           18.5            288           2043
           96.0         923.71          +2.47          54.47           18.4            288           2062
           97.0         923.05          +2.40          54.61           18.2            288           2081
           98.0         922.39          +2.35          54.61           17.9            288           2100
           99.0         921.74          +2.30          54.44           17.8            287           2119
          100.0         921.10          +2.25          54.21           17.7            287           2137
          101.0         920.47          +2.21          54.06           17.6            287           2155
          102.0         919.84          +2.17          54.53           17.4            287           2174
          103.0         919.19          +2.14          55.07           17.1            287           2192
          104.0         918.55          +2.03          56.50           16.6            287           2211
          105.0         917.91          +1.89          58.72           16.3            288           2229
          106.0         917.27          +1.74          59.90           16.2            288           2247
          107.0         916.64          +1.70          61.29           16.1            288           2266
          108.0         916.02          +1.60          59.33           16.1            288           2284
          109.0         915.40          +1.52          58.78           16.2            287           2301
          110.0         914.80          +1.62          56.81           16.1            286           2319
          111.0         914.20          +1.63          55.28           16.1            286           2336
          112.0         913.61          +1.56          57.83           16.0            286           2353
          113.0         913.02          +1.43          60.37           15.9            286           2370
          114.0         912.44          +1.22          62.73           15.9            285           2387
          115.0         911.87          +1.13          65.51           15.8            284           2404
          116.0         911.29          +1.03          64.71           15.9            284           2420
          117.0         910.72          +0.96          65.40           15.8            284           2437
          118.0         910.13          +0.93          64.04           15.7            284           2454
          119.0         909.55          +0.90          63.53           15.7            283           2471
          120.0         908.97          +0.86          63.59           15.7            282           2487
          121.0         908.40          +0.81          63.50           15.7            280           2504
          122.0         907.86          +0.75          63.72           15.6            279           2520
          123.0         907.32          +0.73          64.00           15.7            278           2535
          124.0         906.79          +0.67          63.87           15.8            278           2551
          125.0         906.26          +0.63          64.04           15.9            278           2566
          126.0         905.74          +0.58          64.13           15.9            279           2581
          127.0         905.22          +0.53          64.07           15.7            278           2597
          128.0         904.70          +0.49          64.22           15.6            277           2612
          129.0         904.18          +0.45          63.94           15.6            276           2627
          130.0         903.67          +0.42          63.72           15.7            276           2641
          131.0         903.18          +0.38          63.29           15.7            275           2656
          132.0         902.70          +0.35          63.12           15.6            275           2670
          133.0         902.23          +0.36          62.81           15.6            275           2684
          134.0         901.75          +0.34          63.32           15.8            274           2697
          135.0         901.27          +0.25          64.25           15.9            274           2711
          136.0         900.80          +0.21          65.64           15.9            274           2725
          137.0         900.34          +0.15          66.07           15.9            274           2739
          138.0         899.89          +0.07          67.36           16.0            273           2752
          139.0         899.47           0.00          68.65           16.2            273           2764
          140.0         899.04          -0.06          68.96           16.3            272           2777
          141.0         898.63          -0.11          69.33           16.3            272           2789
          142.0         898.21          -0.15          69.59           16.4            272           2801
          143.0         897.81          -0.19          69.43           16.3            272           2813
          144.0         897.43          -0.22          68.90           16.3            271           2824
          145.0         897.04          -0.23          68.84           16.4            271           2835
          146.0         896.65          -0.25          68.31           16.6            270           2847
          147.0         896.25          -0.30          68.94           16.5            271           2858
          148.0         895.86          -0.33          69.46           16.4            271           2870
          149.0         895.47          -0.36          69.60           16.2            271           2881
          150.0         895.08          -0.40          69.97           16.1            271           2893
          151.0         894.68          -0.43          69.69           16.2            271           2904
          152.0         894.27          -0.44          69.56           16.3            270           2916
          153.0         893.87          -0.46          69.44           16.3            270           2928
          154.0         893.46          -0.50          69.63           16.3            271           2940
          155.0         893.05          -0.50          68.75           16.4            271           2952
          156.0         892.63          -0.52          67.15           16.5            272           2964
          157.0         892.21          -0.55          65.66           16.7            271           2977
          158.0         891.79          -0.45          62.84           16.9            271           2989
          159.0         891.35          -0.40          61.29           17.0            272           3002
          160.0         890.92          -0.40          62.41           17.1            272           3015
          161.0         890.48          -0.48          65.02           17.2            273           3028
          162.0         890.02          -0.58          67.69           17.2            273           3041
          163.0         889.54          -0.68          68.81           17.3            273           3056
          164.0         889.03          -0.72          68.66           17.6            273           3070
          165.0         888.52          -0.75          67.65           17.9            273           3085
          166.0         888.01          -0.77          67.53           18.2            272           3101
          167.0         887.48          -0.82          66.91           18.2            271           3116
          168.0         886.96          -0.83          66.90           18.1            271           3132
          169.0         886.43          -0.84          66.15           18.0            272           3147
          170.0         885.89          -0.89          66.90           18.0            273           3163
          171.0         885.35          -0.91          67.46           18.1            273           3179
          172.0         884.81          -0.96          68.07           18.3            273           3195
          173.0         884.25          -1.04          68.49           18.6            273           3212
          174.0         883.68          -1.10          69.25           18.9            274           3228
          175.0         883.12          -1.17          68.46           19.2            274           3245
          176.0         882.55          -1.29          68.21           19.4            274           3262
