SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          496.0         728.46          -4.98          12.35           61.3            257           8217           8883           8217  071°55'52.2"W   50°17'23.1"S         -0.394          4.499          -4.91          -29.8          946.1           0.52           1651           7105            3.7           -2.6         727.55          936.8          -5.60         760.67          990.0           -0.4         759.23          969.7          -2.38           0.91            9.2         -10.13           1.44           30.8           14.2           59.6          4.516          4.714           95.0           16.7            0.4           4.22           8883     2018-08-19       10:28:34         +24.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:16            4.7           53.4           53.7            265          +1.43           32.6            274   H
          537.0         698.49          -5.11           6.74           64.1            249           9297           9963           9297  071°54'46.8"W   50°17'10.2"S         -0.181          5.197          -5.07          -36.1          907.7           0.28           1559           8757            8.6           -4.7         697.80          905.7          -5.21         713.33          927.3           -3.7         712.55          921.2          -0.37           0.69            2.0          -9.51           0.78           28.0           23.0           59.8          5.200          5.420           92.0           16.4            0.3           4.18           9963     2018-08-19       10:29:15         +31.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:57           18.8           61.3           64.1            253          -0.31           35.8            270   T
          590.0         666.26          -7.84           7.71           61.6            243          10508          11174          10508  071°53'27.0"W   50°16'46.3"S          0.219          6.048          -7.80          -36.9          874.7           0.26           1185           9903            8.7           -7.1         665.66          871.8          -6.44         682.23          891.0           -5.9         681.58          888.6          -0.70           0.60            3.0          -9.05           0.65           25.0           28.3           54.7          6.052          6.294           87.9           15.9            0.2           3.39          11174     2018-08-19       10:30:08         +29.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:09:50           27.1           57.8           63.9            245          -2.21           38.5            265   T
          748.0         611.78          -7.33           1.62           59.7            235          12684          13350          12682  071°49'57.9"W   50°15'24.9"S          1.575          8.281          -7.32          -51.1          801.8           0.06            695          11595            5.8          -11.4         610.93          813.3          -8.30         638.44          839.7           -9.3         637.82          842.1          +4.11           0.85          -11.5          -7.80           0.63           20.3           34.6           48.7          8.430          8.684           79.2           13.9            0.1           3.53          13348     2018-08-19       10:32:46         +43.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:12:28           30.9           50.9           59.5            239          -5.57           41.3            259   H
          779.0         601.77          -7.63           4.13           61.2            230          13105          13771          13103  071°49'20.1"W   50°15'05.5"S          1.898          8.685          -7.61          -42.8          789.5           0.14            959          12892           31.1          -12.3         600.76          802.3          -7.40         606.76          795.4          -11.9         605.83          807.8          +4.65           1.01          -12.8          -7.60           0.93           19.3           39.7           46.6          8.890          9.148           77.7           13.6            0.1           3.45          13769     2018-08-19       10:33:17         +35.15           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:12:59           37.4           46.9           60.0            231          -6.22           41.7            258   T
         1098.0         455.14         -25.69          33.79           58.0            234          19989          20655          19979  071°43'00.7"W   50°11'39.9"S          5.325         12.742         -25.64          -37.1          640.6           0.26           1494          16541            2.9          -25.9         453.19          638.6         -16.65         524.62          712.4          -19.1         522.77          716.9          +0.21           1.95            2.1          -7.15           1.85           11.1           34.5           46.7         13.810         14.197           67.3           13.4            0.4           0.76          20645     2018-08-19       10:38:36         +11.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:18           38.7           45.8           59.9            230         -19.34           46.6            246   T
         1488.0         315.34         -46.57          50.11           47.2            227          28368          29034          28342  071°35'59.4"W   50°08'21.4"S          8.632         17.251         -46.56          -52.7          484.8           0.05           1002          24161            3.4          -42.5         314.74          475.3         -35.25         380.40          557.0          -34.2         378.87          552.3          -4.10           0.60            9.5          -9.19           1.54            9.2           32.0           34.7         19.290         19.847           63.4           13.6            0.1           0.09          29008     2018-08-19       10:45:06          +6.10           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:24:48           30.5           41.6           51.6            234         -32.49           47.8            242   H
         1542.0         303.09         -48.82          41.71           45.1            229          29228          29894          29200  071°35'13.8"W   50°07'53.9"S          9.090         17.740         -48.81          -56.3          470.7           0.03            754          28771           34.0          -44.2         302.74          460.6         -47.66         309.17          477.6          -43.3         308.69          467.9          -4.65           0.35           10.1          -9.35           0.48            9.2           29.7           33.9         19.933         20.505           62.9           13.6            0.1           0.07          29866     2018-08-19       10:46:00          +7.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:25:42           30.6           32.6           44.7            227         -34.15           47.7            241   T
         2288.0         183.09         -75.04          29.31           58.0            217          39481          40147          39424  071°22'10.4"W   50°00'27.7"S         16.525         26.145         -75.04          -83.0          322.0           0.00           1656          34312            3.9          -56.5         186.75          300.3         -61.74         237.43          391.3          -54.3         238.68          379.9         -18.54          -3.66           21.7         -13.32          -1.25            9.8           46.6           34.6         30.929         31.605           57.7           11.9            0.0           0.00          40090     2018-08-19       10:58:26          +7.98           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:08           35.9           40.6           54.2            229         -50.39           49.1            238   T
         2306.0         178.17         -74.01          29.84           57.7            221          40002          40668          39943  071°21'51.5"W   50°00'13.0"S         16.770         26.349         -74.01          -82.0          311.7           0.00           1848          39683           76.9          -56.5         182.15          292.9         -74.61         180.61          316.9          -56.5         184.43          296.6         -17.51          -3.98           18.8         -13.45          -3.83            9.9           43.8           37.6         31.233         31.919           57.5           11.9            0.0           0.00          40609     2018-08-19       10:58:44          +7.95           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:26           49.1           40.7           63.8            220         -50.48           49.3            238   T
         2349.0         166.32         -76.29          31.35           55.7            233          41316          41982          41252  071°21'06.1"W   49°59'46.9"S         17.205         26.837         -76.29          -83.7          294.3           0.00           1459          40598           31.5          -56.5         171.04          275.0         -75.19         172.16          303.0          -56.5         176.51          283.8         -19.79          -4.72           19.3         -13.84          -4.35           10.2           33.2           44.7         31.878         32.595           57.3           12.0            0.0           0.00          41918     2018-08-19       10:59:27          +7.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:09           36.4           40.8           54.7            228         -50.71           49.4            237   T
         2410.0         153.16         -76.18          31.17           62.2            246          42881          43547          42812  071°19'47.0"W   49°59'16.2"S         17.717         27.685         -76.18          -83.7          270.9           0.00           1385          42032           27.4          -56.5         158.68          255.2         -75.85         159.61          281.8          -56.5         164.75          264.9         -19.68          -5.52           15.7         -14.25          -5.13           10.4           25.5           56.7         32.869         33.618           57.4           12.1            0.0           0.00          43478     2018-08-19       11:00:28          +7.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:10           30.2           50.1           58.5            239         -50.97           49.8            237   T
         2540.0         144.09         -67.78          24.99           67.0            240          44065          44731          43991  071°16'22.1"W   49°58'17.4"S         18.696         29.883         -67.78          -77.4          244.4           0.00            597          43402           37.3          -56.5         149.94          241.1         -71.91         148.50          257.1          -56.5         154.25          248.0         -11.28          -5.85            3.3         -14.31          -5.75           10.4           33.1           58.3         35.249         35.988           58.0           11.6            0.0           0.01          44657     2018-08-19       11:02:38          +9.67           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:42:20           27.1           60.8           66.6            246         -51.18           50.2            238   T
         2698.0         120.73         -68.58          22.48           73.0            246          47557          48223          47470  071°12'23.8"W   49°56'49.4"S         20.163         32.443         -68.58          -78.9          205.6           0.00            919          45731           13.6          -56.5         126.86          204.0         -68.73         131.92          224.8          -56.5         137.92          221.8         -12.08          -6.12            1.6         -14.52          -6.00            9.9           29.6           66.8         38.198         38.991           58.1           11.6            0.0           0.01          48136     2018-08-19       11:05:16         +10.28           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:44:58           33.4           58.3           67.2            240         -51.50           51.4            238   T
         2735.0         118.31         -66.99          20.99           72.5            249          47959          48625          47870  071°11'18.5"W   49°56'32.2"S         20.449         33.143         -66.99          -77.9          199.9           0.00            403          47670          119.8          -56.5         124.44          200.1         -67.91         119.51          202.9          -56.5         125.64          202.0         -10.49          -6.13           -0.2         -14.52          -6.13            9.8           26.1           67.6         38.944         39.736           58.3           11.5            0.0           0.01          48536     2018-08-19       11:05:53         +10.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:35           27.9           68.1           73.6            248         -51.50           51.6            238   T
         2807.0         116.88         -63.02          17.75           73.9            251          48203          48869          48113  071°09'11.9"W   49°56'03.3"S         20.932         34.502         -63.02          -75.5          193.8           0.00            437          47991          197.7          -56.5         122.99          197.8         -64.98         117.59          196.8          -56.5         123.72          198.9          -6.52          -6.12           -4.0         -14.51          -6.13            9.7           24.1           69.8         40.355         41.127           58.8           11.1            0.0           0.01          48779     2018-08-19       11:07:05         +12.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:46:47           24.1           67.9           72.1            250         -51.50           51.7            238   T
         2845.0         114.20         -61.29          15.88           77.1            252          48675          49341          48583  071°08'02.8"W   49°55'47.9"S         21.188         35.243         -61.29          -74.7          187.8           0.00           1039          48348          103.5          -56.5         120.25          193.4         -62.09         115.53          190.7          -56.5         121.61          195.6          -4.79          -6.05           -5.6         -14.46          -6.09            9.6           23.2           73.5         41.122         41.895           59.0           11.0            0.0           0.02          49249     2018-08-19       11:07:43         +13.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:47:25           24.3           70.2           74.3            251         -51.50           51.9            238   T
         2941.0         102.79         -62.52          10.67           87.5            254          50821          51487          50720  071°04'39.9"W   49°55'11.1"S         21.802         37.419         -62.52          -78.5          170.0           0.00            976          49651           23.7          -56.5         108.51          174.5         -61.69         108.35          178.5          -56.5         114.23          183.7          -6.02          -5.72           -4.5         -14.32          -5.88            9.0           24.4           84.0         43.307         44.107           59.8           10.9            0.0           0.01          51386     2018-08-19       11:09:19         +15.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:01           23.0           81.6           84.8            254         -51.50           53.2            239   T
         2987.0         100.03         -61.14          10.57           83.4            254          51375          52041          51271  071°03'00.8"W   49°54'52.8"S         22.107         38.483         -61.13          -77.4          164.4           0.00            632          50995           93.0          -56.5         105.67          169.9         -62.16         101.40          167.4          -56.5         107.08          172.2          -4.64          -5.64           -5.6         -14.27          -5.69            8.8           23.6           79.9         44.381         45.179           60.1           10.8            0.0           0.02          51937     2018-08-19       11:10:05         +16.22           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:47           23.9           83.3           86.6            254         -51.50           53.5            240   T
         3140.0          84.91         -64.43           9.65           76.9            257          54715          55381          54595  070°58'05.9"W   49°54'05.3"S         22.897         41.647         -64.43          -80.7          141.7           0.00           1335          52933           16.4          -56.5          90.07          144.8         -61.32          92.20          151.6          -56.5          97.56          156.9          -7.93          -5.16           -3.1         -14.19          -5.36            8.0           17.0           75.0         47.526         48.372           61.2           10.7            0.0           0.01          55261     2018-08-19       11:12:38         +16.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:52:20           18.6           74.4           76.7            256         -51.50           54.7            241   T
         3190.0          81.90         -63.69          10.13           80.4            255          55442          56108          55320  070°56'26.0"W   49°53'49.0"S         23.170         42.719         -63.69          -79.8          136.2           0.00            441          54958           76.4          -56.5          86.99          139.9         -64.07          83.39          138.9          -56.5          88.52          142.3          -7.19          -5.09           -3.7         -14.16          -5.13            7.8           20.5           77.8         48.598         49.447           61.5           10.6            0.0           0.01          55986     2018-08-19       11:13:28         +16.09           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:10           19.6           77.2           79.7            256         -51.50           55.0            241   T
         3221.0          81.54         -62.72          11.21           79.1            257          55532          56198          55409  070°55'23.1"W   49°53'38.7"S         23.340         43.394         -62.72          -78.3          135.0           0.00            -31          55364          619.4          -56.5          86.62          139.3         -63.42          81.72          135.7          -56.5          86.80          139.6          -6.22          -5.08           -4.3         -14.16          -5.08            7.8           18.3           76.9         49.273         50.114           61.7           10.5            0.0           0.01          56075     2018-08-19       11:13:59         +15.59           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:41           19.8           78.4           80.9            256         -51.50           55.1            241   T
         3289.0          81.94         -59.12          10.12           77.5            257          55432          56098          55309  070°53'08.5"W   49°53'18.8"S         23.673         44.839         -59.11          -76.0          133.4           0.00            136          55359         -553.6          -56.5          87.03          140.0         -63.46          81.74          135.8          -56.5          86.82          139.6          -2.62          -5.09           -6.6         -14.17          -5.08            7.8           17.8           75.4         50.704         51.518           62.2           10.2            0.0           0.02          55975     2018-08-19       11:15:07         +16.83           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:54:49           17.6           76.5           78.5            257         -51.50           55.0            241   T
         3355.0          78.90         -57.56           7.40           75.5            264          56216          56882          56089  070°51'00.7"W   49°53'02.6"S         23.942         46.211         -57.56          -76.8          127.5           0.00           1207          55699           71.9          -56.5          83.83          134.8         -57.80          80.40          130.1          -56.5          85.42          137.4          -1.06          -4.93           -7.3         -14.05          -5.01            7.6            8.2           75.0         52.044         52.860           62.6           10.1            0.0           0.03          56755     2018-08-19       11:16:13         +19.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:55           14.7           74.8           76.3            259         -51.50           55.3            242   T
         3400.0          74.62         -59.73           5.02           75.0            269          57371          58037          57239  070°49'33.5"W   49°53'00.1"S         23.983         47.145         -59.73          -81.0          121.8           0.00           1737          56664           49.8          -56.5          79.32          127.6         -58.60          76.74          124.6          -56.5          81.55          131.1          -3.23          -4.70           -5.7         -13.94          -4.81            7.3            1.3           75.0         52.895         53.731           63.0           10.1            0.0           0.02          57905     2018-08-19       11:16:58         +21.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:56:40            3.3           74.8           74.8            267         -51.50           55.5            242   H
         3614.0          55.66         -69.76           8.88           92.8            273          63278          63944          63114  070°42'09.2"W   49°53'06.1"S         23.885         51.904         -69.76          -85.7           95.3           0.00           1090          60176           10.7          -56.5          59.81           96.2         -64.27          64.56          107.7          -56.5          68.88          110.8         -13.26          -4.15           -0.8         -14.34          -4.32            6.4           -4.2           92.7         57.136         58.077           65.3           10.3            0.0           0.01          63780     2018-08-19       11:20:32         +15.95           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:14           -1.7           80.1           80.1            271         -51.50           57.0            246   T
         3769.0          50.39         -68.50           8.95           83.4            270          65235          65901          65060  070°36'18.0"W   49°53'23.1"S         23.600         55.664         -68.50          -84.6           85.8           0.00           1195          64087           33.4          -56.5          54.47           87.6         -68.96          52.95           90.3          -56.5          57.08           91.8         -12.03          -4.08           -1.8         -14.42          -4.12            6.1           -0.2           83.4         60.460         61.406           67.0           10.1            0.0           0.01          65726     2018-08-19       11:23:07         +16.10           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:49           -6.6           87.3           87.6            274         -51.50           57.6            247   T
         4044.0          37.41         -74.73           8.92          115.2            273          71023          71689          70813  070°24'14.1"W   49°53'05.5"S         23.893         63.422         -74.73          -89.9           65.7           0.00            509          67937           12.3          -54.7          41.36           66.0         -72.01          43.47           75.3          -55.6          47.45           76.0         -20.01          -3.95           -0.3         -15.14          -3.98            5.6           -5.4          115.1         67.774         68.775           69.4            9.8            0.0           0.00          71479     2018-08-19       11:27:42         +15.13           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:24            3.8          101.6          101.6            268         -51.50           60.7            250   T
