        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           35.4         953.18          +5.99          57.33            9.8            258
            640           36.0         952.80          +6.03          57.19            9.9            258
            650           36.6         952.42          +6.22          57.07           10.0            258
            660           37.2         952.04          +6.36          56.93           10.1            258
            670           37.8         951.65          +6.38          56.74           10.2            259
            680           38.3         951.27          +6.39          56.55           10.3            259
            690           38.9         950.89          +6.40          56.35           10.5            260
            700           39.5         950.51          +6.39          56.17           10.7            260
            710           40.1         950.13          +6.38          56.00           10.8            260
            720           40.7         949.76          +6.32          55.91           11.0            260
            730           41.2         949.38          +6.27          55.80           11.1            260
            740           41.8         949.01          +6.25          55.65           11.2            260
            750           42.4         948.64          +6.21          55.49           11.3            260
            760           43.0         948.26          +6.16          55.34           11.5            260
            770           43.5         947.89          +6.14          55.19           11.6            260
            780           44.1         947.52          +6.11          55.06           11.8            260
            790           44.7         947.15          +6.07          54.95           12.1            260
            800           45.2         946.78          +6.07          54.88           12.2            260
            810           45.8         946.40          +6.10          54.89           12.4            260
            820           46.3         946.03          +6.09          54.87           12.5            260
            830           46.9         945.66          +6.05          54.83           12.5            260
            840           47.5         945.28          +6.03          54.79           12.5            260
            850           48.0         944.91          +6.02          54.75           12.5            260
            860           48.6         944.55          +6.00          54.71           12.5            259
            870           49.2         944.18          +5.97          54.68           12.5            259
            880           49.7         943.81          +5.92          54.70           12.5            259
            890           50.3         943.45          +5.89          54.68           12.6            259
            900           50.8         943.08          +5.88          54.62           12.8            260
            910           51.4         942.72          +5.88          54.59           13.0            260
            920           51.9         942.35          +5.87          54.57           13.2            260
            930           52.5         941.99          +5.82          54.55           13.3            259
            940           53.0         941.62          +5.76          54.53           13.5            259
            950           53.6         941.26          +5.70          54.49           13.6            259
            960           54.2         940.89          +5.66          54.47           13.8            259
            970           54.7         940.52          +5.66          54.51           13.9            259
            980           55.3         940.16          +5.64          54.53           14.0            260
            990           55.8         939.79          +5.59          54.55           14.0            260
           1000           56.4         939.43          +5.54          54.58           14.1            260
           1010           57.0         939.06          +5.49          54.60           14.1            261
           1020           57.5         938.70          +5.51          54.60           14.1            261
           1030           58.1         938.33          +5.51          54.61           14.2            261
           1040           58.6         937.97          +5.46          54.64           14.4            261
           1050           59.2         937.61          +5.43          54.67           14.5            261
           1060           59.8         937.24          +5.41          54.69           14.8            261
           1070           60.3         936.88          +5.37          54.72           15.0            261
           1080           60.9         936.51          +5.30          54.74           15.2            261
           1090           61.5         936.15          +5.26          54.77           15.3            261
           1100           62.0         935.79          +5.22          54.82           15.4            261
           1110           62.6         935.43          +5.18          54.87           15.4            261
           1120           63.1         935.07          +5.14          54.92           15.3            260
           1130           63.7         934.71          +5.08          54.98           15.3            260
           1140           64.2         934.35          +5.04          55.02           15.2            260
           1150           64.8         934.00          +5.02          55.06           15.1            260
           1160           65.4         933.64          +5.01          55.13           15.0            259
           1170           65.9         933.28          +5.00          55.20           14.9            259
           1180           66.5         932.92          +4.95          55.27           14.9            259
           1190           67.0         932.57          +4.89          55.34           14.9            260
           1200           67.6         932.21          +4.87          55.41           15.0            260
           1210           68.1         931.86          +4.85          55.47           15.1            261
           1220           68.7         931.50          +4.80          55.51           15.2            261
           1230           69.2         931.15          +4.76          55.58           15.4            261
           1240           69.8         930.79          +4.73          55.66           15.6            262
           1250           70.3         930.43          +4.71          55.76           15.7            262
           1260           70.9         930.08          +4.69          55.87           15.8            262
           1270           71.4         929.73          +4.66          55.96           15.9            262
           1280           72.0         929.38          +4.62          56.06           15.9            262
           1290           72.5         929.03          +4.57          56.14           15.9            263
           1300           73.1         928.68          +4.53          56.22           15.9            263
           1310           73.6         928.33          +4.50          56.28           15.8            263
           1320           74.2         927.98          +4.48          56.35           15.8            264
           1330           74.7         927.63          +4.49          56.42           15.8            264
           1341           75.2         927.28          +4.46          56.51           15.9            264
           1351           75.8         926.93          +4.40          56.61           16.0            264
           1361           76.3         926.58          +4.34          56.72           16.1            264
           1371           76.9         926.23          +4.29          56.84           16.2            264
           1381           77.4         925.88          +4.26          56.95           16.3            264
           1391           77.9         925.53          +4.23          57.06           16.4            264
           1401           78.5         925.18          +4.23          57.14           16.6            264
           1411           79.0         924.84          +4.23          57.22           16.7            265
           1421           79.5         924.49          +4.19          57.29           16.9            265
           1431           80.0         924.15          +4.15          57.36           17.0            265
           1441           80.6         923.80          +4.15          57.41           17.2            266
           1451           81.1         923.46          +4.14          57.46           17.4            266
           1461           81.6         923.11          +4.11          57.55           17.6            266
           1471           82.1         922.76          +4.09          57.65           17.9            266
           1481           82.7         922.41          +4.10          57.76           18.1            266
           1491           83.2         922.06          +4.09          57.87           18.2            266
           1501           83.7         921.71          +4.05          58.00           18.3            266
           1511           84.3         921.36          +4.02          58.12           18.4            266
           1521           84.8         921.01          +3.99          58.25           18.4            266
           1531           85.3         920.66          +3.95          58.32           18.4            267
           1541           85.9         920.31          +3.89          58.36           18.4            267
           1551           86.4         919.96          +3.87          58.40           18.5            267
           1561           87.0         919.61          +3.86          58.43           18.5            267
           1571           87.5         919.26          +3.82          58.48           18.8            267
           1581           88.0         918.91          +3.78          58.53           19.0            267
           1591           88.6         918.56          +3.76          58.59           19.3            267
           1601           89.1         918.21          +3.75          58.64           19.5            267
           1611           89.7         917.85          +3.73          58.67           19.7            267
           1621           90.2         917.50          +3.71          58.72           19.9            267
           1631           90.8         917.15          +3.67          58.80           19.9            267
           1641           91.3         916.79          +3.65          58.87           19.9            267
           1651           91.9         916.44          +3.62          58.94           19.9            267
           1661           92.5         916.08          +3.61          59.02           20.0            268
           1671           93.0         915.73          +3.59          59.10           20.0            268
           1681           93.6         915.37          +3.55          59.18           20.1            268
           1691           94.2         915.02          +3.51          59.27           20.2            269
           1701           94.7         914.67          +3.47          59.38           20.3            269
           1711           95.3         914.32          +3.44          59.47           20.5            269
           1721           95.9         913.97          +3.42          59.54           20.7            269
           1731           96.4         913.62          +3.37          59.61           21.0            269
           1741           97.0         913.27          +3.31          59.68           21.2            269
           1751           97.6         912.92          +3.30          59.81           21.4            269
           1761           98.1         912.58          +3.28          59.94           21.6            269
           1771           98.7         912.23          +3.21          60.10           21.8            269
           1781           99.3         911.88          +3.16          60.24           22.0            269
           1791           99.8         911.53          +3.14          60.36           22.2            269
           1801          100.4         911.18          +3.12          60.46           22.4            269
           1811          101.0         910.84          +3.11          60.55           22.7            269
           1821          101.5         910.49          +3.06          60.62           22.8            269
           1831          102.1         910.15          +3.01          60.69           23.0            269
           1841          102.6         909.80          +2.99          60.75           23.0            269
           1851          103.2         909.45          +2.96          60.81           23.1            269
           1861          103.8         909.11          +2.89          60.87           23.2            269
           1871          104.4         908.76          +2.88          60.94           23.2            269
           1881          104.9         908.41          +2.89          61.00           23.3            269
           1891          105.5         908.07          +2.90          61.04           23.5            269
           1901          106.1         907.72          +2.91          61.09           23.6            269
           1911          106.6         907.38          +2.81          61.14           23.8            269
           1921          107.2         907.03          +2.78          61.20           24.0            269
           1931          107.8         906.69          +2.90          61.24           24.2            268
           1941          108.3         906.34          +2.95          61.26           24.4            268
           1951          108.9         906.00          +2.95          61.26           24.6            268
           1961          109.5         905.65          +2.95          61.26           24.7            268
           1971          110.0         905.31          +2.96          61.26           24.8            268
           1981          110.6         904.96          +2.95          61.29           24.9            268
           1991          111.2         904.62          +2.95          61.32           25.0            268
           2001          111.7         904.27          +2.94          61.35           25.1            268
           2011          112.3         903.93          +2.92          61.38           25.2            268
           2021          112.9         903.59          +2.90          61.41           25.2            268
           2031          113.4         903.24          +2.87          61.47           25.3            268
           2041          114.0         902.89          +2.82          61.53           25.4            268
           2051          114.6         902.54          +2.81          61.58           25.5            268
           2061          115.2         902.20          +2.80          61.64           25.7            268
           2071          115.7         901.85          +2.77          61.70           25.8            267
           2081          116.3         901.50          +2.73          61.76           26.0            267
           2091          116.9         901.15          +2.68          61.83           26.2            267
           2101          117.5         900.80          +2.65          61.88           26.4            267
           2111          118.1         900.45          +2.63          61.93           26.6            267
           2121          118.7         900.09          +2.57          61.97           26.7            267
           2131          119.4         899.74          +2.54          62.01           26.7            267
           2141          120.0         899.39          +2.54          62.05           26.6            267
           2151          120.6         899.04          +2.52          62.07           26.6            267
           2161          121.2         898.69          +2.48          62.11           26.6            267
           2171          121.8         898.35          +2.43          62.15           26.7            267
           2181          122.5         898.00          +2.42          62.24           26.9            266
           2191          123.1         897.65          +2.41          62.33           27.2            266
           2201          123.7         897.31          +2.38          62.40           27.4            266
           2211          124.3         896.96          +2.35          62.48           27.7            266
           2221          125.0         896.62          +2.31          62.58           27.9            267
           2231          125.6         896.27          +2.26          62.71           28.1            267
           2241          126.2         895.93          +2.22          62.84           28.2            267
           2251          126.9         895.59          +2.20          62.96           28.3            267
           2261          127.5         895.24          +2.19          63.03           28.3            267
           2271          128.1         894.90          +2.18          63.08           28.3            266
           2281          128.8         894.57          +2.13          63.15           28.2            266
           2291          129.4         894.23          +2.09          63.19           28.2            266
           2301          130.0         893.89          +2.07          63.23           28.2            266
           2311          130.7         893.56          +2.04          63.26           28.3            266
           2321          131.3         893.22          +2.01          63.31           28.3            266
           2331          131.9         892.88          +1.97          63.39           28.4            265
           2341          132.6         892.54          +1.95          63.48           28.6            265
           2351          133.2         892.20          +1.92          63.57           28.7            265
           2361          133.8         891.86          +1.90          63.65           28.8            264
           2371          134.5         891.52          +1.89          63.73           28.9            264
           2381          135.1         891.17          +1.89          63.81           28.9            265
           2391          135.7         890.83          +1.92          63.86           28.9            265
           2401          136.4         890.49          +1.90          63.91           28.8            265
           2411          137.0         890.15          +1.85          63.94           28.7            265
           2421          137.7         889.80          +1.88          64.00           28.6            264
           2431          138.3         889.46          +1.85          64.08           28.5            264
           2441          139.0         889.11          +1.78          64.17           28.5            264
           2451          139.6         888.77          +1.71          64.24           28.5            263
           2461          140.3         888.43          +1.65          64.34           28.5            263
           2471          140.9         888.09          +1.60          64.48           28.5            263
           2481          141.6         887.75          +1.60          64.61           28.4            263
           2491          142.2         887.41          +1.59          64.75           28.3            263
           2501          142.9         887.07          +1.52          64.91           28.2            263
           2511          143.5         886.74          +1.51          65.05           28.2            264
           2521          144.1         886.40          +1.49          65.19           28.2            264
           2531          144.8         886.06          +1.43          65.31           28.2            264
           2541          145.4         885.72          +1.41          65.40           28.2            264
           2551          146.0         885.39          +1.42          65.48           28.2            264
           2561          146.7         885.05          +1.37          65.58           28.2            264
           2571          147.3         884.71          +1.35          65.67           28.2            264
           2581          147.9         884.37          +1.35          65.73           28.1            264
           2591          148.6         884.03          +1.34          65.75           28.0            264
           2601          149.2         883.69          +1.34          65.74           27.9            264
           2611          149.9         883.36          +1.36          65.70           27.7            264
           2621          150.5         883.02          +1.39          65.68           27.7            264
           2631          151.1         882.68          +1.42          65.66           27.6            264
           2641          151.8         882.35          +1.34          65.61           27.6            264
           2651          152.4         882.01          +1.29          65.61           27.7            264
           2661          153.1         881.67          +1.24          65.63           27.7            264
           2671          153.7         881.33          +1.25          65.63           27.7            264
           2681          154.4         880.99          +1.25          65.61           27.6            264
           2691          155.0         880.65          +1.24          65.58           27.6            264
           2701          155.7         880.30          +1.22          65.57           27.5            263
           2711          156.4         879.96          +1.18          65.57           27.4            263
           2721          157.0         879.62          +1.13          65.58           27.3            263
           2731          157.7         879.28          +1.11          65.60           27.1            263
           2741          158.3         878.95          +1.10          65.62           27.0            263
           2751          158.9         878.61          +1.09          65.63           26.9            263
           2761          159.6         878.27          +1.10          65.60           26.8            263
           2771          160.3         877.93          +1.10          65.57           26.7            263
           2781          160.9         877.59          +1.09          65.58           26.6            263
           2791          161.6         877.24          +1.03          65.64           26.5            263
           2801          162.2         876.90          +0.95          65.75           26.5            263
           2811          162.9         876.55          +0.88          65.93           26.4            263
           2821          163.6         876.21          +0.88          66.09           26.4            263
           2831          164.3         875.86          +0.87          66.22           26.2            262
           2841          164.9         875.52          +0.80          66.30           26.1            262
           2851          165.6         875.17          +0.79          66.39           25.9            262
           2861          166.3         874.83          +0.77          66.46           25.7            262
           2871          167.0         874.48          +0.74          66.52           25.5            263
           2881          167.7         874.14          +0.66          66.59           25.5            263
           2891          168.4         873.79          +0.61          66.65           25.4            263
           2901          169.1         873.45          +0.57          66.71           25.4            263
           2911          169.8         873.10          +0.54          66.80           25.3            264
           2921          170.5         872.76          +0.47          66.92           25.1            264
           2931          171.2         872.41          +0.41          67.08           25.0            264
           2941          171.9         872.07          +0.40          67.27           24.9            264
           2951          172.7         871.73          +0.39          67.36           24.7            264
           2961          173.4         871.38          +0.35          67.44           24.6            264
           2971          174.1         871.04          +0.31          67.53           24.5            265
           2981          174.8         870.70          +0.32          67.63           24.4            265
           2991          175.6         870.36          +0.29          67.72           24.3            265
           3001          176.3         870.02          +0.28          67.81           24.2            265
           3011          177.0         869.68          +0.29          67.90           24.0            265
           3021          177.8         869.34          +0.24          67.94           23.9            265
           3031          178.5         869.01          +0.20          68.01           23.7            265
           3041          179.2         868.68          +0.17          68.09           23.6            265
           3051          179.9         868.34          +0.19          68.17           23.5            266
           3061          180.7         868.01          +0.15          68.17           23.5            266
           3071          181.4         867.67          +0.15          68.06           23.4            267
           3081          182.2         867.33          +0.20          67.83           23.2            267
           3091          182.9         866.99          +0.27          67.43           23.0            267
           3101          183.7         866.65          +0.29          67.08           22.7            267
           3111          184.4         866.30          +0.30          66.77           22.4            267
           3121          185.2         865.96          +0.31          66.58           22.1            267
           3131          186.0         865.62          +0.29          66.62           21.9            267
           3141          186.8         865.28          +0.29          66.66           21.9            267
           3151          187.6         864.94          +0.22          66.64           21.8            268
           3161          188.4         864.60          +0.16          66.63           21.8            268
           3171          189.2         864.27          +0.16          66.64           21.8            269
           3181          190.0         863.93          +0.19          66.62           21.7            269
           3191          190.8         863.59          +0.19          66.39           21.5            270
           3201          191.6         863.26          +0.18          66.23           21.2            270
           3211          192.5         862.92          +0.15          66.12           20.9            270
           3221          193.3         862.58          +0.11          66.03           20.6            270
           3231          194.2         862.25          +0.09          65.93           20.4            271
           3241          195.0         861.91          +0.09          65.98           20.4            271
           3251          195.8         861.59          +0.07          66.00           20.4            271
           3261          196.6         861.26          +0.03          66.03           20.5            272
           3271          197.5         860.93          -0.01          66.06           20.4            272
           3281          198.3         860.61          -0.04          66.10           20.4            273
           3291          199.1         860.28          -0.08          66.16           20.3            274
           3301          199.9         859.96          -0.06          66.22           20.2            275
           3311          200.8         859.63          -0.12          66.32           20.0            275
           3321          201.6         859.31          -0.15          66.43           19.8            276
           3331          202.4         858.98          -0.19          66.55           19.7            276
           3341          203.3         858.66          -0.21          66.65           19.6            276
           3351          204.1         858.33          -0.21          66.66           19.6            276
           3361          205.0         858.00          -0.27          66.64           19.6            276
           3371          205.8         857.67          -0.29          66.51           19.5            276
           3381          206.6         857.34          -0.31          66.37           19.3            276
           3391          207.5         857.02          -0.28          66.17           19.1            277
           3401          208.3         856.69          -0.25          65.93           19.0            278
           3411          209.2         856.37          -0.26          65.68           19.0            278
           3421          210.0         856.04          -0.29          65.56           19.2            279
           3431          210.9         855.71          -0.30          65.52           19.2            279
           3441          211.8         855.38          -0.34          65.49           19.1            279
           3451          212.6         855.05          -0.36          65.45           18.9            279
           3461          213.5         854.73          -0.37          65.38           18.7            279
           3471          214.4         854.41          -0.39          65.29           18.6            280
           3481          215.2         854.09          -0.42          65.18           18.5            280
           3491          216.1         853.76          -0.40          65.03           18.5            282
           3501          216.9         853.44          -0.42          64.83           18.6            283
           3511          217.8         853.13          -0.44          64.83           18.7            284
           3521          218.6         852.80          -0.47          64.80           18.7            284
           3531          219.5         852.48          -0.51          64.80           18.6            284
           3541          220.4         852.15          -0.54          64.85           18.4            285
           3551          221.2         851.83          -0.55          64.93           18.3            285
           3561          222.1         851.51          -0.57          65.08           18.2            286
           3571          222.9         851.19          -0.57          65.05           18.3            287
           3581          223.7         850.87          -0.56          64.99           18.4            289
           3591          224.5         850.56          -0.57          64.85           18.6            289
           3601          225.3         850.24          -0.57          64.70           18.6            290
           3611          226.2         849.92          -0.59          64.63           18.7            290
           3621          227.0         849.60          -0.66          64.68           18.5            290
           3631          227.8         849.28          -0.73          64.75           18.3            290
           3641          228.6         848.96          -0.77          64.90           18.2            291
           3651          229.4         848.64          -0.79          65.04           18.3            292
           3661          230.3         848.32          -0.80          65.13           18.4            292
           3671          231.1         848.00          -0.80          65.16           18.6            293
           3681          231.9         847.68          -0.85          65.12           18.8            293
           3691          232.7         847.36          -0.87          65.15           18.9            294
           3701          233.5         847.04          -0.89          65.19           18.8            294
           3711          234.4         846.72          -0.90          65.23           18.6            294
           3721          235.2         846.40          -0.91          65.28           18.4            295
           3731          236.0         846.08          -0.93          65.33           18.3            295
           3741          236.8         845.76          -0.95          65.33           18.4            296
           3751          237.6         845.44          -1.00          65.33           18.5            297
           3761          238.4         845.12          -1.05          65.36           18.7            297
           3771          239.2         844.80          -1.08          65.41           18.8            297
           3781          240.0         844.48          -1.16          65.45           18.8            298
           3791          240.8         844.16          -1.21          65.49           18.8            298
           3801          241.6         843.84          -1.22          65.57           18.8            299
           3811          242.3         843.53          -1.23          65.65           18.8            299
           3821          243.1         843.21          -1.26          65.73           18.8            300
           3831          243.9         842.90          -1.29          65.76           18.8            300
           3841          244.6         842.58          -1.29          65.78           19.0            300
           3851          245.4         842.27          -1.25          65.71           19.1            300
           3861          246.2         841.95          -1.19          65.57           19.3            301
           3871          246.9         841.63          -1.23          65.40           19.4            301
           3881          247.6         841.32          -1.13          65.21           19.4            301
           3891          248.4         841.00          -1.02          65.04           19.5            301
           3901          249.1         840.68          -0.94          64.89           19.5            301
           3911          249.9         840.36          -0.97          64.78           19.7            302
           3921          250.6         840.05          -0.98          64.65           19.8            302
           3931          251.3         839.73          -0.95          64.55           19.9            302
           3941          252.0         839.42          -0.89          64.46           20.0            303
           3951          252.7         839.10          -0.89          64.38           20.2            302
           3961          253.4         838.79          -0.94          64.46           20.2            302
           3971          254.1         838.47          -1.04          64.64           20.3            302
           3981          254.8         838.16          -1.25          64.81           20.3            302
           3991          255.5         837.84          -1.41          65.07           20.2            302
           4001          256.2         837.52          -1.53          65.36           20.2            302
           4011          256.9         837.20          -1.59          65.66           20.1            303
           4021          257.7         836.88          -1.65          65.67           20.0            303
           4031          258.4         836.56          -1.65          65.65           20.0            303
           4041          259.1         836.24          -1.58          65.61           20.0            303
           4051          259.8         835.92          -1.31          65.42           20.0            303
           4061          260.5         835.60          -1.19          65.17           20.2            303
           4071          261.2         835.28          -1.14          64.91           20.4            303
           4081          261.9         834.96          -1.10          64.65           20.5            303
           4091          262.7         834.63          -1.09          64.68           20.5            302
           4101          263.4         834.31          -1.08          64.67           20.5            302
           4111          264.1         833.98          -1.08          64.60           20.4            302
           4121          264.9         833.66          -1.09          64.56           20.3            303
           4131          265.6         833.33          -1.12          64.50           20.4            303
           4141          266.4         833.01          -1.15          64.43           20.4            303
           4151          267.1         832.69          -1.17          64.37           20.5            303
           4161          267.8         832.37          -1.21          64.37           20.5            303
           4171          268.5         832.05          -1.24          64.35           20.5            304
           4181          269.2         831.74          -1.25          64.31           20.6            304
           4191          270.0         831.42          -1.26          64.26           20.6            304
           4201          270.7         831.10          -1.31          64.25           20.5            304
           4211          271.4         830.77          -1.34          64.25           20.5            304
