        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            945           61.6         967.50          +3.55          63.47            7.9            308
            960           62.6         966.94          +3.68          61.31            8.0            306
            975           63.6         966.39          +3.81          60.03            8.1            304
            990           64.7         965.84          +3.88          59.56            8.2            302
           1005           65.7         965.30          +3.88          59.49            8.4            301
           1020           66.7         964.75          +3.89          59.69            8.6            299
           1035           67.7         964.21          +3.94          60.13            8.7            298
           1050           68.7         963.66          +3.95          60.42            8.8            297
           1065           69.7         963.12          +3.99          60.39            8.8            297
           1080           70.7         962.58          +4.11          60.03            8.8            297
           1095           71.7         962.04          +4.15          59.41            8.9            296
           1110           72.8         961.49          +4.16          59.11            8.9            295
           1125           73.8         960.95          +4.21          58.72            9.0            293
           1140           74.8         960.40          +4.21          58.22            9.1            291
           1155           75.8         959.84          +4.19          57.82            9.3            289
           1170           76.8         959.29          +4.22          57.49            9.5            287
           1185           77.9         958.74          +4.20          57.28            9.8            286
           1200           78.9         958.19          +4.23          57.08           10.2            285
           1215           79.9         957.65          +4.15          56.92           10.6            285
           1230           80.9         957.10          +4.11          56.77           10.9            284
           1245           81.9         956.56          +4.03          56.77           11.2            284
           1260           83.0         956.02          +4.01          56.67           11.4            285
           1275           84.0         955.48          +3.93          56.54           11.5            285
           1290           85.0         954.95          +3.92          56.52           11.5            284
           1305           86.0         954.41          +3.80          56.49           11.4            283
           1320           87.0         953.88          +3.76          56.62           11.4            283
           1336           87.9         953.35          +3.75          56.65           11.5            283
           1351           88.9         952.82          +3.66          56.59           11.6            283
           1366           89.8         952.29          +3.66          56.49           11.7            282
           1381           90.8         951.76          +3.75          56.38           11.9            281
           1396           91.7         951.23          +3.85          56.16           12.2            280
           1411           92.7         950.70          +3.91          55.90           12.5            279
           1426           93.6         950.17          +3.94          55.64           12.9            279
           1441           94.5         949.64          +3.95          55.41           13.2            278
           1456           95.5         949.11          +3.94          55.28           13.5            278
           1471           96.4         948.58          +3.91          55.21           13.6            278
           1486           97.3         948.05          +3.88          55.10           13.7            278
           1501           98.2         947.52          +3.89          54.99           13.7            278
           1516           99.1         947.00          +3.87          54.87           13.8            278
           1531          100.0         946.47          +3.86          54.86           13.9            278
           1546          100.9         945.94          +3.80          54.68           14.0            277
           1561          101.9         945.41          +3.73          54.32           14.1            276
           1576          102.8         944.88          +4.15          53.74           14.3            275
           1591          103.6         944.35          +4.51          52.92           14.5            274
           1606          104.5         943.82          +4.60          52.29           14.9            273
           1621          105.4         943.29          +4.59          51.92           15.2            272
           1636          106.3         942.76          +4.62          51.64           15.6            272
           1651          107.2         942.24          +4.62          51.33           15.9            272
           1666          108.1         941.70          +4.56          51.01           16.1            273
           1681          109.0         941.17          +4.50          50.94           16.3            273
           1696          109.9         940.63          +4.44          50.83           16.4            273
           1711          110.8         940.10          +4.33          50.73           16.4            273
           1726          111.7         939.57          +4.30          50.65           16.4            273
           1741          112.5         939.04          +4.24          50.56           16.4            273
           1756          113.4         938.51          +4.16          50.50           16.5            272
           1771          114.3         937.98          +4.12          50.45           16.6            271
           1786          115.2         937.46          +4.11          50.36           16.9            271
           1801          116.0         936.94          +4.16          50.26           17.2            270
           1816          116.9         936.41          +4.09          50.15           17.6            270
           1831          117.7         935.89          +4.05          50.14           18.0            270
           1846          118.6         935.37          +3.97          50.19           18.2            271
           1861          119.4         934.85          +3.92          50.24           18.3            271
           1876          120.2         934.33          +3.90          50.26           18.4            271
           1891          121.1         933.81          +3.87          50.26           18.5            272
           1906          121.9         933.28          +3.81          50.25           18.7            272
           1921          122.8         932.75          +3.75          50.28           18.9            272
           1936          123.6         932.22          +3.70          50.30           19.2            272
           1951          124.4         931.70          +3.68          50.34           19.5            272
           1966          125.3         931.17          +3.64          50.42           19.7            272
           1981          126.1         930.64          +3.54          50.53           19.9            272
           1996          127.0         930.11          +3.40          50.72           20.1            271
           2011          127.8         929.59          +3.29          50.95           20.3            271
           2026          128.6         929.06          +3.25          51.11           20.5            272
           2041          129.5         928.54          +3.24          51.22           20.8            272
           2056          130.3         928.02          +3.20          51.30           21.0            272
           2071          131.1         927.50          +3.12          51.39           21.3            272
           2086          131.9         926.98          +3.10          51.52           21.5            272
           2101          132.7         926.46          +3.08          51.62           21.6            273
           2116          133.6         925.93          +3.01          51.72           21.6            273
           2131          134.4         925.40          +2.96          51.83           21.6            273
           2146          135.3         924.87          +2.92          51.96           21.6            273
           2161          136.1         924.34          +2.84          52.12           21.6            272
           2176          137.0         923.81          +2.80          52.24           21.7            272
           2191          137.8         923.28          +2.79          52.36           21.8            272
           2206          138.7         922.75          +2.73          52.47           21.9            271
           2221          139.5         922.22          +2.67          52.59           22.1            271
           2236          140.4         921.69          +2.64          52.72           22.3            270
           2251          141.3         921.15          +2.60          52.86           22.5            270
           2266          142.2         920.62          +2.53          52.96           22.8            270
           2281          143.1         920.09          +2.50          53.07           23.1            269
           2296          143.9         919.56          +2.42          53.18           23.4            269
           2311          144.8         919.02          +2.39          53.29           23.8            270
           2326          145.7         918.49          +2.33          53.37           24.1            270
           2341          146.7         917.95          +2.29          53.48           24.4            270
           2356          147.6         917.42          +2.26          53.56           24.6            270
           2371          148.5         916.88          +2.26          53.57           24.9            270
           2386          149.4         916.35          +2.32          53.52           25.0            270
           2401          150.3         915.82          +2.38          53.37           25.1            270
           2416          151.3         915.29          +2.40          53.17           25.1            270
           2431          152.2         914.76          +2.47          53.01           25.1            270
           2446          153.1         914.22          +2.59          52.77           25.1            270
           2461          154.1         913.69          +2.57          52.50           25.1            270
           2476          155.0         913.15          +2.64          52.47           25.2            270
           2491          156.0         912.61          +2.73          52.28           25.4            270
           2506          157.0         912.06          +2.82          52.07           25.4            270
           2521          157.9         911.53          +2.94          51.85           25.5            270
           2536          158.9         910.99          +3.06          51.92           25.6            270
           2551          159.9         910.45          +3.08          51.91           25.8            270
           2566          160.9         909.91          +3.08          51.91           25.9            270
           2581          162.0         909.37          +3.10          51.93           25.9            271
           2596          163.0         908.83          +3.11          51.89           25.9            271
           2611          164.0         908.30          +3.08          51.94           26.1            271
           2626          165.0         907.78          +3.07          51.86           26.2            271
           2641          166.0         907.25          +3.07          51.71           26.4            271
           2656          167.1         906.72          +2.97          51.56           26.5            271
           2671          168.2         906.18          +2.96          51.48           26.6            271
           2686          169.2         905.65          +2.96          51.35           26.8            271
           2701          170.4         905.11          +2.92          51.28           27.0            271
           2716          171.5         904.57          +2.84          51.24           27.3            271
           2731          172.7         904.03          +2.84          51.28           27.5            272
           2746          173.9         903.50          +2.77          51.29           27.7            271
           2761          175.1         902.97          +2.72          51.26           27.9            271
           2776          176.3         902.44          +2.67          51.20           28.1            271
           2791          177.5         901.92          +2.65          51.23           28.2            271
           2806          178.7         901.40          +2.59          51.25           28.4            271
           2821          180.0         900.89          +2.53          51.28           28.7            271
           2836          181.2         900.38          +2.49          51.35           29.0            271
           2851          182.4         899.88          +2.45          51.41           29.0            271
           2866          183.6         899.37          +2.37          51.44           28.9            271
           2881          184.8         898.86          +2.30          51.51           28.8            272
           2896          186.0         898.34          +2.33          51.63           28.8            271
           2911          187.3         897.82          +2.25          51.70           28.8            271
           2926          188.6         897.31          +2.23          51.74           28.9            270
           2941          189.8         896.79          +2.22          51.68           29.1            270
           2956          191.1         896.27          +2.20          51.62           29.3            269
           2971          192.4         895.76          +2.14          51.57           29.6            269
           2986          193.7         895.25          +2.08          51.76           29.8            269
           3001          195.0         894.74          +2.03          52.17           30.0            270
           3016          196.2         894.23          +2.00          52.34           30.1            270
           3031          197.5         893.72          +2.04          52.30           30.1            271
           3046          198.8         893.20          +1.89          52.47           30.1            271
           3061          200.2         892.69          +1.80          52.90           30.0            271
           3076          201.5         892.17          +1.76          53.02           29.9            271
           3091          202.8         891.66          +1.72          53.10           29.6            272
           3106          204.2         891.14          +1.65          53.20           29.4            272
           3121          205.6         890.62          +1.62          53.32           29.2            271
           3136          207.0         890.10          +1.62          53.44           29.2            270
           3151          208.3         889.60          +1.53          53.54           29.4            270
           3166          209.7         889.10          +1.52          53.64           29.6            270
           3181          211.0         888.60          +1.50          53.74           29.7            270
           3196          212.3         888.11          +1.46          53.85           29.8            270
           3211          213.5         887.62          +1.42          53.96           29.9            270
           3226          214.8         887.13          +1.37          54.09           30.0            270
           3241          216.0         886.65          +1.28          54.20           30.2            270
           3256          217.2         886.16          +1.30          54.36           30.5            270
           3271          218.4         885.67          +1.23          54.48           30.7            270
           3286          219.6         885.19          +1.17          54.60           30.6            270
           3301          220.9         884.70          +1.20          54.74           30.6            270
           3316          222.0         884.21          +1.12          54.93           30.7            270
           3331          223.2         883.70          +1.14          55.01           30.6            270
           3346          224.4         883.20          +1.09          55.05           30.5            270
           3361          225.5         882.71          +1.06          55.07           30.2            270
           3376          226.7         882.21          +1.02          55.17           30.0            270
           3391          227.8         881.73          +0.97          55.29           29.8            270
           3406          228.9         881.24          +0.93          55.48           29.7            270
           3421          229.9         880.75          +0.85          55.60           29.6            270
           3436          231.0         880.27          +0.82          55.71           29.6            271
           3451          232.1         879.78          +0.79          55.80           29.7            270
           3466          233.1         879.29          +0.74          55.94           29.6            271
           3481          234.2         878.79          +0.62          56.14           29.5            271
           3496          235.2         878.30          +0.62          56.39           29.3            272
           3511          236.3         877.80          +0.55          56.49           29.0            272
           3526          237.4         877.29          +0.53          56.45           28.8            272
           3541          238.4         876.79          +0.48          56.33           28.6            272
           3556          239.5         876.29          +0.44          56.11           28.3            272
           3571          240.5         875.79          +0.45          55.87           28.1            273
           3586          241.6         875.29          +0.42          55.61           27.9            273
           3601          242.6         874.79          +0.36          55.42           27.8            273
           3616          243.7         874.29          +0.32          55.41           27.8            273
           3631          244.7         873.79          +0.28          55.35           27.8            273
           3646          245.7         873.29          +0.23          55.41           27.8            274
           3661          246.8         872.79          +0.14          55.64           27.9            274
           3676          247.8         872.28          +0.10          55.95           27.9            274
           3691          248.8         871.78          +0.02          56.10           27.9            275
           3706          249.8         871.27           0.00          56.24           27.8            275
           3721          250.9         870.76          -0.03          56.39           27.6            275
           3736          251.9         870.25          -0.06          56.47           27.4            275
           3751          252.9         869.75          -0.08          56.58           27.1            275
           3766          254.0         869.24          -0.04          56.45           26.9            276
           3781          255.1         868.73          -0.12          56.29           26.9            276
           3796          256.1         868.22          -0.13          56.29           26.9            276
           3811          257.2         867.72          -0.17          56.31           27.0            275
           3826          258.3         867.22          -0.22          56.35           27.0            275
           3841          259.4         866.71          -0.21          56.36           26.9            275
           3856          260.4         866.21          -0.20          56.18           26.8            275
           3871          261.5         865.71          -0.22          55.93           26.7            275
           3886          262.6         865.22          -0.21          55.75           26.7            276
           3901          263.7         864.72          -0.24          55.64           26.8            276
           3916          264.7         864.22          -0.28          55.53           26.9            276
           3931          265.8         863.72          -0.31          55.37           27.1            277
           3946          266.9         863.23          -0.36          55.19           27.1            277
           3961          268.0         862.74          -0.33          55.18           27.1            277
           3976          269.0         862.25          -0.41          55.20           27.2            277
           3991          270.1         861.76          -0.44          55.26           27.2            277
           4006          271.1         861.28          -0.45          55.33           27.2            277
           4021          272.2         860.79          -0.53          55.40           27.1            277
           4036          273.2         860.31          -0.57          55.53           27.0            276
           4051          274.2         859.83          -0.64          55.55           26.9            276
           4066          275.3         859.34          -0.66          55.49           26.7            276
           4081          276.3         858.86          -0.68          55.45           26.5            276
           4096          277.3         858.38          -0.70          55.34           26.3            276
           4111          278.3         857.90          -0.70          55.12           26.3            277
           4126          279.3         857.42          -0.74          54.87           26.4            277
           4141          280.3         856.94          -0.75          54.68           26.6            277
           4156          281.3         856.46          -0.78          54.60           26.8            277
           4171          282.3         855.97          -0.83          54.54           26.9            277
           4186          283.3         855.49          -0.84          54.47           27.0            277
           4201          284.3         855.00          -0.88          54.39           27.1            277
           4216          285.3         854.52          -0.94          54.37           27.2            278
           4231          286.3         854.03          -0.97          54.42           27.3            278
           4246          287.3         853.54          -1.04          54.38           27.5            278
           4261          288.3         853.05          -1.05          54.29           27.6            278
           4276          289.3         852.57          -1.08          54.18           27.7            278
           4291          290.3         852.09          -1.14          54.10           27.7            278
           4306          291.3         851.61          -1.17          54.05           27.8            278
           4321          292.3         851.13          -1.23          53.99           27.7            278
           4336          293.3         850.65          -1.24          53.95           27.7            278
           4351          294.2         850.16          -1.26          53.91           27.8            278
           4366          295.2         849.67          -1.31          53.92           27.9            278
           4381          296.2         849.18          -1.35          53.93           28.1            278
           4396          297.2         848.69          -1.35          53.98           28.4            278
           4411          298.2         848.19          -1.37          54.05           28.8            278
           4426          299.2         847.70          -1.42          54.11           29.0            277
           4441          300.2         847.21          -1.42          54.18           29.2            277
           4456          301.2         846.72          -1.48          54.22           29.3            277
           4471          302.2         846.23          -1.50          54.29           29.4            276
           4486          303.2         845.73          -1.57          54.39           29.3            276
           4501          304.2         845.24          -1.60          54.48           29.3            276
           4516          305.3         844.74          -1.62          54.53           29.3            276
           4531          306.3         844.26          -1.64          54.61           29.4            276
           4546          307.3         843.78          -1.70          54.71           29.5            276
           4561          308.3         843.29          -1.73          54.86           29.7            276
           4576          309.3         842.81          -1.75          55.00           29.8            276
           4591          310.4         842.32          -1.75          55.05           30.0            276
           4606          311.4         841.83          -1.75          55.09           30.1            276
           4621          312.5         841.34          -1.77          55.12           30.3            276
           4636          313.6         840.84          -1.82          55.16           30.5            276
           4651          314.7         840.35          -1.86          55.26           30.6            276
           4666          315.7         839.87          -1.88          55.35           30.6            276
           4681          316.8         839.38          -1.94          55.42           30.7            276
           4696          317.9         838.89          -1.91          55.57           30.8            276
           4711          319.0         838.40          -2.04          55.62           31.0            276
           4726          320.1         837.92          -2.09          55.77           31.3            276
           4741          321.2         837.44          -2.12          55.96           31.7            276
           4756          322.2         836.96          -2.14          56.07           31.9            275
           4771          323.3         836.48          -2.21          56.16           32.0            275
           4786          324.4         835.99          -2.23          56.29           32.1            275
           4801          325.5         835.51          -2.28          56.41           32.0            275
           4816          326.6         835.03          -2.35          56.56           31.9            275
           4831          327.7         834.54          -2.40          56.75           31.9            275
           4846          328.7         834.06          -2.44          56.93           32.0            276
           4861          329.8         833.58          -2.48          57.07           32.0            276
           4876          330.9         833.09          -2.52          57.18           32.1            276
           4891          332.0         832.61          -2.59          57.25           32.4            276
           4906          333.1         832.13          -2.60          57.33           32.7            277
           4921          334.2         831.65          -2.62          57.44           33.0            277
           4936          335.2         831.17          -2.69          57.49           33.4            277
           4951          336.3         830.69          -2.69          57.37           33.8            277
           4966          337.4         830.21          -2.62          57.17           34.1            276
           4981          338.5         829.73          -2.64          56.96           34.3            276
           4996          339.6         829.26          -2.71          56.93           34.5            276
           5011          340.7         828.78          -2.73          56.93           34.6            275
           5026          341.8         828.30          -2.76          56.67           34.8            275
           5041          342.9         827.82          -2.70          56.36           35.0            276
           5056          344.0         827.34          -2.74          56.12           35.2            276
           5071          345.1         826.87          -2.76          56.16           35.4            275
           5086          346.2         826.39          -2.74          55.98           35.7            275
           5101          347.3         825.91          -2.74          55.61           35.9            275
           5116          348.5         825.42          -2.73          55.32           36.0            274
           5131          349.6         824.93          -2.75          55.11           36.2            274
           5146          350.8         824.44          -2.74          54.83           36.4            274
           5161          351.9         823.96          -2.78          54.58           36.7            274
           5176          353.1         823.47          -2.83          54.41           36.9            274
           5191          354.3         822.99          -2.92          54.36           37.1            273
           5206          355.4         822.50          -2.85          53.88           37.1            273
           5221          356.7         822.02          -2.82          53.21           37.0            273
           5236          357.9         821.53          -2.81          52.63           36.8            274
           5251          359.1         821.04          -2.88          52.60           36.9            274
           5266          360.3         820.55          -2.88          52.40           37.1            274
           5281          361.6         820.07          -2.89          52.13           37.3            274
           5296          362.8         819.59          -2.88          51.80           37.6            275
           5311          364.1         819.12          -2.91          51.18           37.9            275
           5326          365.3         818.66          -2.87          50.48           38.1            275
           5341          366.5         818.19          -2.77          49.52           38.2            274
           5356          367.6         817.73          -2.67          48.71           38.1            274
           5371          368.8         817.26          -2.57          47.86           38.0            274
           5386          370.0         816.80          -2.51          46.74           37.8            275
           5401          371.1         816.32          -2.54          45.73           37.8            275
           5416          372.3         815.85          -2.57          45.85           37.8            275
           5431          373.5         815.38          -2.63          45.75           38.0            276
           5446          374.7         814.91          -2.64          45.80           38.1            276
           5461          375.8         814.45          -2.67          45.76           38.2            276
           5476          377.0         813.99          -2.71          45.67           38.3            276
           5491          378.1         813.53          -2.73          45.53           38.3            276
           5506          379.2         813.08          -2.77          45.47           38.2            275
           5521          380.3         812.63          -2.79          45.59           38.0            275
           5536          381.3         812.17          -2.85          45.62           37.8            275
           5551          382.4         811.71          -2.90          45.28           37.6            276
           5566          383.4         811.25          -2.90          44.60           37.4            276
           5581          384.5         810.79          -2.86          43.55           37.3            276
           5596          385.6         810.33          -2.82          42.67           37.3            276
           5611          386.6         809.87          -2.85          42.29           37.4            276
           5626          387.6         809.41          -2.92          41.94           37.4            276
           5641          388.7         808.95          -2.88          41.48           37.4            276
           5656          389.7         808.49          -2.91          41.28           37.4            276
           5671          390.7         808.03          -2.94          40.90           37.4            276
           5686          391.8         807.57          -2.91          40.22           37.3            276
           5701          392.8         807.11          -2.84          39.14           37.1            276
           5716          393.8         806.65          -2.80          37.66           36.9            276
           5731          394.8         806.20          -2.82          36.89           36.6            276
           5746          395.7         805.74          -2.82          36.34           36.4            276
           5761          396.7         805.28          -2.87          35.83           36.1            276
           5776          397.7         804.83          -2.97          35.43           35.9            276
           5791          398.6         804.38          -3.04          35.44           35.8            277
           5806          399.5         803.92          -3.06          35.51           35.7            277
           5821          400.4         803.47          -3.10          35.49           35.6            277
           5836          401.4         803.01          -3.19          35.49           35.6            278
           5851          402.3         802.56          -3.26          35.48           35.5            278
           5866          403.2         802.09          -3.28          35.47           35.4            278
           5881          404.1         801.62          -3.34          35.48           35.3            278
           5896          405.0         801.15          -3.36          35.35           35.2            278
           5911          406.0         800.68          -3.40          35.23           35.0            278
           5926          406.9         800.21          -3.42          35.09           34.8            278
           5941          407.8         799.74          -3.44          35.00           34.6            278
           5956          408.7         799.27          -3.46          34.99           34.5            279
           5971          409.7         798.81          -3.51          34.96           34.4            279
           5986          410.6         798.34          -3.55          34.95           34.4            279
           6001          411.5         797.87          -3.59          34.95           34.3            279
           6016          412.4         797.41          -3.65          34.94           34.3            280
           6031          413.3         796.94          -3.69          34.91           34.3            280
           6046          414.3         796.47          -3.71          34.83           34.4            280
           6061          415.2         796.01          -3.73          34.73           34.4            280
           6076          416.1         795.54          -3.78          34.73           34.4            279
           6091          417.1         795.08          -3.80          34.72           34.3            279
           6106          418.0         794.61          -3.81          34.68           34.2            279
           6121          419.0         794.15          -3.90          34.70           33.9            279
           6136          419.9         793.68          -3.95          34.67           33.8            279
           6151          420.9         793.21          -3.92          34.61           33.6            279
           6166          421.9         792.75          -3.97          34.54           33.5            280
           6181          422.9         792.28          -4.00          34.42           33.4            280
           6196          423.9         791.82          -4.05          34.34           33.2            280
           6211          424.9         791.36          -4.05          34.21           33.1            280
           6226          425.9         790.91          -4.09          34.17           33.0            281
           6241          426.9         790.45          -4.14          34.08           33.0            281
           6256          427.8         790.01          -4.19          34.07           33.1            281
           6271          428.8         789.56          -4.17          34.08           33.2            281
           6286          429.8         789.11          -4.26          34.09           33.3            281
           6301          430.8         788.66          -4.34          34.29           33.4            281
           6316          431.8         788.20          -4.30          34.24           33.5            280
