        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
              m              s            hPa             °C              %            m/s              °
---------------------------------------------------------------------------------------------------------
            0.0            0.0         972.50          -1.20          57.00            2.0             90
            2.0            1.3         972.72          -1.24          61.29            6.5            251
            4.0            1.9         972.65          -1.21          62.50            6.5            252
            6.0            2.3         972.54          -1.13          62.41            6.6            251
            8.0            2.8         972.42          -1.03          61.87            6.6            251
           10.0            3.2         972.29          -0.95          61.50            6.6            251
           12.0            3.6         972.15          -0.87          61.30            6.5            251
           14.0            4.1         972.00          -0.78          61.08            6.5            251
           16.0            4.5         971.84          -0.57          60.80            6.5            251
           18.0            4.9         971.68          -0.37          60.51            6.5            250
           20.0            5.2         971.51          -0.16          60.22            6.4            250
           22.0            5.6         971.34          +0.05          59.94            6.4            250
           24.0            6.0         971.17          +0.25          59.65            6.4            250
           26.0            6.3         970.98          +0.35          59.30            6.4            251
           28.0            6.7         970.79          +0.44          58.94            6.4            251
           30.0            7.1         970.60          +0.51          58.58            6.4            251
           32.0            7.5         970.40          +0.53          58.22            6.4            252
           34.0            7.9         970.19          +0.56          57.86            6.4            252
           36.0            8.3         969.99          +0.55          57.53            6.4            252
           38.0            8.6         969.78          +0.54          57.21            6.4            253
           40.0            9.0         969.57          +0.52          56.89            6.5            253
           42.0            9.4         969.36          +0.50          56.76            6.5            253
           44.0            9.8         969.15          +0.48          56.63            6.5            254
           46.0           10.2         968.94          +0.45          56.45            6.5            254
           48.0           10.5         968.72          +0.42          56.21            6.5            254
           50.0           10.9         968.51          +0.38          55.97            6.5            254
           52.0           11.3         968.29          +0.35          55.75            6.5            254
           54.0           11.7         968.08          +0.33          55.54            6.5            254
           56.0           12.1         967.86          +0.30          55.33            6.5            255
           58.0           12.5         967.64          +0.27          55.12            6.5            255
           60.0           12.8         967.42          +0.24          54.91            6.5            255
           62.0           13.2         967.20          +0.21          54.71            6.5            255
           64.0           13.6         966.98          +0.17          54.52            6.5            255
           66.0           14.0         966.75          +0.14          54.34            6.5            255
           68.0           14.4         966.53          +0.17          54.29            6.5            256
           70.0           14.8         966.31          +0.21          54.25            6.5            256
           72.0           15.2         966.08          +0.21          54.17            6.5            256
           74.0           15.6         965.86          +0.19          54.07            6.5            256
           76.0           16.0         965.63          +0.17          53.96            6.5            256
           78.0           16.3         965.40          +0.16          53.87            6.5            256
           80.0           16.7         965.18          +0.15          53.78            6.5            256
           82.0           17.1         964.95          +0.14          53.69            6.5            257
           84.0           17.5         964.72          +0.12          53.59            6.5            257
           86.0           17.9         964.50          +0.10          53.49            6.5            257
           88.0           18.2         964.27          +0.09          53.46            6.5            257
           90.0           18.6         964.04          +0.08          53.45            6.5            257
           92.0           19.0         963.81          +0.06          53.44            6.5            257
           94.0           19.4         963.60          +0.03          53.38            6.5            258
           96.0           19.8         963.40           0.00          53.33            6.6            258
           98.0           20.2         963.18          -0.02          53.27            6.6            258
          100.0           20.6         962.95          -0.02          53.22            6.6            258
          102.0           21.0         962.72          -0.01          53.16            6.6            258
          104.0           21.4         962.50          +0.00          53.11            6.5            258
          106.0           21.8         962.28          +0.02          53.06            6.5            258
          108.0           22.2         962.06          +0.02          53.01            6.5            258
          110.0           22.6         961.84          +0.01          52.95            6.5            258
          112.0           23.0         961.61          +0.00          52.89            6.5            258
          114.0           23.4         961.39          -0.03          52.88            6.5            259
          116.0           23.8         961.16          -0.06          52.88            6.5            259
          118.0           24.2         960.93          -0.10          52.85            6.5            259
          120.1           24.6         960.70          -0.14          52.81            6.5            259
          122.1           25.0         960.47          -0.17          52.76            6.5            259
          124.1           25.4         960.24          -0.18          52.73            6.5            259
          126.1           25.8         960.01          -0.18          52.69            6.5            259
          128.1           26.2         959.77          -0.15          52.63            6.5            259
          130.1           26.6         959.54          -0.07          52.54            6.4            259
          132.1           27.0         959.31          +0.01          52.45            6.4            259
          134.1           27.4         959.07          +0.02          52.34            6.4            259
          136.1           27.8         958.84          +0.04          52.23            6.4            259
          138.1           28.2         958.60          +0.10          52.08            6.4            259
          140.1           28.6         958.36          +0.19          51.90            6.4            259
          142.1           29.1         958.12          +0.27          51.72            6.4            259
          144.1           29.5         957.89          +0.28          51.53            6.4            260
          146.1           29.9         957.65          +0.30          51.35            6.4            260
          148.1           30.3         957.41          +0.30          51.17            6.4            260
          150.1           30.7         957.17          +0.29          51.00            6.5            260
          152.1           31.1         956.93          +0.28          50.83            6.5            260
          154.1           31.6         956.69          +0.25          50.68            6.5            260
          156.1           32.0         956.45          +0.22          50.53            6.5            260
          158.1           32.4         956.21          +0.22          50.50            6.5            260
          160.1           32.8         955.97          +0.22          50.49            6.6            260
          162.1           33.3         955.73          +0.18          50.44            6.6            260
          164.1           33.7         955.49          +0.12          50.37            6.6            261
          166.1           34.1         955.25          +0.07          50.31            6.7            261
          168.1           34.5         955.01          +0.06          50.25            6.7            261
          170.1           35.0         954.78          +0.05          50.20            6.8            262
          172.1           35.4         954.54          +0.01          50.16            6.8            262
          174.1           35.8         954.30          -0.02          50.12            6.9            262
          176.1           36.3         954.07          -0.04          50.08            6.9            263
          178.1           36.7         953.83          -0.05          50.04            6.9            263
          180.1           37.1         953.59          -0.07          50.01            6.9            263
          182.1           37.6         953.35          -0.08          50.02            6.9            263
          184.1           38.0         953.11          -0.09          50.04            7.0            263
          186.1           38.4         952.87          -0.09          50.03            7.0            263
          188.1           38.9         952.63          -0.09          50.02            7.0            263
          190.1           39.3         952.39          -0.12          50.02            7.0            263
          192.1           39.8         952.16          -0.15          50.02            7.1            263
          194.1           40.2         951.92          -0.17          50.02            7.1            263
          196.1           40.7         951.68          -0.18          50.00            7.2            263
          198.1           41.1         951.44          -0.20          49.99            7.2            263
          200.1           41.6         951.20          -0.21          50.00            7.2            263
          202.1           42.0         950.96          -0.23          50.00            7.2            263
          204.1           42.5         950.72          -0.25          49.97            7.3            263
          206.1           43.0         950.48          -0.28          49.94            7.3            263
          208.1           43.4         950.24          -0.29          49.93            7.3            263
          210.1           43.9         950.00          -0.29          49.92            7.2            263
          212.1           44.3         949.76          -0.31          49.91            7.2            263
          214.1           44.8         949.51          -0.33          49.89            7.2            263
          216.1           45.3         949.27          -0.36          49.89            7.3            263
          218.1           45.7         949.03          -0.38          49.88            7.3            263
          220.1           46.2         948.79          -0.40          49.89            7.3            263
          222.1           46.6         948.55          -0.42          49.92            7.3            262
          224.1           47.1         948.31          -0.43          49.94            7.3            262
          226.1           47.6         948.07          -0.40          49.95            7.4            262
          228.1           48.0         947.84          -0.39          49.96            7.4            262
          230.1           48.5         947.60          -0.42          49.97            7.3            263
          232.1           49.0         947.35          -0.46          49.98            7.3            263
          234.1           49.5         947.11          -0.46          49.99            7.3            263
          236.1           49.9         946.87          -0.46          50.01            7.3            263
          238.1           50.4         946.63          -0.47          50.04            7.3            264
          240.1           50.9         946.39          -0.48          50.08            7.2            264
          242.1           51.4         946.14          -0.51          50.09            7.2            264
          244.1           51.8         945.90          -0.56          50.10            7.3            264
          246.1           52.3         945.66          -0.59          50.11            7.3            264
          248.1           52.8         945.41          -0.61          50.13            7.3            264
          250.1           53.3         945.17          -0.63          50.14            7.3            264
          252.1           53.8         944.93          -0.65          50.15            7.3            264
          254.1           54.3         944.68          -0.65          50.17            7.3            264
          256.1           54.8         944.44          -0.65          50.19            7.4            264
          258.1           55.3         944.20          -0.66          50.22            7.4            264
          260.1           55.8         943.95          -0.68          50.25            7.4            264
          262.1           56.3         943.71          -0.68          50.27            7.4            264
          264.1           56.8         943.46          -0.68          50.27            7.4            264
          266.1           57.4         943.22          -0.71          50.27            7.5            264
          268.1           57.9         942.98          -0.74          50.27            7.5            264
          270.1           58.4         942.74          -0.77          50.28            7.5            264
          272.1           58.9         942.50          -0.79          50.29            7.6            264
          274.1           59.5         942.26          -0.82          50.35            7.6            264
          276.1           60.0         942.02          -0.86          50.42            7.6            264
          278.1           60.5         941.78          -0.86          50.46            7.6            264
          280.1           61.0         941.54          -0.86          50.50            7.6            264
          282.1           61.5         941.30          -0.89          50.53            7.6            264
          284.1           62.1         941.06          -0.91          50.57            7.6            264
          286.1           62.6         940.83          -0.91          50.59            7.7            264
          288.1           63.1         940.59          -0.92          50.62            7.7            264
          290.1           63.6         940.36          -0.95          50.64            7.8            264
          292.1           64.1         940.12          -0.98          50.66            7.8            264
          294.1           64.6         939.89          -0.99          50.69            7.9            264
          296.1           65.2         939.65          -0.99          50.71            8.0            264
          298.1           65.7         939.41          -1.00          50.69            8.0            265
          300.1           66.2         939.18          -1.01          50.68            8.1            265
          302.1           66.7         938.94          -1.05          50.69            8.1            265
          304.1           67.2         938.70          -1.08          50.69            8.1            265
          306.1           67.7         938.47          -1.12          50.69            8.1            264
          308.1           68.2         938.23          -1.14          50.70            8.1            264
          310.1           68.7         937.99          -1.16          50.74            8.1            264
          312.1           69.2         937.76          -1.15          50.73            8.1            264
          314.1           69.7         937.52          -1.13          50.67            8.1            263
          316.1           70.2         937.29          -1.12          50.60            8.1            263
          318.1           70.7         937.05          -1.13          50.52            8.1            263
          320.1           71.2         936.82          -1.14          50.44            8.1            263
          322.1           71.8         936.58          -1.15          50.35            8.1            263
          324.1           72.3         936.34          -1.16          50.28            8.1            263
          326.1           72.8         936.10          -1.17          50.25            8.1            263
          328.1           73.3         935.86          -1.18          50.23            8.2            264
          330.1           73.8         935.63          -1.20          50.24            8.2            264
          332.1           74.3         935.39          -1.22          50.23            8.2            264
          334.1           74.8         935.15          -1.25          50.20            8.3            264
          336.1           75.3         934.91          -1.25          50.17            8.3            264
          338.1           75.8         934.68          -1.24          50.14            8.3            264
          340.1           76.3         934.44          -1.25          50.09            8.4            264
          342.1           76.8         934.21          -1.26          50.04            8.4            264
          344.1           77.3         933.98          -1.26          50.03            8.5            264
          346.1           77.8         933.74          -1.26          50.05            8.5            265
          348.1           78.2         933.51          -1.28          50.06            8.5            265
          350.1           78.7         933.27          -1.32          50.05            8.6            265
          352.1           79.2         933.04          -1.34          50.05            8.6            265
          354.1           79.7         932.80          -1.35          50.07            8.6            265
          356.1           80.2         932.57          -1.36          50.09            8.7            265
          358.1           80.7         932.33          -1.40          50.11            8.7            265
          360.1           81.1         932.10          -1.42          50.12            8.8            265
          362.1           81.6         931.86          -1.41          50.10            8.8            265
          364.1           82.1         931.63          -1.39          50.05            8.9            265
          366.1           82.6         931.39          -1.38          49.95            8.9            265
          368.1           83.1         931.16          -1.36          49.83            9.0            265
          370.1           83.5         930.92          -1.33          49.64            9.0            265
          372.1           84.0         930.69          -1.31          49.44            9.1            265
          374.1           84.5         930.45          -1.30          49.15            9.1            265
          376.1           85.0         930.21          -1.30          48.86            9.2            264
