        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           38.8         963.57          +8.13          40.71           10.6            267
            640           39.5         963.21          +8.13          40.70           10.6            267
            650           40.2         962.86          +8.14          40.61           10.6            266
            660           40.9         962.50          +8.16          40.35           10.7            265
            670           41.7         962.14          +8.09          40.30           10.8            264
            680           42.4         961.79          +8.04          40.31           10.9            264
            690           43.0         961.43          +8.02          40.36           11.0            264
            700           43.7         961.08          +8.00          40.32           11.0            265
            710           44.4         960.72          +7.97          40.26           10.9            265
            720           45.1         960.37          +7.94          40.20           10.8            266
            730           45.8         960.01          +7.92          40.08           10.7            266
            740           46.5         959.66          +7.96          39.95           10.5            265
            750           47.3         959.30          +7.97          39.81           10.4            265
            760           48.1         958.95          +7.92          39.67           10.3            264
            770           49.0         958.59          +7.90          39.58           10.2            264
            780           49.7         958.24          +7.91          39.52           10.2            265
            790           50.4         957.88          +7.91          39.37           10.3            265
            800           51.1         957.53          +7.92          39.18           10.4            266
            810           51.7         957.17          +7.92          39.00           10.5            267
            820           52.3         956.82          +7.89          38.90           10.6            267
            830           53.0         956.47          +7.84          38.88           10.7            268
            840           53.6         956.11          +7.81          38.90           10.8            268
            850           54.2         955.76          +7.76          38.95           10.8            269
            860           54.8         955.40          +7.68          39.09           10.8            269
            870           55.4         955.05          +7.64          39.23           10.8            269
            880           56.0         954.70          +7.64          39.37           10.7            269
            890           56.6         954.34          +7.61          39.51           10.6            269
            900           57.2         953.99          +7.58          39.61           10.5            270
            910           57.8         953.64          +7.53          39.65           10.5            270
            920           58.4         953.28          +7.51          39.71           10.6            270
            930           58.9         952.93          +7.50          39.78           10.7            270
            940           59.5         952.58          +7.48          39.74           10.8            270
            950           60.1         952.22          +7.46          39.69           10.9            270
            960           60.6         951.87          +7.40          39.65           11.0            270
            970           61.2         951.52          +7.38          39.64           11.1            271
            980           61.8         951.17          +7.42          39.67           11.2            271
            990           62.3         950.81          +7.39          39.67           11.3            271
           1000           62.9         950.46          +7.32          39.63           11.4            272
           1010           63.4         950.11          +7.29          39.66           11.4            272
           1020           64.0         949.76          +7.28          39.70           11.4            272
           1030           64.5         949.40          +7.27          39.71           11.3            273
           1040           65.0         949.05          +7.26          39.71           11.3            273
           1050           65.6         948.70          +7.21          39.71           11.2            274
           1060           66.1         948.35          +7.16          39.71           11.2            274
           1070           66.6         948.00          +7.15          39.73           11.2            275
           1080           67.2         947.64          +7.12          39.75           11.3            275
           1090           67.7         947.29          +7.08          39.78           11.4            275
           1100           68.2         946.94          +7.04          39.81           11.5            275
           1110           68.7         946.59          +7.02          39.84           11.6            275
           1120           69.3         946.24          +7.02          39.86           11.6            275
           1130           69.9         945.89          +7.02          39.88           11.6            275
           1140           70.5         945.54          +6.97          39.88           11.5            275
           1150           71.0         945.19          +6.91          39.89           11.5            275
           1160           71.6         944.83          +6.92          39.92           11.4            275
           1170           72.2         944.48          +6.92          39.96           11.3            275
           1180           72.8         944.13          +6.87          40.06           11.2            275
           1190           73.4         943.78          +6.83          40.20           11.1            275
           1200           74.0         943.43          +6.81          40.38           11.1            275
           1210           74.7         943.08          +6.79          40.66           11.1            276
           1220           75.4         942.73          +6.77          40.99           11.1            277
           1230           76.0         942.38          +6.76          41.36           11.1            278
           1240           76.7         942.03          +6.75          41.48           11.1            278
           1250           77.3         941.68          +6.74          41.58           11.2            279
           1260           77.9         941.33          +6.72          41.64           11.3            279
           1270           78.4         940.98          +6.70          41.74           11.3            279
           1280           79.0         940.63          +6.68          41.86           11.4            279
           1290           79.5         940.28          +6.62          41.96           11.4            279
           1300           80.0         939.93          +6.57          42.06           11.5            279
           1310           80.5         939.58          +6.52          42.11           11.5            279
           1320           81.0         939.23          +6.47          42.16           11.5            279
           1330           81.6         938.88          +6.45          42.25           11.5            279
           1341           82.1         938.54          +6.43          42.33           11.4            280
           1351           82.7         938.19          +6.42          42.37           11.4            280
           1361           83.4         937.84          +6.40          42.43           11.4            281
           1371           84.0         937.49          +6.37          42.51           11.6            281
           1381           84.7         937.14          +6.30          42.56           11.8            282
           1391           85.4         936.79          +6.27          42.63           12.0            282
           1401           86.1         936.44          +6.27          42.69           12.2            282
           1411           86.8         936.09          +6.21          42.68           12.2            283
           1421           87.5         935.75          +6.17          42.71           12.3            283
           1431           88.1         935.40          +6.15          42.76           12.3            283
           1441           88.8         935.05          +6.15          42.80           12.3            282
           1451           89.4         934.70          +6.13          42.85           12.2            282
           1461           90.0         934.35          +6.10          42.91           12.2            282
           1471           90.7         934.01          +6.08          42.95           12.1            281
           1481           91.3         933.66          +6.04          42.98           12.1            281
           1491           91.9         933.31          +5.99          42.99           12.1            281
           1501           92.5         932.96          +5.96          43.03           12.0            281
           1511           93.1         932.62          +5.94          43.08           12.0            281
           1521           93.7         932.27          +5.88          43.13           12.0            282
           1531           94.3         931.92          +5.84          43.18           12.0            282
           1541           94.8         931.57          +5.81          43.25           12.0            283
           1551           95.4         931.23          +5.79          43.32           12.0            283
           1561           96.0         930.88          +5.78          43.39           12.0            283
           1571           96.6         930.53          +5.73          43.47           12.0            284
           1581           97.1         930.18          +5.69          43.57           12.0            284
           1591           97.7         929.84          +5.67          43.70           12.0            284
           1601           98.2         929.49          +5.65          43.83           12.0            284
           1611           98.8         929.14          +5.64          43.98           12.0            285
           1621           99.5         928.80          +5.64          44.06           12.1            285
           1631          100.1         928.45          +5.62          44.12           12.1            285
           1641          100.8         928.11          +5.56          44.12           12.1            285
           1651          101.5         927.76          +5.52          44.10           12.0            286
           1661          102.2         927.41          +5.50          44.08           12.0            286
           1671          103.0         927.07          +5.49          44.05           11.9            286
           1681          103.7         926.72          +5.46          44.16           11.9            287
           1691          104.5         926.38          +5.45          44.26           12.0            287
           1701          105.2         926.03          +5.45          44.36           12.2            288
           1711          105.9         925.68          +5.44          44.46           12.4            288
           1721          106.6         925.34          +5.39          44.53           12.6            288
           1731          107.2         924.99          +5.33          44.60           12.7            288
           1741          107.9         924.65          +5.31          44.64           12.9            288
           1751          108.6         924.30          +5.25          44.68           13.0            288
           1761          109.2         923.96          +5.21          44.72           13.1            288
           1771          109.9         923.61          +5.19          44.77           13.0            288
           1781          110.5         923.27          +5.17          44.82           12.9            288
           1791          111.1         922.92          +5.15          44.88           12.8            288
           1801          111.7         922.58          +5.10          44.95           12.7            288
           1811          112.3         922.23          +5.07          45.05           12.7            288
           1821          112.8         921.89          +5.05          45.16           12.6            288
           1831          113.4         921.54          +5.02          45.23           12.6            288
           1841          114.0         921.20          +5.00          45.29           12.5            288
           1851          114.5         920.85          +5.00          45.35           12.6            288
           1861          115.1         920.51          +4.98          45.41           12.6            288
           1871          115.6         920.17          +4.93          45.46           12.7            288
           1881          116.2         919.82          +4.90          45.51           12.9            288
           1891          116.8         919.48          +4.91          45.53           13.0            288
           1901          117.4         919.13          +4.89          45.53           13.2            288
           1911          118.1         918.79          +4.86          45.53           13.3            288
           1921          118.7         918.45          +4.83          45.53           13.4            288
           1931          119.4         918.10          +4.79          45.56           13.5            288
           1941          120.1         917.76          +4.75          45.60           13.5            288
           1951          120.9         917.42          +4.74          45.64           13.4            288
           1961          121.6         917.07          +4.76          45.71           13.3            288
           1971          122.3         916.73          +4.76          45.74           13.2            288
           1981          123.0         916.39          +4.71          45.73           13.2            288
           1991          123.7         916.04          +4.68          45.74           13.1            288
           2001          124.4         915.70          +4.66          45.76           13.0            287
           2011          125.0         915.36          +4.67          45.78           13.0            287
           2021          125.7         915.02          +4.64          45.85           13.0            287
           2031          126.3         914.67          +4.61          45.92           12.9            287
           2041          126.9         914.33          +4.56          45.99           12.9            287
           2051          127.5         913.99          +4.53          46.05           12.8            288
           2061          128.1         913.65          +4.52          46.10           12.8            289
           2071          128.8         913.31          +4.52          46.13           12.9            289
           2081          129.4         912.96          +4.48          46.16           13.0            290
           2091          130.1         912.62          +4.43          46.20           13.1            290
           2101          130.8         912.28          +4.40          46.25           13.3            291
           2111          131.6         911.94          +4.39          46.33           13.4            291
           2121          132.3         911.60          +4.38          46.46           13.5            291
           2131          133.1         911.25          +4.35          46.68           13.5            291
           2141          133.9         910.91          +4.27          46.85           13.4            291
           2151          134.7         910.57          +4.29          46.92           13.3            291
           2161          135.4         910.23          +4.28          46.99           13.3            291
           2171          136.1         909.89          +4.21          47.05           13.2            291
           2181          136.9         909.55          +4.13          47.10           13.1            291
           2191          137.6         909.21          +4.15          47.18           13.0            290
           2201          138.3         908.87          +4.15          47.27           12.9            290
           2211          139.1         908.53          +4.08          47.37           12.8            290
           2221          139.8         908.19          +4.06          47.44           12.8            291
           2231          140.6         907.84          +4.00          47.54           12.8            291
           2241          141.5         907.50          +3.98          47.60           12.9            291
           2251          142.3         907.16          +3.98          47.63           13.1            290
           2261          143.1         906.82          +3.93          47.66           13.3            290
           2271          143.8         906.48          +3.87          47.71           13.4            290
           2281          144.5         906.14          +3.87          47.83           13.4            290
           2291          145.2         905.80          +3.88          47.98           13.3            291
           2301          145.8         905.46          +3.81          48.13           13.3            291
           2311          146.5         905.12          +3.78          48.26           13.2            291
           2321          147.2         904.78          +3.76          48.40           13.0            291
           2331          147.9         904.44          +3.73          48.53           12.9            292
           2341          148.6         904.10          +3.67          48.65           12.8            292
           2351          149.2         903.76          +3.63          48.76           12.7            292
           2361          149.9         903.42          +3.62          48.82           12.7            292
           2371          150.5         903.09          +3.62          48.85           12.8            292
           2381          151.1         902.75          +3.60          48.88           12.8            292
           2391          151.8         902.41          +3.54          48.91           12.9            292
           2401          152.4         902.07          +3.50          49.00           13.0            293
           2411          153.1         901.73          +3.47          49.12           13.2            293
           2421          153.8         901.39          +3.48          49.24           13.3            293
           2431          154.6         901.05          +3.45          49.34           13.4            294
           2441          155.4         900.71          +3.43          49.42           13.4            294
           2451          156.2         900.37          +3.40          49.49           13.3            294
           2461          157.1         900.04          +3.35          49.56           13.2            293
           2471          158.0         899.70          +3.33          49.64           13.1            293
           2481          158.8         899.36          +3.31          49.72           13.0            294
           2491          159.7         899.02          +3.29          49.74           13.0            294
           2501          160.5         898.68          +3.23          49.77           13.0            295
           2511          161.2         898.34          +3.18          49.81           13.1            295
           2521          162.0         898.01          +3.16          49.86           13.3            296
           2531          162.6         897.67          +3.16          49.88           13.4            296
           2541          163.2         897.33          +3.13          49.87           13.5            296
           2551          163.8         896.99          +3.07          49.83           13.6            296
           2561          164.4         896.66          +3.05          49.82           13.6            296
           2571          164.9         896.32          +3.05          49.83           13.6            296
           2581          165.4         895.98          +3.02          49.88           13.6            295
           2591          165.9         895.64          +2.99          49.93           13.5            295
           2601          166.5         895.31          +2.94          50.01           13.5            295
           2611          167.1         894.97          +2.89          50.09           13.4            294
           2621          167.7         894.63          +2.89          50.18           13.3            294
           2631          168.3         894.29          +2.88          50.25           13.2            294
           2641          168.9         893.96          +2.86          50.30           13.1            295
           2651          169.5         893.62          +2.83          50.35           13.0            295
           2661          170.1         893.28          +2.79          50.40           13.0            295
           2671          170.7         892.95          +2.76          50.46           13.1            296
           2681          171.2         892.61          +2.73          50.55           13.1            296
           2691          171.8         892.28          +2.69          50.66           13.1            297
           2701          172.3         891.94          +2.67          50.76           13.2            297
           2711          172.9         891.60          +2.67          50.85           13.3            297
           2721          173.5         891.27          +2.62          50.96           13.4            297
           2731          174.1         890.93          +2.57          51.06           13.4            297
           2741          174.8         890.59          +2.55          51.11           13.4            296
           2751          175.5         890.26          +2.51          51.13           13.4            296
           2761          176.2         889.92          +2.47          51.14           13.4            295
           2771          176.9         889.59          +2.47          51.13           13.4            295
           2781          177.7         889.25          +2.47          51.14           13.3            295
           2791          178.4         888.92          +2.46          51.18           13.2            295
           2801          179.2         888.58          +2.42          51.23           13.2            295
           2811          179.9         888.25          +2.36          51.30           13.1            295
           2821          180.6         887.91          +2.33          51.38           13.2            296
           2831          181.2         887.58          +2.30          51.45           13.2            296
           2841          181.8         887.24          +2.27          51.50           13.3            297
           2851          182.4         886.91          +2.22          51.61           13.5            297
           2861          183.0         886.57          +2.16          51.74           13.6            298
           2871          183.6         886.24          +2.14          51.92           13.7            297
           2881          184.3         885.90          +2.11          52.09           13.8            297
           2891          184.9         885.57          +2.06          52.24           13.9            296
           2901          185.6         885.23          +2.04          52.34           14.0            296
           2911          186.3         884.90          +2.04          52.40           14.1            295
           2921          187.1         884.56          +2.07          52.43           14.1            295
           2931          187.8         884.23          +2.02          52.46           14.0            294
           2941          188.5         883.90          +1.99          52.49           13.9            294
           2951          189.2         883.56          +1.96          52.52           13.8            294
           2961          190.0         883.23          +1.93          52.58           13.7            294
           2971          190.6         882.89          +1.90          52.61           13.7            294
           2981          191.3         882.56          +1.86          52.64           13.7            294
           2991          191.9         882.23          +1.79          52.67           13.7            294
           3001          192.5         881.89          +1.76          52.69           13.8            294
           3011          193.1         881.56          +1.74          52.70           13.9            294
           3021          193.6         881.23          +1.73          52.69           14.0            294
           3031          194.2         880.89          +1.71          52.70           14.1            294
           3041          194.7         880.56          +1.69          52.78           14.1            294
           3051          195.2         880.23          +1.65          52.85           14.1            294
           3061          195.8         879.89          +1.61          52.92           14.1            294
           3071          196.4         879.56          +1.56          53.02           14.1            294
           3081          197.0         879.23          +1.51          53.13           14.1            294
           3091          197.6         878.89          +1.50          53.24           14.1            294
           3101          198.2         878.56          +1.50          53.34           14.1            295
           3111          198.9         878.23          +1.54          53.39           14.2            295
           3121          199.6         877.90          +1.50          53.46           14.2            296
           3131          200.2         877.56          +1.46          53.52           14.2            296
           3141          200.8         877.23          +1.42          53.57           14.2            296
           3151          201.5         876.90          +1.40          53.65           14.2            296
           3161          202.1         876.57          +1.39          53.74           14.2            297
           3171          202.7         876.24          +1.34          53.80           14.2            297
           3181          203.3         875.90          +1.29          53.89           14.2            297
           3191          203.9         875.57          +1.24          53.99           14.1            297
           3201          204.6         875.24          +1.25          54.10           14.1            296
           3211          205.3         874.91          +1.23          54.23           14.1            295
           3221          205.9         874.58          +1.16          54.39           14.0            295
           3231          206.6         874.25          +1.14          54.54           14.0            295
           3241          207.4         873.91          +1.13          54.62           14.0            294
           3251          208.0         873.58          +1.13          54.63           14.1            295
           3261          208.7         873.25          +1.08          54.68           14.2            295
           3271          209.3         872.92          +1.04          54.72           14.2            295
           3281          209.9         872.59          +1.01          54.75           14.3            295
           3291          210.5         872.26          +0.96          54.81           14.3            295
           3301          211.1         871.93          +0.90          54.88           14.4            296
           3311          211.7         871.60          +0.89          54.96           14.4            296
           3321          212.3         871.27          +0.87          55.06           14.4            296
           3331          212.9         870.94          +0.85          55.17           14.4            296
           3341          213.5         870.61          +0.82          55.22           14.5            295
           3351          214.1         870.28          +0.79          55.27           14.6            295
           3361          214.8         869.95          +0.77          55.33           14.8            295
           3371          215.5         869.62          +0.74          55.40           14.9            294
           3381          216.1         869.29          +0.72          55.48           15.1            294
           3391          216.9         868.96          +0.72          55.59           15.2            294
           3401          217.6         868.63          +0.70          55.72           15.4            294
           3411          218.3         868.30          +0.66          55.85           15.5            293
           3421          218.9         867.97          +0.59          55.98           15.5            293
           3431          219.6         867.64          +0.54          56.08           15.6            294
           3441          220.3         867.31          +0.52          56.18           15.7            294
           3451          221.0         866.98          +0.53          56.27           15.9            294
           3461          221.7         866.65          +0.50          56.28           16.0            293
           3471          222.3         866.32          +0.48          56.24           16.1            293
           3481          223.0         865.99          +0.47          56.16           16.2            292
           3491          223.6         865.66          +0.46          56.11           16.2            292
           3501          224.2         865.33          +0.43          56.08           16.3            292
           3511          224.8         865.00          +0.37          56.07           16.3            291
           3521          225.4         864.67          +0.35          56.08           16.3            291
           3531          226.0         864.35          +0.34          56.08           16.3            291
           3541          226.6         864.02          +0.34          56.12           16.3            291
           3551          227.1         863.69          +0.34          56.15           16.3            291
           3561          227.8         863.36          +0.32          56.14           16.4            292
           3571          228.4         863.03          +0.28          56.12           16.5            292
           3581          229.1         862.70          +0.21          56.09           16.7            292
           3591          229.7         862.38          +0.18          56.04           16.8            292
           3601          230.3         862.05          +0.15          56.05           17.0            292
           3611          231.0         861.72          +0.14          56.09           17.1            292
           3621          231.6         861.39          +0.14          56.10           17.3            292
           3631          232.2         861.06          +0.13          56.13           17.4            291
           3641          232.8         860.74          +0.09          56.17           17.5            291
           3651          233.3         860.41          +0.06          56.23           17.6            291
           3661          233.9         860.08          +0.03          56.31           17.7            291
           3671          234.5         859.75           0.00          56.40           17.8            291
           3681          235.1         859.43          -0.03          56.48           17.9            291
           3691          235.8         859.10          -0.05          56.48           18.0            291
           3701          236.5         858.77          -0.06          56.42           18.1            291
           3711          237.2         858.45          -0.07          56.32           18.3            291
           3721          237.9         858.12          -0.09          56.23           18.5            291
           3731          238.5         857.79          -0.11          56.17           18.6            291
           3741          239.1         857.47          -0.13          56.14           18.8            291
           3751          239.6         857.14          -0.15          56.22           18.9            291
           3761          240.2         856.81          -0.16          56.28           19.0            291
           3771          240.7         856.49          -0.18          56.33           19.0            290
           3781          241.2         856.16          -0.21          56.40           19.0            290
           3791          241.8         855.83          -0.25          56.50           19.0            289
           3801          242.3         855.51          -0.29          56.62           19.0            289
           3811          242.9         855.18          -0.32          56.75           18.9            289
           3821          243.5         854.86          -0.37          56.88           18.9            289
           3831          244.2         854.53          -0.41          56.98           18.8            289
           3841          244.9         854.21          -0.41          56.97           18.8            290
           3851          245.6         853.88          -0.44          56.89           18.8            290
           3861          246.2         853.55          -0.44          56.76           18.9            290
           3871          246.9         853.23          -0.42          56.56           19.0            291
           3881          247.4         852.90          -0.44          56.33           19.2            291
           3891          248.0         852.58          -0.48          56.09           19.3            291
           3901          248.6         852.25          -0.48          56.11           19.5            291
           3911          249.2         851.93          -0.49          56.09           19.7            291
           3921          249.8         851.60          -0.55          55.98           19.9            291
           3931          250.4         851.28          -0.55          55.93           20.1            291
           3941          251.0         850.95          -0.53          55.93           20.2            291
           3951          251.7         850.63          -0.63          55.97           20.3            290
           3961          252.5         850.30          -0.66          56.01           20.3            290
           3971          253.2         849.98          -0.66          56.02           20.4            290
           3981          254.0         849.66          -0.70          56.01           20.5            290
           3991          254.8         849.33          -0.71          55.81           20.7            290
           4001          255.5         849.01          -0.73          55.50           20.9            289
           4011          256.3         848.68          -0.72          55.06           21.1            289
           4021          257.1         848.36          -0.68          54.52           21.3            289
           4031          257.8         848.04          -0.63          54.04           21.5            289
           4041          258.6         847.71          -0.66          53.74           21.6            289
           4051          259.4         847.39          -0.70          53.52           21.8            289
           4061          260.1         847.07          -0.72          53.34           21.9            290
           4071          260.9         846.74          -0.72          53.30           22.0            290
           4081          261.8         846.42          -0.77          53.29           22.0            289
           4091          262.6         846.10          -0.76          53.34           21.9            289
           4101          263.4         845.77          -0.75          53.33           21.9            289
           4111          264.1         845.45          -0.76          53.26           21.8            289
           4121          264.9         845.13          -0.79          53.17           21.7            289
           4131          265.7         844.81          -0.85          53.15           21.8            289
           4141          266.5         844.48          -0.90          53.19           21.9            289
           4151          267.3         844.16          -0.93          53.24           22.1            289
           4161          268.1         843.84          -0.94          53.24           22.3            289
           4171          269.1         843.52          -1.00          53.18           22.5            289
           4181          270.0         843.19          -0.95          53.12           22.6            289
           4191          270.9         842.87          -1.01          53.07           22.7            289
           4201          271.9         842.55          -1.03          53.07           22.7            289
           4211          272.8         842.23          -0.98          52.97           22.7            289
