Sample#,Date+Time,DateTime,Fl Sec,Az,El,Press,TAir,Hum,Lat,Long,Alt,Freq,RSSI,F Offs,Az Tr Offs,El Tr Offs,Sys V,Sys I,Az I,El I,MCU Stat,Rx Stat,SCA Stat,POST,SAA BIT,Rx BIT,MCU BIT,SCA BIT,CDU1 BIT,CDU2 BIT,State,Flags,THum
0,2017-07-18 11:26:22,42934.4766493,999999999.0000000,999999999.000,999999999.000,72.616,-60.230,3.960,-50.133785,-69.992210,17693.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,0,2098952,-60.23
1,2017-07-18 11:26:23,42934.4766609,999999999.0000000,999999999.000,999999999.000,72.805,-60.060,3.860,-50.133770,-69.991753,17679.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-60.06
2,2017-07-18 11:26:24,42934.4766725,999999999.0000000,999999999.000,999999999.000,72.975,-59.970,3.970,-50.133801,-69.991287,17670.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.97
3,2017-07-18 11:26:25,42934.4766840,999999999.0000000,999999999.000,999999999.000,73.105,-59.940,3.870,-50.133823,-69.990738,17660.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.94
4,2017-07-18 11:26:26,42934.4766956,999999999.0000000,999999999.000,999999999.000,73.235,-59.810,3.880,-50.133793,-69.990158,17648.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.81
5,2017-07-18 11:26:27,42934.4767072,999999999.0000000,999999999.000,999999999.000,73.375,-59.710,3.800,-50.133732,-69.989624,17637.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.71
6,2017-07-18 11:26:28,42934.4767188,999999999.0000000,999999999.000,999999999.000,73.555,-59.620,3.910,-50.133678,-69.989151,17628.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.62
7,2017-07-18 11:26:29,42934.4767303,999999999.0000000,999999999.000,999999999.000,73.655,-59.590,3.840,-50.133663,-69.988678,17619.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.59
8,2017-07-18 11:26:30,42934.4767419,999999999.0000000,999999999.000,999999999.000,73.765,-59.540,3.830,-50.133667,-69.988167,17609.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.54
9,2017-07-18 11:26:31,42934.4767535,999999999.0000000,999999999.000,999999999.000,73.905,-59.440,3.810,-50.133656,-69.987587,17599.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-59.44
