SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          586.0         695.88          -8.40          62.20           43.7            270           9036           9702           9036  071°56'47.1"W   50°17'12.1"S         -0.211          3.913          -8.11          -14.3          914.7           2.02           1149           8587           10.1           -4.2         704.91          913.2          -7.75         708.25          928.5           -3.3         717.26          926.1          -4.18          -9.03            1.5          -8.22          -9.01            8.0            0.0           43.7          3.919          4.192           93.1           20.8            1.8           3.25           9702     2018-08-25       10:19:03          +5.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:09:46           -2.8           44.2           44.3            274          +0.11           24.0            273   H
          613.0         681.88          -8.08          11.41           42.3            266           9554          10220           9554  071°56'16.1"W   50°17'11.2"S         -0.197          4.244          -8.02          -33.1          896.0           0.38           1211           9295           18.4           -5.2         690.90          898.4          -7.95         688.85          904.3           -4.7         697.88          905.8          -2.83          -9.02           -2.4          -8.17          -9.03            7.5            2.9           42.2          4.248          4.530           92.7           20.3            0.3           3.33          10220     2018-08-25       10:19:30         +25.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:13            1.9           44.1           44.1            267          -0.72           25.1            273   H
          668.0         650.66          -8.45           2.07           35.1            261          10746          11412          10745  071°55'21.0"W   50°17'07.3"S         -0.132          4.832          -8.44          -49.6          856.3           0.07           1211          10149            9.0           -7.6         659.49          865.2          -8.20         666.09          875.8           -6.4         675.05          881.7          -0.84          -8.83           -8.9          -7.92          -8.96            6.0            5.7           34.6          4.834          5.147           91.6           20.1            0.1           3.24          11411     2018-08-25       10:20:25         +41.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:11:08            4.2           38.5           38.7            264          -2.58           26.6            271   T
          671.0         649.04          -8.63           1.49           34.9            261          10810          11476          10809  071°55'18.3"W   50°17'07.4"S         -0.133          4.861          -8.62          -52.7          854.8           0.05           1211          10777          169.9           -7.7         657.85          863.5          -8.51         649.85          855.5           -7.7         658.67          864.4          -0.90          -8.81           -8.7          -7.91          -8.82            5.9            5.5           34.4          4.863          5.178           91.6           20.1            0.0           3.19          11475     2018-08-25       10:20:28         +44.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:11:11           -1.1           34.8           34.8            272          -2.68           26.6            271   H
          925.0         552.43         -17.26          21.90           35.3            263          14844          15510          14840  071°51'18.9"W   50°16'44.8"S          0.244          7.416         -17.20          -34.0          751.9           0.35            913          12825            3.7          -15.7         560.25          758.2         -12.19         599.17          799.9          -11.7         607.46          809.5          -1.54          -7.82           -6.3          -7.83          -8.30            1.7            4.3           35.1          7.420          7.812           88.1           18.2            0.4           1.59          15506     2018-08-25       10:24:42         +16.76           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:15:25            5.3           36.2           36.6            262          -9.57           29.2            268   T
          956.0         542.45         -17.71          26.35           39.6            267          15293          15959          15288  071°50'49.0"W   50°16'43.5"S          0.265          7.734         -17.64          -32.5          739.6           0.40            732          15064           34.1          -16.6         550.18          747.1         -17.49         547.42          745.8          -16.2         555.19          752.6          -1.10          -7.72           -7.5          -7.81          -7.77            1.4            2.0           39.5          7.739          8.138           88.0           18.0            0.5           1.53          15954     2018-08-25       10:25:13         +14.79           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:15:56            2.5           37.0           37.1            266         -10.43           29.5            268   H
         1078.0         517.24         -19.32           9.94           46.0            275          16459          17125          16454  071°48'29.2"W   50°16'47.1"S          0.205          9.226         -19.30          -43.5          709.9           0.13            695          15871           14.1          -18.9         524.64          718.9         -17.97         529.72          723.1          -17.8         537.29          732.9          -0.40          -7.40           -9.1          -7.73          -7.57            0.6           -3.9           45.9          9.228          9.618           88.7           16.4            0.2           1.33          17120     2018-08-25       10:27:15         +24.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:17:58           -1.8           44.0           44.0            272         -12.68           30.5            268   H
         1092.0         513.78         -19.65          16.26           49.5            275          16623          17289          16617  071°48'12.6"W   50°16'47.8"S          0.193          9.403         -19.61          -39.0          706.0           0.21            628          16536          101.4          -19.2         521.13          715.0         -19.44         515.51          707.8          -19.1         522.89          717.0          -0.41          -7.36           -9.1          -7.72          -7.38            0.5           -4.1           49.4          9.405          9.795           88.8           16.2            0.3           1.29          17283     2018-08-25       10:27:29         +19.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:12           -3.1           45.6           45.7            274         -13.00           30.6            268   T
         1094.0         513.39         -19.66          17.75           49.7            275          16642          17308          16636  071°48'10.2"W   50°16'47.8"S          0.194          9.428         -19.62          -38.2          705.5           0.23            626          16627          906.5          -19.3         520.74          714.6         -19.66         513.58          705.7          -19.3         520.94          714.8          -0.38          -7.35           -9.1          -7.72          -7.35            0.5           -3.9           49.6          9.430          9.820           88.8           16.2            0.3           1.29          17302     2018-08-25       10:27:31         +18.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:14            1.2           45.6           45.6            268         -13.03           30.7            268   H
         1099.0         512.22         -19.06          48.30           50.6            274          16698          17364          16691  071°48'03.7"W   50°16'48.5"S          0.182          9.498         -18.94          -27.3          702.0           0.66            654          16664          299.6          -19.4         519.55          713.3         -19.42         512.80          703.9          -19.3         520.15          713.9          +0.33          -7.34          -11.3          -7.71          -7.34            0.5           -3.8           50.5          9.500          9.890           88.9           16.1            0.8           1.36          17357     2018-08-25       10:27:36          +8.22           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:19           -8.6           50.3           51.0            280         -13.14           30.7            268   H
         1106.0         510.43         -18.29          56.42           51.9            275          16783          17449          16777  071°47'54.7"W   50°16'49.7"S          0.162          9.593         -18.14          -24.8          697.3           0.82            634          16734          196.9          -19.6         517.74          711.3         -18.68         511.32          699.6          -19.5         518.64          712.3          +1.27          -7.30          -13.9          -7.69          -7.32            0.4           -4.3           51.7          9.595          9.984           89.0           16.1            1.0           1.45          17443     2018-08-25       10:27:43          +6.55           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:26           -9.9           48.9           49.9            281         -13.31           30.8            269   H
         1118.0         508.12         -16.99          51.85           53.7            275          16894          17560          16888  071°47'37.0"W   50°16'50.1"S          0.154          9.782         -16.83          -24.6          690.6           0.84            618          16832          151.6          -19.8         515.37          708.6         -17.41         509.28          693.3          -19.7         516.56          709.9          +2.79          -7.25          -18.0          -7.67          -7.28            0.3           -4.8           53.5          9.784         10.171           89.1           15.9            1.0           1.62          17554     2018-08-25       10:27:55          +7.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:38           -2.4           56.7           56.8            272         -13.52           31.0            269   T
         1199.0         485.71         -18.80          50.65           52.3            266          18002          18668          17994  071°45'44.2"W   50°16'53.1"S          0.105         10.986         -18.66          -26.5          664.9           0.70            835          17441           16.3          -22.0         492.37          682.9         -18.02         496.81          678.0          -20.9         503.77          695.7          +3.17          -6.66          -18.0          -7.38          -6.95           -0.8            3.6           52.2         10.986         11.379           89.5           15.1            0.9           1.39          18660     2018-08-25       10:29:16          +7.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:19:59           -2.2           53.5           53.5            272         -15.66           32.4            269   T
         1545.0         365.66         -36.02          72.07           77.1            269          24711          25377          24693  071°36'39.8"W   50°16'07.3"S          0.868         16.797         -35.97          -39.3          537.1           0.21           1073          21344            3.7          -35.2         370.16          542.0         -27.80         422.49          599.7          -28.6         427.74          609.4          -0.78          -4.51           -4.9          -8.03          -5.25           -3.2            1.8           77.0         16.819         17.304           87.0           13.6            0.3           0.28          25359     2018-08-25       10:35:02          +3.24           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:25:45            7.9           60.5           61.0            263         -26.17           40.1            266   H
         2200.0         223.63         -64.87          56.81          117.0            260          35245          35911          35201  071°09'02.3"W   50°14'51.1"S          2.138         34.491         -64.87          -69.1          374.0           0.01           1645          29947            3.3          -56.1         228.76          367.1         -50.42         288.27          450.9          -45.6         292.60          448.1          -8.81          -5.13            7.0         -11.71          -4.33           -1.4           19.4          115.4         34.557         35.041           86.5            9.5            0.0           0.01          35867     2018-08-25       10:45:57          +4.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:36:40            7.0           97.3           97.5            266         -44.51           57.2            266   T
         2233.0         214.03         -65.92          57.97          110.8            257          36123          36789          36076  071°07'26.5"W   50°14'38.7"S          2.345         35.514         -65.92          -69.9          359.8           0.01           1417          35639           41.2          -56.5         219.35          352.7         -65.30         218.78          366.7          -56.5         224.01          360.2          -9.42          -5.32            7.1         -11.92          -5.23           -1.2           24.0          108.2         35.592         36.085           86.2            9.5            0.0           0.01          36742     2018-08-25       10:46:30          +4.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:13           22.6          111.6          113.9            259         -45.76           58.6            266   T
         2289.0         202.16         -62.93          55.84           95.8            253          37269          37935          37219  071°05'01.1"W   50°14'13.9"S          2.758         37.069         -62.93          -67.3          335.0           0.01           1049          36648           32.6          -56.5         207.63          333.9         -64.55         207.98          347.4          -56.5         213.41          343.2          -6.43          -5.47            1.1         -12.03          -5.43           -1.1           27.6           91.7         37.171         37.674           85.7            9.4            0.0           0.01          37885     2018-08-25       10:47:26          +4.40           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:09           26.6           99.9          103.4            255         -47.39           59.9            265   T
         2368.0         190.62         -65.00          48.64           87.0            257          38454          39120          38400  071°02'02.5"W   50°13'42.3"S          3.285         38.979         -65.00          -70.3          319.0           0.00            659          37810           32.5          -56.5         196.17          315.4         -63.82         196.32          326.7          -56.5         201.82          324.5          -8.50          -5.55            3.6         -12.15          -5.50           -1.0           20.2           84.6         39.117         39.626           85.2            9.2            0.0           0.01          39066     2018-08-25       10:48:45          +5.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:28           24.0           87.0           90.3            255         -49.07           60.8            265   T
         2409.0         185.19         -63.72          49.95           81.1            255          39036          39702          38980  071°00'35.0"W   50°13'28.8"S          3.509         39.915         -63.72          -68.9          308.1           0.01            719          38690           67.2          -56.5         190.77          306.8         -64.00         187.88          312.9          -56.5         193.45          311.1          -7.22          -5.59            1.3         -12.17          -5.57           -0.9           21.2           78.3         40.069         40.581           85.0            9.1            0.0           0.01          39646     2018-08-25       10:49:26          +5.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:09           19.7           82.2           84.5            257         -49.90           61.1            265   T
         2559.0         164.16         -66.49          45.22           74.7            269          41449          42115          41385  070°55'52.5"W   50°12'58.6"S          4.012         42.934         -66.49          -72.2          276.7           0.00           1114          40183           17.2          -56.5         169.95          273.3         -65.47         174.39          292.5          -56.5         180.06          289.5          -9.99          -5.79            3.4         -12.38          -5.67           -0.7            0.7           74.7         43.121         43.657           84.7            9.0            0.0           0.01          42051     2018-08-25       10:51:56          +5.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:42:39           12.1           72.5           73.5            261         -50.73           61.8            264   T
         2631.0         154.92         -62.28          44.29           78.9            265          42615          43281          42547  070°53'23.3"W   50°12'58.2"S          4.019         44.528         -62.28          -68.4          255.9           0.01            921          41966           36.6          -56.5         160.72          258.4         -64.12         159.45          265.7          -56.5         165.27          265.8          -5.78          -5.80           -2.5         -12.35          -5.82           -0.7            7.5           78.6         44.709         45.256           84.8            8.9            0.0           0.01          43213     2018-08-25       10:53:08          +6.13           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:43:51            0.3           79.7           79.7            270         -50.93           62.3            264   T
         2686.0         148.96         -63.34          38.97           81.1            258          43411          44077          43339  070°51'31.2"W   50°12'47.2"S          4.203         45.726         -63.34          -70.3          247.3           0.00            779          42943           54.7          -56.5         154.71          248.8         -63.03         151.91          251.9          -56.5         157.69          253.6          -6.84          -5.76           -1.5         -12.35          -5.78           -0.7           16.5           79.4         45.919         46.471           84.7            8.8            0.0           0.01          44005     2018-08-25       10:54:03          +6.99           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:44:46           12.1           78.4           79.3            261         -51.07           62.6            264   T
         3010.0         120.58         -62.24          30.04           81.8            256          47694          48360          47606  070°40'22.7"W   50°11'01.7"S          5.960         52.879         -62.24          -71.2          199.2           0.00           1079          45473           11.2          -56.5         126.03          202.7         -63.23         133.99          222.4          -56.5         139.64          224.5          -5.74          -5.45           -3.5         -12.21          -5.64           -0.8           19.9           79.3         53.214         53.790           83.6            8.4            0.0           0.01          48272     2018-08-25       10:59:27          +8.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:10           19.5           79.5           81.8            256         -51.50           64.3            263   H
         3050.0         116.14         -62.15          31.36           80.8            253          48456          49122          48365  070°39'01.3"W   50°10'46.4"S          6.216         53.752         -62.15          -70.8          191.8           0.00           1268          47986           63.7          -56.5         121.51          195.4         -62.51         118.34          195.7          -56.5         123.75          199.0          -5.65          -5.37           -3.6         -12.18          -5.41           -0.9           23.0           77.5         54.110         54.694           83.4            8.4            0.0           0.01          49031     2018-08-25       11:00:07          +8.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:50           23.1           78.5           81.8            254         -51.50           64.5            263   T
         3121.0         108.35         -64.48          28.42           70.7            250          49862          50528          49765  070°36'48.5"W   50°10'19.5"S          6.664         55.174         -64.47          -73.6          180.9           0.00           1061          49065           35.5          -56.5         113.60          182.7         -63.15         112.19          186.1          -56.5         117.49          188.9          -7.98          -5.25           -1.8         -12.21          -5.30           -0.9           23.7           66.6         55.575         56.177           83.1            8.4            0.0           0.01          50431     2018-08-25       11:01:18          +9.11           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:52:01           22.7           72.1           75.6            253         -51.50           64.8            263   T
         3219.0         100.70         -62.89          30.00           82.0            256          51340          52006          51236  070°33'43.0"W   50°09'41.2"S          7.302         57.161         -62.89          -71.8          166.9           0.00            759          50501           34.8          -56.5         105.85          170.2         -64.20         104.45          174.2          -56.5         109.66          176.3          -6.39          -5.15           -3.4         -12.18          -5.21           -0.9           19.9           79.6         57.626         58.242           82.7            8.3            0.0           0.01          51902     2018-08-25       11:02:56          +8.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:39           23.5           73.0           76.7            252         -51.50           65.1            263   T
         3547.0          80.38         -64.65          28.50           92.6            266          55889          56555          55764  070°21'09.5"W   50°08'27.0"S          8.539         65.226         -64.65          -73.7          134.3           0.00            915          53500           12.3          -56.5          85.15          136.9         -63.83          89.98          149.8          -56.5          94.94          152.7          -8.15          -4.78           -2.6         -12.26          -4.96           -1.1            6.8           92.3         65.782         66.422           82.5            8.0            0.0           0.01          56430     2018-08-25       11:08:24          +9.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:59:07           13.6           88.5           89.5            261         -51.50           67.1            262   T
         3636.0          74.90         -61.97          29.54           92.4            262          57317          57983          57185  070°17'37.6"W   50°08'10.4"S          8.815         67.492         -61.97          -71.0          123.6           0.00           1072          56475           40.2          -56.5          79.53          127.9         -63.24          77.58          128.8          -56.5          82.29          132.3          -5.47          -4.63           -4.3         -12.22          -4.71           -1.2           12.8           91.5         68.066         68.716           82.6            7.9            0.0           0.02          57851     2018-08-25       11:09:53          +9.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:36           11.2           91.7           92.4            263         -51.50           67.7            262   T
