        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           35.7         958.96          +6.50          48.88            2.3              6
            640           36.2         958.60          +6.65          48.59            2.3              4
            650           36.8         958.25          +6.77          48.13            2.3              2
            660           37.3         957.89          +6.90          47.79            2.3              0
            670           37.9         957.53          +7.02          47.53            2.3            358
            680           38.4         957.18          +7.09          47.21            2.3            357
            690           39.0         956.82          +7.15          46.88            2.4            356
            700           39.5         956.47          +7.13          46.67            2.5            354
            710           40.1         956.11          +7.12          46.49            2.7            353
            720           40.6         955.76          +7.14          46.42            2.8            352
            730           41.2         955.41          +7.19          46.21            3.0            351
            740           41.7         955.05          +7.34          45.69            3.1            351
            750           42.2         954.70          +7.46          45.29            3.1            351
            760           42.8         954.34          +7.54          45.03            3.1            351
            770           43.3         953.99          +7.58          44.90            3.0            351
            780           43.9         953.64          +7.60          44.85            2.8            351
            790           44.4         953.28          +7.62          44.74            2.7            351
            800           45.0         952.93          +7.63          44.62            2.6            350
            810           45.5         952.58          +7.61          44.68            2.6            349
            820           46.1         952.23          +7.59          44.73            2.6            348
            830           46.6         951.87          +7.57          44.67            2.6            346
            840           47.2         951.52          +7.54          44.70            2.6            343
            850           47.7         951.17          +7.51          44.88            2.5            342
            860           48.3         950.82          +7.47          45.00            2.4            340
            870           48.9         950.46          +7.45          45.06            2.3            338
            880           49.4         950.11          +7.41          45.16            2.3            338
            890           50.0         949.76          +7.38          45.26            2.3            337
            900           50.6         949.41          +7.36          45.33            2.4            338
            910           51.2         949.06          +7.33          45.38            2.5            339
            920           51.7         948.70          +7.29          45.42            2.6            340
            930           52.3         948.35          +7.25          45.57            2.6            340
            940           52.9         948.00          +7.21          45.80            2.6            341
            950           53.4         947.65          +7.18          45.87            2.6            340
            960           54.0         947.30          +7.15          45.90            2.5            339
            970           54.6         946.95          +7.12          45.92            2.4            336
            980           55.2         946.59          +7.08          45.97            2.3            332
            990           55.7         946.24          +7.05          46.12            2.3            329
           1000           56.3         945.89          +7.01          46.23            2.2            326
           1010           56.9         945.54          +6.98          46.31            2.2            324
           1020           57.5         945.19          +6.94          46.39            2.2            323
           1030           58.0         944.84          +6.91          46.47            2.2            321
           1040           58.6         944.49          +6.89          46.57            2.2            322
           1050           59.2         944.14          +6.86          46.67            2.1            322
           1060           59.8         943.79          +6.83          46.79            2.0            323
           1070           60.3         943.44          +6.81          46.83            1.9            324
           1080           60.9         943.09          +6.78          46.82            1.8            326
           1090           61.5         942.74          +6.80          46.76            1.8            326
           1100           62.1         942.39          +6.84          46.70            1.8            325
           1110           62.6         942.04          +6.88          46.72            1.7            323
           1120           63.2         941.69          +6.91          46.66            1.7            320
           1130           63.8         941.34          +6.92          46.49            1.5            315
           1140           64.4         940.99          +6.92          46.46            1.4            307
           1150           65.0         940.64          +6.92          46.48            1.3            297
           1160           65.6         940.29          +6.89          46.54            1.4            290
           1170           66.2         939.94          +6.86          46.62            1.4            285
           1180           66.7         939.59          +6.81          46.74            1.4            284
           1190           67.3         939.24          +6.77          46.82            1.4            284
           1200           67.9         938.89          +6.74          46.86            1.3            285
           1210           68.5         938.54          +6.70          46.96            1.3            284
           1220           69.1         938.20          +6.65          47.08            1.2            284
           1230           69.7         937.85          +6.61          47.22            1.2            282
           1240           70.2         937.50          +6.59          47.30            1.2            280
           1250           70.8         937.15          +6.60          47.29            1.3            278
           1260           71.4         936.80          +6.59          47.25            1.3            276
           1270           72.0         936.45          +6.58          47.20            1.3            274
           1280           72.5         936.11          +6.57          47.28            1.3            271
           1290           73.1         935.76          +6.56          47.35            1.3            268
           1300           73.7         935.41          +6.54          47.35            1.3            265
           1310           74.2         935.06          +6.53          47.35            1.4            262
           1320           74.8         934.72          +6.51          47.36            1.5            260
           1330           75.3         934.37          +6.50          47.38            1.6            257
           1341           75.9         934.02          +6.49          47.39            1.7            253
           1351           76.4         933.67          +6.49          47.51            1.8            252
           1361           77.0         933.33          +6.48          47.67            1.9            250
           1371           77.5         932.98          +6.49          47.74            1.8            250
           1381           78.1         932.63          +6.50          47.79            1.8            250
           1391           78.7         932.29          +6.51          47.77            1.8            250
           1401           79.2         931.94          +6.51          47.75            1.8            251
           1411           79.8         931.59          +6.50          47.75            1.7            252
           1421           80.3         931.25          +6.50          47.82            1.7            251
           1431           80.9         930.90          +6.49          47.96            1.6            249
           1441           81.4         930.55          +6.49          47.99            1.6            245
           1451           82.0         930.21          +6.49          48.00            1.6            242
           1461           82.5         929.86          +6.53          47.99            1.8            239
           1471           83.1         929.52          +6.57          47.97            1.9            237
           1481           83.6         929.17          +6.58          47.93            2.1            236
           1491           84.2         928.83          +6.59          47.91            2.3            235
           1501           84.7         928.48          +6.58          47.94            2.5            235
           1511           85.3         928.14          +6.57          47.99            2.6            237
           1521           85.8         927.79          +6.55          48.07            2.8            238
           1531           86.4         927.45          +6.52          48.12            2.8            240
           1541           86.9         927.10          +6.49          48.16            2.9            242
           1551           87.5         926.76          +6.49          48.29            2.8            242
           1561           88.0         926.41          +6.49          48.42            2.7            242
           1571           88.6         926.07          +6.53          48.40            2.7            240
           1581           89.1         925.72          +6.55          48.38            2.7            238
           1591           89.7         925.38          +6.53          48.35            2.7            235
           1601           90.2         925.04          +6.51          48.35            2.8            232
           1611           90.8         924.69          +6.49          48.36            2.8            228
           1621           91.3         924.35          +6.46          48.39            3.0            226
           1631           91.9         924.01          +6.43          48.42            3.2            225
           1641           92.4         923.66          +6.40          48.45            3.3            224
           1651           93.0         923.32          +6.38          48.48            3.5            224
           1661           93.5         922.97          +6.38          48.54            3.7            225
           1671           94.1         922.63          +6.38          48.60            3.8            226
           1681           94.6         922.29          +6.37          48.68            3.9            228
           1691           95.2         921.95          +6.36          48.77            4.0            229
           1701           95.8         921.60          +6.34          48.87            3.9            230
           1711           96.3         921.26          +6.32          48.92            3.9            230
           1721           96.9         920.92          +6.29          48.91            3.8            230
           1731           97.4         920.57          +6.27          49.01            3.7            230
           1741           98.0         920.23          +6.25          49.14            3.7            228
           1751           98.6         919.89          +6.22          49.13            3.7            226
           1761           99.1         919.55          +6.18          49.16            3.7            225
           1771           99.7         919.21          +6.15          49.28            3.8            223
           1781          100.3         918.86          +6.11          49.41            3.9            222
           1791          100.8         918.52          +6.08          49.52            4.1            221
           1801          101.4         918.18          +6.04          49.64            4.2            221
           1811          102.0         917.84          +5.99          49.76            4.4            222
           1821          102.6         917.50          +5.97          49.75            4.6            223
           1831          103.1         917.15          +5.94          49.77            4.7            224
           1841          103.7         916.81          +5.91          49.85            4.8            226
           1851          104.3         916.47          +5.89          49.94            4.9            227
           1861          104.8         916.13          +5.87          50.04            5.0            228
           1871          105.4         915.79          +5.83          50.18            4.9            228
           1881          106.0         915.45          +5.79          50.34            4.9            228
           1891          106.6         915.11          +5.78          50.35            4.9            226
           1901          107.2         914.76          +5.77          50.38            4.9            225
           1911          107.7         914.42          +5.76          50.48            5.0            224
           1921          108.3         914.08          +5.74          50.49            5.1            223
           1931          108.9         913.74          +5.71          50.46            5.2            223
           1941          109.5         913.40          +5.72          50.37            5.3            222
           1951          110.1         913.06          +5.72          50.30            5.5            221
           1961          110.7         912.72          +5.72          50.32            5.7            221
           1971          111.3         912.38          +5.71          50.38            5.9            222
           1981          111.9         912.04          +5.69          50.46            6.1            223
           1991          112.5         911.70          +5.66          50.44            6.2            224
           2001          113.1         911.36          +5.63          50.43            6.3            225
           2011          113.7         911.02          +5.60          50.55            6.3            226
           2021          114.3         910.68          +5.58          50.68            6.4            226
           2031          114.9         910.34          +5.55          50.81            6.4            226
           2041          115.5         910.00          +5.52          50.83            6.4            226
           2051          116.1         909.66          +5.50          50.86            6.5            225
           2061          116.7         909.32          +5.48          51.05            6.5            224
           2071          117.3         908.98          +5.44          51.15            6.6            223
           2081          118.0         908.64          +5.37          51.19            6.7            223
           2091          118.6         908.31          +5.33          51.42            6.9            223
           2101          119.2         907.97          +5.28          51.62            7.0            223
           2111          119.8         907.63          +5.21          51.73            7.2            224
           2121          120.4         907.29          +5.17          51.84            7.2            225
           2131          121.0         906.95          +5.14          51.96            7.3            226
           2141          121.6         906.61          +5.11          52.21            7.4            227
           2151          122.2         906.27          +5.08          52.43            7.4            228
           2161          122.8         905.93          +5.03          52.53            7.5            227
           2171          123.3         905.60          +5.00          52.62            7.6            227
           2181          123.9         905.26          +4.97          52.71            7.7            227
           2191          124.5         904.92          +4.95          52.62            7.7            227
           2201          125.1         904.58          +4.93          52.52            7.8            227
           2211          125.7         904.24          +4.93          52.50            7.8            227
           2221          126.3         903.90          +4.93          52.57            7.9            227
           2231          126.8         903.57          +4.93          52.75            8.0            227
           2241          127.4         903.23          +4.88          52.89            8.1            227
           2251          128.0         902.89          +4.82          53.01            8.2            227
           2261          128.6         902.55          +4.77          53.20            8.3            228
           2271          129.2         902.22          +4.73          53.39            8.4            228
           2281          129.8         901.88          +4.70          53.55            8.5            229
           2291          130.4         901.54          +4.67          53.62            8.6            229
           2301          131.0         901.20          +4.63          53.64            8.6            229
           2311          131.6         900.87          +4.60          53.80            8.6            229
           2321          132.2         900.53          +4.56          53.95            8.6            229
           2331          132.7         900.19          +4.51          54.09            8.6            230
           2341          133.3         899.86          +4.48          54.23            8.6            230
           2351          133.9         899.52          +4.45          54.37            8.6            230
           2361          134.4         899.18          +4.42          54.35            8.6            229
           2371          135.0         898.84          +4.39          54.29            8.6            229
           2381          135.6         898.51          +4.36          54.37            8.6            228
           2391          136.1         898.17          +4.33          54.46            8.6            226
           2401          136.7         897.84          +4.30          54.56            8.6            225
           2411          137.3         897.50          +4.27          54.65            8.6            225
           2421          137.8         897.16          +4.24          54.75            8.6            225
           2431          138.4         896.83          +4.22          54.89            8.6            225
           2441          139.0         896.49          +4.20          55.05            8.6            225
           2451          139.5         896.15          +4.18          55.00            8.6            226
           2461          140.1         895.82          +4.16          54.95            8.6            226
           2471          140.6         895.48          +4.14          54.99            8.7            227
           2481          141.2         895.15          +4.13          55.03            8.7            228
           2491          141.7         894.81          +4.12          55.08            8.8            229
           2501          142.3         894.48          +4.12          55.06            8.8            229
           2511          142.8         894.14          +4.12          54.98            8.9            229
           2521          143.4         893.81          +4.11          55.01            8.8            229
           2531          143.9         893.47          +4.09          55.08            8.7            229
           2541          144.5         893.14          +4.07          55.23            8.6            228
           2551          145.0         892.80          +4.04          55.38            8.5            228
           2561          145.6         892.47          +4.01          55.47            8.4            228
           2571          146.1         892.13          +3.97          55.55            8.3            228
           2581          146.7         891.80          +3.93          55.60            8.3            228
           2591          147.2         891.46          +3.89          55.70            8.3            228
           2601          147.8         891.13          +3.86          55.88            8.3            229
           2611          148.3         890.79          +3.85          55.97            8.3            229
           2621          148.9         890.46          +3.84          55.98            8.4            230
           2631          149.4         890.12          +3.83          55.92            8.4            230
           2641          150.0         889.79          +3.81          55.84            8.5            231
           2651          150.5         889.46          +3.78          55.89            8.5            232
           2661          151.1         889.12          +3.76          55.94            8.5            232
           2671          151.6         888.79          +3.74          55.99            8.3            232
           2681          152.2         888.46          +3.72          56.05            8.2            232
           2691          152.7         888.12          +3.69          56.10            8.0            232
           2701          153.3         887.79          +3.67          56.19            7.9            233
           2711          153.8         887.46          +3.64          56.30            7.8            233
           2721          154.3         887.12          +3.61          56.42            7.7            234
           2731          154.9         886.79          +3.58          56.54            7.8            234
           2741          155.4         886.46          +3.54          56.68            7.8            234
           2751          155.9         886.12          +3.50          56.83            7.9            235
           2761          156.5         885.79          +3.46          57.01            8.0            235
           2771          157.0         885.46          +3.42          57.19            8.1            235
           2781          157.5         885.12          +3.40          57.21            8.2            235
           2791          158.0         884.79          +3.38          57.23            8.3            235
           2801          158.5         884.46          +3.35          57.35            8.2            235
           2811          159.0         884.13          +3.33          57.47            8.2            235
           2821          159.5         883.79          +3.29          57.62            8.2            236
           2831          160.1         883.46          +3.25          57.76            8.1            236
           2841          160.6         883.13          +3.21          57.79            8.1            237
           2851          161.1         882.80          +3.16          57.83            8.0            238
           2861          161.6         882.47          +3.12          57.96            8.0            239
           2871          162.1         882.13          +3.08          58.09            8.0            239
           2881          162.6         881.80          +3.04          58.23            8.0            239
           2891          163.1         881.47          +3.00          58.37            8.1            239
           2901          163.6         881.14          +2.97          58.52            8.1            239
           2911          164.1         880.81          +2.93          58.67            8.2            239
           2921          164.6         880.47          +2.89          58.82            8.2            239
           2931          165.1         880.14          +2.84          58.97            8.3            239
           2941          165.6         879.81          +2.81          59.13            8.4            240
           2951          166.1         879.48          +2.78          59.28            8.6            240
           2961          166.6         879.15          +2.75          59.38            8.7            241
           2971          167.1         878.82          +2.72          59.48            8.8            241
           2981          167.6         878.49          +2.70          59.54            8.9            242
           2991          168.1         878.16          +2.67          59.61            8.9            242
           3001          168.6         877.82          +2.65          59.74            9.0            242
           3011          169.1         877.49          +2.64          59.85            9.0            243
           3021          169.6         877.16          +2.62          59.82            9.0            243
           3031          170.1         876.83          +2.60          59.81            9.0            243
           3041          170.6         876.50          +2.57          59.94            8.9            243
           3051          171.1         876.17          +2.55          60.08            8.8            242
           3061          171.6         875.84          +2.51          60.26            8.8            243
           3071          172.1         875.51          +2.48          60.42            8.7            243
           3081          172.6         875.18          +2.45          60.50            8.8            243
           3091          173.1         874.85          +2.42          60.57            8.9            244
           3101          173.6         874.52          +2.39          60.64            9.0            244
           3111          174.1         874.19          +2.36          60.72            9.1            245
           3121          174.6         873.86          +2.33          60.81            9.2            246
           3131          175.1         873.53          +2.29          60.96            9.4            247
           3141          175.7         873.20          +2.25          61.24            9.5            247
           3151          176.2         872.87          +2.21          61.46            9.6            248
           3161          176.7         872.54          +2.17          61.58            9.7            248
           3171          177.2         872.21          +2.14          61.70            9.8            249
           3181          177.7         871.88          +2.11          61.80            9.8            249
           3191          178.3         871.55          +2.07          61.88            9.8            249
           3201          178.8         871.23          +2.04          61.94            9.7            250
           3211          179.3         870.90          +2.00          62.01            9.7            250
           3221          179.8         870.57          +1.97          62.07            9.6            250
           3231          180.4         870.24          +1.94          62.23            9.6            251
           3241          180.9         869.91          +1.91          62.43            9.6            252
           3251          181.5         869.58          +1.87          62.52            9.7            252
           3261          182.0         869.25          +1.83          62.59            9.8            252
           3271          182.6         868.92          +1.80          62.80           10.0            253
           3281          183.1         868.60          +1.77          62.99           10.2            254
           3291          183.7         868.27          +1.75          63.06           10.4            255
           3301          184.3         867.94          +1.73          63.14           10.5            255
           3311          184.8         867.61          +1.70          63.23           10.6            256
           3321          185.4         867.28          +1.67          63.27           10.6            256
           3331          186.0         866.95          +1.64          63.30           10.7            256
           3341          186.6         866.63          +1.62          63.26           10.7            256
           3351          187.2         866.30          +1.63          63.17           10.6            256
           3361          187.8         865.97          +1.69          62.98           10.6            256
           3371          188.4         865.64          +1.73          62.72           10.6            256
           3381          189.0         865.32          +1.77          62.42           10.6            256
           3391          189.6         864.99          +1.82          62.14           10.6            256
           3401          190.2         864.66          +1.85          61.94           10.7            256
           3411          190.9         864.34          +1.85          61.87           10.9            256
           3421          191.5         864.01          +1.84          61.90           11.2            256
           3431          192.1         863.68          +1.82          61.93           11.5            256
           3441          192.8         863.36          +1.84          61.82           11.7            257
           3451          193.4         863.03          +1.84          61.79           11.9            258
           3461          194.1         862.70          +1.83          61.82           12.1            258
           3471          194.7         862.38          +1.80          61.95           12.3            259
           3481          195.4         862.05          +1.77          62.11           12.4            260
           3491          196.0         861.73          +1.73          62.29           12.6            261
           3501          196.7         861.40          +1.66          62.27           12.7            261
           3511          197.3         861.07          +1.62          62.43           12.8            262
           3521          198.0         860.75          +1.61          62.77           12.9            262
           3531          198.7         860.42          +1.61          62.65           13.0            262
           3541          199.3         860.10          +1.60          62.61           13.1            262
           3551          200.0         859.77          +1.59          62.68           13.3            261
           3561          200.7         859.45          +1.55          62.78           13.4            262
           3571          201.4         859.12          +1.51          62.91           13.5            262
           3581          202.1         858.80          +1.48          63.05           13.6            263
           3591          202.8         858.47          +1.45          63.17           13.8            263
           3601          203.6         858.15          +1.42          63.27           14.0            264
           3611          204.3         857.82          +1.40          63.37           14.3            264
           3621          205.1         857.50          +1.39          63.45           14.5            264
           3631          205.8         857.17          +1.34          63.52           14.7            264
           3641          206.6         856.85          +1.31          63.58           14.7            264
           3651          207.3         856.52          +1.30          63.61           14.8            264
           3661          208.1         856.20          +1.33          63.62           15.0            264
           3671          208.8         855.87          +1.31          63.60           15.2            264
           3681          209.6         855.55          +1.29          63.67           15.3            264
           3691          210.3         855.23          +1.26          63.74           15.5            265
           3701          211.1         854.90          +1.25          63.77           15.8            265
           3711          211.8         854.58          +1.23          63.65           16.1            265
           3721          212.5         854.26          +1.28          63.50           16.4            264
           3731          213.3         853.93          +1.33          63.29           16.6            264
           3741          214.0         853.61          +1.37          63.04           16.7            264
           3751          214.8         853.29          +1.35          62.93           16.9            265
           3761          215.6         852.96          +1.32          63.13           17.0            265
           3771          216.3         852.64          +1.27          63.36           17.2            265
           3781          217.1         852.32          +1.19          63.51           17.5            265
           3791          217.8         851.99          +1.13          63.92           17.8            265
           3801          218.6         851.67          +1.09          64.12           18.0            265
           3811          219.3         851.35          +1.05          64.21           18.3            266
           3821          220.1         851.03          +1.02          64.26           18.4            265
           3831          220.9         850.70          +1.00          64.52           18.4            265
           3841          221.7         850.38          +0.99          64.53           18.5            266
           3851          222.5         850.06          +0.99          64.44           18.7            266
           3861          223.3         849.74          +1.00          64.31           18.9            266
           3871          224.1         849.41          +1.03          64.19           19.2            267
           3881          224.9         849.09          +1.08          64.11           19.3            267
           3891          225.7         848.77          +1.03          64.05           19.4            266
           3901          226.5         848.45          +0.97          64.36           19.4            267
           3911          227.3         848.13          +0.91          64.73           19.4            267
           3921          228.1         847.80          +0.86          64.93           19.5            268
           3931          228.9         847.48          +0.80          65.06           19.6            269
           3941          229.7         847.16          +0.74          65.42           19.9            269
           3951          230.4         846.84          +0.70          65.54           20.2            269
           3961          231.1         846.52          +0.67          65.49           20.5            269
           3971          231.9         846.20          +0.65          65.71           20.6            269
           3981          232.6         845.88          +0.64          65.73           20.7            269
           3991          233.4         845.55          +0.62          65.71           20.7            269
           4001          234.1         845.23          +0.58          65.67           20.7            268
           4011          234.8         844.91          +0.58          65.60           20.7            268
           4021          235.6         844.59          +0.59          65.66           20.6            268
           4031          236.3         844.27          +0.61          65.67           20.6            268
           4041          237.0         843.95          +0.62          65.56           20.6            269
           4051          237.7         843.63          +0.61          65.42           20.8            269
           4061          238.4         843.31          +0.61          65.48           21.0            269
           4071          239.1         842.99          +0.64          65.65           21.2            269
           4081          239.8         842.67          +0.66          65.63           21.5            269
           4091          240.6         842.35          +0.65          65.49           21.7            268
           4101          241.3         842.03          +0.60          65.59           21.8            268
           4111          242.1         841.71          +0.52          66.00           21.8            268
           4121          242.8         841.39          +0.45          66.05           21.8            268
           4131          243.6         841.07          +0.38          66.46           21.8            268
           4141          244.3         840.75          +0.32          66.89           21.7            268
           4151          245.1         840.43          +0.26          67.17           21.7            268
           4161          245.8         840.11          +0.23          67.46           21.8            269
           4171          246.6         839.79          +0.18          67.71           22.0            269
           4181          247.3         839.47          +0.13          67.84           22.2            269
           4191          248.1         839.16          +0.09          67.86           22.6            269
           4201          248.9         838.84          +0.06          68.03           22.9            269
           4211          249.6         838.52          +0.05          67.93           23.1            269
