           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         970.70          +7.30          63.00            4.0             90              0
            1.0         970.71          +5.36          66.28            5.3            305              1
            2.0         970.56          +5.50          68.77            5.4            303             11
            3.0         970.27          +6.08          69.95            5.5            302             26
            4.0         969.89          +6.58          69.76            5.6            301             42
            5.0         969.45          +7.28          69.31            5.6            300             59
            6.0         968.98          +8.09          68.09            5.6            299             77
            7.0         968.49          +8.77          65.87            5.6            298             94
            8.0         968.00          +9.61          63.42            5.5            298            111
            9.0         967.49          +9.98          60.68            5.4            298            127
           10.0         966.99         +10.22          58.38            5.3            300            144
           11.0         966.48         +10.46          56.39            5.2            302            161
           12.0         965.99         +10.57          55.38            5.3            304            177
           13.0         965.48         +10.69          54.28            5.4            305            193
           14.0         964.98         +10.63          53.25            5.6            306            209
           15.0         964.49         +10.63          52.18            5.7            306            224
           16.0         963.99         +10.60          51.13            5.8            305            240
           17.0         963.50         +10.60          50.49            5.7            304            255
           18.0         963.01         +10.60          49.75            5.6            303            269
           19.0         962.52         +10.64          49.04            5.5            304            284
           20.0         962.05         +10.61          48.30            5.4            305            299
           21.0         961.57         +10.55          48.03            5.3            307            314
           22.0         961.08         +10.47          47.60            5.3            308            330
           23.0         960.57         +10.54          47.22            5.4            309            346
           24.0         960.05         +10.53          46.84            5.5            310            362
           25.0         959.53         +10.49          46.49            5.6            310            378
           26.0         959.01         +10.44          46.29            5.7            309            394
           27.0         958.49         +10.41          46.08            5.7            308            410
           28.0         957.97         +10.32          45.92            5.6            307            426
           29.0         957.44         +10.30          45.81            5.5            308            441
           30.0         956.92         +10.30          45.83            5.4            309            457
           31.0         956.40         +10.17          45.78            5.4            309            473
           32.0         955.88         +10.16          45.65            5.5            308            489
           33.0         955.35         +10.16          45.46            5.5            307            504
           34.0         954.83         +10.16          45.26            5.5            306            520
           35.0         954.30         +10.07          45.24            5.4            307            536
           36.0         953.78         +10.10          45.17            5.2            307            551
           37.0         953.25         +10.00          45.08            5.1            305            567
           38.0         952.71         +10.01          44.95            5.1            302            583
           39.0         952.18          +9.90          44.89            5.3            301            598
           40.0         951.65          +9.87          44.88            5.4            301            614
           41.0         951.12          +9.79          44.87            5.6            302            629
           42.0         950.58          +9.75          44.81            5.6            305            645
           43.0         950.05          +9.72          44.84            5.5            308            660
           44.0         949.52          +9.70          44.90            5.3            309            676
           45.0         948.96          +9.58          44.93            5.0            310            691
           46.0         948.42          +9.55          44.97            4.8            309            707
           47.0         947.88          +9.46          44.97            4.7            308            723
           48.0         947.34          +9.51          44.98            4.6            306            738
           49.0         946.80          +9.42          45.06            4.5            304            753
           50.0         946.26          +9.36          45.10            4.6            302            768
           51.0         945.72          +9.28          45.13            4.7            300            784
           52.0         945.18          +9.24          45.23            4.8            300            799
           53.0         944.63          +9.15          45.33            5.0            299            815
           54.0         944.09          +9.17          45.41            5.1            299            830
           55.0         943.54          +9.07          45.53            5.2            299            846
           56.0         942.99          +8.96          45.67            5.2            300            861
           57.0         942.45          +9.00          45.84            5.2            300            876
           58.0         941.90          +8.90          45.97            5.2            301            891
           59.0         941.36          +8.87          46.00            5.2            301            907
           60.0         940.82          +8.78          46.01            5.2            302            922
           61.0         940.28          +8.76          46.02            5.2            302            937
           62.0         939.75          +8.74          46.13            5.3            302            951
           63.0         939.23          +8.72          46.26            5.3            303            966
           64.0         938.71          +8.60          46.42            5.3            303            980
           65.0         938.19          +8.59          46.53            5.3            303            994
           66.0         937.68          +8.55          46.63            5.4            303           1008
           67.0         937.17          +8.48          46.73            5.4            303           1022
           68.0         936.66          +8.44          46.80            5.5            302           1036
           69.0         936.16          +8.44          46.95            5.6            302           1050
           70.0         935.67          +8.40          47.16            5.8            300           1063
           71.0         935.17          +8.39          47.37            5.8            298           1076
           72.0         934.69          +8.39          47.54            5.7            296           1090
           73.0         934.20          +8.34          47.65            5.6            295           1103
           74.0         933.72          +8.35          47.74            5.3            294           1116
           75.0         933.25          +8.25          47.81            5.1            294           1128
           76.0         932.78          +8.22          47.86            5.0            295           1141
           77.0         932.32          +8.22          47.94            5.0            298           1154
           78.0         931.86          +8.12          48.00            5.1            300           1167
           79.0         931.40          +8.16          48.06            5.2            301           1179
           80.0         930.95          +8.16          48.13            5.3            301           1191
           81.0         930.51          +8.06          48.19            5.4            300           1203
           82.0         930.07          +8.05          48.24            5.5            299           1216
           83.0         929.62          +8.05          48.28            5.6            299           1228
           84.0         929.18          +8.04          48.33            5.5            298           1240
           85.0         928.74          +7.94          48.41            5.5            297           1252
           86.0         928.29          +7.99          48.48            5.5            297           1265
           87.0         927.85          +7.91          48.58            5.5            298           1277
           88.0         927.41          +7.88          48.68            5.6            298           1289
           89.0         926.97          +7.78          48.81            5.7            297           1302
           90.0         926.53          +7.84          48.86            5.8            295           1314
           91.0         926.09          +7.76          48.90            5.9            295           1326
           92.0         925.66          +7.74          48.94            6.0            295           1339
           93.0         925.22          +7.73          48.96            6.0            295           1351
           94.0         924.79          +7.70          49.04            5.9            296           1363
           95.0         924.36          +7.66          49.12            5.8            297           1375
           96.0         923.93          +7.69          49.27            5.7            298           1387
           97.0         923.50          +7.58          49.43            5.7            300           1399
           98.0         923.07          +7.57          49.57            5.7            302           1411
           99.0         922.64          +7.53          49.56            5.7            303           1423
          100.0         922.21          +7.51          49.56            5.7            304           1435
          101.0         921.78          +7.42          49.56            5.8            302           1447
          102.0         921.35          +7.41          49.55            5.8            300           1459
          103.0         920.92          +7.36          49.64            5.8            298           1471
          104.0         920.48          +7.31          49.70            5.8            297           1484
          105.0         920.05          +7.26          49.81            5.9            296           1496
          106.0         919.61          +7.25          49.94            5.9            297           1508
          107.0         919.17          +7.23          50.09            5.9            297           1521
          108.0         918.74          +7.22          50.19            5.9            298           1533
          109.0         918.30          +7.18          50.30            5.9            300           1546
          110.0         917.85          +7.11          50.39            5.8            302           1558
          111.0         917.41          +7.09          50.48            5.8            303           1571
          112.0         916.96          +7.05          50.56            5.9            304           1584
          113.0         916.52          +7.03          50.57            5.9            306           1597
          114.0         916.07          +7.03          50.64            5.9            306           1610
          115.0         915.62          +7.01          50.72            5.9            307           1623
          116.0         915.17          +6.91          50.77            5.8            306           1636
          117.0         914.72          +6.89          50.89            5.8            306           1649
          118.0         914.26          +6.90          50.95            5.7            305           1662
          119.0         913.81          +6.85          51.00            5.5            305           1675
          120.0         913.36          +6.78          51.09            5.3            305           1688
          121.0         912.90          +6.76          51.17            5.2            306           1702
          122.0         912.45          +6.68          51.23            5.0            308           1715
          123.0         911.99          +6.64          51.31            5.0            310           1728
          124.0         911.55          +6.65          51.41            5.0            311           1741
          125.0         911.10          +6.60          51.52            5.0            312           1754
          126.0         910.65          +6.59          51.60            5.1            312           1767
          127.0         910.21          +6.59          51.64            5.0            312           1779
          128.0         909.76          +6.46          51.72            4.9            313           1792
          129.0         909.32          +6.44          51.83            4.8            314           1805
          130.0         908.88          +6.43          51.98            4.7            316           1818
          131.0         908.44          +6.30          52.09            4.6            319           1831
          132.0         908.00          +6.28          52.23            4.6            321           1844
          133.0         907.56          +6.19          52.38            4.7            322           1857
          134.0         907.12          +6.17          52.48            4.8            323           1870
          135.0         906.67          +6.14          52.60            4.9            324           1883
          136.0         906.23          +6.13          52.74            5.0            324           1896
          137.0         905.78          +6.07          52.87            5.0            324           1909
          138.0         905.33          +6.09          53.00            5.0            324           1923
          139.0         904.88          +5.99          53.12            5.0            324           1936
          140.0         904.43          +5.97          53.20            5.0            325           1949
          141.0         903.97          +5.92          53.33            5.0            326           1962
          142.0         903.52          +5.92          53.45            5.0            327           1975
          143.0         903.08          +5.82          53.56            5.0            328           1988
          144.0         902.63          +5.82          53.67            5.1            330           2002
          145.0         902.18          +5.77          53.76            5.1            331           2014
          146.0         901.74          +5.78          53.85            5.2            333           2028
          147.0         901.29          +5.75          53.93            5.2            336           2041
          148.0         900.84          +5.66          54.04            5.3            339           2054
          149.0         900.39          +5.64          54.10            5.3            341           2067
          150.0         899.94          +5.63          54.17            5.3            344           2080
          151.0         899.48          +5.62          54.26            5.3            345           2093
          152.0         899.04          +5.53          54.34            5.3            345           2107
          153.0         898.59          +5.51          54.45            5.5            344           2120
          154.0         898.15          +5.48          54.56            5.7            343           2133
          155.0         897.71          +5.38          54.65            5.9            342           2146
          156.0         897.26          +5.38          54.74            6.0            342           2159
          157.0         896.82          +5.34          54.81            6.1            343           2172
          158.0         896.38          +5.34          54.85            6.1            344           2185
          159.0         895.93          +5.33          54.90            6.0            346           2199
          160.0         895.48          +5.23          54.97            6.0            348           2212
          161.0         895.03          +5.20          55.08            5.9            349           2225
          162.0         894.57          +5.18          55.21            5.8            351           2239
          163.0         894.12          +5.17          55.25            5.9            352           2253
          164.0         893.66          +5.17          55.35            5.9            352           2266
          165.0         893.20          +5.07          55.44            6.0            353           2280
          166.0         892.75          +5.11          55.53            6.1            353           2294
          167.0         892.29          +5.08          55.59            6.2            354           2307
          168.0         891.83          +5.05          55.61            6.4            354           2321
          169.0         891.37          +5.06          55.62            6.5            353           2334
          170.0         890.91          +5.05          55.59            6.5            352           2348
          171.0         890.45          +5.04          55.59            6.5            352           2362
          172.0         889.99          +5.01          55.59            6.3            354           2375
          173.0         889.53          +4.92          55.57            6.2            355           2389
          174.0         889.07          +4.99          55.54            6.2            357           2403
          175.0         888.61          +4.97          55.44            6.2            359           2416
          176.0         888.14          +4.92          55.36            6.2            360           2430
