Sample#,Date+Time,DateTime,Fl Sec,Az,El,Press,TAir,Hum,Lat,Long,Alt,Freq,RSSI,F Offs,Az Tr Offs,El Tr Offs,Sys V,Sys I,Az I,El I,MCU Stat,Rx Stat,SCA Stat,POST,SAA BIT,Rx BIT,MCU BIT,SCA BIT,CDU1 BIT,CDU2 BIT,State,Flags,THum
0,2017-08-15 13:03:27,42962.5440683,999999999.0000000,999999999.000,999999999.000,95.723,-54.540,654.180,-49.337914,-68.296524,16018.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,0,2098952,-54.54
1,2017-08-15 13:03:28,42962.5440799,999999999.0000000,999999999.000,999999999.000,95.763,-54.600,654.230,-49.337891,-68.296059,16005.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.60
2,2017-08-15 13:03:29,42962.5440914,999999999.0000000,999999999.000,999999999.000,96.043,-54.580,654.230,-49.337872,-68.295593,15993.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.58
3,2017-08-15 13:03:30,42962.5441030,999999999.0000000,999999999.000,999999999.000,96.203,-54.540,654.250,-49.337852,-68.295128,15981.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.54
4,2017-08-15 13:03:31,42962.5441146,999999999.0000000,999999999.000,999999999.000,96.353,-54.550,654.210,-49.337833,-68.294655,15967.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.55
5,2017-08-15 13:03:32,42962.5441262,999999999.0000000,999999999.000,999999999.000,96.443,-54.600,654.250,-49.337818,-68.294182,15953.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.60
6,2017-08-15 13:03:33,42962.5441377,999999999.0000000,999999999.000,999999999.000,96.533,-54.670,654.240,-49.337795,-68.293716,15939.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.67
7,2017-08-15 13:03:34,42962.5441493,999999999.0000000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000000,999999999.000000,999999999.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,0,999999999.00
8,2017-08-15 13:03:35,42962.5441609,999999999.0000000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000,999999999.000000,999999999.000000,999999999.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,0,999999999.00
9,2017-08-15 13:03:36,42962.5441725,999999999.0000000,999999999.000,999999999.000,97.163,-54.850,654.280,-49.337719,-68.292351,15896.00,999999999.000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,9999999999,999999999,999999999,999999999,999999999,999999999,999999999,1,2098952,-54.85
