SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          358.0         796.15          -5.61          86.60           19.8             14           5383           6049           5384  072°03'14.0"W   50°17'27.8"S         -0.473         -0.215          -5.16           -7.5         1035.0           3.49            818           4722            4.1           +3.0         810.48         1022.4          -5.37         816.87         1061.0           +4.3         830.89         1043.2          -8.62         -14.32           12.6         -13.87         -14.02           25.7          -19.2           -4.7          0.519          1.027          204.4           59.6            2.7           4.03           6050     2018-09-05       18:07:15          +1.87           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:58          -14.0           -4.5           14.7             18          +6.78            5.2             27   T
          371.0         790.80          -2.70          98.51           20.0             11           5557           6223           5558  072°03'14.2"W   50°17'31.8"S         -0.539         -0.216          -2.06           -2.9         1016.3           4.94            833           5471           31.8           +2.7         805.16         1017.0          -4.06         793.46         1025.1           +2.8         807.81         1019.7          -5.37         -14.35           -0.7         -13.70         -14.35           25.1          -19.7           -3.8          0.581          1.084          201.8           57.6            3.9           5.01           6224     2018-09-05       18:07:28          +0.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:11          -18.4           -0.4           18.4              1          +6.45            5.6             25   T
          386.0         784.28          -2.38          98.92           19.6              6           5773           6439           5774  072°03'15.3"W   50°17'37.0"S         -0.627         -0.229          -1.71           -2.5         1006.6           5.08            892           5666           26.7           +2.2         798.62         1010.3          -2.55         787.53         1011.5           +2.5         801.88         1013.6          -4.62         -14.34           -3.7         -13.48         -14.35           24.0          -19.5           -2.1          0.667          1.161          200.0           54.9            4.1           5.13           6440     2018-09-05       18:07:43          +0.15           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:26          -21.0           -3.0           21.2              8          +6.03            6.1             23   H
          398.0         778.91          -2.44          96.15           21.6              6           5952           6618           5953  072°03'15.5"W   50°17'41.1"S         -0.695         -0.230          -1.79           -3.0         1000.0           4.91            911           5863           33.2           +1.9         793.22         1004.8          -2.37         781.59         1003.1           +2.1         795.92         1007.5          -4.33         -14.32           -4.8         -13.30         -14.33           23.2          -21.4           -2.3          0.732          1.223          198.3           53.2            3.9           5.11           6619     2018-09-05       18:07:55          +0.53           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:38          -20.4           -0.5           20.4              1          +5.69            6.5             21   T
          989.0         535.91         -20.52          82.59           21.2              1          15382          16048          15377  072°04'03.5"W   50°20'48.2"S         -3.813         -0.742         -20.35          -22.7          738.5           0.99            919          10665            1.6          -16.8         548.19          744.9         -10.84         648.25          859.8           -7.4         661.56          867.4          -3.74         -12.27           -6.4         -11.12         -13.31            4.3          -21.2           -0.4          3.885          4.637          191.0           33.1            1.2           1.20          16043     2018-09-05       18:17:46          +2.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:16:29          -19.0           -3.1           19.2              9         -10.60           14.3             11   T
         1242.0         450.38         -27.13          69.65           22.1            343          19556          20222          19546  072°03'27.1"W   50°22'20.2"S         -5.346         -0.353         -27.03          -31.0          637.5           0.46           1000          17462            4.7          -25.0         461.51          648.0         -23.57         491.61          685.9          -20.9         503.34          695.2          -2.08         -11.13          -10.5         -10.53         -11.73            1.4          -21.1            6.5          5.358          6.250          183.8           31.0            0.6           0.67          20212     2018-09-05       18:21:59          +3.87           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:42          -21.8            5.5           22.5            346         -18.65           15.7              4   T
         1911.0         274.97         -57.15          46.34           33.9            337          30532          31198          30500  072°00'57.2"W   50°26'49.7"S         -9.836          1.242         -57.14          -63.3          443.5           0.01            978          25023            2.8          -46.7         285.26          439.0         -41.45         354.73          533.3          -35.9         364.84          535.7         -10.40         -10.30            4.5         -14.11         -10.11            0.0          -31.2           13.1          9.914         11.115          172.8           26.9            0.0           0.03          31166     2018-09-05       18:33:08          +6.11           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:51          -24.2            8.6           25.6            340         -36.66           18.9            353   T
         1969.0         262.97         -59.58          40.37           34.0            334          31455          32121          31421  072°00'35.3"W   50°27'19.6"S        -10.335          1.476         -59.58          -66.6          429.0           0.01            932          30961           34.1          -48.6         273.39          424.1         -58.27         268.92          436.0          -47.7         279.27          431.5         -11.02         -10.42            4.9         -14.31         -10.36            0.2          -30.5           15.0         10.440         11.653          171.9           26.4            0.0           0.02          32087     2018-09-05       18:34:06          +6.99           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:32:49          -31.0           14.5           34.2            335         -38.44           19.3            352   H
         2037.0         249.08         -61.55          56.23           27.7            329          32566          33232          32529  072°00'09.7"W   50°27'49.9"S        -10.839          1.749         -61.55          -66.0          410.1           0.01           1100          31975           29.4          -50.8         259.63          406.7         -60.51         255.94          419.3          -49.7         266.44          415.3         -10.79         -10.56            3.4         -14.54         -10.50            0.3          -23.7           14.4         10.979         12.218          170.8           26.0            0.0           0.02          33195     2018-09-05       18:35:14          +4.41           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:33:57          -26.7           14.5           30.4            332         -40.58           19.6            351   H
         2058.0         244.72         -62.42          46.76           29.7            328          32925          33591          32887  072°00'02.1"W   50°27'58.2"S        -10.978          1.829         -62.41          -68.1          404.6           0.01            953          32708           91.9          -51.5         255.31          401.2         -61.97         246.89          407.3          -51.1         257.46          404.0         -10.94         -10.59            3.3         -14.61         -10.57            0.3          -25.2           15.7         11.130         12.379          170.5           26.0            0.0           0.01          33553     2018-09-05       18:35:35          +5.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:34:18          -23.9           13.8           27.6            330         -41.22           19.7            350   T
         2084.0         239.42         -60.71          31.79           30.2            324          33370          34036          33331  071°59'50.2"W   50°28'09.5"S        -11.166          1.956         -60.71          -69.4          392.6           0.01           1091          33109           75.0          -52.4         250.03          394.5         -61.65         242.05          398.7          -51.9         252.66          397.9          -8.36         -10.60           -1.9         -14.67         -10.61            0.3          -24.6           17.6         11.336         12.597          170.1           25.8            0.0           0.02          33997     2018-09-05       18:36:01          +8.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:34:44          -26.0           17.6           31.4            326         -41.85           19.8            350   T
         2180.0         220.76         -62.42          13.73           33.6            331          35022          35688          34979  071°59'10.8"W   50°28'47.3"S        -11.797          2.375         -62.42          -76.7          365.0           0.00            917          34155           21.2          -55.6         231.21          370.3         -61.82         229.92          379.0          -54.0         240.47          382.2          -6.81         -10.44           -5.3         -14.84         -10.55            0.2          -29.3           16.4         12.034         13.343          168.6           25.6            0.0           0.01          35645     2018-09-05       18:37:37         +14.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:36:20          -23.6           15.7           28.4            326         -44.20           20.1            348   H
         2191.0         219.08         -62.83          15.22           35.8            330          35177          35843          35133  071°59'06.7"W   50°28'53.1"S        -11.892          2.419         -62.83          -76.4          362.9           0.00            942          35056          227.0          -55.9         229.50          368.1         -62.54         219.92          363.8          -55.8         230.35          369.2          -6.91         -10.42           -5.2         -14.85         -10.43            0.1          -31.0           17.9         12.135         13.446          168.5           25.5            0.0           0.01          35799     2018-09-05       18:37:48         +13.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:36:31          -31.1           14.3           34.2            335         -44.42           20.1            348   T
         2212.0         215.01         -60.48          11.46           37.8            327          35558          36224          35513  071°58'55.3"W   50°29'04.5"S        -12.083          2.540         -60.48          -76.3          352.2           0.00            985          35323           93.4          -56.5         225.36          362.4         -61.90         217.03          357.9          -56.3         227.41          365.4          -3.98         -10.35          -10.2         -14.86         -10.39            0.1          -31.8           20.5         12.347         13.664          168.1           25.4            0.0           0.02          36179     2018-09-05       18:38:09         +15.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:36:52          -32.8           20.8           38.9            328         -44.96           20.3            348   T
         2241.0         208.86         -59.99          13.14           34.8            316          36154          36820          36107  071°58'38.7"W   50°29'19.8"S        -12.338          2.716         -59.99          -74.9          341.3           0.00           1230          35810           60.9          -56.5         219.03          352.2         -60.24         211.91          346.7          -56.5         222.17          357.3          -3.49         -10.17          -10.9         -14.85         -10.26           -0.1          -25.2           24.0         12.634         13.965          167.6           25.2            0.0           0.02          36773     2018-09-05       18:38:38         +14.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:21          -31.6           21.9           38.5            325         -45.80           20.6            347   T
         2338.0         194.78         -61.88           7.13           28.0            316          37581          38247          37530  071°57'44.2"W   50°29'48.1"S        -12.809          3.297         -61.88          -80.5          321.2           0.00            875          36818           26.4          -56.5         204.54          328.9         -60.83         201.71          331.0          -56.5         211.66          340.4          -5.38          -9.77           -7.7         -14.82          -9.95           -0.5          -20.1           19.5         13.227         14.601          165.6           25.1            0.0           0.02          38196     2018-09-05       18:40:15         +18.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:58          -17.5           21.5           27.7            309         -47.83           20.6            345   T
         2361.0         191.54         -59.79           6.93           30.8            311          37924          38590          37872  071°57'31.8"W   50°29'56.6"S        -12.952          3.429         -59.79          -79.0          312.8           0.00            883          37701          110.8          -56.5         201.21          323.6         -60.65         193.15          316.7          -56.5         202.87          326.2          -3.29          -9.67          -10.8         -14.79          -9.73           -0.5          -20.2           23.3         13.398         14.780          165.2           25.0            0.0           0.02          38538     2018-09-05       18:40:38         +19.22           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:21          -22.3           20.7           30.4            317         -48.32           20.7            345   T
         2401.0         185.84         -59.67           7.06           35.7            305          38545          39211          38491  071°57'02.9"W   50°30'09.1"S        -13.159          3.736         -59.66          -78.8          303.3           0.00            981          38182           62.2          -56.5         195.31          314.1         -59.83         188.67          308.1          -56.5         198.24          318.8          -3.17          -9.47          -10.8         -14.72          -9.57           -0.7          -20.6           29.1         13.679         15.078          164.1           24.9            0.0           0.02          39157     2018-09-05       18:41:18         +19.12           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:01          -18.6           27.6           33.3            304         -49.20           20.8            344   T
         2486.0         174.17         -56.20           4.25           44.4            294          39891          40557          39833  071°55'46.2"W   50°30'42.6"S        -13.717          4.552         -56.20          -79.3          279.7           0.00            994          39162           29.7          -56.5         183.12          294.5         -57.45         179.89          290.5          -56.5         189.12          304.1          +0.30          -8.94          -14.8         -14.42          -9.22           -1.1          -18.0           40.6         14.453         15.874          161.6           24.4            0.0           0.03          40499     2018-09-05       18:42:43         +23.12           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:26          -23.7           34.6           41.9            304         -50.46           21.2            342   H
         2498.0         172.26         -55.57           4.48           43.2            290          40123          40789          40063  071°55'32.6"W   50°30'46.7"S        -13.786          4.697         -55.57          -78.5          275.8           0.00           1244          39948          173.6          -56.5         181.10          291.2         -55.97         173.21          277.9          -56.5         182.10          292.8          +0.93          -8.84          -15.4         -14.36          -8.89           -1.2          -14.9           40.5         14.564         15.991          161.2           24.4            0.0           0.03          40729     2018-09-05       18:42:55         +22.91           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:38          -20.6           43.3           48.0            295         -50.50           21.2            341   T
         2543.0         166.17         -56.81           4.79           39.0            285          40875          41541          40813  071°54'46.3"W   50°30'52.5"S        -13.881          5.189         -56.81          -79.0          267.6           0.00            927          40438           54.4          -56.5         174.69          280.9         -56.18         169.19          271.7          -56.5         177.86          286.0          -0.31          -8.52          -13.3         -14.21          -8.67           -1.5           -9.8           37.8         14.820         16.275          159.5           24.4            0.0           0.03          41479     2018-09-05       18:43:40         +22.21           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:42:23           -7.6           39.4           40.1            281         -50.63           21.2            339   T
         2584.0         161.78         -54.15           3.77           45.8            291          41437          42103          41373  071°54'04.5"W   50°31'01.6"S        -14.035          5.634         -54.15          -78.5          257.3           0.00            805          41093           74.0          -56.5         170.05          273.5         -56.14         163.95          263.2          -56.5         172.35          277.2          +2.35          -8.28          -16.1         -14.07          -8.40           -1.6          -16.4           42.8         15.123         16.590          158.1           24.3            0.0           0.04          42039     2018-09-05       18:44:21         +24.34           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:43:04          -13.4           39.1           41.3            289         -50.73           21.3            338   T
         2743.0         144.37         -53.79           3.32           43.6            285          43837          44503          43765  071°51'01.4"W   50°31'35.4"S        -14.597          7.583         -53.79          -79.1          229.3           0.00            887          42569           18.3          -56.5         151.58          243.8         -54.01         152.83          243.0          -56.5         160.55          258.2          +2.71          -7.21          -14.5         -13.44          -7.73           -2.4          -11.0           42.2         16.449         17.961          152.5           23.7            0.0           0.04          44431     2018-09-05       18:47:00         +25.26           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:43          -12.7           44.1           45.9            286         -51.14           21.8            333   T
         2833.0         135.88         -55.83           2.79           43.7            280          45114          45780          45036  071°49'24.8"W   50°31'45.0"S        -14.758          8.610         -55.83          -81.7          217.8           0.00            803          44400           35.4          -56.5         142.60          229.3         -54.72         140.07          223.4          -56.5         147.02          236.4          +0.67          -6.72          -11.5         -13.19          -6.95           -2.7           -7.7           43.0         17.086         18.629          149.7           23.5            0.0           0.03          45702     2018-09-05       18:48:30         +25.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:47:13           -6.4           41.1           41.6            279         -51.36           21.9            330   T
         2959.0         124.32         -54.72           2.61           46.9            283          46979          47645          46894  071°47'01.3"W   50°31'59.1"S        -14.991         10.137         -54.72          -81.3          198.3           0.00            908          45965           25.2          -56.5         130.42          209.7         -55.55         129.97          208.1          -56.5         136.37          219.3          +1.78          -6.09          -11.4         -12.79          -6.40           -3.0          -10.9           45.6         18.097         19.679          145.9           23.1            0.0           0.04          47560     2018-09-05       18:50:36         +26.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:19           -6.7           43.6           44.1            279         -51.50           22.1            327   T
         2997.0         120.79         -55.95           2.51           46.5            283          47584          48250          47497  071°46'17.0"W   50°32'06.6"S        -15.117         10.607         -55.95          -82.5          193.8           0.00            947          47195           78.8          -56.5         126.69          203.7         -55.34         122.55          196.0          -56.5         128.54          206.7          +0.55          -5.90          -10.0         -12.69          -5.99           -3.1          -10.4           45.4         18.468         20.059          144.9           23.0            0.0           0.03          48163     2018-09-05       18:51:14         +26.52           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:57          -12.0           44.6           46.2            285         -51.50           22.3            326   T
         3180.0         106.58         -55.36           2.12           47.2            281          50209          50875          50110  071°42'33.1"W   50°32'26.8"S        -15.454         12.989         -55.36          -83.1          170.5           0.00            779          48803           19.2          -56.5         111.74          179.7         -55.78         113.47          181.9          -56.5         118.98          191.3          +1.14          -5.16           -9.2         -12.23          -5.51           -3.4           -9.4           46.3         20.188         21.813          140.0           22.3            0.0           0.03          50776     2018-09-05       18:54:17         +27.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:00           -6.6           46.9           47.3            278         -51.50           22.8            321   T
         4314.0          46.07         -63.25           3.26           88.0            265          67479          68145          67291  071°09'52.4"W   50°33'20.2"S        -16.344         33.846         -63.25          -86.5           76.5           0.00           1118          58701            3.9          -55.8          48.94           78.4         -59.28          70.35          114.6          -56.5          73.94          118.9          -7.46          -2.87           -2.0         -12.11          -3.60           -3.7            7.0           87.7         37.585         39.192          115.8           16.5            0.0           0.01          67957     2018-09-05       19:13:11         +23.22           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:11:54           -2.8           66.2           66.3            272         -51.50           30.9            297   T
