           Time          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
              s             mB             °C              %            kts              °             ft
---------------------------------------------------------------------------------------------------------
            0.0         979.00          +6.40          51.00            3.0            270              0
            1.0         978.68          +3.79          54.15            6.0            291              9
            2.0         978.54          +3.77          56.08            5.8            291             12
            3.0         978.26          +3.76          55.36            5.6            289             20
            4.0         977.92          +3.56          55.19            5.6            288             30
            5.0         977.44          +3.02          54.97            5.8            287             43
            6.0         976.78          +2.88          54.86            5.9            287             60
            7.0         976.01          +2.96          55.11            6.0            288             81
            8.0         975.17          +2.86          55.62            5.9            288            104
            9.0         974.28          +2.71          56.23            5.6            288            129
           10.0         973.34          +2.65          56.52            5.5            286            154
           11.0         972.35          +2.64          56.84            5.4            283            181
           12.0         971.39          +2.51          57.19            5.3            281            207
           13.0         970.45          +2.45          57.56            5.3            278            233
           14.0         969.63          +2.36          57.88            5.3            276            255
           15.0         968.91          +2.18          57.97            5.4            275            275
           16.0         968.31          +2.11          58.05            5.5            274            291
           17.0         967.76          +2.00          58.16            5.5            274            307
           18.0         967.26          +2.04          58.30            5.6            274            320
           19.0         966.70          +1.95          58.58            5.5            275            335
           20.0         966.15          +1.87          58.80            5.4            275            351
           21.0         965.55          +1.90          59.08            5.2            275            367
           22.0         964.95          +1.81          59.37            5.1            275            383
           23.0         964.36          +1.80          59.51            4.9            274            400
           24.0         963.71          +1.74          59.71            4.7            274            418
           25.0         962.97          +1.65          59.88            4.6            273            438
           26.0         962.20          +1.72          60.08            4.4            273            459
           27.0         961.42          +1.64          60.23            4.3            273            481
           28.0         960.63          +1.63          60.36            4.2            274            502
           29.0         959.89          +1.52          60.56            4.1            274            523
           30.0         959.25          +1.45          60.85            4.0            275            540
           31.0         958.65          +1.34          61.19            4.0            276            557
           32.0         958.05          +1.33          61.43            4.0            277            573
           33.0         957.43          +1.35          61.25            4.1            278            590
           34.0         956.82          +1.37          60.97            4.2            278            607
           35.0         956.10          +1.37          60.67            4.2            279            627
           36.0         955.34          +1.29          60.60            4.1            279            648
           37.0         954.61          +1.25          60.77            3.9            279            668
           38.0         953.89          +1.17          60.85            3.8            278            688
           39.0         953.21          +1.12          60.96            3.8            278            707
           40.0         952.64          +1.12          61.06            3.8            278            723
           41.0         952.14          +1.15          61.04            3.8            278            737
           42.0         951.69          +1.21          60.90            3.7            277            749
           43.0         951.29          +1.21          60.87            3.5            275            760
           44.0         950.88          +1.22          60.98            3.3            273            771
           45.0         950.46          +1.29          61.08            3.2            270            783
           46.0         950.03          +1.26          61.18            3.2            267            795
           47.0         949.61          +1.28          61.06            3.1            265            807
           48.0         949.16          +1.33          60.79            2.8            264            819
           49.0         948.71          +1.36          60.54            2.7            264            832
           50.0         948.26          +1.38          60.20            2.6            266            844
           51.0         947.82          +1.36          60.01            2.4            270            857
           52.0         947.39          +1.30          59.70            2.4            275            868
           53.0         946.99          +1.29          59.43            2.3            276            880
           54.0         946.62          +1.29          59.08            2.1            276            890
           55.0         946.24          +1.31          58.96            1.9            273            901
           56.0         945.89          +1.22          58.65            1.8            274            910
           57.0         945.51          +1.22          58.46            1.7            276            921
           58.0         945.13          +1.15          58.24            1.5            279            931
           59.0         944.73          +1.15          58.02            1.3            279            943
           60.0         944.36          +1.13          57.84            1.2            277            953
           61.0         943.96          +1.12          57.50            1.2            277            964
           62.0         943.54          +1.14          57.13            1.2            281            976
           63.0         943.09          +1.11          56.64            1.3            285            989
           64.0         942.67          +1.22          56.39            1.2            285           1000
           65.0         942.22          +1.24          56.06            1.0            280           1013
           66.0         941.80          +1.23          55.88            0.8            268           1025
           67.0         941.40          +1.23          55.77            0.6            250           1036
           68.0         941.00          +1.22          55.63            0.6            237           1047
           69.0         940.58          +1.13          55.66            0.6            229           1059
           70.0         940.14          +1.10          55.70            0.5            223           1071
           71.0         939.67          +1.11          55.87            0.3            206           1084
           72.0         939.18          +1.09          56.18            0.2            164           1098
           73.0         938.69          +1.09          56.49            0.3            123           1112
           74.0         938.17          +1.07          56.58            0.5             97           1126
           75.0         937.68          +0.99          56.61            0.8             84           1140
           76.0         937.17          +1.05          56.63            1.0             80           1155
           77.0         936.63          +1.00          56.66            1.2             78           1170
           78.0         936.10          +0.91          56.70            1.3             78           1185
           79.0         935.59          +0.87          56.70            1.3             79           1199
           80.0         935.10          +0.90          56.72            1.4             78           1213
           81.0         934.63          +0.84          56.78            1.4             76           1226
           82.0         934.19          +0.82          56.86            1.3             73           1239
           83.0         933.75          +0.81          56.98            1.3             70           1251
           84.0         933.30          +0.70          57.10            1.2             71           1264
           85.0         932.82          +0.70          57.19            1.2             76           1277
           86.0         932.35          +0.68          57.32            1.2             83           1291
           87.0         931.89          +0.64          57.48            1.3             89           1304
           88.0         931.45          +0.56          57.68            1.4             93           1316
           89.0         931.03          +0.59          57.92            1.5             93           1328
           90.0         930.66          +0.57          58.17            1.6             92           1338
           91.0         930.24          +0.51          58.29            1.7             92           1350
           92.0         929.77          +0.50          58.37            1.7             92           1363
           93.0         929.29          +0.47          58.48            1.7             94           1377
           94.0         928.78          +0.38          58.60            1.7             98           1392
           95.0         928.22          +0.30          58.75            1.8            103           1407
           96.0         927.69          +0.31          58.89            2.0            108           1422
           97.0         927.20          +0.32          58.96            2.2            110           1436
           98.0         926.69          +0.25          59.00            2.4            110           1451
           99.0         926.21          +0.23          59.06            2.6            108           1464
          100.0         925.77          +0.14          59.06            2.7            107           1477
          101.0         925.33          +0.11          59.10            2.8            105           1489
          102.0         924.87          +0.11          59.08            2.9            102           1503
          103.0         924.43          +0.03          59.06            2.9             99           1515
          104.0         923.97          +0.00          59.09            2.8             95           1528
          105.0         923.48          -0.01          59.21            2.7             92           1542
          106.0         923.00          -0.05          59.27            2.8             88           1556
          107.0         922.56          -0.07          59.39            2.8             90           1568
          108.0         922.12          -0.13          59.48            2.9             93           1581
          109.0         921.71          -0.15          59.63            3.0             96           1592
          110.0         921.29          -0.15          59.75            3.2             99           1604
          111.0         920.83          -0.15          59.78            3.4            102           1617
          112.0         920.30          -0.16          59.84            3.6            104           1632
          113.0         919.75          -0.25          59.83            3.8            107           1648
          114.0         919.15          -0.26          59.77            3.9            109           1665
          115.0         918.56          -0.33          59.55            4.0            111           1682
          116.0         917.98          -0.32          59.32            4.2            113           1699
          117.0         917.45          -0.34          59.09            4.3            115           1714
          118.0         916.93          -0.34          58.87            4.5            116           1729
          119.0         916.40          -0.38          58.79            4.7            117           1744
          120.0         915.85          -0.43          58.61            4.8            118           1760
          121.0         915.32          -0.43          58.45            5.0            118           1775
          122.0         914.77          -0.44          58.30            5.1            117           1791
          123.0         914.22          -0.51          58.20            5.3            116           1806
          124.0         913.65          -0.51          57.82            5.3            115           1823
          125.0         913.08          -0.59          57.48            5.4            112           1839
          126.0         912.48          -0.60          57.26            5.4            109           1856
          127.0         911.89          -0.68          57.03            5.4            107           1873
          128.0         911.30          -0.69          57.12            5.4            106           1890
          129.0         910.73          -0.73          57.21            5.3            105           1907
          130.0         910.18          -0.81          57.42            5.2            105           1923
          131.0         909.63          -0.84          57.62            5.0            106           1938
          132.0         909.08          -0.93          57.75            5.0            106           1954
          133.0         908.54          -0.94          57.71            4.9            107           1970
          134.0         908.03          -0.95          57.58            5.0            108           1985
          135.0         907.49          -0.96          57.37            5.1            108           2000
          136.0         906.94          -1.00          57.29            5.2            108           2016
          137.0         906.40          -1.04          57.41            5.3            109           2032
          138.0         905.90          -1.15          57.43            5.3            110           2046
          139.0         905.26          -1.16          57.45            5.4            109           2064
          140.0         904.67          -1.20          57.34            5.4            108           2081
          141.0         904.10          -1.34          57.46            5.5            107           2098
          142.0         903.58          -1.38          57.60            5.6            107           2113
          143.0         903.11          -1.39          57.66            5.8            107           2127
          144.0         902.68          -1.39          57.51            5.9            107           2139
          145.0         902.24          -1.40          57.34            5.9            107           2152
          146.0         901.81          -1.46          57.35            5.7            106           2164
          147.0         901.38          -1.48          57.36            5.6            106           2177
          148.0         900.95          -1.48          57.28            5.4            107           2189
          149.0         900.48          -1.48          57.03            5.2            107           2203
          150.0         899.98          -1.49          56.84            5.1            108           2217
          151.0         899.44          -1.55          56.56            5.0            108           2233
          152.0         898.90          -1.63          56.46            5.0            107           2249
          153.0         898.38          -1.63          56.37            5.2            106           2264
          154.0         897.88          -1.66          56.28            5.4            105           2278
          155.0         897.41          -1.72          56.23            5.5            103           2292
          156.0         896.93          -1.74          56.09            5.5            103           2306
          157.0         896.41          -1.75          55.94            5.5            103           2321
          158.0         895.83          -1.78          55.74            5.3            104           2338
          159.0         895.20          -1.84          55.76            5.2            104           2356
          160.0         894.54          -1.85          55.65            5.1            103           2375
          161.0         893.89          -1.94          55.67            5.0            102           2394
          162.0         893.26          -1.95          55.68            5.0            101           2413
          163.0         892.68          -2.05          55.73            5.2            100           2430
          164.0         892.12          -2.08          55.89            5.3             99           2446
          165.0         891.51          -2.08          56.04            5.4             99           2464
          166.0         890.88          -2.12          56.24            5.5            100           2482
          167.0         890.23          -2.20          56.35            5.4             99           2501
          168.0         889.60          -2.28          56.51            5.4             98           2520
          169.0         889.00          -2.33          56.66            5.4             98           2538
          170.0         888.44          -2.33          56.71            5.3             97           2554
          171.0         887.92          -2.36          56.76            5.2             96           2569
          172.0         887.43          -2.44          56.77            4.9             94           2584
          173.0         886.87          -2.49          56.86            4.8             91           2600
          174.0         886.31          -2.55          56.92            4.8             88           2616
          175.0         885.75          -2.56          56.96            4.8             85           2633
          176.0         885.22          -2.60          56.96            4.9             82           2648
