Initializing Logger    ,,,,,,,,,,
Avg: 10 s/rdg,,,,,,,,,,
-4.4,279.9,709.8,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:10:37
-4.4,281.0,708.2,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:10:47
51.9,281.8,708.1,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:10:57
10.4,282.7,711.2,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:07
4.1,283.5,715.4,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:17
2.6,283.9,714.7,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:27
-71.9,285.1,709.6,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:37
-123,285.4,716.2,0.3,12.3000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:47
-149.9,285.9,710.2,0.3,12.5000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:11:57
-145.5,286.8,708.8,0.4,12.5000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:07
-187.4,287.3,709.6,0.4,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:17
-251.7,287.6,709.3,0.4,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:27
-297.8,288.5,710.8,0.5,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:37
-270.3,288.9,715.2,0.5,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:47
-198.8,289.4,710.2,0.5,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:12:57
-174.5,289.6,715.7,0.5,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:07
-169,290.6,714.6,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:17
-137.9,291.0,709.4,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:27
-71.3,291.4,716.6,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:37
-59.7,291.6,715.8,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:47
-40.4,292.5,707.8,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:13:57
-49,292.9,709.1,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:07
-44.3,293.2,714.7,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:17
-37.2,293.4,711.6,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:27
-26.8,293.9,706.7,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:37
-13.6,294.6,709.0,0.6,12.7000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:47
-22.3,295.0,715.0,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:14:57
-19.6,295.2,710.0,0.6,12.6000,0.0,0000.00000,00000.00000,0.0,11/9/2018,19:15:07
