SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
          318.0         778.45         -10.41          80.03           38.7            275           5897           6563           5898  071°59'37.9"W   50°17'27.0"S         -0.460          2.091         -10.13          -13.2         1031.1           2.22           1287           5887          275.0           +2.0         794.88         1006.5         -10.38         778.78         1031.4           +2.0         795.20         1006.8         -12.41         -16.43           24.6         -15.00         -16.43           25.0           -3.6           38.6          2.141          2.351          102.4           24.4            1.8           2.77           6564     2018-09-02       10:19:45          +2.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:18            4.7           42.9           43.2            264          +5.79           23.9            282   T
          403.0         729.90         -13.28          62.92           57.5            277           7515           8181           7516  071°57'49.7"W   50°17'35.7"S         -0.605          3.245         -13.09          -18.8          977.8           1.39           1006           6707            4.6           -1.2         747.41          957.5         -11.84         753.85         1004.2           +0.4         770.85          981.7         -12.07         -17.51           20.3         -15.17         -17.00           24.5           -6.8           57.1          3.301          3.525          100.6           20.5            1.2           2.20           8182     2018-09-02       10:21:10          +5.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:43           -6.1           48.9           49.3            277          +2.67           29.3            280   H
          408.0         727.46         -12.70          41.52           58.2            277           7598           8264           7599  071°57'42.5"W   50°17'36.0"S         -0.611          3.322         -12.57          -23.1          972.6           0.96           1030           7557           91.1           -1.4         745.02          955.0         -13.14         728.68          975.8           -1.3         746.22          956.3         -11.33         -17.56           17.6         -15.17         -17.54           24.4           -7.2           57.7          3.377          3.601          100.4           20.3            0.8           2.31           8265     2018-09-02       10:21:15         +10.39           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:48           -4.2           55.0           55.2            274          +2.51           29.6            280   H
          409.0         726.98         -12.71          41.81           58.3            277           7615           8281           7616  071°57'40.8"W   50°17'36.3"S         -0.614          3.340         -12.58          -23.0          972.0           0.96           1034           7607          454.8           -1.4         744.55          954.5         -12.70         727.22          972.3           -1.4         744.79          954.8         -11.30         -17.57           17.4         -15.17         -17.57           24.4           -7.1           57.8          3.396          3.620          100.4           20.3            0.8           2.31           8282     2018-09-02       10:21:16         +10.31           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:49          -12.5           65.7           66.9            281          +2.48           29.7            280   T
          864.0         511.14         -35.25          61.74           59.8            268          16050          16716          16045  071°46'17.1"W   50°17'54.4"S         -0.917         10.633         -35.22          -40.0          748.4           0.19           1310          11830            1.9          -18.1         533.49          728.7         -23.74         611.98          854.6           -9.8         631.91          835.8         -17.14         -22.35           19.7         -19.45         -19.93           21.4            2.2           59.7         10.673         10.995           94.9           13.9            0.2           0.31          16711     2018-09-02       10:28:51          +4.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:24           -2.4           57.7           57.8            272         -11.89           44.3            275   H
          906.0         491.69         -37.35          48.20           64.7            265          16933          17599          16927  071°45'11.2"W   50°17'51.7"S         -0.872         11.337         -37.33          -44.4          726.4           0.12           1191          16486           19.2          -19.9         514.55          707.7         -36.33         501.34          737.4          -19.0         523.95          718.2         -17.50         -22.86           18.7         -19.67         -22.61           21.3            5.6           64.4         11.370         11.707           94.4           13.8            0.2           0.25          17593     2018-09-02       10:29:33          +7.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:15:06            3.9           60.3           60.4            266         -13.60           45.1            274   T
         1010.0         454.13         -39.79          15.59           67.8            257          18724          19390          18716  071°42'06.3"W   50°17'35.8"S         -0.607         13.309         -39.78          -56.4          678.0           0.03            780          17821           10.5          -23.4         477.82          666.5         -38.77         472.59          702.4          -21.6         495.91          686.9         -16.39         -23.69           11.4         -19.97         -23.32           20.8           14.8           66.1         13.323         13.675           92.6           13.0            0.0           0.19          19382     2018-09-02       10:31:17         +16.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:16:50            9.2           68.3           68.9            262         -17.05           47.3            273   T
         1138.0         428.17         -36.91           4.62           72.4            251          20051          20717          20041  071°38'16.5"W   50°16'52.2"S          0.119         15.763         -36.91          -63.8          631.4           0.01            506          19378           15.1          -26.0         452.01          637.2         -38.85         440.92          655.6          -24.7         464.77          651.7         -10.89         -23.85           -5.8         -19.80         -23.85           19.7           24.0           68.3         15.763         16.105           89.6           11.8            0.0           0.26          20707     2018-09-02       10:33:25         +26.85           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:18:58           20.4           69.0           72.0            254         -19.43           48.7            271   T
         1197.0         414.12         -38.38           3.51           66.0            247          20807          21473          20795  071°36'39.1"W   50°16'25.6"S          0.564         16.803         -38.38          -67.0          614.5           0.01            876          20418           27.6          -27.5         437.82          621.0         -37.54         421.09          622.7          -26.8         444.87          629.0         -10.86         -23.70           -6.4         -19.73         -23.78           18.7           26.0           60.7         16.813         17.158           88.1           11.5            0.0           0.22          21461     2018-09-02       10:34:24         +28.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:19:57           27.1           63.5           69.0            247         -20.53           49.2            270   H
         1829.0         259.71         -54.88           5.70           46.5            275          30962          31628          30930  071°21'41.4"W   50°14'45.9"S          2.224         26.389         -54.88          -76.3          414.5           0.00           1134          25863            3.1          -47.6         279.68          432.0         -46.91         329.34          507.1          -37.6         351.60          519.9          -7.29         -19.96          -17.4         -18.96         -22.26            8.4           -3.7           46.3         26.482         26.968           85.2           10.9            0.0           0.04          31596     2018-09-02       10:44:56         +21.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:30:29            9.5           54.6           55.4            260         -37.49           51.1            266   T
         2100.0         215.76         -55.78           3.56           61.1            281          34857          35523          34814  071°15'18.6"W   50°15'41.9"S          1.292         30.470         -55.78          -80.1          345.8           0.00            640          32872            9.0          -55.3         233.03          372.6         -55.12         236.74          378.3          -51.4         255.49          401.5          -0.49         -17.27          -26.8         -18.17         -18.75            4.9          -11.8           60.0         30.498         31.033           87.6           10.7            0.0           0.03          35480     2018-09-02       10:49:27         +24.35           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:35:00          -12.4           54.2           55.6            283         -43.96           51.4            268   T
         2149.0         209.63         -53.31           2.94           64.5            287          35464          36130          35419  071°14'00.6"W   50°15'53.4"S          1.100         31.302         -53.31          -79.5          332.2           0.00            936          35117           58.5          -56.5         226.37          364.0         -54.51         212.66          338.9          -55.9         229.68          368.3          +3.17         -16.74          -31.8         -18.00         -17.02            4.3          -19.1           61.6         31.321         31.860           88.0           10.6            0.0           0.04          36085     2018-09-02       10:50:16         +26.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:35:49          -14.1           61.1           62.7            283         -44.82           51.5            269   T
         2408.0         168.61         -58.30           3.17           70.6            281          40026          40692          39967  071°06'51.3"W   50°17'05.3"S         -0.099         35.875         -58.30          -82.8          273.4           0.00            738          37693            8.8          -56.5         181.94          292.6         -55.47         188.11          301.1          -56.5         202.95          326.4          -1.80         -13.33          -19.2         -16.84         -14.84            0.9          -13.8           69.2         35.875         36.475           90.2           10.4            0.0           0.02          40633     2018-09-02       10:54:35         +24.52           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:40:08          -16.7           63.6           65.7            285         -50.48           52.9            271   T
         2541.0         158.45         -54.92           2.47           77.0            284          41320          41986          41256  071°02'34.8"W   50°17'38.3"S         -0.648         38.607         -54.92          -81.8          252.9           0.00            677          40611           32.0          -56.5         171.01          275.0         -57.36         163.43          263.9          -56.5         176.39          283.6          +1.58         -12.56          -22.0         -16.45         -12.96            0.3          -18.6           74.7         38.613         39.207           91.0           10.0            0.0           0.04          41922     2018-09-02       10:56:48         +26.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:42:21          -14.9           74.0           75.4            281         -50.71           53.6            271   T
         2610.0         151.34         -55.16           2.15           80.8            283          42284          42950          42217  071°00'16.8"W   50°17'59.3"S         -0.998         40.077         -55.16          -82.8          241.9           0.00           1093          41737           43.9          -56.5         163.29          262.6         -55.44         154.86          247.8          -56.5         167.10          268.7          +1.34         -11.95          -20.7         -16.17         -12.25           -0.2          -18.2           78.7         40.090         40.689           91.4            9.8            0.0           0.04          42883     2018-09-02       10:57:57         +27.68           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:43:30          -18.2           76.7           78.8            283         -50.87           54.1            272   T
         2794.0         126.26         -59.24           3.19           85.4            280          46054          46720          45973  070°53'32.9"W   50°18'52.0"S         -1.877         44.379         -59.24          -83.5          205.6           0.00            823          44095           12.2          -56.5         136.32          219.2         -57.51         138.29          223.4          -56.5         149.20          239.9          -2.74         -10.06          -13.6         -15.48         -10.91           -1.5          -15.1           84.1         44.419         45.061           92.4            9.7            0.0           0.02          46639     2018-09-02       11:01:01         +24.25           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:46:34          -17.2           84.2           85.9            282         -51.50           56.6            273   T
         2957.0         113.42         -56.52           1.90           94.5            280          48278          48944          48188  070°47'21.3"W   50°19'24.8"S         -2.424         48.338         -56.52          -84.6          182.4           0.00           1077          47080           21.8          -56.5         122.55          197.1         -57.80         119.65          193.6          -56.5         129.25          207.8          -0.02          -9.13          -14.7         -15.00          -9.60           -2.1          -16.6           93.0         48.399         49.047           92.9            9.3            0.0           0.03          48854     2018-09-02       11:03:44         +28.12           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:17          -12.1           87.4           88.3            278         -51.50           58.0            273   T
         3076.0         101.35         -58.61           3.24           91.5            275          50613          51279          50513  070°42'35.9"W   50°19'53.4"S         -2.900         51.377         -58.61          -82.9          164.6           0.00           1199          49350           21.7          -56.5         109.60          176.2         -58.17         107.23          173.8          -56.5         115.89          186.4          -2.11          -8.25          -11.7         -14.64          -8.66           -2.6           -8.4           91.1         51.459         52.128           93.2            9.2            0.0           0.02          51179     2018-09-02       11:05:43         +24.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:51:16          -14.4           91.9           93.1            279         -51.50           59.6            274   T
         3188.0          92.13         -60.25           2.68           88.8            272          52583          53249          52474  070°38'10.9"W   50°20'03.2"S         -3.063         54.201         -60.25          -85.3          150.8           0.00            867          51493           26.8          -56.5          99.74          160.4         -58.80          96.64          157.1          -56.5         104.55          168.1          -3.75          -7.61           -9.6         -14.42          -7.91           -2.9           -3.1           88.8         54.288         54.973           93.2            9.1            0.0           0.02          53140     2018-09-02       11:07:35         +25.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:53:08           -5.2           90.8           90.9            273         -51.50           60.8            274   T
         3301.0          86.48         -57.12           1.87           88.4            286          53892          54558          53777  070°33'54.9"W   50°20'29.4"S         -3.499         56.927         -57.12          -85.2          139.5           0.00            744          53125           41.2          -56.5          93.68          150.6         -58.43          89.25          144.8          -56.5          96.66          155.4          -0.62          -7.20          -11.2         -14.20          -7.41           -3.1          -23.8           85.1         57.034         57.720           93.5            8.8            0.0           0.03          54443     2018-09-02       11:09:28         +28.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:01          -13.9           86.8           87.9            279         -51.50           61.5            274   T
         3515.0          71.19         -63.00           3.04           78.9            276          57900          58566          57765  070°26'21.6"W   50°21'24.2"S         -4.412         61.751         -63.00          -86.7          118.0           0.00            837          55771           14.5          -56.5          77.34          124.4         -59.69          78.52          128.1          -56.5          85.12          136.9          -6.50          -6.15           -6.3         -14.02          -6.61           -3.5           -7.6           78.5         61.908         62.637           94.1            8.8            0.0           0.01          58431     2018-09-02       11:13:02         +23.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:58:35          -15.4           81.1           82.6            281         -51.50           62.9            274   T
         3733.0          62.65         -59.20           2.29          102.3            281          60522          61188          60373  070°18'07.9"W   50°22'03.0"S         -5.059         67.006         -59.20          -85.5          102.0           0.00           1352          59069           23.1          -56.5          68.23          109.7         -60.32          66.77          109.3          -56.5          72.64          116.8          -2.70          -5.58           -7.7         -13.74          -5.88           -3.7          -19.8          100.3         67.197         67.931           94.3            8.4            0.0           0.02          61039     2018-09-02       11:16:40         +26.30           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:13          -10.7           86.8           87.4            277         -51.50           63.9            275   T
         4015.0          44.02         -63.59           2.25          119.0            275          67731          68397          67541  070°03'54.6"W   50°23'21.6"S         -6.369         76.085         -63.59          -88.9           73.2           0.00           1311          63957            9.4          -55.7          48.36           77.5         -61.52          52.55           86.5          -56.5          57.43           92.4          -7.88          -4.34           -4.3         -13.57          -4.88           -3.9          -10.7          118.5         76.351         77.160           94.8            8.3            0.0           0.01          68207     2018-09-02       11:21:22         +25.34           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:06:55          -16.7          115.9          117.1            278         -51.50           69.6            275   T
         4117.0          40.81         -58.63           1.29          120.4            285          69276          69942          69077  069°58'45.7"W   50°23'58.8"S         -6.988         79.368         -58.63          -88.5           66.3           0.00            772          68309           45.0          -55.2          44.93           71.8         -62.26          42.38           70.0          -55.5          46.61           74.6          -3.39          -4.12           -5.6         -13.43          -4.24           -3.9          -32.1          116.1         79.675         80.486           95.0            8.1            0.0           0.02          69743     2018-09-02       11:23:04         +29.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:08:37          -21.9          115.9          117.9            281         -51.50           70.6            275   T
         4200.0          38.58         -59.67           2.01          119.9            283          70442          71108          70236  069°54'33.2"W   50°24'43.4"S         -7.731         82.048         -59.67          -86.6           63.0           0.00           1008          69657           60.6          -54.9          42.52           67.9         -58.78          39.68           64.5          -55.1          43.71           69.8          -4.78          -3.94           -4.9         -13.34          -4.03           -3.9          -27.4          116.8         82.411         83.223           95.4            8.0            0.0           0.02          70902     2018-09-02       11:24:27         +26.96           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:10:00          -32.2          116.3          120.6            285         -51.50           71.4            276   T
         4321.0          35.12         -55.59           1.40          130.1            288          72401          73067          72182  069°48'10.9"W   50°25'47.5"S         -8.799         86.104         -55.59          -85.8           56.2           0.00            553          71209           37.1          -54.3          38.75           61.7         -56.94          36.80           59.3          -54.6          40.59           64.7          -1.30          -3.63           -5.4         -13.09          -3.79           -4.0          -39.9          123.9         86.553         87.369           95.8            7.8            0.0           0.03          72848     2018-09-02       11:26:28         +30.21           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:12:01          -31.8          120.7          124.8            285         -51.50           72.8            276   T
         4354.0          34.79         -54.31           1.85          136.9            290          72600          73266          72380  069°46'22.4"W   50°26'11.8"S         -9.204         87.255         -54.31          -83.2           55.4           0.00            189          72281          366.4          -54.2          38.39           61.1         -54.99          34.95           55.8          -54.3          38.57           61.4          -0.07          -3.60           -5.7         -13.06          -3.62           -4.0          -46.8          128.6         87.739         88.548           96.0            7.8            0.0           0.04          73046     2018-09-02       11:27:01         +28.86           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:12:34          -44.2          125.5          133.0            289         -51.50           73.0            276   T
         4398.0          34.71         -50.64           1.22          135.7            289          72650          73316          72429  069°43'50.0"W   50°26'46.7"S         -9.786         88.868         -50.63          -83.1           54.3           0.00            144          72405         1461.9          -54.2          38.30           60.9         -53.36          34.75           55.1          -54.2          38.34           61.0          +3.59          -3.59           -6.6         -13.05          -3.59           -4.0          -44.5          128.2         89.405         90.201           96.3            7.6            0.0           0.06          73095     2018-09-02       11:27:45         +32.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:13:18          -47.6          132.0          140.3            290         -51.50           73.0            276   T
