        GPM_AGL           Time          Press           Temp         RelHum         WSpeed          WDirn
            630           34.5         954.07          +1.84          73.86           14.7            275
            640           35.1         953.71          +1.80          73.98           14.8            275
            650           35.7         953.35          +1.78          73.73           14.8            276
            660           36.3         952.99          +1.75          73.60           15.0            276
            670           36.9         952.63          +1.73          73.58           15.2            277
            680           37.5         952.27          +1.70          73.49           15.3            277
            690           38.1         951.91          +1.67          73.41           15.5            277
            700           38.7         951.54          +1.64          73.50           15.6            277
            710           39.3         951.19          +1.61          73.54           15.7            277
            720           39.8         950.83          +1.58          73.51           15.7            277
            730           40.4         950.47          +1.55          73.64           15.8            277
            740           41.0         950.11          +1.52          73.84           15.8            278
            750           41.6         949.75          +1.49          74.12           15.9            278
            760           42.2         949.39          +1.46          74.36           15.9            278
            770           42.8         949.03          +1.43          74.49           16.0            278
            780           43.4         948.67          +1.40          74.50           16.0            278
            790           43.9         948.31          +1.36          74.42           16.1            279
            800           44.5         947.95          +1.34          74.31           16.2            279
            810           45.1         947.59          +1.33          74.19           16.3            279
            820           45.7         947.23          +1.30          73.99           16.4            279
            830           46.3         946.87          +1.28          74.05           16.5            279
            840           46.9         946.51          +1.25          74.38           16.5            279
            850           47.4         946.16          +1.22          74.48           16.6            279
            860           48.0         945.80          +1.19          74.50           16.7            279
            870           48.6         945.44          +1.16          74.40           16.7            279
            880           49.2         945.08          +1.13          74.34           16.8            279
            890           49.8         944.72          +1.11          74.37           16.8            279
            900           50.4         944.36          +1.08          74.38           16.8            279
            910           51.0         944.01          +1.04          74.38           16.8            280
            920           51.5         943.65          +1.02          74.61           16.8            280
            930           52.1         943.29          +0.99          74.80           16.8            280
            940           52.7         942.93          +0.97          74.77           16.9            280
            950           53.3         942.58          +0.94          74.99           17.0            280
            960           53.9         942.22          +0.91          75.42           17.1            280
            970           54.5         941.86          +0.88          75.62           17.3            281
            980           55.1         941.50          +0.85          75.71           17.4            281
            990           55.7         941.15          +0.82          75.53           17.5            282
           1000           56.3         940.79          +0.80          75.29           17.6            283
           1010           56.9         940.43          +0.77          75.01           17.6            283
           1020           57.5         940.08          +0.76          74.43           17.7            283
           1030           58.1         939.72          +0.77          73.75           17.7            284
           1040           58.8         939.36          +0.80          72.85           17.7            284
           1050           59.4         939.01          +0.82          72.09           17.8            284
           1060           60.0         938.65          +0.85          71.42           17.9            285
           1070           60.6         938.29          +0.83          71.54           18.0            285
           1080           61.2         937.94          +0.80          71.86           18.1            285
           1090           61.8         937.58          +0.75          72.49           18.1            285
           1100           62.4         937.23          +0.72          73.09           18.1            285
           1110           63.0         936.87          +0.68          73.69           18.1            285
           1120           63.6         936.51          +0.64          74.11           18.2            285
           1130           64.2         936.16          +0.60          74.56           18.3            286
           1140           64.8         935.80          +0.55          75.08           18.5            286
           1150           65.4         935.45          +0.51          75.33           18.6            286
           1160           66.0         935.09          +0.47          75.42           18.7            286
           1170           66.6         934.74          +0.44          75.45           18.7            287
           1180           67.1         934.38          +0.42          75.45           18.8            287
           1190           67.7         934.03          +0.40          75.37           18.8            287
           1200           68.3         933.67          +0.38          75.35           18.8            288
           1210           68.9         933.32          +0.36          75.40           18.7            288
           1220           69.4         932.96          +0.33          75.67           18.7            288
           1230           70.0         932.61          +0.31          76.01           18.7            288
           1240           70.6         932.25          +0.27          76.03           18.7            288
           1250           71.2         931.90          +0.23          76.04           18.8            288
           1260           71.8         931.54          +0.19          76.00           18.8            288
           1270           72.3         931.19          +0.17          75.66           18.8            288
           1280           72.9         930.84          +0.15          75.09           18.8            288
           1290           73.5         930.48          +0.16          74.07           18.9            288
           1300           74.1         930.13          +0.18          72.91           19.1            288
           1310           74.6         929.77          +0.28          71.18           19.3            289
           1320           75.2         929.42          +0.35          69.65           19.4            289
           1330           75.7         929.07          +0.38          68.53           19.6            289
           1341           76.3         928.71          +0.39          67.99           19.7            289
           1351           76.8         928.36          +0.39          67.98           19.9            290
           1361           77.4         928.01          +0.39          67.90           20.0            290
           1371           77.9         927.66          +0.38          67.80           20.0            290
           1381           78.5         927.30          +0.38          67.59           20.0            291
           1391           79.0         926.95          +0.37          67.35           20.0            291
           1401           79.5         926.60          +0.38          66.92           19.9            291
           1411           80.1         926.25          +0.39          66.50           19.9            291
           1421           80.6         925.89          +0.41          66.20           19.9            291
           1431           81.1         925.54          +0.44          65.82           19.9            291
           1441           81.7         925.19          +0.46          65.21           19.9            291
           1451           82.2         924.84          +0.47          64.80           20.0            292
           1461           82.7         924.49          +0.46          64.72           20.1            292
           1471           83.2         924.14          +0.45          64.69           20.3            292
           1481           83.8         923.78          +0.43          64.71           20.4            292
           1491           84.3         923.43          +0.41          64.80           20.5            292
           1501           84.8         923.08          +0.39          64.96           20.6            292
           1511           85.3         922.73          +0.37          64.91           20.6            292
           1521           85.8         922.38          +0.34          64.68           20.7            291
           1531           86.3         922.03          +0.32          64.53           20.7            291
           1541           86.8         921.68          +0.31          64.41           20.8            291
           1551           87.4         921.33          +0.32          64.00           20.8            291
           1561           87.9         920.98          +0.35          63.47           20.9            291
           1571           88.4         920.63          +0.36          62.98           20.9            292
           1581           88.9         920.28          +0.37          62.51           20.9            292
           1591           89.4         919.93          +0.36          62.36           21.0            292
           1601           90.0         919.58          +0.35          62.27           21.0            293
           1611           90.5         919.23          +0.33          62.31           21.1            293
           1621           91.0         918.88          +0.31          62.37           21.1            293
           1631           91.5         918.53          +0.29          62.19           21.2            293
           1641           92.0         918.18          +0.27          62.00           21.2            293
           1651           92.5         917.83          +0.25          62.07           21.2            293
           1661           93.1         917.48          +0.24          62.15           21.3            293
           1671           93.6         917.13          +0.22          62.31           21.3            293
           1681           94.1         916.79          +0.20          62.44           21.4            293
           1691           94.6         916.44          +0.17          62.48           21.4            293
           1701           95.2         916.09          +0.14          62.49           21.4            293
           1711           95.7         915.74          +0.12          62.42           21.4            293
           1721           96.2         915.39          +0.10          62.34           21.4            293
           1731           96.7         915.04          +0.09          62.22           21.4            293
           1741           97.3         914.69          +0.07          62.10           21.5            293
           1751           97.8         914.35          +0.05          61.99           21.5            293
           1761           98.3         914.00          +0.03          62.02           21.5            294
           1771           98.8         913.65          +0.01          62.14           21.5            294
           1781           99.4         913.30          -0.01          62.18           21.6            294
           1791           99.9         912.96          -0.03          62.19           21.6            294
           1801          100.4         912.61          -0.04          62.25           21.5            295
           1811          101.0         912.26          -0.06          62.32           21.5            295
           1821          101.5         911.91          -0.08          62.50           21.4            295
           1831          102.1         911.57          -0.10          62.66           21.3            295
           1841          102.6         911.22          -0.14          62.71           21.2            295
           1851          103.2         910.87          -0.17          62.78           21.1            295
           1861          103.7         910.52          -0.20          62.88           21.0            295
           1871          104.2         910.18          -0.22          62.97           21.0            295
           1881          104.8         909.83          -0.25          63.05           20.9            294
           1891          105.3         909.48          -0.27          63.03           20.9            294
           1901          105.9         909.14          -0.29          62.95           20.9            294
           1911          106.4         908.79          -0.31          63.05           21.0            294
           1921          107.0         908.44          -0.33          63.19           21.1            294
           1931          107.6         908.10          -0.36          63.20           21.2            294
           1941          108.1         907.75          -0.38          63.21           21.3            294
           1951          108.7         907.41          -0.41          63.22           21.4            294
           1961          109.3         907.06          -0.43          63.35           21.5            294
           1971          109.8         906.71          -0.45          63.62           21.5            294
           1981          110.4         906.37          -0.48          63.65           21.5            295
           1991          110.9         906.02          -0.52          63.57           21.5            295
           2001          111.5         905.68          -0.54          63.69           21.4            295
           2011          112.0         905.33          -0.57          63.83           21.4            295
           2021          112.6         904.99          -0.60          64.02           21.2            294
           2031          113.1         904.64          -0.63          64.18           21.1            294
           2041          113.7         904.30          -0.66          64.22           21.0            294
           2051          114.2         903.95          -0.69          64.34           20.9            294
           2061          114.8         903.61          -0.72          64.58           20.8            294
           2071          115.3         903.26          -0.75          64.74           20.7            293
           2081          115.9         902.92          -0.78          64.85           20.7            293
           2091          116.5         902.57          -0.82          64.95           20.7            293
           2101          117.0         902.23          -0.86          65.05           20.6            293
           2111          117.6         901.88          -0.89          65.06           20.6            293
           2121          118.1         901.54          -0.93          65.10           20.5            293
           2131          118.7         901.19          -0.95          65.23           20.4            293
           2141          119.2         900.85          -0.97          65.25           20.3            293
           2151          119.8         900.51          -0.99          65.14           20.2            293
           2161          120.3         900.16          -0.99          64.99           20.1            293
           2171          120.9         899.82          -1.00          64.83           19.9            293
           2181          121.5         899.47          -1.01          64.81           19.9            293
           2191          122.0         899.13          -1.03          64.83           19.9            293
           2201          122.6         898.79          -1.06          64.95           20.0            293
           2211          123.1         898.44          -1.08          65.07           20.1            293
           2221          123.7         898.10          -1.11          65.21           20.2            293
           2231          124.2         897.76          -1.13          65.31           20.2            293
           2241          124.8         897.41          -1.16          65.34           20.2            293
           2251          125.3         897.07          -1.19          65.54           20.2            293
           2261          125.9         896.73          -1.23          65.83           20.2            293
           2271          126.5         896.38          -1.27          65.79           20.2            292
           2281          127.0         896.04          -1.30          65.71           20.1            292
           2291          127.6         895.70          -1.34          66.03           20.1            292
           2301          128.1         895.36          -1.37          66.30           20.1            292
           2311          128.7         895.01          -1.39          66.44           20.0            291
           2321          129.3         894.67          -1.42          66.60           20.0            291
           2331          129.9         894.33          -1.45          66.79           20.0            291
           2341          130.4         893.99          -1.48          66.98           20.0            291
           2351          131.0         893.64          -1.52          67.17           20.0            291
           2361          131.5         893.30          -1.54          67.11           20.0            291
           2371          132.1         892.96          -1.55          67.05           20.1            292
           2381          132.7         892.62          -1.57          67.10           20.1            292
           2391          133.2         892.28          -1.59          67.07           20.2            292
           2401          133.8         891.93          -1.60          66.93           20.2            292
           2411          134.4         891.59          -1.62          66.86           20.2            292
           2421          134.9         891.25          -1.65          66.83           20.1            292
           2431          135.5         890.91          -1.67          66.83           20.0            292
           2441          136.1         890.57          -1.70          66.89           19.9            292
           2451          136.7         890.23          -1.73          67.16           19.9            291
           2461          137.3         889.89          -1.75          67.23           19.9            291
           2471          137.9         889.55          -1.78          67.09           19.9            291
           2481          138.5         889.21          -1.81          67.32           20.0            291
           2491          139.1         888.86          -1.84          67.57           20.1            291
           2501          139.7         888.52          -1.87          67.49           20.2            291
           2511          140.3         888.18          -1.89          67.48           20.3            291
           2521          140.9         887.84          -1.92          67.55           20.4            291
           2531          141.5         887.50          -1.95          67.60           20.4            292
           2541          142.1         887.16          -1.98          67.66           20.5            292
           2551          142.7         886.82          -2.03          67.70           20.5            292
           2561          143.3         886.48          -2.06          67.74           20.5            292
           2571          143.9         886.14          -2.08          67.77           20.6            291
           2581          144.4         885.80          -2.11          68.00           20.7            291
           2591          145.0         885.46          -2.13          68.28           20.7            291
           2601          145.6         885.12          -2.16          68.43           20.8            291
           2611          146.2         884.78          -2.19          68.59           20.9            291
           2621          146.8         884.44          -2.21          68.75           20.9            292
           2631          147.4         884.10          -2.24          68.92           20.9            292
           2641          148.0         883.76          -2.27          69.07           20.9            292
           2651          148.6         883.43          -2.30          68.99           20.9            291
           2661          149.2         883.09          -2.32          68.97           20.8            291
           2671          149.8         882.75          -2.34          69.05           20.8            291
           2681          150.4         882.41          -2.37          69.16           20.7            291
           2691          151.0         882.07          -2.39          69.28           20.7            290
           2701          151.6         881.73          -2.42          69.39           20.8            290
           2711          152.2         881.39          -2.45          69.54           20.9            290
           2721          152.8         881.05          -2.49          69.75           21.0            290
           2731          153.4         880.71          -2.52          69.99           21.1            290
           2741          154.0         880.38          -2.55          70.21           21.1            291
           2751          154.6         880.04          -2.58          70.19           21.1            290
           2761          155.2         879.70          -2.60          70.24           21.1            290
           2771          155.8         879.36          -2.62          70.42           21.1            290
           2781          156.4         879.02          -2.65          70.44           21.2            290
           2791          157.0         878.69          -2.69          70.39           21.2            289
           2801          157.5         878.35          -2.72          70.56           21.3            289
           2811          158.1         878.01          -2.75          70.71           21.3            289
           2821          158.7         877.67          -2.78          70.68           21.4            289
           2831          159.2         877.34          -2.81          70.50           21.4            288
           2841          159.8         877.00          -2.84          70.08           21.3            288
           2851          160.3         876.66          -2.84          69.63           21.3            288
           2861          160.9         876.32          -2.82          69.16           21.3            288
           2871          161.4         875.99          -2.82          68.43           21.4            288
           2881          162.0         875.65          -2.81          67.61           21.5            288
           2891          162.5         875.31          -2.83          67.74           21.6            288
           2901          163.1         874.98          -2.85          67.93           21.7            288
           2911          163.6         874.64          -2.87          68.03           21.8            289
           2921          164.1         874.30          -2.89          68.08           21.9            289
           2931          164.7         873.97          -2.90          67.99           21.9            289
           2941          165.2         873.63          -2.91          67.81           22.0            290
           2951          165.8         873.29          -2.93          67.51           22.0            290
           2961          166.3         872.96          -2.94          67.42           21.9            290
           2971          166.8         872.62          -2.95          67.50           21.9            290
           2981          167.4         872.29          -2.99          67.47           21.9            290
           2991          167.9         871.95          -3.02          67.40           21.8            290
           3001          168.5         871.61          -3.05          67.30           21.8            289
           3011          169.0         871.28          -3.08          67.20           21.9            289
           3021          169.5         870.94          -3.09          66.70           21.9            289
           3031          170.1         870.61          -3.09          66.27           22.0            289
           3041          170.6         870.27          -3.11          66.30           22.1            289
           3051          171.1         869.94          -3.12          66.39           22.3            288
           3061          171.6         869.60          -3.14          66.64           22.4            288
           3071          172.2         869.27          -3.16          66.94           22.6            288
           3081          172.7         868.93          -3.21          67.32           22.7            288
           3091          173.2         868.60          -3.26          67.76           22.8            289
           3101          173.7         868.26          -3.30          68.29           22.9            289
           3111          174.2         867.93          -3.33          68.40           23.0            289
           3121          174.8         867.59          -3.35          68.06           23.0            289
           3131          175.3         867.26          -3.37          67.75           23.0            289
           3141          175.8         866.93          -3.38          67.47           23.1            288
           3151          176.3         866.59          -3.39          67.30           23.2            288
           3161          176.8         866.26          -3.40          67.19           23.3            288
           3171          177.3         865.92          -3.41          67.27           23.4            288
           3181          177.9         865.59          -3.43          67.45           23.5            288
           3191          178.4         865.26          -3.46          67.73           23.7            288
           3201          178.9         864.92          -3.48          68.04           23.8            288
           3211          179.4         864.59          -3.51          68.09           24.0            288
           3221          179.9         864.26          -3.55          68.07           24.2            288
           3231          180.5         863.92          -3.57          68.21           24.3            288
           3241          181.0         863.59          -3.60          68.37           24.5            288
           3251          181.5         863.26          -3.63          68.35           24.5            288
           3261          182.0         862.92          -3.65          68.35           24.6            288
           3271          182.6         862.59          -3.68          68.53           24.6            287
           3281          183.1         862.26          -3.71          68.67           24.5            287
           3291          183.6         861.92          -3.74          68.62           24.5            287
           3301          184.2         861.59          -3.77          68.56           24.5            287
           3311          184.7         861.26          -3.80          68.47           24.5            287
           3321          185.2         860.93          -3.82          68.46           24.6            287
           3331          185.8         860.59          -3.85          68.55           24.7            287
           3341          186.3         860.26          -3.88          68.65           24.7            288
           3351          186.8         859.93          -3.90          68.77           24.8            288
           3361          187.4         859.60          -3.93          68.95           24.9            288
           3371          187.9         859.27          -3.95          69.17           25.0            288
           3381          188.4         858.93          -3.99          69.22           25.1            288
           3391          188.9         858.60          -4.03          69.22           25.3            288
           3401          189.5         858.27          -4.06          69.42           25.4            288
           3411          190.0         857.94          -4.09          69.64           25.6            287
           3421          190.5         857.61          -4.12          69.70           25.7            287
           3431          191.1         857.28          -4.14          69.76           25.9            287
           3441          191.6         856.94          -4.17          69.81           26.0            287
           3451          192.1         856.61          -4.20          69.86           26.1            286
           3461          192.6         856.28          -4.23          69.90           26.2            286
           3471          193.1         855.95          -4.26          70.01           26.3            286
           3481          193.7         855.62          -4.28          70.28           26.3            286
           3491          194.2         855.29          -4.31          70.42           26.3            286
           3501          194.7         854.96          -4.33          70.29           26.3            286
           3511          195.2         854.63          -4.35          70.26           26.3            286
           3521          195.8         854.30          -4.38          70.36           26.4            286
           3531          196.3         853.97          -4.41          70.60           26.4            286
           3541          196.8         853.64          -4.43          70.95           26.5            285
           3551          197.4         853.30          -4.47          70.97           26.6            285
           3561          197.9         852.97          -4.51          70.86           26.7            285
           3571          198.5         852.64          -4.53          70.92           26.8            285
           3581          199.0         852.31          -4.55          70.98           26.8            285
           3591          199.6         851.98          -4.57          70.83           26.9            284
           3601          200.1         851.65          -4.59          70.72           27.0            284
           3611          200.7         851.32          -4.62          70.75           27.1            284
           3621          201.2         851.00          -4.64          70.90           27.1            284
           3631          201.8         850.67          -4.66          71.26           27.1            284
           3641          202.3         850.34          -4.69          71.57           27.2            284
           3651          202.9         850.01          -4.72          71.86           27.2            284
           3661          203.4         849.68          -4.76          71.93           27.2            284
           3671          204.0         849.35          -4.79          71.94           27.2            284
           3681          204.5         849.02          -4.83          72.11           27.3            284
           3691          205.1         848.69          -4.86          72.24           27.3            284
           3701          205.6         848.36          -4.87          72.08           27.3            284
           3711          206.1         848.03          -4.88          71.87           27.3            284
           3721          206.7         847.70          -4.89          71.56           27.4            283
           3731          207.2         847.38          -4.91          71.43           27.5            283
           3741          207.7         847.05          -4.94          71.59           27.6            283
           3751          208.3         846.72          -4.96          71.70           27.8            283
           3761          208.8         846.39          -4.98          71.77           27.9            282
           3771          209.4         846.06          -5.01          71.81           28.1            282
           3781          209.9         845.73          -5.04          71.84           28.3            283
           3791          210.4         845.41          -5.07          72.00           28.4            283
           3801          211.0         845.08          -5.10          72.20           28.6            283
           3811          211.5         844.75          -5.12          72.16           28.6            283
           3821          212.1         844.42          -5.13          72.08           28.7            283
           3831          212.6         844.09          -5.15          71.73           28.7            283
           3841          213.1         843.77          -5.17          71.46           28.7            282
           3851          213.6         843.44          -5.19          71.51           28.8            282
           3861          214.2         843.11          -5.21          71.60           28.9            282
           3871          214.7         842.79          -5.23          71.76           28.9            282
           3881          215.2         842.46          -5.26          71.85           29.0            282
           3891          215.7         842.13          -5.29          71.87           29.0            282
           3901          216.3         841.80          -5.32          72.01           29.1            282
           3911          216.8         841.48          -5.35          72.28           29.0            282
           3921          217.3         841.15          -5.38          72.47           29.0            281
           3931          217.9         840.82          -5.40          72.61           29.0            281
           3941          218.4         840.50          -5.44          72.75           29.1            281
           3951          218.9         840.17          -5.48          72.89           29.2            281
           3961          219.4         839.84          -5.52          73.05           29.3            281
           3971          220.0         839.52          -5.57          73.23           29.5            281
           3981          220.5         839.19          -5.59          73.29           29.7            281
           3991          221.0         838.87          -5.62          73.33           29.8            281
           4001          221.5         838.54          -5.64          72.97           29.9            281
           4011          222.1         838.21          -5.65          72.61           30.0            281
           4021          222.6         837.89          -5.66          72.32           30.0            281
           4031          223.1         837.56          -5.66          72.00           30.0            280
           4041          223.6         837.24          -5.68          71.61           30.0            280
           4051          224.2         836.91          -5.70          71.37           30.0            280
           4061          224.7         836.59          -5.71          71.43           30.0            280
           4071          225.2         836.26          -5.73          71.43           30.1            280
           4081          225.7         835.93          -5.76          71.35           30.1            280
           4091          226.3         835.61          -5.78          71.42           30.2            279
           4101          226.8         835.28          -5.81          71.63           30.2            279
           4111          227.3         834.96          -5.83          71.71           30.2            279
           4121          227.9         834.64          -5.85          71.71           30.3            279
           4131          228.4         834.31          -5.87          71.68           30.2            279
           4141          228.9         833.99          -5.89          71.64           30.2            279
           4151          229.5         833.66          -5.90          71.60           30.2            279
           4161          230.0         833.34          -5.92          71.56           30.2            279
           4171          230.5         833.01          -5.94          71.49           30.2            279
           4181          231.1         832.69          -5.96          71.39           30.2            278
           4191          231.6         832.36          -5.99          71.19           30.2            278
           4201          232.2         832.04          -6.01          71.00           30.3            278
           4211          232.8         831.72          -6.03          70.85           30.4            278
